"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17429.17","193.01","1.12","close"
"東證一部","1703.41","16.07","0.95","close"
"東證二部","4042.09","14.85","0.37","close"
"JASDAQ","80.97","0.47","0.58","close"
"上海綜合","3783.06","39.10","1.04","04/26"
"上海A股","3975.68","40.72","1.03","04/26"
"上海B股","213.62","5.13","2.46","04/26"
"香港恆生","20667.29","130.51","0.64","04/26"
"香港國企","10260.99","83.89","0.82","04/26"
"香港紅籌","3513.70","10.66","0.30","04/26"
"台灣指數","8000.04","15.39","0.19","13:46"
"韓國指數","1553.13","7.58","0.49","18:03"
"新加坡","3406.89","44.21","1.31","17:05"
"馬來西亞","1315.97","-1.53","-0.12","04/25"
"菲律賓","3350.34","40.91","1.24","12:11"
"印尼股市","2016.03","29.36","1.48","17:08"
"越南股市","923.89","18.36","2.03","04/25"
"泰國股市","690.79","0.49","0.07","17:01"
"印度股市","14228.88","11.11","0.08","16:28"
"澳洲股市","6197.80","24.50","0.40","17:47"
"日本不動產","4248.11","105.73","2.55","15:45"
"東證REIT","2494.98","34.70","1.41","15:00"
"澳洲不動產","1920.02","21.76","1.15","19:15"
"新加坡不動產","1556.21","-1.88","-0.12","04/25"
"恆生地產","24716.51","236.72","0.97","17:01"
"亞洲REIT","194.47","1.24","0.64","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6469.40","7.50","0.12","15:36"
"法國指數","5944.44","-2.89","-0.05","17:10"
"德國指數","7387.02","43.94","0.60","18:32"
"俄羅斯","1960.40","-13.08","-0.66","18:00"
"道瓊歐洲","4414.21","9.77","0.22","17:15"
"土耳其","47826.05","-206.67","-0.43","15:38"
"匈牙利","25457.39","-147.74","-0.58","15:36"
"奧地利","4823.74","73.13","1.54","16:35"
"波蘭股市","59477.13","-58.24","-0.10","15:40"
"捷克股市","1820.00","-8.00","-0.44","16:13"
"愛沙尼亞","916.32","-1.13","-0.12","13:05"
"拉托維亞","664.32","-1.35","-0.20","13:05"
"立陶宛","496.13","0.96","0.19","13:05"
"盧森堡","2438.45","-1.46","-0.06","15:10"
"義大利","34009.00","31.00","0.09","16:43"
"西班牙","1619.88","-0.73","-0.04","16:37"
"瑞士股市","9481.25","51.99","0.55","16:30"
"瑞典股市","1274.80","10.07","0.80","16:46"
"芬蘭股市","10885.98","111.84","1.04","17:32"
"挪威股市","400.79","2.76","0.69","15:24"
"英國不動產","2961.18","-20.01","-0.67","16:37"
"歐陸不動產","3235.64","-19.94","-0.61","16:50"
"歐洲不動產","3979.27","-47.31","-1.18","16:50"
"以色列","1074.38","12.45","1.17","15:30"
"埃及股市","65589.25","1030.29","1.60","13:31"
"南非股市","25173.35","-165.15","-0.65","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13105.50","15.61","0.12","16:30"
"NASDAQ","2554.46","6.57","0.26","17:16"
"羅素2000","833.80","1.73","0.21","17:00"
"S&P 500","1494.25","-1.17","-0.08","16:59"
"DJ貴金屬","275.65","-6.68","-2.37","17:36"
"CBOE黃金","145.99","-3.11","-2.09","16:49"
"AMEX金蟲","343.27","-8.05","-2.29","16:35"
"費城金銀","139.16","-3.43","-2.40","04/26"
"費城油業","235.08","1.84","0.79","04/26"
"AMEX石油","1289.16","-1.04","-0.08","16:35"
"NYSE能源","12694.46","-54.57","-0.43","17:06"
"AMEX能源","644.13","-0.41","-0.06","16:35"
"費城半導","506.48","3.64","0.72","04/26"
"NSDQ金融","3158.50","1.56","0.05","17:16"
"NYSE金融","9823.56","-55.55","-0.56","17:06"
