"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16744.15","-116.24","-0.69","close"
"東證一部","1677.06","-17.12","-1.01","close"
"東證二部","4202.98","-37.90","-0.89","close"
"JASDAQ","84.04","-0.70","-0.83","close"
"上海綜合","2930.48","-21.22","-0.72","03/16"
"上海A股","3079.09","-22.15","-0.71","03/16"
"上海B股","170.21","-2.34","-1.36","03/16"
"香港恆生","18953.50","-15.94","-0.08","16:19"
"香港國企","9113.00","17.44","0.19","16:19"
"香港紅籌","3246.50","25.52","0.79","16:19"
"台灣","7719.80","23.84","0.31","13:46"
"韓國","1427.88","0.95","0.07","18:03"
"新加坡","3068.75","-25.85","-0.83","17:05"
"馬來西亞","1182.20","1.89","0.16","17:00"
"菲律賓","3062.25","18.64","0.61","12:11"
"印尼","1777.89","1.53","0.09","17:09"
"越南","1109.76","44.24","4.15","15:15"
"泰國","671.05","-3.26","-0.48","17:00"
"印度","12430.40","-113.45","-0.90","17:13"
"澳洲","5817.80","-14.00","-0.24","16:47"
"日本不動產","3970.34","-87.40","-2.15","15:45"
"東證REIT","2265.22","-0.37","-0.02","15:01"
"澳洲不動產","1867.21","-40.22","-2.11","18:15"
"新加坡不動產","1402.18","-80.16","-5.41","03/15"
"恆生地產","22295.12","-112.61","-0.50","17:01"
"亞洲REIT","183.15","0.12","0.07","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6130.60","-2.60","-0.04","16:36"
"法國","5382.16","-7.69","-0.14","18:10"
"德國","6579.87","-5.60","-0.09","18:32"
"俄羅斯","1821.34","12.18","0.67","03/16"
"道瓊歐洲","3984.54","-1.03","-0.03","18:16"
"土耳其","41819.84","624.64","1.52","16:42"
"匈牙利","23063.12","14.72","0.06","03/14"
"奧地利","4436.40","6.94","0.16","17:50"
"波蘭","53676.93","470.12","0.88","16:40"
"捷克","1643.20","7.40","0.45","17:13"
"愛沙尼亞","869.71","-6.93","-0.79","14:05"
"拉托維亞","664.89","-1.44","-0.22","14:05"
"立陶宛","490.88","-0.22","-0.04","14:05"
"盧森堡","2275.19","10.32","0.46","16:10"
"義大利","31118.00","-38.00","-0.12","17:44"
"西班牙","1551.26","4.31","0.28","17:41"
"瑞士","8717.63","10.85","0.12","17:31"
"瑞典","1166.98","0.25","0.02","17:44"
"芬蘭","10023.35","50.79","0.51","18:32"
"挪威","368.14","1.49","0.41","16:25"
