"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15211.52","168.96","1.12","11/20"
"東證一部","1469.27","12.66","0.87","11/20"
"東證二部","3323.57","-28.54","-0.85","11/20"
"JASDAQ","70.49","-0.50","-0.70","11/20"
"上海綜合","5293.70","23.89","0.45","11/20"
"上海A股","5557.11","24.82","0.45","11/20"
"上海B股","344.09","4.74","1.40","11/20"
"滬深300","5069.38","74.97","1.50","11/20"
"香港恆生","27771.21","311.04","1.13","11/20"
"香港國企","16867.38","332.21","2.01","11/20"
"香港紅籌","5969.80","143.81","2.47","11/20"
"台灣加權","8680.86","0.15","0.00","11/20"
"台灣店頭","162.50","1.16","0.72","11/20"
"韓國指數","1872.24","-21.23","-1.12","11/20"
"新加坡","3438.27","26.55","0.78","11/20"
"馬來西亞","1371.70","-8.21","-0.59","11/20"
"菲律賓","3540.61","-104.61","-2.87","11/20"
"印尼股市","2624.86","-21.95","-0.83","11/20"
"越南股市","983.52","-15.23","-1.52","11/20"
"泰國股市","830.05","-1.09","-0.13","11/20"
"印度股市","19280.80","-352.56","-1.80","11/20"
"澳洲股市","6495.30","5.10","0.08","10:07"
"紐西蘭","4072.18","4.88","0.12","07:36"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2180.22","14.22","0.66","11/20"
"英國指數","6226.50","105.70","1.73","11/20"
"法國指數","5506.68","74.11","1.36","11/20"
"德國指數","7630.31","118.34","1.58","11/20"
"道瓊歐洲","4277.24","50.54","1.20","11/20"
"土耳其","53577.76","314.86","0.59","11/20"
"匈牙利","25987.19","-222.00","-0.85","11/20"
"奧地利","4322.28","54.96","1.29","11/20"
"波蘭股市","55668.29","110.29","0.20","11/20"
"捷克股市","1767.10","-3.50","-0.20","11/20"
"盧森堡","2235.42","6.56","0.29","11/20"
"義大利","29206.00","201.00","0.69","16:43"
"西班牙","1699.05","13.66","0.81","11/20"
"瑞士股市","8338.95","68.07","0.82","11/20"
