"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13019.41","62.61","0.48","close"
"東證一部","1247.31","8.38","0.68","close"
"東證二部","2592.09","-1.01","-0.04","close"
"JASDAQ","56.57","0.28","0.50","close"
"上海綜合","2450.61","13.53","0.56","close"
"上海A股","2572.10","14.24","0.56","close"
"上海B股","163.68","0.21","0.13","close"
"深圳A股","730.90","-1.74","-0.24","close"
"深圳B股","388.05","1.93","0.50","close"
"滬深300","2447.62","4.10","0.17","close"
"香港恆生","21160.58","-232.13","-1.09","close"
"香港國企","11170.20","-81.41","-0.72","close"
"香港紅籌","4214.47","-71.99","-1.68","close"
"台灣加權","7196.50","-129.57","-1.77","close"
"台灣店頭","117.21","-1.84","-1.55","close"
"韓國指數","1572.19","9.47","0.61","08/14"
"越南股市","488.94","12.44","2.61","11:00"
"泰國股市","707.48","1.88","0.27","16:59"
"菲律賓","2725.15","-2.13","-0.08","12:11"
"馬來西亞","1095.05","-14.38","-1.30","17:00"
"印尼股市","2085.15","-21.49","-1.02","17:08"
"印度股市","14724.18","-368.94","-2.44","08/14"
"孟加拉","2675.07","13.81","0.52","08/14"
"巴基斯坦","7372.90","238.30","3.34","11:30"
"澳洲股市","5038.90","-0.10","-0.00","17:47"
"紐西蘭","3351.13","17.23","0.52","14:31"
"新加坡","2797.50","-19.16","-0.68","17:10"
"龍籌股","116.42","-2.13","-1.80","19:00"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1785.36","-9.87","-0.55","08/15"
"英國指數","5454.80","-42.60","-0.77","08/15"
"法國指數","4453.62","32.71","0.74","08/15"
"德國指數","6446.02","3.81","0.06","08/15"
"土耳其","42194.42","483.90","1.16","08/15"
"匈牙利","20996.39","275.29","1.33","08/15"
"奧地利","3515.92","0.47","0.01","08/14"
"波蘭股市","40903.46","-146.30","-0.36","08/14"
"捷克股市","1456.20","7.80","0.54","08/15"
"瑞典股市","873.33","-1.40","-0.16","08/15"
"芬蘭股市","8545.09","21.94","0.26","08/15"
"挪威股市","352.48","-2.15","-0.61","08/15"
"希臘指數","3298.12","10.19","0.31","08/14"
"義大利","22104.00","23.00","0.10","08/14"
"盧森堡","1840.16","-4.53","-0.25","08/14"
"荷蘭","409.86","0.45","0.11","08/15"
"冰島","4314.09","72.40","1.71","08/15"
"丹麥","419.26","5.79","1.40","08/15"
"瑞士股市","7235.93","29.47","0.41","08/15"
"西班牙","1257.97","7.90","0.63","08/15"
"葡萄牙","2858.86","6.66","0.23","08/15"
"愛爾蘭","4606.63","106.67","2.37","08/15"
"以色列","1019.99","15.55","1.55","08/14"
"埃及股市","723.13","30.68","4.43","08/14"
"南非股市","25188.43","-624.02","-2.42","08/15"
"摩洛哥","28627.01","-7.55","-0.03","08/15"
"卡達指數","11019.07","-67.94","-0.61","08/14"
"杜拜指數","5017.56","-56.53","-1.11","08/14"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"那斯達克","2452.52","-1.15","-0.05","08/15"
"羅素兩千","753.37","-1.01","-0.13","08/15"
"S&P 五百","1298.20","5.27","0.41","08/15"
"道瓊工業","11659.90","43.97","0.38","08/15"
"費城金銀","137.38","-5.24","-3.67","08/15"
"DJ貴金屬","281.13","-10.49","-3.60","17:19"
"CBOE黃金","137.33","-4.96","-3.49","08/15"
"AMEX金蟲","315.50","-11.85","-3.62","08/15"
"AMEX能源","710.43","-14.11","-1.95","08/15"
"NYSE能源","13372.54","-263.89","-1.94","08/15"
"費城油業","283.43","-6.60","-2.28","08/15"
"AMEX石油","1275.70","-19.04","-1.47","08/15"
"費城半導","376.43","-0.66","-0.18","08/15"
