"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2777.86","-13.04","-0.47%","18:31"
"澳洲股市","3721.60","-37.30","-0.99%","17:47"
"日經225","9038.69","-226.33","-2.44%","16:00"
"東證一部","859.71","-21.94","-2.49%","15:00"
"東證二部","1943.77","-2.11","-0.11%","15:00"
"JASDAQ","41.97","-0.20","-0.47%","15:00"
"韓國指數","1386.68","-5.05","-0.36%","18:04"
"台灣加權","6577.81","88.72","1.37%","13:46"
"台灣店頭","102.21","1.09","1.08%","13:46"
"上海綜合","2652.78","7.52","0.28%","15:15"
"上海A股","2784.58","7.83","0.28%","15:15"
"上海B股","173.02","1.43","0.83%","15:15"
"深圳A股","938.98","6.84","0.73%","15:00"
"深圳B股","404.55","3.15","0.79%","15:00"
"滬深300","2810.57","14.46","0.52%","15:01"
"深證成指","10314.04","40.81","0.40%","15:00"
"香港恆生","17022.91","232.21","1.38%","16:01"
"香港國企","9792.24","184.95","1.93%","16:01"
"香港紅籌","3567.48","20.01","0.56%","16:01"
"新加坡","2176.98","37.20","1.74%","17:10"
"龍籌股","76.19","-2.00","-2.56%","05/18"
"越南股市","390.85","0.69","0.18%","11:01"
"泰國股市","540.22","6.30","1.18%","16:59"
"菲律賓","2279.37","-29.33","-1.27%","12:11"
"馬來西亞","1012.01","-2.20","-0.22%","19:21"
"印尼股市","1803.57","52.65","3.01%","16:00"
"印度股市","14284.21","2110.79","17.34%","13:55"
"巴基斯坦","5147.54","-0.92","-0.02%","13:42"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","939.65","3.38","0.36%","05/18"
"英國指數","4446.45","98.34","2.26%","05/18"
"法國指數","3245.39","76.34","2.41%","05/18"
"德國指數","4851.96","114.46","2.42%","05/18"
"土耳其","33666.08","181.56","0.54%","05/18"
"匈牙利","14916.50","798.01","5.65%","05/18"
"奧地利","1994.03","34.72","1.77%","05/18"
"波蘭股市","29893.31","468.91","1.59%","05/18"
"捷克股市","899.50","-1.70","-0.19%","05/18"
"瑞典股市","779.89","15.12","1.98%","05/18"
"芬蘭股市","5748.04","93.38","1.65%","05/18"
"挪威股市","253.05","5.07","2.05%","05/18"
"希臘指數","2171.26","25.11","1.17%","05/18"
"義大利","15707.00","215.00","1.39%","17:51"
"盧森堡","1023.06","15.35","1.52%","05/18"
"荷蘭","259.17","6.25","2.47%","05/18"
"冰島","251.66","-0.98","-0.39%","05/18"
"丹麥","299.73","6.21","2.11%","05/18"
"瑞士股市","5435.12","84.45","1.58%","05/18"
"西班牙","948.56","18.59","2.00%","05/18"
"葡萄牙","2453.00","18.69","0.77%","05/18"
"愛爾蘭","2643.86","11.20","0.43%","05/18"
"以色列","836.18","10.93","1.32%","15:27"
"埃及股市","528.81","10.19","1.96%","13:39"
"南非股市","19864.63","247.17","1.26%","17:00"
"摩洛哥","22987.78","14.80","0.06%","18:36"
"約旦指數","2813.60","12.04","0.43%","13:59"
"杜拜指數","1646.74","29.02","1.79%","13:57"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","8504.08","235.44","2.85%","05/18"
"那斯達克","1732.36","52.22","3.11%","05/18"
"羅素兩千","494.79","18.95","3.98%","05/18"
"S&P 五百","909.71","26.83","3.04%","05/18"
"費城金銀","137.27","0.48","0.35%","05/18"
"DJ貴金屬","277.68","1.93","0.70%","17:23"
"CBOE黃金","163.96","-0.10","-0.06%","05/18"
"AMEX金蟲","340.45","-1.47","-0.43%","17:44"
"AMEX能源","496.18","17.18","3.59%","05/18"
"NYSE能源","9863.76","350.76","3.69%","05/18"
"費城油業","163.80","8.41","5.41%","05/18"
"AMEX石油","941.21","27.67","3.03%","05/18"
"費城半導","251.28","9.00","3.71%","05/18"
"NSDQ金融","1847.04","97.11","5.55%","05/18"
"NYSE金融","3905.37","236.36","6.44%","05/18"
"NBI生技","681.38","9.13","1.36%","05/18"
"AMEX生技","630.36","14.81","2.41%","17:44"
"費城藥物","149.93","2.26","1.53%","05/18"
"加拿大","9762.85","-86.35","-0.88%","05/15"
"巴西指數","51463.02","2455.81","5.01%","05/18"
"墨西哥","23935.49","593.77","2.54%","05/18"
"阿根廷","1528.58","89.94","6.25%","05/18"
"智利","3055.12","-0.09","-0.00%","19:22"
"秘魯","11903.88","-34.91","-0.29%","05/18"
"哥倫比亞","9068.58","104.01","1.16%","05/18"
"委內瑞拉","44477.39","316.21","0.72%","05/18"
"百慕達","2304.57","18.39","0.80%","05/15"
"牙買加","81296.50","-44.59","-0.05%","05/18"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","2605.00","61.00","2.40%","05/18"
"波海海峽航運","3600.00","119.00","3.42%","05/18"
"波海巴拿馬航","2516.00","42.00","1.70%","05/18"
"VIX波動率","30.24","-2.88","-8.70%","16:14"
"VXD道瓊波動","26.29","-2.51","-8.71%","16:29"
"VXN納指波動","30.22","-2.92","-8.81%","16:14"
"道瓊歐洲","2422.74","58.64","2.48%","19:00"
"道瓊交通運輸","3146.00","92.99","3.05%","16:30"
"道瓊公用事業","330.24","0.44","0.13%","16:30"
"全球公用事業","4759.15","23.29","0.49%","16:20"
"ISE水指數","61.07","2.10","3.56%","17:00"
