"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15877.67","112.70","0.71","9/11"
"東證一部","1532.39","7.17","0.47","9/11"
"東證二部","3605.70","-32.14","-0.88","9/11"
"JASDAQ","72.16","-0.13","-0.18","9/11"
"上海綜合","5113.97","-241.32","-4.51","09/11"
"上海A股","5369.00","-253.79","-4.51","09/11"
"上海B股","325.84","-11.49","-3.41","09/11"
"香港恆生","23952.24","-47.46","-0.20","09/11"
"香港國企","14333.90","-77.04","-0.53","09/11"
"香港紅籌","4743.30","-10.82","-0.23","09/11"
"台灣加權","9003.12","65.54","0.73","13:46"
"台灣店頭","196.86","1.22","0.62","13:46"
"韓國指數","1847.36","11.49","0.63","18:03"
"新加坡","3494.57","52.70","1.53","17:05"
"馬來西亞","1286.33","-4.37","-0.34","17:00"
"菲律賓","3267.97","-13.11","-0.40","12:11"
"印尼股市","2211.41","1.77","0.08","17:09"
"越南股市","920.48","-6.66","-0.72","10:57"
"泰國股市","801.54","4.69","0.59","17:01"
"印度股市","15542.77","-54.06","-0.35","16:28"
"斯里蘭卡","2571.14","26.90","1.06","14:21"
"澳洲股市","6248.60","39.00","0.63","17:47"
"紐西蘭","4160.16","17.26","0.42","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1911.97","13.71","0.72","09/11"
"英國指數","6280.70","146.60","2.39","09/11"
"法國指數","5478.94","92.51","1.72","09/11"
"德國指數","7457.90","82.46","1.12","09/11"
"道瓊歐洲","4197.35","60.90","1.47","09/11"
"土耳其","49296.18","747.25","1.54","09/11"
"匈牙利","26845.94","494.88","1.88","09/11"
"奧地利","4499.52","72.37","1.63","09/11"
"波蘭股市","58692.07","517.94","0.89","09/11"
"捷克股市","1765.00","7.50","0.43","09/11"
"盧森堡","2360.76","28.38","1.22","09/11"
"義大利","30392.00","334.00","1.11","16:43"
"西班牙","1543.08","24.87","1.64","09/11"
"瑞士股市","8717.16","104.68","1.22","09/11"
"瑞典股市","1172.42","25.22","2.20","09/11"
"芬蘭股市","11650.95","187.94","1.64","09/11"
"挪威股市","403.91","5.98","1.50","09/11"
"以色列","1048.65","7.88","0.76","09/11"
"埃及股市","73145.30","939.98","1.30","09/11"
"南非股市","26170.94","606.17","2.37","09/11"
"摩洛哥","26082.93","-461.68","-1.74","09/11"
"約旦指數","5606.53","11.28","0.20","09/11"
"杜拜指數","4179.10","5.32","0.13","09/11"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13308.39","180.54","1.38","16:30"
"NASDAQ","2597.47","38.36","1.50","17:17"
"羅素2000","782.27","12.46","1.62","16:59"
"S&P 500","1471.49","19.79","1.36","16:59"
"DJ貴金屬","319.13","8.16","2.62","17:28"
"CBOE黃金","156.39","4.16","2.73","16:49"
"AMEX金蟲","366.98","10.65","2.99","16:41"
"費城金銀","155.47","4.20","2.78","09/11"
"費城油業","283.13","4.24","1.52","09/11"
"AMEX石油","1387.56","19.13","1.40","16:41"
"NYSE能源","13956.74","239.72","1.75","17:49"
"AMEX能源","712.93","11.97","1.71","16:41"
"費城半導","499.93","4.07","0.82","09/11"
"NSDQ金融","2932.34","34.93","1.21","17:17"
"NYSE金融","8892.14","123.42","1.41","17:49"
"NBI生技","839.42","15.75","1.91","17:17"
"AMEX生技","809.54","18.18","2.30","16:41"
"費城藥物","203.20","2.51","1.25","09/11"
"加拿大","13704.28","78.79","0.58","09/11"
"巴西指數","53920.57","1268.00","2.41","09/11"
"墨西哥","30191.14","297.96","1.00","09/11"
"阿根廷","2018.81","0.65","0.03","09/11"
"智利","3154.55","2.09","0.07","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4774.07","79.78","1.70","16:30"
"DJ建商","372.15","0.71","0.19","16:07"
"S&P建商","438.73","-0.72","-0.16","16:40"
"道瓊公用事業","492.12","5.53","1.14","16:30"
"歐洲公用事業","308.23","3.58","1.18","17:45"
"全球公用事業","7249.43","78.29","1.09","16:15"
"ISE水指數","85.48","1.25","1.48","16:44"
"道瓊水指數","802.92","7.93","1.00","16:04"
"NSDQ純淨優勢","517.62","9.24","1.82","16:44"
"純淨科技","1297.20","17.65","1.38","16:41"
"WH革新能源","257.33","3.79","1.50","16:41"
"WH乾淨能源","225.06","4.93","2.24","16:41"
"全球乾淨能源","2881.23","47.55","1.68","16:34"
"ISE替代能源","52.72","0.63","1.21","16:44"
"全球替代能源","3064.80","51.43","1.71","16:33"
"生物能源","611.84","6.24","1.03","16:33"
"AMEX環境服務","996.66","14.24","1.45","16:41"
"亞太環境控制","154.99","-2.54","-1.61","17:30"
"歐洲環境控制","171.68","1.67","0.98","17:45"
"美國環境控制","104.76","1.20","1.16","16:15"
"KLD社會責任","129.13","1.63","1.28","16:44"
"KLD社會400","524.53","7.55","1.46","16:30"
"Clvrt社會責任","87.92","1.20","1.38","16:01"
"ISE邪惡指數","125.94","1.68","1.35","16:44"
"MSCI世界能源","268.73","-1.55","-0.57","09/10"
"MSCI世界原料","268.31","-4.32","-1.58","09/10"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3128.70","87.26","2.87","16:44"
"東證REIT","1792.32","-6.91","-0.38","16:01"
"澳洲不動產","1902.25","-1.63","-0.09","20:14"
"新加坡不動產","1409.84","-16.23","-1.14","09/10"
"恆生地產","28567.03","329.93","1.17","18:02"
"亞洲REIT","158.57","0.60","0.38","17:30"
"英國不動產","2449.84","76.94","3.24","17:36"
"歐陸不動產","2566.19","64.67","2.58","17:45"
"歐洲不動產","3273.84","97.97","3.08","17:45"
"DJ權益REIT","279.97","4.25","1.54","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","316.97","2.19","0.70","09/11"
"MS商品指數","760.86","11.07","1.48","09/11"
"高盛商品指數","6289.68","68.00","1.09","09/10"
"高盛農產品","330.82","4.23","1.29","09/10"
"高盛家畜指數","236.04","1.18","0.50","09/10"
"高盛工業金屬","420.35","-3.35","-0.79","09/10"
"天然氣","492.87","7.64","1.57","09/11"
"AMEX航空","45.42","1.06","2.39","09/11"
"銀行","104.50","1.53","1.49","09/11"
"醫療服務","441.69","5.30","1.21","09/11"
"電腦科技","900.35","11.78","1.33","09/11"
"電腦硬體","243.25","4.66","1.95","09/11"
"保險","4103.75","59.52","1.47","09/11"
"美國紙業","145.42","1.43","0.99","09/11"
"零售業","470.00","8.56","1.86","09/11"
"掮客商指數","219.67","2.38","1.10","09/11"
"美元指數","79.68","-0.18","-0.22","09/11"
"歐元指數","138.29","0.23","0.17","09/11"
"日圓指數","87.47","-0.58","-0.66","09/11"
"澳幣指數","83.31","0.77","0.93","09/11"
"30年債券價格","113.78","-0.22","-0.19","09/11"
"30年債殖利率","46.48","0.07","0.15","09/11"
"10年期票利率","43.64","0.40","0.93","09/11"
"5年期票殖利率","40.55","0.72","1.81","09/11"
"3月期票殖利率","39.90","1.20","3.10","09/11"
"Put/Call比例","1.06","-0.10","-8.62","09/11"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","712.30","+0.60","+0.08","5:50"
"銀","12.70","+0.05","+0.40","5:50"
"白金","1304.00","0.00","0.00","5:50"
"鈀","336.00","0.00","0.00","5:50"
"銅","3.4084","+0.0000","+0.00","4:18"
"鎳","12.2296","+0.0000","+0.00","4:18"
"鋁","1.0965","-0.0009","-0.08","4:19"
"鋅","1.2589","+0.0000","+0.00","4:18"
"鉛","1.4195","+0.0000","+0.00","4:18"
"黃金期貨","721.100","8.900","1.25","1:40"
"銀期貨","12.835","0.135","1.06","1:42"
"銅期貨","7220.000","-15.000","-0.21","09/10"
"天然氣期","5.934","0.043","0.73","09/11"
"布蘭特油期","76.380","0.900","1.19","3:04"
"WTI原油期","78.230","0.740","0.95","09/11"
"玉米期貨","341.250","-4.750","-1.37","09/11"
"小麥期貨","890.500","29.500","3.43","2:15"
"可可粉期","1856.000","4.000","0.22","3:14"
"大豆期貨","920.500","2.500","0.27","09/11"
"咖啡C期","119.500","-0.550","-0.46","3:14"
"十一號糖","9.300","0.010","0.11","3:14"
"二號棉期","61.640","0.640","1.05","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3836","-0.0003","-0.02","5:38"
"英鎊/美元","2.0324","-0.0008","-0.04","5:38"
"美元/瑞士法郎","1.1895","0.0007","0.05","5:38"
"美元/俄盧布","25.4560","0.0044","0.02","5:37"
"美元/匈牙利幣","182.7950","-0.0800","-0.04","5:38"
"美元/土耳其幣","1.2795","0.0000","0.00","09/11"
"美元/南非幣","7.1728","-0.0008","-0.01","5:38"
"美元/日圓","114.2750","-0.0050","-0.00","5:38"
"美元/人民幣","7.5245","0.0000","0.00","09/11"
"美元/港幣","7.7866","-0.0005","-0.01","5:32"
"美元/台幣","33.0730","0.0000","0.00","09/11"
"美元/韓圜","936.8000","0.0000","0.00","09/11"
"美元/泰銖","32.2500","0.0500","0.16","5:05"
"美元/新元","1.5190","0.0000","0.00","5:35"
"美元/馬來幣","3.5065","0.0000","0.00","09/11"
"美元/印尼盾","9395.0000","0.0000","0.00","09/11"
"美元/印度盧比","40.5550","0.0000","0.00","09/11"
"澳幣/美元","0.8338","-0.0008","-0.10","5:38"
"紐幣/美元","0.7052","-0.0016","-0.23","5:38"
"美元/巴西幣","1.9235","-0.0050","-0.26","5:22"
"美元/墨披索","11.0780","-0.0068","-0.06","5:38"
"美元/加幣","1.0423","-0.0002","-0.01","5:38"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","350.16","1.08","23.41","09/11"
"中國","74.04","-0.50","42.22","09/11"
"印度","476.01","-0.15","21.86","09/11"
"俄羅斯","1204.32","1.00","-3.68","09/11"
"巴西","2894.41","4.15","31.24","09/11"
"菲律賓","295.25","-1.43","12.17","09/11"
"墨西哥","6052.13","1.42","10.37","09/11"
"新興市場","1087.93","1.17","19.21","09/11"
"新興亞洲","460.02","0.26","23.84","09/11"
"新興東歐","310.94","1.29","0.49","09/11"
"新興拉美","3678.85","2.90","22.81","09/11"
"世界","390.12","1.39","6.08","09/11"
"歐洲","563.45","1.98","6.00","09/11"
"遠東ex日本","521.07","0.40","22.43","09/11"
"中華","378.68","-0.33","30.86","09/11"
"歐洲小型","319.39","1.84","6.40","09/11"
"日本小型","92.69","-0.31","-9.21","09/11"
"美國小型","295.28","1.69","-1.30","09/11"
"世界小型","241.11","1.36","2.00","09/11"
"日本","3073.30","-0.24","-4.21","09/11"
"香港","8408.06","-0.03","15.98","09/11"
"阿拉伯市場","700.65","-0.18","15.87","09/11"

