"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16844.61","44.56","0.27","8/14"
"東證一部","1637.46","4.82","0.30","8/14"
"東證二部","3890.61","21.53","0.56","8/14"
"JASDAQ","74.54","-0.26","-0.35","8/14"
"上海綜合","4872.79","52.73","1.09","08/14"
"上海A股","5114.34","54.15","1.07","08/14"
"上海B股","323.17","13.93","4.50","08/14"
"香港恆生","22007.32","116.22","0.53","08/14"
"香港國企","12398.66","63.18","0.51","08/14"
"香港紅籌","4199.70","23.05","0.55","08/14"
"台灣加權","8910.99","-27.97","-0.31","13:46"
"台灣店頭","208.55","-2.69","-1.27","13:46"
"韓國指數","1817.89","-31.37","-1.70","18:03"
"新加坡","3386.59","5.98","0.18","17:05"
"馬來西亞","1288.34","0.75","0.06","17:00"
"菲律賓","3263.56","-3.47","-0.11","12:11"
"印尼股市","2168.64","-42.82","-1.94","17:09"
"越南股市","923.15","14.00","1.54","10:57"
"泰國股市","793.82","-11.02","-1.37","17:02"
"印度股市","15000.91","-16.30","-0.11","16:28"
"斯里蘭卡","2420.16","-7.21","-0.30","14:20"
"澳洲股市","5982.50","-45.00","-0.75","08/14"
"紐西蘭","4065.68","-4.48","-0.11","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1925.79","-1.84","-0.10","08/14"
"英國指數","6143.50","-75.50","-1.21","08/14"
"法國指數","5478.66","-90.62","-1.63","08/14"
"德國指數","7425.07","-49.26","-0.66","08/14"
"道瓊歐洲","4195.60","-60.19","-1.41","08/14"
"土耳其","49880.90","-391.62","-0.78","08/14"
"匈牙利","27485.14","-399.34","-1.43","08/14"
"奧地利","4529.48","-16.15","-0.35","08/14"
"波蘭股市","59123.73","-583.93","-0.98","08/14"
"捷克股市","1775.10","-8.50","-0.48","08/14"
"盧森堡","2286.72","-2.03","-0.09","08/14"
"義大利","30597.00","-197.00","-0.64","16:43"
"西班牙","1601.17","-17.68","-1.09","08/14"
"瑞士股市","8549.33","-138.12","-1.59","08/14"
"瑞典股市","1193.77","-11.68","-0.97","08/14"
"芬蘭股市","11121.11","-106.72","-0.95","08/14"
"挪威股市","392.89","-0.62","-0.16","08/14"
"以色列","1081.98","-4.21","-0.39","08/14"
"埃及股市","71707.28","1274.04","1.81","08/14"
"南非股市","24712.41","-402.99","-1.60","08/14"
"摩洛哥","25684.89","0.00","0.00","08/14"
"約旦指數","5706.27","43.50","0.77","08/14"
"杜拜指數","4299.58","2.59","0.06","08/14"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13028.92","-207.61","-1.57","16:30"
"NASDAQ","2499.12","-43.12","-1.70","17:16"
"羅素2000","762.87","-16.94","-2.17","16:59"
"S&P 500","1426.54","-26.38","-1.82","16:59"
"DJ貴金屬","283.40","-9.38","-3.20","17:31"
"CBOE黃金","140.81","-4.90","-3.36","16:49"
"AMEX金蟲","330.52","-10.22","-3.00","16:41"
"費城金銀","138.33","-4.72","-3.30","08/14"
"費城油業","258.69","-4.66","-1.77","08/14"
"AMEX石油","1310.31","-14.79","-1.12","16:41"
"NYSE能源","13090.25","-151.41","-1.14","17:05"
"AMEX能源","672.14","-6.45","-0.95","16:41"
"費城半導","490.50","-11.21","-2.23","08/14"
"NSDQ金融","2836.88","-59.63","-2.06","17:16"
"NYSE金融","8668.99","-211.47","-2.38","17:05"
"NBI生技","794.39","-3.03","-0.38","17:16"
"AMEX生技","762.47","0.15","0.02","16:41"
"費城藥物","197.22","-2.86","-1.43","08/14"
"加拿大","13242.62","-184.83","-1.38","08/14"
"巴西指數","50911.75","-1522.26","-2.90","08/14"
"墨西哥","28895.73","-711.47","-2.40","08/14"
"阿根廷","2029.68","-36.14","-1.75","08/14"
"智利","3085.49","-77.06","-2.44","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4850.25","-161.24","-3.22","16:30"
"DJ建商","441.95","-20.62","-4.46","16:05"
"S&P建商","533.94","-26.62","-4.75","16:40"
"道瓊公用事業","482.39","-11.11","-2.25","16:30"
"歐洲公用事業","303.04","-2.91","-0.95","17:45"
"全球公用事業","7076.10","-120.92","-1.68","16:15"
"ISE水指數","83.04","-2.29","-2.68","16:44"
"道瓊水指數","776.81","-11.90","-1.51","16:06"
"NSDQ純淨優勢","502.26","-17.28","-3.33","16:44"
"純淨科技","1275.20","-32.78","-2.51","16:41"
"WH革新能源","256.40","-8.60","-3.25","16:41"
"WH乾淨能源","221.30","-7.83","-3.42","16:41"
"全球乾淨能源","2820.39","-68.71","-2.38","16:34"
"ISE替代能源","53.36","-1.49","-2.72","16:44"
"全球替代能源","3002.81","-52.67","-1.72","16:33"
"生物能源","626.70","-14.88","-2.32","16:33"
"AMEX環境服務","955.81","-28.55","-2.90","16:41"
"亞太環境控制","153.02","-2.29","-1.47","17:30"
"歐洲環境控制","173.54","-1.59","-0.91","17:45"
"美國環境控制","102.33","-2.24","-2.14","16:15"
"KLD社會責任","125.25","-2.14","-1.68","16:44"
"KLD社會400","509.55","-9.46","-1.82","16:30"
"Clvrt社會責任","85.33","-1.59","-1.83","16:01"
"ISE邪惡指數","120.49","-1.68","-1.38","16:45"
"MSCI世界能源","261.10","0.62","0.24","08/13"
"MSCI世界原料","266.68","3.67","1.40","08/13"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3628.13","-27.56","-0.75","16:44"
"東證REIT","2070.68","8.43","0.41","16:01"
"澳洲不動產","1804.89","-16.70","-0.92","20:14"
"新加坡不動產","1433.00","28.49","2.03","08/13"
"恆生地產","25585.07","96.89","0.38","18:01"
"亞洲REIT","168.80","0.63","0.38","17:30"
"英國不動產","2444.92","-47.18","-1.89","17:44"
"歐陸不動產","2579.75","-12.61","-0.49","17:45"
"歐洲不動產","3224.16","-51.20","-1.56","17:45"
"DJ權益REIT","265.38","-9.23","-3.36","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","311.27","-0.30","-0.10","08/14"
"MS商品指數","722.63","-15.11","-2.05","08/14"
"高盛商品指數","6008.49","16.18","0.27","08/13"
"高盛農產品","301.44","2.49","0.83","08/13"
"高盛家畜指數","238.13","1.52","0.64","08/13"
"高盛工業金屬","451.97","5.28","1.18","08/13"
"天然氣","482.82","-8.71","-1.77","08/14"
"AMEX航空","44.57","-1.17","-2.56","08/14"
"銀行","102.47","-2.24","-2.14","08/14"
"醫療服務","444.47","-4.46","-0.99","08/14"
"電腦科技","858.98","-14.18","-1.62","08/14"
"電腦硬體","223.26","-5.04","-2.21","08/14"
"保險","3919.91","-81.37","-2.03","08/14"
"美國紙業","139.38","-4.53","-3.15","08/14"
"零售業","454.93","-17.11","-3.62","08/14"
"掮客商指數","210.09","-6.73","-3.10","08/14"
"美元指數","81.49","0.42","0.52","08/14"
"歐元指數","135.44","-0.79","-0.58","08/14"
