"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13857.47","-84.61","-0.61","close"
"東證一部","1347.93","-8.81","-0.65","close"
"東證二部","2944.88","-15.76","-0.53","close"
"JASDAQ","62.72","-0.24","-0.38","close"
"上海綜合","2760.42","-71.32","-2.52","close"
"上海A股","2895.98","-74.95","-2.52","close"
"上海B股","203.28","-3.41","-1.65","close"
"深圳A股","816.07","-15.85","-1.90","close"
"深圳B股","475.16","-0.38","-0.08","close"
"滬深300","2789.94","-59.73","-2.10","close"
"香港恆生","22714.96","-30.64","-0.13","close"
"香港國企","12236.31","-107.23","-0.87","close"
"香港紅籌","4827.92","6.74","0.14","close"
"台灣加權","7876.49","-25.95","-0.33","close"
"台灣店頭","130.94","-1.79","-1.35","close"
"韓國指數","1715.59","-15.41","-0.89","18:03"
"越南股市","368.95","2.93","0.80","11:00"
"泰國股市","768.90","0.00","0.00","17:01"
"菲律賓","2499.38","-79.19","-3.07","12:11"
"馬來西亞","1195.41","-11.26","-0.93","17:00"
"印尼股市","2362.74","-9.03","-0.38","17:09"
"印度股市","14293.32","-277.97","-1.91","16:28"
"孟加拉","2964.36","-20.69","-0.69","20:44"
"巴基斯坦","8038.39","-340.61","-4.07","12:15"
"澳洲股市","5408.90","-2.90","-0.05","17:47"
"紐西蘭","3287.56","4.13","0.13","14:31"
"新加坡","2979.15","-22.66","-0.75","17:10"
"龍籌股","144.32","-1.07","-0.74","06/23"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2342.39","-42.36","-1.78","06/23"
"英國指數","5667.20","46.40","0.83","06/23"
"法國指數","4511.37","2.10","0.05","06/23"
"德國指數","6589.46","11.02","0.17","06/23"
"土耳其","37583.67","-329.18","-0.87","06/23"
"匈牙利","20472.02","149.25","0.73","06/23"
"奧地利","4057.36","-2.24","-0.06","06/23"
"波蘭股市","42272.15","-715.29","-1.66","06/23"
"捷克股市","1551.80","-7.30","-0.47","06/23"
"瑞典股市","914.40","-18.42","-1.97","06/23"
"芬蘭股市","8636.20","-177.59","-2.01","06/23"
"挪威股市","420.97","-3.84","-0.90","06/23"
"希臘指數","3524.85","-94.26","-2.60","06/23"
"義大利","23059.00","-68.00","-0.29","16:43"
"盧森堡","2117.09","-25.84","-1.21","06/20"
"荷蘭","437.44","0.11","0.03","06/23"
"冰島","4513.05","0.98","0.02","06/23"
"丹麥","438.12","-1.04","-0.24","06/23"
"瑞士股市","7026.92","-42.52","-0.60","06/23"
"西班牙","1335.15","-1.01","-0.08","06/23"
"葡萄牙","3183.20","-26.00","-0.81","06/23"
"愛爾蘭","5394.56","-71.62","-1.31","06/23"
"以色列","1127.50","7.98","0.71","06/23"
"埃及股市","90266.66","-60.16","-0.07","06/23"
"南非股市","28770.24","-53.80","-0.19","06/23"
"摩洛哥","28754.81","-303.87","-1.05","06/23"
"卡達指數","12294.45","26.29","0.21","06/23"
"杜拜指數","5521.93","-77.03","-1.38","06/23"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11842.36","-0.33","-0.00","06/23"
"NASDAQ","2385.74","-20.35","-0.85","06/23"
"羅素2000","719.81","-5.92","-0.82","06/23"
"S&P 500","1318.00","0.07","0.01","06/23"
"費城金銀","180.53","1.93","1.08","06/23"
"DJ貴金屬","369.76","3.84","1.05","17:18"
"CBOE黃金","179.13","0.40","0.22","06/23"
"AMEX金蟲","417.71","2.28","0.55","06/23"
"AMEX能源","893.89","33.28","3.87","06/23"
"NYSE能源","16448.52","470.72","2.95","06/23"
"費城油業","359.61","15.92","4.63","06/23"
"AMEX石油","1533.66","39.38","2.64","06/23"
"費城半導","378.71","-4.40","-1.15","06/23"
"NSDQ金融","2339.27","-60.33","-2.51","06/23"
"NYSE金融","6494.31","-139.78","-2.11","06/23"
"NBI生技","792.21","-5.09","-0.64","06/23"
"AMEX生技","741.79","-6.36","-0.85","06/23"
"費城藥物","173.74","1.39","0.81","06/23"
"加拿大","14691.82","111.15","0.76","06/23"
"巴西指數","64640.45","26.66","0.04","06/23"
"墨西哥","29464.54","-68.90","-0.23","06/23"
"阿根廷","2091.55","25.27","1.22","06/23"
"智利","3047.29","12.13","0.40","06/23"
"秘魯","16722.96","-79.42","-0.47","06/23"
"哥倫比亞","9306.59","-1.89","-0.02","06/23"
"委內瑞拉","36643.48","67.84","0.19","06/23"
"百慕達","4701.52","-47.77","-1.01","06/23"
"牙買加","110043.15","305.43","0.28","06/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","9428.00","-46.00","-0.49","06/20"
"波海海峽航運","13858.00","-304.00","-2.15","06/20"
"波海巴拿馬航","8699.00","175.00","2.05","06/20"
"VIX波動率","22.64","-0.23","-1.01","16:14"
"道瓊歐洲","3427.33","0.75","0.02","19:00"
"DJ交通運輸","5093.45","-100.57","-1.94","16:30"
"道瓊公用事業","523.66","4.81","0.93","16:30"
"歐洲公用事業","330.75","-1.75","-0.53","17:45"
"全球公用事業","7636.71","28.92","0.38","16:20"
"ISE水指數","89.80","-0.26","-0.29","17:00"
"道瓊水指數","545.09","-2.64","-0.48","17:17"
"純淨科技","1538.30","10.72","0.70","17:02"
"WH創新能源","273.36","2.15","0.79","17:02"
"WH乾淨能源","224.54","-0.35","-0.16","17:02"
"全球乾淨能源","3362.60","10.82","0.32","17:00"
"ISE替代能源","52.88","0.21","0.40","17:00"
"全球替代能源","3808.71","-1.89","-0.05","17:20"
"ET50環境科技","256.71","-0.47","-0.18","21:20"
"生物能源","446.11","-14.65","-3.18","17:20"
"環境服務","1081.17","3.72","0.34","17:02"
"歐洲環境控制","164.30","-3.17","-1.89","17:45"
"美國環境控制","110.82","0.02","0.02","16:15"
"Clvrt社會責任","76.44","-0.57","-0.74","17:18"
"ISE邪惡指數","103.91","-1.30","-1.24","17:00"
"DJ美國礦產","332.97","7.99","2.46","17:17"
"DJ世界原料","403.01","0.12","0.03","17:18"
"msci世界能源","314.44","-2.79","-0.88","06/20"
"msci世界原料","318.74","-3.30","-1.02","06/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","665.26","-0.03","0.00","20:54"
"Rogers商品","5637.30","2.34","0.04","14:30"
"Rogers能源","1922.49","37.76","2.00","06/20"
"Rogers金屬","2446.15","28.85","1.19","06/20"
"Rogers農產","1502.71","0.28","0.02","06/20"
"日本不動產","2606.27","-62.29","-2.33","05:48"
"東證REIT","1388.52","-8.42","-0.60","06/23"
"澳洲不動產","1192.31","-20.52","-1.69","07:48"
"新加坡不動產","1044.97","-22.98","-2.15","05:48"
"恆生地產","27678.01","-14.45","-0.05","06/23"
"亞洲REIT","138.58","-1.01","-0.72","16:30"
"英國不動產","1589.55","-53.32","-3.25","21:48"
"歐陸不動產","2026.23","-39.96","-1.93","21:48"
"歐洲不動產","2512.53","-85.61","-3.29","21:48"
"DJ權益REIT","247.97","-5.59","-2.21","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","455.38","0.00","0.00","06/23"
"MS商品指數","971.75","21.90","2.31","06/23"
"高盛商品指數","10383.30","69.71","0.68","06/23"
"高盛農產品","468.45","-0.93","-0.20","06/23"
"高盛家畜指數","257.10","-1.42","-0.55","06/23"
"高盛貴金屬","1216.55","-25.25","-2.03","06/23"
"高盛工業金屬","458.12","-2.39","-0.52","06/23"
"高盛能源指數","473.49","4.61","0.98","06/23"
"天然氣","761.11","29.46","4.03","06/23"
"AMEX航空","16.79","-1.27","-7.03","06/23"
"銀行","60.87","-1.85","-2.95","06/23"
"醫療服務","423.41","-1.81","-0.43","06/23"
"電腦硬體","232.86","-3.18","-1.35","06/23"
"保險","3571.29","-81.24","-2.22","06/23"
"美國紙業","97.38","-0.69","-0.70","06/23"
"零售業","370.37","-9.67","-2.54","06/23"
"掮客商指數","154.03","-3.76","-2.38","06/23"
"美元指數","73.44","0.38","0.53","06/23"
"歐元指數","155.15","-0.89","-0.57","06/23"
"英鎊指數","196.52","-1.07","-0.54","06/23"
"日圓指數","92.70","-0.55","-0.59","06/23"
"澳幣指數","95.20","-0.17","-0.18","06/23"
"30年債券價格","113.28","-0.17","-0.15","06/23"
"30年債殖利率","47.10","0.08","0.17","06/23"
"10年期票利率","41.68","0.31","0.75","06/23"
"5年期票利率","36.20","0.72","2.03","06/23"
"3月期票利率","18.50","0.50","2.78","06/23"
"Put/Call比例","0.87","-0.46","-34.59","06/23"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","884.50","-17.60","-1.95","06/23"
"銀","16.81","-0.54","-3.12","06/23"
"白金","2055.00","-16.00","-0.78","06/23"
"鈀","473.00","-6.00","-1.27","06/23"
"銅","3.8534","-0.05","-1.34","21:52"
"鎳","9.8535","-0.33","-3.28","21:51"
"鋁","1.3962","-0.00","-0.13","21:45"
"鋅","0.8584","-0.01","-1.06","21:47"
"鉛","0.8323","-0.01","-1.09","21:45"
"鈾","57.00","-2.00","-3.39","06/16"
"黃金期貨","887.200","-16.500","-1.83","1:49"
"銀期貨","16.790","-0.607","-3.49","1:32"
"銅期貨","380.800","-2.250","-0.59","1:19"
"天然氣期","13.203","0.209","1.61","5:14"
"布蘭特油期","135.910","1.050","0.78","3:29"
"WTI原油期","136.740","1.380","1.02","5:14"
"燃油期貨","379.640","2.470","0.65","5:06"
"玉米期貨","759.250","3.750","0.50","2:26"
"小麥期貨","884.250","0.000","0.00","2:23"
"可可粉期","3119.000","-6.000","-0.19","3:14"
"黃豆期貨","1502.500","-6.500","-0.43","2:34"
"黃豆油期貨","65.020","-0.630","-0.96","2:31"
"咖啡C期","146.450","-0.250","-0.17","3:15"
"十一號糖","12.870","-0.210","-1.61","3:14"
"二號棉期","79.400","-0.710","-0.89","3:14"
"活牛期貨","104.700","-0.150","-0.14","4:51"
"瘦豬期貨","77.350","-1.025","-1.31","4:57"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.5517","-0.0001","-0.01","5:53"
"英鎊/美元","1.9650","-0.0004","-0.02","5:53"
"美元/瑞士法郎","1.0454","0.0001","0.01","5:53"
"美元/俄盧布","23.6380","-0.0064","-0.03","5:49"
"美元/匈牙利幣","154.3650","0.5250","0.34","5:53"
"美元/土耳其幣","1.2298","-0.0042","-0.34","5:49"
"美元/南非幣","8.0705","0.0140","0.17","5:53"
"美元/以色列幣","3.3715","-0.0008","-0.02","5:53"
"美元/摩洛哥","7.3988","0.0000","0.00","06/23"
"美元/日圓","107.8650","0.0250","0.02","5:53"
"美元/人民幣","6.8742","0.0002","0.00","5:01"
"美元/港幣","7.8084","0.0002","0.00","5:51"
"美元/台幣","30.4600","0.0000","0.00","06/23"
"美元/韓圜","1037.3000","0.0000","0.00","06/23"
"美元/泰銖","33.5350","0.0800","0.24","5:11"
"美元/新元","1.3689","-0.0010","-0.07","5:53"
"美元/菲披索","44.4500","0.0000","0.00","06/23"
"美元/馬來幣","3.2625","0.0000","0.00","5:02"
"美元/印尼盾","9273.0000","0.0000","0.00","5:01"
"美元/印度盧比","43.0400","0.0000","0.00","06/23"
"澳幣/美元","0.9518","-0.0008","-0.08","5:53"
"紐幣/美元","0.7578","-0.0000","-0.01","5:53"
"美元/加幣","1.0156","-0.0002","-0.02","5:53"
"美元/巴西幣","1.6130","0.0004","0.02","5:01"
"美元/墨披索","10.3240","-0.0012","-0.01","5:53"
"美元/阿根廷","3.0185","0.0000","0.00","06/23"
"美元/智利","501.5000","0.0250","0.01","5:51"

"MSCI 指數"
"MSCI","指數","單日","一個月","YTD"
"世界指數","1424.48","-0.42","-6.64","-10.34"
"中華指數","334.55","-0.58","-9.53","-23.88"
"金龍指數","143.97","-0.41","-9.03","-17.80"
"遠東指數","2997.66","-1.13","-6.53","-7.66"
"太平洋","2449.98","-0.97","-6.54","-8.16"
"AC亞太","138.64","-1.01","-7.58","-12.13"
"歐洲","1817.30","-0.99","-8.76","-14.33"
"金磚四國","384.10","-0.91","-10.04","-13.29"
"新興市場","1099.69","-0.97","-9.12","-11.71"
"新興亞洲","409.23","-1.12","-9.91","-20.34"
"新興東歐","369.72","-1.77","-6.54","-3.38"
"新興拉美","4686.71","-0.14","-8.98","6.51"
"歐非中東","423.19","-1.48","-7.68","-7.65"
"中國","63.10","-0.67","-10.64","-25.69"
"印度","415.67","-2.10","-14.43","-37.86"
"俄羅斯","1509.83","-1.82","-6.40","-1.73"
