"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13476.45","78.15","0.58","16:00"
"東證一部","1304.06","10.74","0.83","15:01"
"東證二部","2775.32","6.92","0.25","15:00"
"JASDAQ","64.84","-0.52","-0.80","15:00"
"上海綜合","3094.67","-128.07","-3.97","15:16"
"上海A股","3247.44","-134.24","-3.97","15:16"
"上海B股","216.65","-11.27","-4.94","15:16"
"深圳A股","976.19","-43.33","-4.25","15:00"
"深圳B股","506.13","-15.52","-2.98","15:00"
"滬深300","3272.50","-114.13","-3.37","15:01"
"香港恆生","24197.78","-61.18","-0.25","16:01"
"香港國企","12675.43","-212.33","-1.65","16:01"
"香港紅籌","5603.15","56.25","1.01","16:01"
"台灣加權","9074.34","-16.09","-0.18","13:46"
"台灣店頭","156.17","0.65","0.42","13:46"
"韓國指數","1771.90","3.23","0.18","18:03"
"越南股市","537.31","-0.27","-0.05","11:01"
"泰國股市","845.40","-0.03","-0.00","17:01"
"菲律賓","2915.67","-24.81","-0.84","12:11"
"馬來西亞","1267.65","11.11","0.88","17:00"
"印尼股市","2349.27","7.49","0.32","17:09"
"印度股市","16481.20","237.01","1.46","04/17"
"孟加拉","3071.11","-49.40","-1.58","04/17"
"巴基斯坦","11148.68","46.90","0.42","15:00"
"澳洲股市","5504.10","-83.20","-1.49","17:47"
"紐西蘭","3557.47","-11.46","-0.32","14:31"
"新加坡","3124.87","-1.43","-0.05","17:10"
"龍籌股","149.58","-0.07","-0.05","04/18"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2175.92","25.18","1.17","04/18"
"英國指數","6056.50","76.10","1.27","04/18"
"法國指數","4961.69","99.55","2.05","04/18"
"德國指數","6843.08","161.27","2.41","04/18"
"土耳其","42641.06","1039.24","2.50","04/18"
"匈牙利","22130.58","103.39","0.47","04/18"
"奧地利","4061.83","79.52","2.00","04/18"
"波蘭股市","47477.05","479.58","1.02","04/18"
"捷克股市","1561.10","28.50","1.86","04/18"
"瑞典股市","981.44","17.65","1.83","04/18"
"芬蘭股市","9347.45","-564.12","-5.69","04/17"
"挪威股市","386.26","5.92","1.56","04/18"
"希臘指數","4080.65","114.90","2.90","04/18"
"義大利","25710.00","483.00","1.91","04/18"
"盧森堡","2303.69","30.94","1.36","04/18"
"荷蘭","474.75","12.21","2.64","04/18"
"冰島","5299.94","75.95","1.45","04/18"
"丹麥","425.62","-2.96","-0.69","04/17"
"瑞士股市","7418.02","244.39","3.41","04/18"
"西班牙","1495.82","35.18","2.41","04/18"
"葡萄牙","3583.33","33.45","0.94","04/18"
"愛爾蘭","6259.51","144.47","2.36","04/18"
"以色列","1090.69","10.46","0.97","04/17"
"埃及股市","100795.50","1826.66","1.85","04/17"
"南非股市","29508.84","-109.63","-0.37","04/18"
"摩洛哥","29885.81","-23.84","-0.08","04/18"
"約旦指數","8651.83","-32.38","-0.37","04/17"
"杜拜指數","5584.66","68.92","1.25","04/17"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12849.36","228.87","1.81","04/18"
"NASDAQ","2402.97","61.14","2.61","04/18"
"羅素2000","721.07","13.07","1.85","04/18"
"S&P 500","1390.33","24.77","1.81","04/18"
"費城金銀","188.51","-3.73","-1.94","04/18"
"DJ貴金屬","382.95","-7.08","-1.81","17:25"
"CBOE黃金","196.01","-4.82","-2.40","04/18"
"AMEX金蟲","456.17","-12.87","-2.74","04/18"
"AMEX能源","839.85","16.85","2.05","04/18"
"NYSE能源","15710.73","242.33","1.57","04/18"
"費城油業","327.97","13.21","4.20","04/18"
"AMEX石油","1488.48","15.33","1.04","04/18"
"費城半導","377.33","9.05","2.46","04/18"
"NSDQ金融","2671.26","25.39","0.96","04/18"
"NYSE金融","7687.46","121.77","1.61","04/18"
"NBI生技","805.52","11.18","1.41","04/18"
"AMEX生技","762.86","8.51","1.13","04/18"
"費城藥物","179.21","2.53","1.43","04/18"
"加拿大","14237.06","121.56","0.86","04/18"
"巴西指數","64922.67","370.25","0.57","04/18"
"墨西哥","31795.68","9.69","0.03","04/18"
"阿根廷","2186.47","24.71","1.14","04/18"
"智利","3064.50","30.34","1.00","04/18"
"秘魯","17470.28","-68.49","-0.39","04/18"
"哥倫比亞","9656.63","189.48","2.00","04/18"
"委內瑞拉","40233.41","-275.84","-0.68","04/18"
"百慕達","5113.48","26.90","0.53","04/17"
"牙買加","108538.24","-36.47","-0.03","04/18"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","8038.00","71.00","0.89","04/17"
"波海海峽航運","11337.00","39.00","0.34","04/17"
"波海巴拿馬航運","8414.00","126.00","1.52","04/17"
"VIX波動率","20.13","-0.24","-1.18","16:14"
"道瓊歐洲","3808.59","83.36","2.24","19:00"
"DJ交通運輸","5100.08","113.11","2.27","16:30"
"道瓊公用事業","515.95","1.82","0.35","16:30"
"歐洲公用事業","337.82","0.89","0.26","17:45"
"全球公用事業","7810.81","40.47","0.52","16:15"
"ISE水指數","87.48","1.45","1.69","17:00"
"道瓊水指數","626.07","3.30","0.53","17:24"
"純淨科技","1446.72","32.45","2.29","16:52"
"WH創新能源","260.39","3.95","1.54","16:52"
"WH乾淨能源","225.83","3.06","1.37","16:52"
"全球乾淨能源","3382.90","20.26","0.60","17:00"
"ISE替代能源","54.59","0.53","0.98","17:00"
"全球替代能源","3563.23","10.97","0.31","17:26"
"ET50環境科技","254.60","2.03","0.80","21:15"
"生物能源","501.99","8.52","1.73","17:27"
"AMEX環境服務","1034.43","21.82","2.15","16:52"
"歐洲環境控制","171.88","0.44","0.26","17:45"
"美國環境控制","105.77","2.74","2.66","16:15"
"Clvrt社會責任","81.04","1.56","1.96","17:25"
"ISE邪惡指數","110.34","1.53","1.41","17:00"
"DJ美國礦產","257.43","1.55","0.61","17:24"
"DJ世界基本原料","396.60","0.00","0.00","17:24"
"MSCI世界能源","304.80","-0.72","-0.24","00:00"
"MSCI世界原料","317.64","-1.65","-0.52","00:00"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"DAX全球農金","656.03","13.49","2.10","20:53"
"Rogers商品","5216.46","7.36","0.14","17:36"
"Rogers能源","1604.32","-1.49","-0.09","4/17"
"Rogers金屬","2612.97","-18.93","-0.72","4/17"
"Rogers農產","1466.29","-2.11","-0.14","4/17"
"日本不動產","2805.48","32.05","1.16","06:03"
"東證REIT","1534.06","-5.73","-0.37","15:00"
"澳洲不動產","1307.54","-15.73","-1.19","08:03"
"新加坡不動產","1187.42","4.44","0.38","06:03"
"恆生地產","29866.66","-68.52","-0.23","17:01"
"亞洲REIT","155.80","-0.96","-0.61","16:30"
"英國不動產","1976.64","34.05","1.75","22:03"
"歐陸不動產","2324.40","21.74","0.94","22:03"
"歐洲不動產","3022.46","23.99","0.80","22:03"
"DJ權益REIT","272.74","-0.52","-0.19","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","419.36","-0.10","-0.02","04/18"
"MS商品指數","955.11","15.30","1.63","04/18"
"高盛商品指數","9067.23","68.98","0.77","04/18"
"高盛農產品","434.43","-8.49","-1.92","04/18"
"高盛家畜指數","235.37","0.99","0.42","04/18"
"高盛貴金屬","1259.50","-37.55","-2.90","04/18"
"高盛工業金屬","486.38","-1.16","-0.24","04/18"
"高盛能源指數","398.35","5.64","1.44","04/18"
"天然氣","678.06","11.58","1.74","04/18"
"AMEX航空","24.27","0.56","2.36","04/18"
"銀行","81.63","1.14","1.42","04/18"
"醫療服務","398.43","4.81","1.22","04/18"
"電腦硬體","224.52","5.73","2.62","04/18"
"保險","3958.28","18.93","0.48","04/18"
"美國紙業","113.96","1.89","1.69","04/18"
"零售業","406.51","10.42","2.63","04/18"
"掮客商指數","164.38","4.56","2.85","04/18"
"美元指數","71.98","0.27","0.38","04/18"
"歐元指數","158.08","-0.86","-0.54","04/18"
"英鎊指數","199.73","0.62","0.31","04/18"
"日圓指數","96.40","-1.06","-1.09","04/18"
"澳幣指數","93.38","-0.36","-0.38","04/18"
"30年債券價格","116.44","-0.25","-0.21","04/18"
"30年債殖利率","45.17","-0.07","-0.15","04/18"
"10年期票利率","37.43","0.14","0.38","04/18"
"5年期票殖利率","29.48","0.51","1.76","04/18"
"3月期票殖利率","13.20","1.10","9.09","04/18"
"Put/Call比例","0.82","-0.12","-12.77","04/18"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","917.00","-23.10","-2.46","04/18"
"銀","17.87","-0.40","-2.19","04/18"
"白金","2060.00","1.00","0.05","04/18"
"鈀","464.00","0.00","0.00","04/18"
"銅","3.9603","0.00","0.11","3:15"
"鎳","13.0415","0.00","0.00","3:15"
"鋁","1.3757","-0.00","-0.17","3:15"
"鋅","1.0209","0.00","0.00","3:15"
"鉛","1.3081","0.00","0.00","3:15"
"鈾","71.00","0.00","0.00","04/07"
"黃金期貨","915.200","-27.700","-2.94","1:33"
"銀期貨","17.820","-0.485","-2.65","1:33"
"銅期貨","389.250","-2.200","-0.56","1:17"
"天然氣期","10.587","0.204","1.96","5:14"
"布蘭特油期","113.920","1.490","1.33","3:16"
"WTI原油期","116.690","1.830","1.59","5:14"
"燃油期貨","329.230","2.490","0.76","5:11"
"玉米期貨","613.000","-4.000","-0.65","2:25"
"小麥期貨","885.000","-43.000","-4.63","2:23"
"可可粉期","2665.000","-76.000","-2.77","3:14"
"黃豆期貨","1377.000","10.500","0.77","2:30"
"黃豆油期貨","61.740","0.160","0.26","2:30"
"咖啡C期","137.450","-4.450","-3.14","3:14"
"十一號糖","13.290","-0.010","-0.08","3:14"
"二號棉期","74.600","-0.680","-0.90","3:14"
"活牛期貨","92.325","-0.325","-0.35","5:04"
"瘦豬期貨","74.350","1.400","1.92","2:29"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.5817","-0.0092","-0.58","4:59"
"英鎊/美元","1.9980","0.0066","0.33","4:59"
"美元/瑞士法郎","1.0181","0.0119","1.18","4:59"
"美元/俄盧布","23.4640","0.0732","0.31","4:59"
"美元/匈牙利幣","159.7850","0.3800","0.24","4:59"
"美元/土耳其幣","1.3145","-0.0120","-0.90","4:59"
"美元/南非幣","7.7850","-0.0162","-0.21","4:58"
"美元/以色列幣","3.4350","-0.0176","-0.51","4:59"
"美元/摩洛哥","7.2933","0.0000","0.00","04/17"
"美元/日圓","103.6700","1.1750","1.15","4:59"
"美元/人民幣","6.9935","0.0097","0.14","4:35"
"美元/港幣","7.7943","0.0010","0.01","4:59"
"美元/台幣","30.3800","0.0700","0.23","2:32"
"美元/韓圜","997.9500","-1.7000","-0.17","4:06"
"美元/泰銖","31.4800","0.0500","0.16","4:58"
"美元/新元","1.3554","0.0045","0.33","4:59"
"美元/菲披索","41.9100","0.0075","0.02","4:35"
"美元/馬來幣","3.1420","-0.0000","-0.00","4:35"
"美元/印尼盾","9195.0000","-10.0000","-0.11","2:32"
"美元/印度盧比","39.8500","0.0650","0.16","2:33"
"澳幣/美元","0.9347","-0.0028","-0.30","4:59"
"紐幣/美元","0.7900","-0.0010","-0.13","4:59"
"美元/加幣","1.0042","-0.0063","-0.62","4:59"
"美元/巴西幣","1.6680","0.0132","0.80","4:39"
"美元/墨披索","10.4830","0.0073","0.07","4:59"
"美元/阿根廷","3.1640","0.0000","0.00","4:55"
"美元/智利","455.6870","0.6891","0.15","4:50"

"MSCI 指數"
"MSCI","指數","單日","一個月","YTD"
"世界指數","1504.56","1.10","4.67","-5.30"
"中華指數","357.34","-0.35","4.31","-18.69"
"金龍指數","157.43","-0.44","4.94","-10.11"
"遠東指數","3020.29","-1.02","3.00","-6.96"
"太平洋","2465.53","-1.37","3.06","-7.58"
"AC亞太","144.36","-1.06","3.60","-8.51"
"歐洲","2006.12","1.25","4.13","-5.43"
"金磚四國","399.14","0.26","8.13","-9.89"
"新興市場","1175.85","0.14","6.45","-5.60"
"新興亞洲","459.96","-0.39","4.77","-10.46"
"新興東歐","358.49","1.24","4.15","-6.32"
"新興拉美","4751.18","0.31","10.08","7.97"
"歐非中東","430.53","1.10","6.72","-6.05"
"中國","68.44","-0.50","5.63","-19.39"
"印度","522.26","0.00","7.03","-21.92"
"俄羅斯","1426.56","1.61","4.93","-7.15"
"巴西","4133.27","0.20","13.29","6.88"
"台灣","328.50","-0.61","6.13","11.74"
"韓國","388.20","-0.73","3.29","-11.27"
"泰國","284.16","-0.25","3.98","6.29"
"馬來西亞","378.87","1.12","2.98","-7.27"
"印尼","614.80","1.10","-3.00","-9.27"
"菲律賓","287.39","-0.91","-2.96","-20.91"
"土耳其","512.36","3.88","11.10","-31.79"
"以色列","272.60","1.02","9.06","3.25"
"埃及","1410.81","-0.04","1.94","9.87"
"南非","480.25","0.62","11.71","-5.52"

