"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17236.16","-215.61","-1.24","close"
"東證一部","1687.34","-18.82","-1.10","close"
"東證二部","4027.24","-1.05","-0.03","close"
"JASDAQ","80.50","1.41","1.78","close"
"上海綜合","3743.96","23.43","0.63","04/25"
"上海A股","3934.96","24.57","0.63","04/25"
"上海B股","208.49","1.74","0.84","04/25"
"香港恆生","20536.78","0.00","0.00","04/25"
"香港國企","10177.10","0.00","0.00","04/25"
"香港紅籌","3503.00","0.00","0.00","04/25"
"台灣指數","7984.65","-60.36","-0.75","04/25"
"韓國指數","1545.55","-11.16","-0.72","04/25"
"新加坡","3362.68","-11.84","-0.35","04/25"
"馬來西亞","1315.97","-1.53","-0.12","04/25"
"菲律賓","3309.43","17.50","0.53","04/25"
"印尼股市","1986.67","5.10","0.26","04/25"
"越南股市","923.89","18.36","2.03","04/25"
"泰國股市","690.30","4.82","0.70","04/25"
"印度股市","14217.77","81.05","0.57","04/25"
"澳洲股市","6173.30","-0.00","-0.00","10:51"
"日本不動產","4142.38","-34.12","-0.82","04/25"
"東證REIT","2460.28","21.59","0.89","04/25"
"澳洲不動產","1898.26","0.00","0.00","04/25"
"新加坡不動產","1556.21","-1.88","-0.12","06:24"
"恆生地產","24479.79","-37.90","-0.15","04/25"
"亞洲REIT","193.15","-0.08","-0.04","07:50"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6461.90","32.40","0.50","15:36"
"法國指數","5947.33","61.30","1.04","17:10"
"德國指數","7343.08","72.76","1.00","19:29"
"俄羅斯","1973.48","6.89","0.35","18:00"
"道瓊歐洲","4404.44","36.61","0.84","20:30"
"土耳其","48032.72","1017.82","2.17","15:39"
"匈牙利","25605.13","86.17","0.34","15:36"
"奧地利","4750.61","30.15","0.64","16:35"
"波蘭股市","59535.37","-187.24","-0.31","04/25"
"捷克股市","1828.00","13.60","0.75","16:13"
"愛沙尼亞","917.45","-3.23","-0.35","04/25"
"拉托維亞","665.67","1.33","0.20","04/25"
"立陶宛","495.17","3.87","0.79","04/25"
"盧森堡","2439.91","15.18","0.63","04/25"
"義大利","33978.00","363.00","1.08","16:43"
"西班牙","1620.61","4.81","0.30","04/25"
"瑞士股市","9429.26","36.84","0.39","16:30"
"瑞典股市","1264.73","3.74","0.30","04/25"
"芬蘭股市","10774.14","89.61","0.84","04/25"
"挪威股市","398.03","2.46","0.62","04/25"
"英國不動產","2981.19","2.09","0.07","22:24"
"歐陸不動產","3255.58","-15.13","-0.46","22:24"
"歐洲不動產","4026.58","-0.12","-0.00","22:24"
"以色列","1061.93","5.31","0.50","15:30"
"埃及股市","64558.96","161.97","0.25","04/24"
"南非股市","25338.50","77.74","0.31","04/25"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13089.89","135.95","1.05","16:30"
"NASDAQ","2547.89","23.35","0.93","17:17"
"羅素2000","832.07","5.71","0.69","16:59"
"S&P 500","1495.42","15.01","1.01","16:59"
"DJ貴金屬","282.33","3.43","1.23","17:30"
"CBOE黃金","149.10","1.19","0.81","16:49"
"AMEX金蟲","351.32","3.19","0.92","16:35"
"費城金銀","142.59","1.70","1.21","04/25"
"費城油業","233.24","7.64","3.39","04/25"
"AMEX石油","1290.20","25.96","2.05","16:35"
"NYSE能源","12749.03","237.06","1.90","17:06"
"AMEX能源","644.54","13.75","2.18","16:35"
"費城半導","502.84","3.82","0.77","04/25"
"NSDQ金融","3156.94","24.31","0.78","17:17"
"NYSE金融","9879.11","123.07","1.26","17:06"
"ISE水指數","78.89","0.40","0.51","17:00"
"道瓊水指數","754.23","2.36","0.31","17:23"
"道瓊權益REIT","330.63","0.08","0.02","16:49"
"NBI生技","852.89","7.42","0.88","17:17"
"AMEX生技","837.65","4.27","0.51","16:35"
"費城藥物","219.39","1.60","0.73","04/25"
"加拿大","13672.85","82.52","0.61","04/25"
"巴西指數","49675.59","604.73","1.23","04/25"
"墨西哥","29444.15","-100.03","-0.34","04/25"
"阿根廷","2185.46","4.30","0.20","04/25"
"智利","3141.38","26.82","0.86","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","685.90","+1.40","+0.20","5:20"
"銀","13.78","+0.01","+0.07","5:50"
"白金","1307.00","+4.00","+0.31","4:30"
"鈀","381.00","-1.00","-0.26","4:30"
"銅","3.6526","+0.0123","+0.34","1:24"
"鎳","22.3485","-0.9896","-4.27","0:14"
"鋁","1.2646","-0.0102","-0.80","1:22"
"鋅","1.6579","-0.0416","-2.45","0:05"
"鉛","0.9012","-0.0070","-0.78","0:02"
"黃金期貨","690.600","2.900","00.42","1:40"
"銀期貨","13.897","-0.019","-00.14","1:34"
"銅期貨","7849.000","-194.000","-02.41","04/24"
"天然氣期","7.689","0.091","01.20","2:47"
"WTI原油期","65.840","1.260","01.95","2:44"
"玉米期貨","381.750","10.500","02.83","04/25"
"小麥期貨","520.500","23.000","04.62","2:15"
"可可粉期","1861.000","5.000","00.27","0:17"
"大豆期貨","737.750","11.500","01.58","04/25"
"咖啡C期","107.250","-0.400","-00.37","1:02"
"十一號糖","9.250","0.090","00.98","1:17"
"二號棉期","51.230","0.510","01.01","2:26"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3640","0.0002","0.0117","5:53"
"英鎊/美元","2.0022","0.0008","0.0400","5:53"
"美元/瑞士法郎","1.2040","-0.0004","-0.0374","5:53"
"美元/俄盧布","25.6980","-0.0019","-0.0074","5:53"
"美元/匈牙利幣","179.9900","-0.0600","-0.0333","5:53"
"美元/土耳其幣","1.3315","0.0033","0.2485","5:50"
"美元/南非幣","6.9545","0.0000","0.0000","5:36"
"美元/日圓","118.6200","-0.1250","-0.1053","5:53"
"美元/人民幣","7.7223","0.0000","0.0000","04/25"
"美元/港幣","7.8198","0.0001","0.0006","5:53"
"美元/台幣","33.2250","0.0000","0.0000","04/25"
"美元/韓圜","926.7500","0.0000","0.0000","04/25"
"美元/泰銖","32.2500","-0.0500","-0.1548","5:50"
"美元/新元","1.5139","-0.0004","-0.0231","5:46"
"美元/馬來幣","3.4205","0.0000","0.0000","5:03"
"美元/印尼盾","9090.0000","7.5000","0.0826","5:00"
"美元/印度盧比","40.9850","0.0000","0.0000","04/25"
"澳幣/美元","0.8353","0.0019","0.2280","5:53"
"紐幣/美元","0.7472","0.0022","0.3021","5:53"
"美元/巴西幣","2.0185","-0.0015","-0.0743","5:00"
"美元/墨披索","10.9310","0.0020","0.0183","5:46"
"美元/加幣","1.1152","0.0002","0.0224","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","298.892","0.625%","5.342","4/25"
"中國","53.297","-0.657%","2.371","4/25"
"印度","432.202","1.414%","10.64","4/25"
"俄羅斯","1211.642","0.4%","-3.091","4/25"
"巴西","2522.913","1.698%","14.396","4/25"
"新興市場","982.721","0.261%","7.678","4/25"
"新興亞洲","390.959","-0.351%","5.248","4/25"
"新興東歐","312.614","0.446%","1.029","4/25"
"新興拉美","3382.270","1.092%","12.905","4/25"
"世界","393.825","0.667%","7.081","4/25"
"歐洲","582.600","0.886%","9.605","4/25"
"遠東ex日本","447.452","-0.49%","5.129","4/25"
"中華","297.308","-0.363%","2.736","4/25"
"歐洲小型","339.273","0.985%","13.025","4/25"
"日本小型","103.647","-0.718%","1.521","4/25"
"美國小型","318.047","0.731%","6.307","4/25"
"世界小型","257.022","0.562%","8.735","4/25"
"日本","3240.727","-1.218%","1.011","4/25"
"香港","7482.788","0.0050%","3.213","4/25"
"世界能源","253.04","3.81","1.53","04/25"
"世界原料","256.23","1.97","0.78","04/25"

