"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2856.66","35.80","1.27%","17:31"
"澳洲股市","4173.00","190.30","4.78%","16:47"
"日經225","8576.98","-452.78","-5.01%","10/31"
"東證一部","867.12","-32.25","-3.59%","10/31"
"東證二部","1968.76","10.27","0.52%","10/31"
"JASDAQ","43.89","1.21","2.84%","10/31"
"韓國指數","1129.08","16.02","1.44%","18:03"
"台灣加權","4995.06","124.40","2.55%","13:46"
"台灣店頭","71.22","1.38","1.98%","13:46"
"上海綜合","1719.77","-9.01","-0.52%","15:15"
"上海A股","1806.79","-9.52","-0.52%","15:15"
"上海B股","88.79","0.32","0.36%","15:15"
"深圳A股","489.94","-5.29","-1.07%","15:00"
"深圳B股","225.26","2.27","1.02%","15:00"
"滬深300","1653.54","-10.12","-0.61%","15:01"
"深證成指","5825.00","-14.33","-0.25%","15:00"
"香港恆生","14344.37","375.70","2.69%","16:10"
"香港國企","6806.33","195.18","2.95%","16:10"
"香港紅籌","3033.22","70.51","2.38%","16:10"
"新加坡","1883.75","89.55","4.99%","17:10"
"龍籌股","53.88","3.71","7.39%","11/03"
"越南股市","348.64","1.59","0.46%","11:01"
"泰國股市","449.19","32.66","7.84%","16:59"
"菲律賓","2025.58","74.49","3.82%","12:11"
"馬來西亞","899.35","35.74","4.14%","17:00"
"印尼股市","1352.72","96.01","7.64%","17:09"
"印度股市","10337.68","549.62","5.62%","15:58"
"巴基斯坦","6639.16","0.20","0.00%","14:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","802.39","29.02","3.75%","11/01"
"英國指數","4443.28","65.94","1.51%","11/03"
"法國指數","3527.97","40.90","1.17%","11/03"
"德國指數","5026.84","38.87","0.78%","11/03"
"土耳其","27987.65","154.72","0.56%","11/03"
"匈牙利","14195.56","689.86","5.11%","11/03"
"奧地利","2045.47","47.57","2.38%","11/03"
"波蘭股市","28455.94","58.88","0.21%","11/03"
"捷克股市","901.30","23.40","2.67%","11/03"
"瑞典股市","667.88","28.97","4.53%","11/03"
"芬蘭股市","6316.92","160.80","2.61%","11/03"
"挪威股市","223.06","8.52","3.97%","11/03"
"希臘指數","2118.63","58.32","2.83%","11/03"
"義大利","16755.00","251.00","1.52%","17:42"
"盧森堡","1102.46","69.62","6.74%","11/03"
"荷蘭","273.01","5.32","1.99%","11/03"
"冰島","652.80","1.44","0.22%","11/03"
"丹麥","289.98","4.79","1.68%","11/03"
"瑞士股市","6233.88","80.67","1.31%","11/03"
"西班牙","989.36","11.23","1.15%","11/03"
"葡萄牙","2157.93","66.41","3.18%","11/03"
"愛爾蘭","3025.24","-4.22","-0.14%","11/03"
"以色列","760.69","10.79","1.44%","11/03"
"埃及股市","466.52","15.91","3.53%","11/03"
"南非股市","19201.28","121.15","0.63%","11/03"
"摩洛哥","24911.89","88.32","0.36%","11/03"
"約旦指數","3317.95","38.35","1.17%","11/03"
"杜拜指數","2907.06","-48.05","-1.63%","11/03"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","9319.83","-5.18","-0.06%","11/03"
"那斯達克","1726.33","5.38","0.31%","11/03"
"羅素兩千","538.50","0.98","0.18%","11/03"
"S&P 五百","966.30","-2.45","-0.25%","11/03"
"費城金銀","81.14","0.08","0.10%","11/03"
"DJ貴金屬","165.84","-0.12","-0.07%","17:17"
"CBOE黃金","88.03","0.50","0.57%","11/03"
"AMEX金蟲","195.04","1.17","0.60%","11/03"
"AMEX能源","497.82","-12.69","-2.49%","11/03"
"NYSE能源","9702.47","-203.21","-2.05%","11/03"
"費城油業","147.82","-5.59","-3.64%","11/03"
"AMEX石油","935.83","-20.88","-2.18%","11/03"
"費城半導","237.10","-2.37","-0.99%","11/03"
"NSDQ金融","2232.47","15.39","0.69%","11/03"
"NYSE金融","4446.38","31.97","0.72%","11/03"
"NBI生技","750.03","15.36","2.09%","11/03"
"AMEX生技","684.50","10.07","1.49%","11/03"
"費城藥物","164.97","0.49","0.30%","11/03"
"加拿大","9721.26","-41.50","-0.43%","11/03"
"巴西指數","38249.44","992.60","2.66%","11/03"
"墨西哥","20612.68","167.36","0.82%","11/03"
"阿根廷","1057.62","46.83","4.63%","11/03"
"智利","2559.68","70.09","2.82%","11/03"
"秘魯","7797.86","742.82","10.53%","11/03"
"哥倫比亞","7226.03","47.17","0.66%","10/31"
"委內瑞拉","35336.49","-300.61","-0.84%","11/03"
"百慕達","3638.70","0.00","0.00%","11/03"
"牙買加","93460.75","-290.15","-0.31%","11/03"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","851.00","-34.00","-3.84%","10/31"
"波海海峽航運","1265.00","-42.00","-3.21%","10/31"
"波海巴拿馬航","677.00","-20.00","-2.87%","10/31"
"VIX波動率","53.68","-6.21","-10.37%","16:14"
"VXD道瓊波動","51.07","-4.76","-8.53%","16:29"
"VXN納指波動","56.22","-4.08","-6.77%","16:14"
"道瓊歐洲","2610.04","18.28","0.70%","19:00"
"道瓊交通運輸","3917.63","31.80","0.82%","16:05"
"道瓊公用事業","378.87","0.45","0.12%","16:11"
"全球公用事業","5374.71","61.59","1.16%","16:08"
"ISE水指數","62.29","1.04","1.70%","16:09"
"道瓊水指數","596.98","1.98","0.33%","16:02"
"純淨科技","793.52","20.77","2.69%","16:23"
"WH創新能源","146.28","-0.66","-0.45%","16:23"
"WH乾淨能源","106.51","4.31","4.22%","16:23"
"全球乾淨能源","1554.70","157.67","11.29%","16:14"
"ISE替代能源","27.81","1.59","6.06%","16:09"
"全球替代能源","1703.41","115.31","7.26%","16:23"
"ET50環境科技","131.97","5.81","4.61%","21:09"
"生物能源","243.78","10.64","4.56%","16:24"
"環境服務","708.62","1.21","0.17%","16:24"
"Clvrt社會責任","57.66","-0.07","-0.12%","16:03"
"ISE邪惡指數","73.06","-0.59","-0.80%","16:09"
"道瓊美國博奕","240.15","-12.95","-5.12%","16:07"
"snet全球博奕","2175.86","23.36","1.08%","16:14"
"道瓊美國礦產","121.37","-1.09","-0.89%","16:04"
"道瓊世界原料","182.08","2.70","1.50%","16:22"
"msci世界能源","192.11","2.12","1.12%","10/31"
"msci世界原料","148.62","-0.09","-0.06%","10/31"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","282.89","3.38","1.21%","22:15"
"Rogers商品","3080.94","-57.21","-1.82%","14:31"
"Rogers能源","937.46","27.28","3.00%","10/31"
"Rogers金屬","1467.80","-25.85","-1.73%","10/31"
"Rogers農產","932.02","-9.90","-1.05%","10/31"
"澳洲不動產","825.14","9.03","1.11%","18:14"
"日本不動產","1738.56","54.38","3.23%","15:44"
"東證REIT","863.21","30.33","3.64%","10/31"
"恆生地產","17280.40","889.48","5.43%","11/03"
"新加坡不動產","614.71","10.76","1.78%","10/31"
"亞洲REIT","90.49","3.26","3.74%","10/31"
"英國不動產","1265.55","35.97","2.92%","17:46"
"歐陸不動產","1408.13","31.95","2.32%","17:46"
"歐洲不動產","1504.89","31.74","2.15%","17:46"
"道權益reit","165.03","-6.41","-3.74%","16:34"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","264.11","-4.28","-1.59%","11/03"
"MS商品指數","474.88","-7.79","-1.61%","11/03"
"高盛商品指數","5235.70","-176.90","-3.27%","11/03"
"高盛農產品","294.75","5.15","1.78%","11/03"
"高盛家畜指數","213.33","0.73","0.34%","11/03"
"高盛貴金屬","960.10","10.50","1.11%","11/03"
"高盛工業金屬","260.97","0.34","0.13%","11/03"
"高盛能源指數","223.68","-11.52","-4.90%","11/03"
"天然氣","423.09","-17.71","-4.02%","11/03"
"AMEX航空","25.81","1.39","5.69%","11/03"
"銀行","58.90","0.37","0.63%","11/03"
"醫療服務","331.45","-3.37","-1.01%","11/03"
"電腦科技","603.30","-3.84","-0.63%","11/03"
"電腦硬體","147.65","2.86","1.98%","11/03"
"保險","3338.02","27.39","0.83%","11/03"
"美國紙業","59.14","-3.47","-5.54%","11/03"
"零售業","289.72","-10.88","-3.62%","11/03"
"券商指數","90.82","0.29","0.32%","11/03"
"美元指數","86.25","0.57","0.67%","11/03"
"歐元指數","126.03","-1.40","-1.10%","11/03"
"英鎊指數","157.86","-2.96","-1.84%","11/03"
"日圓指數","100.82","-0.66","-0.65%","11/03"
"澳幣指數","67.64","1.07","1.61%","11/03"
"30年債券價格","113.55","0.42","0.37%","11/03"
"30年債殖利率","43.21","-0.48","-1.10%","11/03"
"10年期票利率","39.04","-0.66","-1.66%","11/03"
"5年期票利率","27.06","-1.15","-4.08%","11/03"
"3月期票利率","4.20","-0.15","-3.45%","11/03"
"Put/Call比例","0.97","0.01","1.04%","11/03"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","723.40","-1.30","-0.18%","4:55"
"銀","9.86","-0.03","-0.30%","4:53"
"白金","825.00","-4.00","-0.49%","3:05"
"鈀","207.00","2.00","1.03%","4:37"
"銅","1.8234","-0.02","-1.12%","4:37"
"鎳","5.0712","0.00","0.00%","4:37"
"鋁","0.9009","-0.00","-0.25%","4:37"
"鋅","0.5127","0.00","0.00%","4:37"
"鉛","0.6838","0.00","0.00%","4:37"
"鈾","45.00","1.00","2.27%","4:37"
"黃金期貨","723.100","4.900","0.68%","4:08"
"銀期貨","9.780","0.050","0.51%","4:07"
"銅期貨","183.200","0.300","0.16%","3:59"
"天然氣期","6.849","0.066","0.97%","4:09"
"布蘭特油期","60.680","-4.640","-7.10%","4:08"
"WTI原油期","64.250","-3.560","-5.25%","4:09"
"燃油期貨","198.950","-9.470","-4.54%","4:09"
"玉米期貨","403.000","1.500","0.37%","2:28"
"小麥期貨","562.000","25.750","4.80%","2:26"
"可可粉期","1969.000","-84.000","-4.09%","3:15"
"黃豆期貨","937.500","4.500","0.48%","2:32"
"黃豆油期貨","34.740","1.140","3.39%","2:34"
"咖啡C期","112.350","-0.650","-0.58%","3:15"
"十一號糖","12.180","0.160","1.33%","3:15"
"二號棉期","44.680","0.390","0.88%","3:15"
"活牛期貨","93.300","0.600","0.65%","4:17"
"瘦豬期貨","54.250","-0.550","-1.00%","4:23"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.2642","-0.0083","-0.65%","4:53"
"英鎊/美元","1.5830","-0.0246","-1.53%","4:53"
"美元/瑞士法郎","1.1748","0.0170","1.46%","4:53"
"美元/俄盧布","27.1590","0.0864","0.32%","4:53"
"美元/匈牙利幣","205.8600","4.8450","2.41%","4:53"
"美元/土耳其幣","1.5460","0.0030","0.19%","4:49"
"美元/南非幣","10.0970","0.2875","2.93%","4:53"
"美元/以色列幣","3.7775","0.0750","2.03%","4:53"
"美元/摩洛哥","8.7027","0.0100","0.12%","23:57"
"美元/日圓","99.1650","0.7000","0.71%","4:52"
"美元/人民幣","6.8381","-0.0014","-0.02%","23:42"
"美元/港幣","7.7502","0.0001","0.00%","4:53"
"美元/台幣","32.9500","-0.0700","-0.21%","4:40"
"美元/韓圜","1268.2500","-78.2500","-5.81%","4:47"
"美元/泰銖","34.9250","-0.1150","-0.33%","4:50"
"美元/新元","1.4788","-0.0060","-0.41%","4:53"
"美元/菲披索","48.5400","-0.5400","-1.10%","1:52"
"美元/馬來幣","3.5180","-0.0166","-0.47%","4:37"
"美元/印尼盾","11300.0000","500.0000","4.63%","4:45"
"美元/印度盧比","48.6550","-0.7950","-1.61%","18:41"
"澳幣/美元","0.6763","0.0084","1.26%","4:53"
"紐幣/美元","0.5916","0.0088","1.52%","4:53"
"美元/加幣","1.1810","-0.0314","-2.59%","4:54"
"美元/巴西幣","2.1614","-0.0002","-0.01%","4:44"
"美元/墨披索","12.7810","-0.0438","-0.34%","4:54"
"美元/阿根廷","3.3860","-0.0005","-0.01%","0:18"
"美元/智利","659.2500","-11.0000","-1.64%","3:19"

"MSCI 指數"
"MSCI","指數","單日","本月","今年"
"世界指數","961.49","0.44","0.44","-39.48"
"中華指數","196.14","3.24","3.24","-55.37"
"金龍指數","83.91","3.06","3.06","-52.09"
"遠東指數","2023.80","0.00","0.00","-37.66"
"太平洋","1606.29","1.47","1.47","-39.79"
"AC亞太","87.76","2.13","2.13","-44.38"
"歐洲","1138.44","1.10","1.10","-46.33"
"金磚四國","183.22","2.05","2.05","-58.64"
"新興市場","584.36","2.43","2.43","-53.09"
"新興亞洲","237.45","3.90","3.90","-53.78"
"新興東歐","144.80","0.64","0.64","-62.16"
"新興拉美","2182.43","0.44","0.44","-50.40"
"歐非中東","212.11","0.99","0.99","-53.71"
"中國","36.46","2.99","2.99","-57.06"
"印度","254.34","6.58","6.58","-61.98"
"俄羅斯","531.10","0.58","0.58","-65.43"
"巴西","1788.39","-0.32","-0.32","-53.75"
"台灣","165.41","2.69","2.69","-43.74"
"韓國","200.44","3.28","3.28","-54.19"
"泰國","134.13","10.22","10.22","-49.83"
"馬來西亞","234.72","5.70","5.70","-42.55"
"印尼","282.47","7.75","7.75","-58.31"
"菲律賓","179.44","4.89","4.89","-50.62"
"土耳其","287.24","-0.58","-0.58","-61.76"
"以色列","197.31","3.00","3.00","-25.27"
"埃及","646.08","8.87","8.87","-49.68"
"南非","270.03","0.23","0.23","-46.88"

