"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15273.68","-874.81","-5.42","8/17"
"東證一部","1480.39","-87.07","-5.55","8/17"
"東證二部","3616.58","-147.07","-3.91","8/17"
"JASDAQ","70.02","-2.34","-3.23","8/17"
"上海綜合","4656.57","-108.88","-2.28","08/17"
"上海A股","4888.43","-113.49","-2.27","08/17"
"上海B股","299.87","-14.12","-4.50","08/17"
"香港恆生","20387.13","-285.26","-1.38","08/17"
"香港國企","11002.52","-359.12","-3.16","08/17"
"香港紅籌","3802.50","-52.88","-1.37","08/17"
"台灣加權","8090.29","-111.08","-1.35","13:46"
"台灣店頭","184.11","-4.20","-2.23","13:46"
"韓國指數","1638.07","-53.91","-3.19","18:03"
"新加坡","3130.71","-21.45","-0.68","17:05"
"馬來西亞","1191.55","-16.06","-1.33","17:00"
"菲律賓","2884.34","-57.97","-1.97","12:11"
"印尼股市","1908.64","-120.45","-5.94","08/16"
"越南股市","887.93","-12.33","-1.37","10:57"
"泰國股市","758.42","7.73","1.03","17:01"
"印度股市","14141.52","-216.69","-1.51","16:28"
"斯里蘭卡","2424.05","9.53","0.40","14:18"
"澳洲股市","5670.30","-41.90","-0.73","17:47"
"紐西蘭","3894.34","-63.59","-1.61","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1860.70","40.40","2.22","08/17"
"英國指數","6064.20","205.30","3.50","08/17"
"法國指數","5363.63","98.16","1.86","08/17"
"德國指數","7378.29","108.22","1.49","08/17"
"道瓊歐洲","4157.20","94.87","2.33","08/17"
"土耳其","46576.86","2103.56","4.73","08/17"
"匈牙利","25558.16","-336.43","-1.30","08/17"
"奧地利","4283.05","-14.23","-0.33","08/17"
"波蘭股市","56506.52","995.95","1.79","08/17"
"捷克股市","1688.10","34.90","2.11","08/17"
"盧森堡","2255.08","50.10","2.27","08/17"
"義大利","29982.00","440.00","1.49","08/17"
"西班牙","1565.68","26.28","1.71","08/17"
"瑞士股市","8543.03","120.75","1.43","08/17"
"瑞典股市","1163.21","17.78","1.55","08/17"
"芬蘭股市","10763.61","175.74","1.66","08/17"
"挪威股市","380.67","10.09","2.72","08/17"
"以色列","1038.10","-34.86","-3.25","08/16"
"埃及股市","69122.68","-2381.74","-3.33","08/16"
"南非股市","23419.07","-0.22","-0.00","08/17"
"摩洛哥","25172.31","-12.83","-0.05","08/17"
"約旦指數","5723.39","-32.07","-0.56","08/16"
"杜拜指數","4197.40","-64.67","-1.52","08/16"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13079.08","233.30","1.82","16:30"
"NASDAQ","2505.03","53.96","2.20","17:17"
"羅素2000","786.03","17.20","2.24","16:59"
"S&P 500","1445.94","34.67","2.46","16:59"
"DJ貴金屬","264.55","7.17","2.79","17:31"
"CBOE黃金","130.48","4.18","3.31","16:49"
"AMEX金蟲","306.19","6.05","2.02","16:42"
"費城金銀","129.36","3.72","2.96","08/17"
"費城油業","252.31","9.28","3.82","08/17"
"AMEX石油","1309.56","40.20","3.17","16:42"
"NYSE能源","13022.99","397.70","3.15","17:06"
"AMEX能源","672.56","22.46","3.46","16:42"
"費城半導","487.81","10.10","2.11","08/17"
"NSDQ金融","3008.91","103.95","3.58","17:17"
"NYSE金融","9030.95","297.65","3.41","17:06"
"NBI生技","796.18","11.72","1.49","17:17"
"AMEX生技","759.15","7.14","0.95","16:42"
"費城藥物","197.95","2.54","1.30","08/17"
"加拿大","13049.58","200.88","1.56","08/17"
"巴西指數","48558.76","543.21","1.13","08/17"
"墨西哥","28510.66","717.50","2.58","08/17"
"阿根廷","1929.12","95.41","5.20","08/17"
"智利","3033.55","72.32","2.44","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4767.98","95.63","2.05","16:05"
"DJ建商","438.49","8.04","1.87","16:07"
"S&P建商","526.14","5.92","1.14","16:20"
"道瓊公用事業","487.39","13.03","2.75","16:04"
"歐洲公用事業","296.14","5.07","1.74","17:45"
"全球公用事業","7042.30","115.16","1.66","16:08"
"ISE水指數","82.47","0.66","0.81","16:24"
"道瓊水指數","786.06","-5.29","-0.67","16:03"
"NSDQ純淨優勢","491.32","11.18","2.33","16:24"
"純淨科技","1254.06","21.91","1.78","16:24"
"WH革新能源","253.28","4.45","1.79","16:24"
"WH乾淨能源","216.38","5.04","2.38","16:24"
"全球乾淨能源","2638.05","69.15","2.69","16:14"
"ISE替代能源","52.83","1.35","2.62","16:24"
"全球替代能源","2773.17","40.63","1.49","16:23"
"生物能源","610.44","9.08","1.51","16:23"
"AMEX環境服務","945.39","7.35","0.78","16:24"
"亞太環境控制","134.97","-7.91","-5.54","17:30"
"歐洲環境控制","166.58","2.38","1.45","17:45"
"美國環境控制","101.03","1.09","1.09","16:15"
"KLD社會責任","126.89","2.94","2.37","16:23"
"KLD社會400","517.24","11.26","2.23","16:14"
"Clvrt社會責任","86.63","2.03","2.40","16:05"
"ISE邪惡指數","119.63","1.84","1.56","16:24"
"MSCI世界能源","247.08","-6.41","-2.53","8/16"
"MSCI世界原料","247.18","-9.43","-3.67","8/16"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3198.30","-213.76","-6.26","16:44"
"東證REIT","1801.46","-133.29","-6.89","16:01"
"澳洲不動產","1726.55","-5.98","-0.34","20:14"
"新加坡不動產","1317.05","-65.04","-4.71","08/16"
"恆生地產","23599.55","-602.88","-2.49","18:02"
"亞洲REIT","152.95","-6.31","-3.96","17:30"
"英國不動產","2453.42","51.57","2.15","17:36"
"歐陸不動產","2497.65","43.79","1.78","17:45"
"歐洲不動產","3156.14","78.37","2.55","17:45"
"DJ權益REIT","277.04","6.48","2.40","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","306.15","4.88","1.62","08/17"
"MS商品指數","701.55","17.19","2.51","08/17"
"高盛商品指數","5894.50","-182.74","-3.01","08/16"
"高盛農產品","291.30","-8.30","-2.77","08/16"
"高盛家畜指數","231.49","-5.04","-2.13","08/16"
"高盛工業金屬","413.60","-25.59","-5.83","08/16"
"天然氣","482.32","13.53","2.89","08/17"
"AMEX航空","43.50","0.56","1.30","08/17"
"銀行","110.17","3.76","3.53","08/17"
"醫療服務","438.11","1.10","0.25","08/17"
"電腦科技","853.29","16.34","1.95","08/17"
"電腦硬體","226.60","4.41","1.98","08/17"
"保險","4072.42","85.72","2.15","08/17"
"美國紙業","139.13","4.44","3.30","08/17"
"零售業","463.10","10.74","2.37","08/17"
"掮客商指數","221.90","8.63","4.05","08/17"
"美元指數","81.40","-0.35","-0.42","08/17"
"歐元指數","134.87","0.86","0.64","08/17"
"日圓指數","87.77","-0.73","-0.82","08/17"
"澳幣指數","79.49","0.95","1.21","08/17"
"30年債券價格","109.84","-0.59","-0.54","08/17"
"30年債殖利率","50.00","0.75","1.52","08/17"
"10年期票利率","46.73","0.73","1.59","08/17"
"5年期票殖利率","43.37","0.76","1.78","08/17"
"3月期票殖利率","36.20","-0.80","-2.16","08/17"
"Put/Call比例","1.23","-0.30","-19.61","08/17"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","657.80","+8.30","+1.28","1:29"
"銀","11.83","+0.33","+2.89","1:29"
"白金","1232.00","-2.00","-0.16","1:10"
"鈀","331.00","-4.00","-1.21","1:20"
"銅","3.2061","+0.0197","+0.62","1:08"
"鎳","11.8146","+0.3213","+2.83","0:17"
"鋁","1.1065","+0.0042","+0.38","1:13"
"鋅","1.4071","+0.0336","+2.46","1:26"
"鉛","1.3309","+0.0131","+1.00","1:26"
"黃金期貨","666.800","8.800","1.34","1:49"
"銀期貨","11.800","0.305","2.65","1:45"
"銅期貨","6800.000","-579.000","-7.85","08/16"
"天然氣期","7.010","0.135","1.96","2:51"
"布蘭特油期","70.440","0.670","0.96","3:09"
"WTI原油期","71.980","0.980","1.38","2:50"
"玉米期貨","345.750","6.750","1.99","2:15"
"小麥期貨","688.500","1.000","0.15","2:15"
"可可粉期","1779.000","-16.000","-0.89","0:28"
"大豆期貨","827.750","13.250","1.63","2:15"
"咖啡C期","119.500","4.250","3.69","1:17"
"十一號糖","9.400","0.310","3.41","1:13"
"二號棉期","57.500","0.320","0.56","2:32"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3475","0.0048","0.36","4:59"
"英鎊/美元","1.9812","-0.0017","-0.09","4:59"
"美元/瑞士法郎","1.2082","-0.0083","-0.68","4:59"
"美元/俄盧布","25.7710","-0.0030","-0.01","4:58"
"美元/匈牙利幣","191.4900","-1.3400","-0.69","4:59"
"美元/土耳其幣","1.3532","-0.0337","-2.43","4:57"
"美元/南非幣","7.3425","-0.1382","-1.85","4:59"
"美元/日圓","114.3750","0.4850","0.43","4:59"
"美元/人民幣","7.5975","-0.0181","-0.24","1:55"
"美元/港幣","7.8126","-0.0042","-0.05","4:58"
"美元/台幣","32.8500","-0.1800","-0.55","4:42"
"美元/韓圜","941.1000","-2.6000","-0.28","4:43"
"美元/泰銖","33.4000","0.4000","1.21","4:58"
"美元/新元","1.5282","-0.0060","-0.39","4:59"
"美元/馬來幣","3.5155","0.0065","0.19","23:09"
"美元/印尼盾","9360.0000","-190.0000","-1.99","4:47"
"美元/印度盧比","41.3450","-0.0400","-0.10","20:07"
"澳幣/美元","0.7977","0.0065","0.82","4:59"
"紐幣/美元","0.6976","0.0092","1.34","4:59"
"美元/巴西幣","2.0250","-0.0277","-1.35","4:52"
"美元/墨披索","11.0830","-0.1084","-0.97","4:58"
