"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"掮客商指數","234.94","10.72","4.78","09/18"
"美元指數","79.22","-0.50","-0.63","09/18"
"歐元指數","139.41","0.75","0.54","09/18"
"日圓指數","86.54","-0.35","-0.40","09/18"
"澳幣指數","84.24","0.86","1.03","09/18"
"30年債券價格","112.56","-0.34","-0.30","09/18"
"30年債殖利率","47.60","0.46","0.98","09/18"
"10年期票利率","44.80","0.10","0.22","09/18"
"5年期票殖利率","41.62","-0.40","-0.95","09/18"
"3月期票殖利率","38.60","-1.30","-3.26","09/18"
"Put/Call比例","1.04","0.00","0.00","09/18"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","724.20","+8.40","+1.17","5:20"
"銀","13.04","+0.17","+1.33","5:12"
"白金","1308.00","+1.00","+0.08","2:00"
"鈀","334.00","+1.00","+0.30","4:00"
"銅","3.4618","+0.0000","+0.00","4:46"
"鎳","13.8217","+0.0000","+0.00","3:54"
"鋁","1.0687","+0.0036","+0.34","4:26"
"鋅","1.2796","+0.0000","+0.00","3:54"
"鉛","1.4537","+0.0000","+0.00","3:54"
"黃金期貨","723.700","-0.100","-0.01","1:55"
"銀期貨","12.925","0.025","0.19","1:32"
"銅期貨","7538.000","-50.500","-0.67","09/17"
"天然氣期","6.568","-0.085","-1.28","09/18"
"布蘭特油期","77.590","0.610","0.79","3:13"
"WTI原油期","81.510","0.940","1.17","09/18"
"玉米期貨","352.250","0.000","0.00","09/18"
"小麥期貨","869.000","-6.000","-0.69","2:15"
"可可粉期","1873.000","9.000","0.48","3:14"
"大豆期貨","969.500","1.000","0.10","09/18"
"咖啡C期","130.400","2.600","2.03","3:14"
"十一號糖","9.610","-0.010","-0.10","3:14"
"二號棉期","64.850","0.420","0.65","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3984","-0.0000","-0.00","5:53"
"英鎊/美元","2.0124","-0.0008","-0.04","5:53"
"美元/瑞士法郎","1.1804","-0.0010","-0.08","5:53"
"美元/俄盧布","25.2390","-0.0019","-0.01","5:53"
"美元/匈牙利幣","180.6900","0.1400","0.08","5:53"
"美元/土耳其幣","1.2378","0.0000","0.00","09/18"
"美元/南非幣","7.1054","-0.0001","-0.00","5:52"
"美元/日圓","115.8800","-0.2000","-0.17","5:53"
"美元/人民幣","7.5165","0.0000","0.00","09/18"
"美元/港幣","7.7892","-0.0006","-0.01","5:53"
"美元/台幣","33.1200","0.0000","0.00","09/18"
"美元/韓圜","926.0000","0.0000","0.00","5:10"
"美元/泰銖","31.9200","0.0250","0.08","5:44"
"美元/新元","1.5087","-0.0003","-0.02","5:52"
"美元/馬來幣","3.4625","0.0000","0.00","5:10"
"美元/印尼盾","9285.0000","0.0000","0.00","09/18"
"美元/印度盧比","40.5000","0.0000","0.00","09/18"
"澳幣/美元","0.8514","-0.0012","-0.15","5:53"
"紐幣/美元","0.7250","-0.0016","-0.23","5:53"
"美元/巴西幣","1.8780","0.0060","0.32","5:23"
"美元/墨披索","10.9950","-0.0036","-0.03","5:53"
"美元/加幣","1.0138","0.0010","0.10","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","363.78","1.98","28.21","09/18"
"中國","76.66","0.21","47.24","09/18"
"印度","484.88","1.14","24.13","09/18"
"俄羅斯","1233.30","1.76","-1.36","09/18"
"巴西","3091.74","5.08","40.19","09/18"
"菲律賓","303.12","0.18","15.16","09/18"
"墨西哥","6146.75","3.49","12.10","09/18"
"新興市場","1108.01","0.85","21.41","09/18"
"新興亞洲","464.40","-0.33","25.02","09/18"
"新興東歐","318.48","1.51","2.92","09/18"
"新興拉美","3852.83","4.12","28.61","09/18"
"世界","396.30","1.56","7.75","09/18"
"歐洲","565.06","1.47","6.30","09/18"
"遠東ex日本","526.08","-0.47","23.60","09/18"
"中華","390.89","0.03","35.07","09/18"
"歐洲小型","309.99","0.55","3.27","09/18"
"日本小型","88.93","-2.76","-12.90","09/18"
"美國小型","304.27","3.80","1.70","09/18"
"世界小型","241.03","1.28","1.97","09/18"
"日本","2992.47","-2.85","-6.73","09/18"
"香港","8634.88","-0.30","19.10","09/18"
"阿拉伯市場","710.26","0.41","17.46","09/18"

