"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17480.61","61.41","0.35","close"
"東證一部","1741.94","10.14","0.59","close"
"東證二部","4231.17","0.41","0.01","close"
"JASDAQ","85.05","-0.38","-0.44","close"
"上海綜合","3074.29","3.06","0.10","03/23"
"上海A股","3230.27","3.25","0.10","03/23"
"上海B股","177.90","-0.09","-0.05","03/23"
"香港恆生","19692.64","2.39","0.01","16:19"
"香港國企","9487.50","73.81","0.78","16:19"
"香港紅籌","3367.20","-14.58","-0.43","16:19"
"台灣","7859.32","35.65","0.46","13:46"
"韓國","1447.38","-1.15","-0.08","18:03"
"新加坡","3205.82","-13.69","-0.42","17:05"
"馬來西亞","1235.65","13.93","1.14","17:00"
"菲律賓","3170.05","-8.27","-0.26","12:11"
"印尼","1805.96","-3.10","-0.17","17:09"
"越南","1090.56","-9.26","-0.84","15:35"
"泰國","677.79","2.95","0.44","17:01"
"印度","13285.93","-22.10","-0.17","16:28"
"澳洲","5933.10","-2.30","-0.04","16:47"
"日本不動產","4178.98","-19.92","-0.47","15:45"
"東證REIT","2377.25","21.77","0.92","15:01"
"澳洲不動產","1894.58","6.01","0.32","18:15"
"新加坡不動產","1492.17","26.10","1.78","03/22"
"恆生地產","23634.52","157.68","0.67","17:01"
"亞洲REIT","189.17","-0.01","-0.01","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6339.40","21.40","0.34","16:36"
"法國","5634.75","36.38","0.65","18:10"
"德國","6899.06","42.10","0.61","18:39"
"俄羅斯","1914.47","24.85","1.32","03/23"
"道瓊歐洲","4191.58","21.50","0.52","18:15"
"土耳其","43408.71","168.88","0.39","16:42"
"匈牙利","23651.39","309.54","1.33","16:36"
"奧地利","4654.82","21.07","0.46","17:33"
"波蘭","56936.49","621.09","1.10","16:40"
"捷克","1708.90","17.90","1.06","17:13"
"愛沙尼亞","888.34","7.81","0.89","14:05"
"拉托維亞","669.44","-6.53","-0.97","14:05"
"立陶宛","490.60","1.39","0.28","14:05"
"盧森堡","2385.54","12.02","0.51","16:10"
"義大利","32462.00","201.00","0.62","17:43"
"西班牙","1612.82","4.86","0.30","17:38"
"瑞士","9089.85","15.60","0.17","17:30"
"瑞典","1221.85","-1.72","-0.14","17:44"
"芬蘭","10417.99","30.11","0.29","18:32"
"挪威","386.90","3.88","1.01","16:24"
"英國不動產","3123.27","-11.75","-0.38","17:37"
"歐陸不動產","3321.65","-11.39","-0.34","17:45"
"歐洲不動產","4058.22","-28.15","-0.69","17:45"
"以色列","968.09","9.70","1.01","03/22"
"埃及","62991.97","412.71","0.66","03/22"
"南非","24243.26","245.95","1.02","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12481.01","19.87","0.16","16:30"
"NASDAQ","2448.93","-2.81","-0.12","17:16"
"羅素2000","809.51","1.46","0.18","16:59"
"S&P 500","1436.11","1.57","0.11","16:59"
"DJ貴金屬","272.29","0.90","0.33","17:32"
"CBOE黃金","144.11","-0.15","-0.10","16:49"
"AMEX金蟲","340.86","0.34","0.10","16:37"
"費城金銀","137.78","0.11","0.08","03/23"
"費城油業","215.72","0.92","0.43","03/23"
"AMEX石油","1213.44","11.30","0.94","16:37"
"NYSE能源","11887.52","111.77","0.95","17:05"
"AMEX能源","603.50","3.28","0.55","16:37"
"費城半導","479.27","3.01","0.63","03/23"
"NSDQ金融","3134.87","12.70","0.41","17:16"
"NYSE金融","9556.85","21.84","0.23","17:05"
"ISE水指數","77.17","0.30","0.39","16:29"
"道瓊水指數","713.78","-6.51","-0.90","17:24"
"道瓊權益REIT","331.58","0.23","0.07","16:49"
"NBI生技","775.45","-1.90","-0.24","17:16"
"AMEX生技","757.46","4.05","0.54","16:37"
"費城藥物","204.35","-1.33","-0.65","03/23"
"加拿大","13237.66","98.02","0.75","03/23"
"巴西","45532.53","108.35","0.24","03/23"
"墨西哥","28272.03","13.23","0.05","03/23"
"阿根廷","2085.51","11.58","0.56","03/23"

"商品價格 (Commodity)"
