"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2889.92","81.16","2.89%","17:31"
"澳洲股市","4098.70","153.90","3.90%","16:47"
"日經225","9005.59","311.77","3.59%","16:00"
"東證一部","927.37","33.08","3.70%","15:00"
"東證二部","2009.19","30.77","1.56%","15:00"
"JASDAQ","44.62","0.78","1.78%","15:00"
"韓國指數","1207.63","26.96","2.28%","18:03"
"台灣加權","4931.84","-28.56","-0.58%","13:46"
"台灣店頭","74.61","0.21","0.28%","13:46"
"上海綜合","1974.01","43.36","2.25%","15:16"
"上海A股","2073.49","45.46","2.24%","15:16"
"上海B股","107.86","3.62","3.47%","15:16"
"深圳A股","546.75","16.74","3.16%","15:00"
"深圳B股","259.22","5.90","2.33%","15:00"
"滬深300","1896.73","63.47","3.46%","15:01"
"深證成指","6426.29","216.78","3.49%","15:00"
"香港恆生","15323.01","768.80","5.28%","16:10"
"香港國企","7441.13","433.60","6.19%","16:10"
"香港紅籌","3056.15","198.68","6.95%","16:10"
"新加坡","1939.22","60.71","3.23%","17:10"
"龍籌股","52.68","1.62","3.17%","10/20"
"越南股市","370.80","-11.71","-3.06%","11:01"
"泰國股市","476.95","5.64","1.20%","16:59"
"菲律賓","2062.88","-35.38","-1.69%","12:11"
"馬來西亞","909.51","4.28","0.47%","17:00"
"印尼股市","1426.94","27.51","1.97%","17:09"
"印度股市","10223.09","247.74","2.48%","15:58"
"巴基斯坦","6641.78","0.33","0.00%","12:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","700.41","32.79","4.91%","10/20"
"英國指數","4282.67","219.66","5.41%","10/20"
"法國指數","3448.51","118.59","3.56%","10/20"
"德國指數","4835.01","53.68","1.12%","10/20"
"土耳其","26763.55","893.38","3.45%","10/20"
"匈牙利","12681.21","-247.49","-1.91%","10/20"
"奧地利","2067.56","56.20","2.79%","10/20"
"波蘭股市","28670.13","45.28","0.16%","10/20"
"捷克股市","864.20","21.40","2.54%","10/20"
"瑞典股市","661.70","29.36","4.64%","10/20"
"芬蘭股市","6316.14","235.95","3.88%","10/20"
"挪威股市","219.54","17.53","8.68%","10/20"
"希臘指數","2124.80","7.39","0.35%","10/20"
"義大利","16969.00","438.00","2.65%","17:43"
"盧森堡","1077.38","20.80","1.97%","10/20"
"荷蘭","269.41","17.15","6.80%","10/20"
"冰島","654.59","11.49","1.79%","10/20"
"丹麥","306.77","10.82","3.66%","10/20"
