"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16569.09","415.27","2.57","8/31"
"東證一部","1608.25","40.02","2.55","8/31"
"東證二部","3748.94","45.69","1.23","8/31"
"JASDAQ","74.30","0.50","0.68","8/31"
"上海綜合","5218.83","50.95","0.99","08/31"
"上海A股","5480.11","53.71","0.99","08/31"
"上海B股","323.40","1.17","0.36","08/31"
"香港恆生","23984.14","499.60","2.13","08/31"
"香港國企","14338.84","401.00","2.88","08/31"
"香港紅籌","4856.90","144.21","3.06","08/31"
"台灣加權","8982.16","210.95","2.41","13:46"
"台灣店頭","196.81","2.21","1.14","13:46"
"韓國指數","1873.24","31.54","1.71","18:05"
"新加坡","3392.91","71.76","2.16","17:05"
"馬來西亞","1273.93","10.23","0.81","08/30"
"菲律賓","3365.29","44.95","1.35","12:11"
"印尼股市","2194.34","43.62","2.03","17:09"
"越南股市","908.37","4.43","0.49","10:57"
"泰國股市","813.21","21.63","2.73","17:01"
"印度股市","15318.60","196.86","1.30","16:28"
"斯里蘭卡","2517.76","35.75","1.44","14:17"
"澳洲股市","6248.30","110.30","1.80","18:10"
"紐西蘭","4118.97","11.37","0.28","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1919.89","39.46","2.10","08/31"
"英國指數","6303.30","91.30","1.47","08/31"
"法國指數","5662.70","70.17","1.25","08/31"
"德國指數","7638.17","118.23","1.57","08/31"
"道瓊歐洲","4294.56","48.44","1.14","08/31"
"土耳其","50198.60","2116.43","4.40","08/31"
"匈牙利","27404.17","277.76","1.02","08/31"
"奧地利","4579.61","66.13","1.47","08/31"
"波蘭股市","60649.86","1588.29","2.69","08/31"
"捷克股市","1789.30","18.00","1.02","08/31"
"盧森堡","2389.05","50.32","2.15","08/31"
"義大利","31282.00","282.00","0.91","16:43"
"西班牙","1595.04","18.63","1.18","08/31"
"瑞士股市","8881.46","104.73","1.19","08/31"
"瑞典股市","1213.24","12.14","1.01","08/31"
"芬蘭股市","11637.31","110.88","0.96","08/31"
"挪威股市","399.17","7.16","1.83","08/31"
"以色列","1056.58","-10.37","-0.97","08/30"
"埃及股市","68947.10","598.29","0.88","08/30"
"南非股市","25983.13","724.95","2.87","08/31"
"摩洛哥","25751.94","35.10","0.14","08/31"
"約旦指數","5610.55","-3.07","-0.06","08/30"
"杜拜指數","4255.29","8.67","0.20","08/30"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13357.74","119.01","0.90","16:30"
"NASDAQ","2596.36","31.06","1.21","17:17"
"羅素2000","792.86","9.75","1.25","17:00"
"S&P 500","1473.99","16.35","1.12","17:00"
"DJ貴金屬","288.88","7.30","2.59","16:10"
"CBOE黃金","141.06","3.39","2.46","16:49"
"AMEX金蟲","327.24","7.70","2.41","17:17"
"費城金銀","140.77","3.60","2.62","08/31"
"費城油業","274.07","5.62","2.09","08/31"
"AMEX石油","1365.76","17.43","1.29","17:20"
"NYSE能源","13600.01","187.54","1.40","17:05"
"AMEX能源","696.00","7.02","1.02","17:20"
"費城半導","497.44","7.35","1.50","08/31"
"NSDQ金融","2973.74","34.75","1.18","17:17"
"NYSE金融","9011.57","141.58","1.60","17:05"
"NBI生技","813.67","7.57","0.94","17:17"
"AMEX生技","776.16","9.74","1.27","17:20"
"費城藥物","202.33","2.12","1.06","08/31"
"加拿大","13660.48","215.85","1.60","08/31"
"巴西指數","54637.24","1779.40","3.37","08/31"
"墨西哥","30347.86","603.79","2.03","08/31"
"阿根廷","2062.08","21.52","1.05","08/31"
"智利","3310.14","57.62","1.77","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4878.75","91.61","1.91","16:30"
"DJ建商","412.61","12.17","3.04","17:21"
"S&P建商","486.02","14.99","3.18","17:00"
"道瓊公用事業","484.79","1.70","0.35","16:30"
"歐洲公用事業","313.02","2.41","0.78","17:45"
"全球公用事業","7276.61","65.90","0.91","16:15"
"ISE水指數","86.60","1.22","1.43","17:00"
"道瓊水指數","792.01","8.59","1.10","17:21"
"NSDQ純淨優勢","521.31","9.74","1.90","17:17"
"純淨科技","1300.27","24.13","1.89","17:20"
"WH革新能源","260.75","4.77","1.86","17:28"
"WH乾淨能源","223.70","4.41","2.01","17:20"
"全球乾淨能源","2916.95","77.59","2.73","17:05"
"ISE替代能源","52.90","0.66","1.26","17:00"
"全球替代能源","3069.92","66.52","2.21","17:36"
"生物能源","616.14","6.18","1.01","17:40"
"AMEX環境服務","1002.18","17.45","1.77","17:20"
"亞太環境控制","156.85","2.34","1.51","17:30"
"美國環境控制","105.01","1.02","0.98","16:15"
"KLD社會責任","129.37","1.60","1.25","17:42"
"KLD社會400","526.15","6.20","1.19","16:30"
"Clvrt社會責任","88.38","1.06","1.21","17:28"
"ISE邪惡指數","126.23","1.39","1.11","17:00"
"MSCI世界能源","267.15","3.53","1.34","08/31"
"MSCI世界原料","273.46","5.15","1.92","08/31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3526.10","59.00","1.70","16:44"
"東證REIT","2005.70","11.07","0.56","16:01"
"澳洲不動產","1898.10","19.46","1.04","20:14"
"新加坡不動產","1385.02","-15.17","-1.08","08/30"
"恆生地產","27756.86","722.86","2.67","18:01"
"亞洲REIT","165.01","0.32","0.19","17:30"
"英國不動產","2562.76","34.29","1.36","17:36"
"歐陸不動產","2662.88","33.51","1.27","17:45"
"歐洲不動產","3372.63","44.45","1.34","17:45"
"DJ權益REIT","285.87","5.53","1.97","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","308.76","1.55","0.50","08/31"
"MS商品指數","746.79","14.12","1.93","08/31"
"高盛商品指數","6038.59","8.90","0.15","08/30"
"高盛農產品","312.73","5.62","1.83","08/30"
"高盛家畜指數","237.79","-1.47","-0.61","08/30"
"高盛工業金屬","443.25","1.85","0.42","08/30"
"天然氣","477.20","5.96","1.26","08/31"
"AMEX航空","46.66","0.60","1.30","08/31"
"銀行","106.04","1.39","1.33","08/31"
"醫療服務","443.56","2.43","0.55","08/31"
"電腦科技","896.89","10.00","1.13","08/31"
"電腦硬體","242.99","1.52","0.63","08/31"
"保險","4111.95","45.87","1.13","08/31"
"美國紙業","147.60","2.20","1.51","08/31"
"零售業","495.62","11.70","2.42","08/31"
"掮客商指數","222.19","4.91","2.26","08/31"
"美元指數","80.82","-0.04","-0.05","08/31"
"歐元指數","136.39","-0.02","-0.01","08/31"
"日圓指數","86.27","-0.12","-0.14","08/31"
"澳幣指數","81.62","0.16","0.20","08/31"
"30年債券價格","111.56","-0.44","-0.39","08/31"
"30年債殖利率","48.31","0.06","0.12","08/31"
"10年期票利率","45.37","0.35","0.78","08/31"
