"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17834.48","55.39","0.31","close"
"東證一部","1761.15","4.99","0.28","close"
"東證二部","4070.09","-10.00","-0.25","close"
"JASDAQ","80.12","-0.45","-0.56","close"
"上海綜合","3995.68","82.54","2.11","06/11"
"上海A股","4191.10","87.35","2.13","06/11"
"上海B股","287.91","-0.54","-0.19","06/11"
"香港恆生","20615.49","106.34","0.52","06/11"
"香港國企","10903.99","75.35","0.70","06/11"
"香港紅籌","3675.30","35.19","0.97","06/11"
"台灣指數","8338.88","38.17","0.46","13:46"
"韓國指數","1716.56","-10.72","-0.62","18:04"
"新加坡","3545.46","53.87","1.54","17:05"
"馬來西亞","1357.66","5.27","0.39","17:00"
"菲律賓","3526.73","-2.06","-0.06","06/08"
"印尼股市","2084.03","29.58","1.44","17:09"
"越南股市","1040.75","-16.61","-1.57","14:27"
"泰國股市","754.15","2.15","0.29","17:01"
"印度股市","14083.41","19.60","0.14","16:28"
"澳洲股市","6258.40","-79.80","-1.26","06/08"
"日本不動產","4136.16","-59.57","-1.42","15:44"
"東證REIT","2362.40","-48.54","-2.01","15:01"
"澳洲不動產","1937.38","0.00","0.00","19:14"
"新加坡不動產","1591.44","-8.34","-0.52","06/08"
"恆生地產","24836.32","131.37","0.53","17:01"
"亞洲REIT","185.84","-3.48","-1.84","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1798.49","8.40","0.47","06/09"
"英國指數","6567.50","62.40","0.96","06/11"
"法國指數","5940.09","56.80","0.96","06/11"
"德國指數","7706.10","115.60","1.52","06/11"
"道瓊歐洲","4415.50","39.08","0.89","06/11"
"土耳其","44893.70","561.26","1.27","06/11"
"匈牙利","26322.28","272.24","1.04","06/11"
"奧地利","4834.44","67.50","1.42","06/11"
"波蘭股市","63873.02","916.80","1.46","06/11"
"捷克股市","1842.60","22.30","1.23","06/11"
"愛沙尼亞","896.98","-3.27","-0.36","06/11"
"拉托維亞","664.68","0.60","0.09","06/11"
"立陶宛","499.17","0.15","0.03","06/11"
"盧森堡","2513.65","47.45","1.92","06/11"
"義大利","32744.00","160.00","0.49","16:43"
"西班牙","1646.96","12.74","0.78","06/11"
"瑞士股市","9223.04","72.35","0.79","06/11"
"瑞典股市","1249.70","10.79","0.87","06/11"
"芬蘭股市","11370.70","129.74","1.15","06/11"
"挪威股市","406.69","3.95","0.98","06/11"
"英國不動產","2710.05","28.50","1.06","21:49"
"歐陸不動產","3025.32","36.47","1.22","21:49"
"歐洲不動產","3626.56","38.86","1.08","21:49"
"以色列","1111.19","2.71","0.24","06/11"
"埃及股市","68825.52","683.34","1.00","06/11"
"南非股市","25668.90","357.00","1.41","06/11"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13424.96","0.57","0.00","16:30"
"NASDAQ","2572.15","-1.39","-0.05","17:16"
"NSDQ 100","1901.96","-4.30","-0.23","17:16"
"羅素2000","833.18","-2.13","-0.26","17:00"
"S&P 500","1509.12","1.45","0.10","16:59"
"S&P 600小型","431.65","-0.59","-0.14","16:49"
"DJ交通運輸","5092.70","-27.30","-0.53","16:30"
"DJ貴金屬","274.02","2.35","0.86","17:30"
"CBOE黃金","140.77","0.59","0.42","16:49"
"AMEX金蟲","326.73","0.59","0.18","17:06"
"費城金銀","136.36","0.97","0.72","06/11"
"費城油業","253.11","3.52","1.41","06/11"
"AMEX石油","1373.55","2.82","0.21","17:06"
"NYSE能源","13390.94","50.60","0.38","17:06"
"AMEX能源","684.78","4.57","0.67","17:06"
"費城半導","486.37","-1.99","-0.41","06/11"
"NSDQ金融","3236.23","8.79","0.27","17:16"
"NYSE金融","9776.26","19.10","0.20","17:06"
"NBI生技","818.10","4.47","0.55","17:16"
"AMEX生技","792.27","1.09","0.14","17:06"
"費城藥物","210.87","0.66","0.31","06/11"
"加拿大","13832.82","34.32","0.25","06/11"
"巴西指數","52776.84","447.16","0.85","06/11"
"墨西哥","31833.44","366.84","1.17","15:05"
"阿根廷","2162.10","-7.18","-0.33","06/11"
"智利","3315.15","26.63","0.81","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","654.50","-1.80","-0.27","5:20"
"銀","13.27","+0.01","+0.08","5:50"
"白金","1298.00","-4.00","-0.31","4:02"
"鈀","373.00","-2.00","-0.54","5:19"
"銅","3.3381","+0.0000","+0.00","4:43"
"鎳","20.4132","+0.0000","+0.00","2:15"
"鋁","1.2223","+0.0000","+0.00","2:15"
"鋅","1.7123","+0.0000","+0.00","2:15"
"鉛","1.0661","+0.0000","+0.00","2:15"
"黃金期貨","659.000","8.700","1.34","1:41"
"銀期貨","13.275","0.235","1.80","1:38"
"銅期貨","7220.000","-284.000","-3.78","06/08"
"天然氣期","7.608","-0.055","-0.72","2:42"
"布蘭特油期","69.560","0.960","1.40","3:05"
"WTI原油期","65.970","1.210","1.87","2:43"
"玉米期貨","396.000","14.000","3.66","06/11"
"小麥期貨","556.000","28.500","5.40","2:15"
"可可粉期","1839.000","17.000","0.93","0:24"
"大豆期貨","830.000","8.500","1.03","06/11"
"咖啡C期","118.250","0.500","0.42","1:15"
"十一號糖","9.050","0.200","2.26","1:13"
"二號棉期","57.740","0.590","1.03","2:33"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3361","-0.0012","-0.09","4:53"
"英鎊/美元","1.9690","-0.0010","-0.05","4:53"
"美元/瑞士法郎","1.2384","0.0032","0.26","4:53"
"美元/俄盧布","25.9800","0.0110","0.04","4:50"
"美元/匈牙利幣","189.4500","-0.2600","-0.14","4:49"
"美元/土耳其幣","1.3346","-0.0019","-0.14","4:53"
"美元/南非幣","7.2400","0.0250","0.35","4:53"
"美元/日圓","121.7050","-0.0240","-0.02","4:53"
"美元/人民幣","7.6660","0.0090","0.12","3:53"
"美元/港幣","7.8142","-0.0009","-0.01","4:51"
"美元/台幣","33.0150","0.0250","0.08","23:21"
"美元/韓圜","932.1000","1.1000","0.12","3:53"
"美元/泰銖","32.4100","-0.0850","-0.26","4:03"
"美元/新元","1.5421","0.0020","0.13","4:53"
"美元/馬來幣","3.4655","0.0000","0.00","3:53"
"美元/印尼盾","9005.0000","-100.0000","-1.10","3:53"
"美元/印度盧比","40.8120","-0.3425","-0.83","20:08"
"澳幣/美元","0.8438","-0.0011","-0.13","4:53"
"紐幣/美元","0.7523","-0.0114","-1.49","4:53"
"美元/巴西幣","1.9408","-0.0186","-0.95","4:53"
"美元/墨披索","10.9130","-0.0001","-0.00","4:53"
"美元/加幣","1.0605","-0.0002","-0.02","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","306.68","1.03","8.09","06/11"
"中國","56.97","0.59","9.43","06/11"
"印度","434.71","1.14","11.28","06/11"
"俄羅斯","1120.12","0.53","-10.41","06/11"
"巴西","2745.05","1.87","24.47","06/11"
"新興市場","1014.24","0.73","11.13","06/11"
"新興亞洲","414.62","0.32","11.62","06/11"
"新興東歐","293.24","0.64","-5.23","06/11"
"新興拉美","3658.42","1.62","22.12","06/11"
"世界","395.71","0.38","7.59","06/11"
"歐洲","570.34","0.81","7.30","06/11"
"遠東ex日本","471.40","0.34","10.76","06/11"
"中華","307.74","0.50","6.34","06/11"
"歐洲小型","330.90","0.72","10.23","06/11"
"日本小型","102.50","-0.37","0.40","06/11"
"美國小型","319.36","-0.35","6.75","06/11"
"世界小型","257.30","0.04","8.85","06/11"
"日本","3299.49","0.17","2.84","06/11"
"香港","7421.95","0.38","2.37","06/11"
"阿拉伯市場","664.94","-0.72","9.96","06/11"
"世界能源","265.34","1.20","0.45","06/11"
"世界原料","268.17","1.28","0.48","06/11"

