"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3027.44","18.54","0.62%","18:31"
"澳洲股市","4477.30","77.30","1.76%","17:35"
"日經225","9795.24","258.01","2.71%","15:29"
"東證一部","870.73","16.34","1.91%","15:00"
"東證二部","2157.97","8.83","0.41%","15:00"
"JASDAQ","51.47","0.05","0.10%","15:11"
"韓國股市","1758.01","22.93","1.32%","18:03"
"台灣加權","7714.51","117.09","1.54%","13:46"
"台灣店頭","138.12","1.42","1.04%","13:46"
"上海綜合","2470.44","20.16","0.82%","15:15"
"上海A股","2589.15","21.10","0.82%","15:15"
"上海B股","224.37","2.15","0.97%","15:15"
"深圳A股","1031.00","4.65","0.45%","15:00"
"深圳B股","600.96","7.26","1.22%","15:00"
"滬深300","2653.61","19.02","0.72%","15:01"
"深證成指","9803.72","1.96","0.02%","15:00"
"香港恆生","20560.81","129.75","0.64%","16:01"
"香港國企","11656.61","34.00","0.29%","16:01"
"香港紅籌","3897.21","7.45","0.19%","16:01"
"新加坡","2952.81","24.11","0.82%","17:10"
"海峽中國","290.23","2.65","0.92%","16:40"
"越南股市","507.34","-1.74","-0.34%","11:01"
"泰國股市","819.54","2.19","0.27%","16:59"
"菲律賓","3472.33","36.48","1.06%","12:11"
"馬來西亞","1341.08","8.21","0.62%","17:05"
"印尼股市","2981.06","19.55","0.66%","16:00"
"印度股市","17938.16","-47.74","-0.27%","15:59"
"巴基斯坦","7132.99","48.86","0.69%","14:41"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1412.14","2.53","0.18%","07/14"
"英國股市","5253.52","-17.50","-0.33%","07/14"
"法國股市","3632.98","-4.78","-0.13%","07/14"
"德國股市","6209.76","18.63","0.30%","07/14"
"土耳其","58301.34","22.67","0.04%","07/14"
"匈牙利","22909.39","258.16","1.14%","07/14"
"奧地利","2392.40","8.04","0.34%","07/14"
"波蘭股市","41232.92","196.32","0.48%","07/14"
"捷克股市","1174.80","2.50","0.21%","07/14"
"瑞典股市","1063.74","2.64","0.25%","07/14"
"芬蘭股市","6517.11","-1.45","-0.02%","07/14"
"挪威股市","324.32","-3.11","-0.95%","07/14"
"希臘股市","1573.87","6.39","0.41%","07/14"
"義大利","21303.21","-48.46","-0.23%","07/14"
"盧森堡","1435.53","8.66","0.61%","07/14"
"荷蘭股市","335.03","1.27","0.38%","07/14"
"冰島股市","563.23","0.26","0.05%","07/14"
"丹麥股市","413.72","3.08","0.75%","07/14"
"瑞士股市","6332.28","33.69","0.53%","07/14"
"西班牙","1065.29","1.92","0.18%","07/14"
"葡萄牙","2596.48","-10.78","-0.41%","07/14"
"愛爾蘭","2946.79","-1.66","-0.06%","07/14"
"以色列","1105.07","-10.64","-0.95%","07/14"
"埃及股市","566.64","3.84","0.68%","07/14"
"南非股市","24424.08","-68.00","-0.28%","07/14"
"約旦股市","2359.42","8.95","0.38%","07/14"
"杜拜股市","1504.71","-3.53","-0.23%","07/14"
"阿布達比","2526.58","8.82","0.35%","07/14"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10366.72","3.70","0.04%","07/14"
"那斯達克","2249.84","7.81","0.35%","07/14"
"羅素兩千","640.16","-2.66","-0.41%","07/14"
"S&P 五百","1095.17","-0.17","-0.02%","07/14"
"費城金銀","173.79","-0.24","-0.14%","07/14"
"DJ貴金屬","359.29","-0.36","-0.10%","16:05"
"CBOE黃金","207.00","0.44","0.21%","07/14"
"AMEX金蟲","460.58","-0.17","-0.04%","07/14"
"AMEX能源","531.37","-1.41","-0.26%","07/14"
"NYSE能源","10116.82","-24.58","-0.24%","17:05"
"費城油業","177.85","0.10","0.06%","07/14"
"AMEX石油","961.90","-5.77","-0.60%","07/14"
"費城半導","361.86","-0.97","-0.27%","07/14"
"NSDQ金融","1995.83","-25.09","-1.24%","07/14"
"NYSE金融","4647.59","-25.85","-0.55%","07/14"
"NBI生技","827.33","-0.17","-0.02%","07/14"
"AMEX生技","1046.40","-2.13","-0.20%","07/14"
"費城藥物","171.36","0.38","0.22%","07/14"
"加拿大","11620.16","-52.68","-0.45%","07/14"
"巴西股市","63479.46","-206.10","-0.32%","07/14"
"墨西哥","32305.71","120.51","0.37%","07/14"
"阿根廷","2309.87","4.73","0.21%","07/14"
"智利股市","4213.19","9.51","0.23%","07/14"
"秘魯股市","14067.84","11.14","0.08%","07/14"
"哥倫比亞","12870.89","93.94","0.74%","07/14"
"委內瑞拉","64845.83","-305.58","-0.47%","07/14"
"百慕達","1241.44","-2.47","-0.20%","07/13"
"牙買加","85008.83","-43.65","-0.05%","07/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","1709.00","-81.00","-4.53%","07/14"
"波海海峽航運","1653.00","-186.00","-10.11%","07/14"
"波海巴拿馬航","1980.00","34.00","1.75%","07/14"
"VIX波動率","24.89","0.33","1.34%","16:14"
"VXD道瓊波動","21.54","0.24","1.13%","16:29"
"VXN納指波動","25.96","0.59","2.33%","16:14"
"羅素大中華","1755.51","5.29","0.30%","07/12"
"道瓊歐洲","2738.96","1.37","0.05%","19:00"
"道瓊交通運輸","4277.42","30.42","0.72%","16:30"
"AMEX航空","39.25","0.28","0.72%","07/14"
"美國紙業","86.71","-1.23","-1.40%","07/14"
"道瓊公用事業","381.30","0.80","0.21%","16:30"
"全球公用事業","5024.02","7.50","0.15%","16:20"
"Dax奢侈品","87.93","0.11","0.13%","07/14"
"ISE水指數","71.99","-0.13","-0.18%","17:00"
"道瓊水指數","610.37","3.99","0.66%","16:05"
"純淨科技","983.46","3.42","0.35%","16:59"
"WH創新能源","209.09","-0.02","-0.01%","17:44"
"WH乾淨能源","91.86","0.51","0.55%","17:44"
"全球乾淨能源","1042.90","6.96","0.67%","18:00"
"ISE替代能源","25.15","0.12","0.48%","17:00"
"全球替代能源","1608.28","10.07","0.63%","17:24"
"ET50環境科技","145.29","1.29","0.90%","21:20"
"道瓊美國礦產","191.33","-0.26","-0.14%","16:03"
"道瓊世界原料","278.92","0.97","0.35%","17:22"
"FTSE金礦","3312.23","-0.66","-0.02%","16:45"
"HSBC礦業","539.45","4.94","0.92%","07/13"
"msci世界能源","198.25","-0.37","-0.19%","07/14"
"msci世界原料","209.40","1.15","0.55%","07/14"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","241.09","0.37%","8.72%","671","07/13"
"ML美國高收益","1042.98","0.24%","8.50%","n/a","07/14"
"ML全球高收益","213.72","0.34%","8.83%","683","07/13"
"ML歐洲高收益","169.29","0.22%","9.22%","741","07/13"
"ML高收益100","1756.89","0.24%","7.50%","574","07/13"
"ML CCC債券","230.56","0.52%","12.47%","1076","07/13"
"ML美國公司債","2005.01","0.48%","4.26%","n/a","07/14"
"BC美國機構債","1410.72","0.20%","1.61%","n/a","07/14"
"BC美國房貸債","1621.81","0.13%","3.13%","n/a","07/14"
"ML美國房利美","570.54","0.29%","3.60%","n/a","07/14"
"ML美國房地美","352.32","0.29%","3.64%","n/a","07/14"
"ML美國吉利美","595.39","0.26%","3.33%","n/a","07/14"
"JP全球政府債","430.13","-0.01%","2.41%","...","07/14"
"JP新興政府債","499.83","0.13%","6.28%","...","07/14"
"JP歐盟政府債","270.66","-0.34%","3.55%","...","07/14"
"JP法國政府債","531.17","-0.26%","2.84%","...","07/14"
"JP德國政府債","398.45","-0.21%","2.53%","...","07/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","262.20","0.29","0.11%","07/14"
"CRB農業","4274.54","20.11","0.47%","07/14"
"CRB工業金屬","2272.41","-7.82","-0.34%","07/14"
"CRB能源開採","2304.66","-6.80","-0.29%","07/14"
"高盛綜合商品","331.02","0.59","0.18%","07/14"
"高盛商品","398.33","0.10","0.03%","07/14"
"高盛農產品","52.56","0.48","0.93%","07/14"
"高盛牲畜","209.23","3.04","1.47%","07/14"
"高盛貴金屬","176.46","-0.80","-0.45%","07/14"
"高盛基本金屬","220.24","0.78","0.35%","07/14"
"高盛能源","245.50","-0.65","-0.26%","07/14"
"天然氣","512.31","-0.34","-0.07%","07/14"
"Dax全球農金","406.28","3.10","0.77%","07/14"
"Rogers商品","3026.92","5.71","0.19%","17:55"
"Rogers能源","680.57","17.50","2.64%","07/13"
"Rogers金屬","2172.22","29.52","1.38%","07/13"
"Rogers農產","922.05","8.55","0.94%","07/13"
"券商指數","102.97","-0.57","-0.55%","07/14"
"美元指數","83.43","-0.22","-0.26%","07/14"
"歐元指數","127.40","0.11","0.09%","07/14"
"英鎊指數","152.62","0.86","0.57%","07/14"
"日圓指數","113.03","0.24","0.21%","07/14"
"澳幣指數","88.42","0.09","0.10%","07/14"
"30年債券價格","126.59","1.12","0.90%","07/14"
"30年債殖利率","40.33","-0.68","-1.66%","07/14"
"10年期票利率","30.50","-0.64","-2.06%","07/14"
"5年期票利率","18.14","-0.73","-3.87%","07/14"
"3月期票利率","1.45","0.00","0.00%","07/14"
"Put/Call比例","0.93","0.10","12.05%","07/14"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","1209.50","-2.80","-0.23%","07/14"
"銀","18.30","0.03","0.16%","07/14"
"白金","1527.00","-4.00","-0.26%","07/14"
"鈀","469.00","0.00","0.00%","07/14"
"銅","3.0049","-0.00","-0.08%","02:15"
"鎳","8.7589","-0.00","-0.05%","02:24"
"鋁","0.8819","0.00","0.00%","02:22"
"鋅","0.8205","-0.00","-0.28%","02:20"
"鉛","0.8137","-0.00","-0.28%","02:22"
"鈾","41.50","-0.25","-0.60%","07/12"
