"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2784.27","-13.97","-0.50%","18:31"
"澳洲股市","3894.40","7.00","0.18%","17:47"
"日經225","9786.26","82.54","0.85%","16:00"
"東證一部","918.97","7.76","0.85%","15:00"
"東證二部","2151.30","-7.02","-0.33%","15:00"
"JASDAQ","47.90","0.52","1.10%","15:00"
"韓國指數","1383.34","7.58","0.55%","18:04"
"台灣加權","6231.15","86.62","1.41%","13:46"
"台灣店頭","96.11","1.41","1.49%","13:46"
"上海綜合","2880.49","26.59","0.93%","15:15"
"上海A股","3023.84","28.01","0.94%","15:15"
"上海B股","184.46","0.20","0.11%","15:15"
"深圳A股","991.74","3.05","0.31%","15:00"
"深圳B股","469.36","4.87","1.05%","15:00"
"滬深300","3080.00","22.57","0.74%","15:01"
"深證成指","11242.29","90.66","0.81%","15:00"
"香港恆生","17920.93","144.27","0.81%","16:01"
"香港國企","10509.85","87.54","0.84%","16:01"
"香港紅籌","3755.03","-2.18","-0.06%","16:01"
"新加坡","2273.18","35.98","1.61%","17:10"
"龍籌股","83.22","1.34","1.64%","06/19"
"越南股市","475.22","-4.05","-0.85%","11:02"
"泰國股市","588.98","18.55","3.25%","16:59"
"菲律賓","2398.30","-35.96","-1.48%","12:11"
"馬來西亞","1059.50","5.09","0.48%","19:21"
"印尼股市","1990.47","39.48","2.02%","16:00"
"印度股市","14521.89","256.36","1.80%","15:58"
"巴基斯坦","5047.64","-8.08","-0.16%","14:44"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1011.38","13.70","1.37%","06/19"
"英國指數","4345.93","65.07","1.52%","06/19"
"法國指數","3221.27","27.21","0.85%","06/19"
"德國指數","4839.46","1.98","0.04%","06/19"
"土耳其","35819.93","104.37","0.29%","06/19"
"匈牙利","15167.65","-202.31","-1.32%","06/19"
"奧地利","2066.58","38.73","1.91%","06/19"
"波蘭股市","31556.23","475.03","1.53%","06/19"
"捷克股市","931.90","9.70","1.05%","06/19"
"瑞典股市","778.09","4.10","0.53%","06/18"
"芬蘭股市","5614.24","22.43","0.40%","06/18"
"挪威股市","261.42","1.01","0.39%","06/19"
"希臘指數","2233.90","51.83","2.38%","06/19"
"義大利","20058.80","138.35","0.69%","06/19"
"盧森堡","1103.78","13.93","1.28%","06/19"
"荷蘭","257.16","3.64","1.44%","06/19"
"冰島","265.86","0.66","0.25%","06/19"
"丹麥","293.16","1.28","0.44%","06/19"
"瑞士股市","5421.59","44.75","0.83%","06/19"
"西班牙","995.04","20.86","2.14%","06/19"
"葡萄牙","2463.29","44.58","1.84%","06/19"
"愛爾蘭","2814.55","42.19","1.52%","06/19"
"以色列","832.74","-3.72","-0.44%","06/18"
"埃及股市","573.10","-11.99","-2.05%","06/18"
"南非股市","20191.49","241.44","1.21%","06/19"
"摩洛哥","23774.32","-50.16","-0.21%","06/19"
"約旦指數","2829.16","-36.76","-1.28%","06/18"
"杜拜指數","2014.09","-64.77","-3.12%","06/18"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","8539.73","-15.87","-0.19%","06/19"
"那斯達克","1827.47","19.75","1.09%","06/19"
"羅素兩千","512.72","3.24","0.64%","06/19"
"S&P 五百","921.23","2.86","0.31%","06/19"
"費城金銀","141.64","4.10","2.98%","06/19"
"DJ貴金屬","286.02","7.82","2.81%","17:23"
"CBOE黃金","168.18","5.08","3.12%","06/19"
"AMEX金蟲","339.88","11.04","3.36%","06/19"
"AMEX能源","493.50","-4.82","-0.97%","06/19"
"NYSE能源","9952.09","-11.46","-0.12%","06/19"
"費城油業","165.78","-1.24","-0.74%","06/19"
"AMEX石油","929.65","-1.35","-0.14%","06/19"
"費城半導","264.47","3.20","1.22%","06/19"
"NSDQ金融","1819.61","21.90","1.22%","06/19"
"NYSE金融","3921.54","62.16","1.61%","06/19"
"NBI生技","734.21","3.97","0.54%","06/19"
"AMEX生技","679.13","4.80","0.71%","06/19"
"費城藥物","156.32","0.73","0.47%","06/19"
"加拿大","10287.95","166.45","1.64%","06/19"
"巴西指數","51373.77","470.75","0.92%","06/19"
"墨西哥","24274.72","-65.93","-0.27%","06/19"
"阿根廷","1559.46","29.56","1.93%","06/19"
"智利","3134.32","15.33","0.49%","06/19"
"秘魯","13136.99","44.29","0.34%","06/19"
"哥倫比亞","9749.20","37.18","0.38%","06/19"
"委內瑞拉","43265.08","-373.20","-0.86%","06/19"
"百慕達","2361.40","8.73","0.37%","06/18"
"牙買加","81752.71","35.85","0.04%","06/19"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","4070.00","-3.00","-0.07%","14:07"
"波海海峽航運","7996.00","16.00","0.20%","14:07"
"波海巴拿馬航","3125.00","-37.00","-1.17%","14:07"
"VIX波動率","27.99","-2.04","-6.79%","16:14"
"VXD道瓊波動","24.99","-1.84","-6.86%","16:29"
"VXN納指波動","28.30","-1.73","-5.76%","16:14"
"道瓊歐洲","2434.77","20.33","0.84%","19:00"
"道瓊交通運輸","3219.77","19.49","0.61%","16:30"
"道瓊公用事業","351.63","-4.14","-1.16%","16:30"
"全球公用事業","4988.37","56.04","1.14%","16:20"
"ISE水指數","62.42","0.03","0.05%","17:00"
"道瓊水指數","549.57","-3.96","-0.71%","17:22"
"純淨科技","896.87","9.30","1.05%","17:42"
"WH創新能源","168.69","0.28","0.17%","17:36"
"WH乾淨能源","104.03","1.52","1.48%","17:36"
"全球乾淨能源","1460.44","27.67","1.93%","18:00"
"ISE替代能源","28.99","0.30","1.05%","17:00"
