"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15900.64","-0.70","-0.00","8/22"
"東證一部","1544.89","-4.99","-0.32","8/22"
"東證二部","3655.63","-19.73","-0.54","8/22"
"JASDAQ","71.32","0.66","0.93","8/22"
"上海綜合","4980.08","24.87","0.50","08/22"
"上海A股","5228.77","26.37","0.51","08/22"
"上海B股","314.30","-0.66","-0.21","08/22"
"香港恆生","22346.88","617.53","2.84","08/22"
"香港國企","12708.03","399.28","3.24","08/22"
"香港紅籌","4297.60","145.98","3.52","08/22"
"台灣加權","8493.46","14.38","0.17","13:46"
"台灣店頭","186.45","-1.68","-0.89","13:46"
"韓國指數","1759.50","23.32","1.34","18:03"
"新加坡","3321.50","92.84","2.88","17:05"
"馬來西亞","1255.39","23.91","1.94","17:00"
"菲律賓","3139.46","-28.06","-0.89","12:11"
"印尼股市","2062.99","69.98","3.51","17:08"
"越南股市","892.07","-3.65","-0.41","10:57"
"泰國股市","784.43","20.03","2.62","17:01"
"印度股市","14248.66","259.55","1.85","16:28"
"斯里蘭卡","2454.76","-3.37","-0.14","14:20"
"澳洲股市","5997.40","18.80","0.31","17:47"
"紐西蘭","4033.27","5.48","0.14","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1853.77","33.12","1.82","08/22"
"英國指數","6196.00","109.90","1.81","08/22"
"法國指數","5518.17","99.39","1.83","08/22"
"德國指數","7500.48","75.73","1.02","08/22"
"道瓊歐洲","4226.52","51.45","1.23","08/22"
"土耳其","46881.96","1617.00","3.57","08/22"
"匈牙利","26325.87","692.43","2.70","08/22"
"奧地利","4435.60","111.89","2.59","08/22"
"波蘭股市","58592.80","2557.97","4.57","08/22"
"捷克股市","1734.00","36.50","2.15","08/22"
"盧森堡","2292.14","32.87","1.46","08/22"
"義大利","30731.00","526.00","1.74","16:43"
"西班牙","1579.16","13.36","0.85","08/22"
"瑞士股市","8714.59","111.38","1.29","08/22"
"瑞典股市","1191.99","21.74","1.86","08/22"
"芬蘭股市","11193.27","273.79","2.51","08/22"
"挪威股市","388.94","8.17","2.15","08/22"
"以色列","1055.61","14.13","1.36","08/22"
"埃及股市","67307.90","296.40","0.44","08/22"
"南非股市","24650.79","698.98","2.92","08/22"
"摩洛哥","25136.02","-36.29","-0.14","08/22"
"約旦指數","5680.57","-7.67","-0.14","08/22"
"杜拜指數","3968.09","-99.08","-2.44","08/22"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13236.13","145.27","1.11","16:30"
"NASDAQ","2552.80","31.50","1.25","17:16"
"羅素2000","798.56","10.18","1.29","17:00"
"S&P 500","1464.07","16.95","1.17","16:59"
"DJ貴金屬","282.90","10.29","3.77","17:28"
"CBOE黃金","137.60","4.49","3.37","16:49"
"AMEX金蟲","321.09","6.99","2.23","16:45"
"費城金銀","137.71","4.82","3.63","08/22"
"費城油業","256.34","4.52","1.79","08/22"
"AMEX石油","1319.08","23.79","1.84","16:45"
"NYSE能源","13120.91","210.95","1.63","17:05"
"AMEX能源","672.69","7.40","1.11","16:45"
"費城半導","496.48","4.45","0.90","08/22"
"NSDQ金融","3031.30","25.42","0.85","17:16"
"NYSE金融","9119.43","101.80","1.13","17:05"
"NBI生技","802.82","3.28","0.41","17:16"
"AMEX生技","769.53","5.45","0.71","16:45"
"費城藥物","200.55","2.04","1.03","08/22"
"加拿大","13463.14","224.43","1.70","08/22"
"巴西指數","51744.56","1929.48","3.87","08/22"
"墨西哥","29269.34","700.91","2.45","08/22"
"阿根廷","2008.50","45.74","2.33","08/22"
"智利","3210.71","74.70","2.38","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4924.57","102.14","2.12","16:30"
"DJ建商","434.89","4.70","1.09","16:03"
"S&P建商","517.82","3.20","0.62","16:40"
"道瓊公用事業","496.08","4.63","0.94","16:30"
"歐洲公用事業","302.39","4.89","1.64","17:45"
"全球公用事業","7155.41","83.54","1.18","16:15"
"ISE水指數","84.29","1.14","1.37","16:44"
"道瓊水指數","780.11","-6.61","-0.84","16:05"
"NSDQ純淨優勢","513.71","6.80","1.34","16:44"
