"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15514.51","-22.01","-0.14","16:00"
"東證一部","1501.25","-14.85","-0.98","15:00"
"東證二部","3366.10","-13.49","-0.40","15:00"
"JASDAQ","73.31","-0.74","-1.00","15:00"
"上海綜合","5007.91","49.87","1.01","15:15"
"上海A股","5254.71","52.26","1.00","15:15"
"上海B股","355.96","4.37","1.24","15:15"
"滬深300","4977.65","93.35","1.91","15:01"
"香港恆生","27563.64","-180.81","-0.65","16:01"
"香港國企","15957.46","-374.62","-2.29","16:01"
"香港紅籌","5954.76","-36.55","-0.61","16:01"
"台灣加權","8118.08","-69.87","-0.85","13:46"
"台灣店頭","147.97","-3.63","-2.39","13:46"
"韓國指數","1895.05","-20.85","-1.09","18:04"
"新加坡","3466.38","-12.93","-0.37","17:05"
"馬來西亞","1403.41","-7.15","-0.51","17:00"
"菲律賓","3538.69","-87.52","-2.41","12:11"
"印尼股市","2740.06","-15.67","-0.57","17:08"
"越南股市","922.09","-8.27","-0.89","11:00"
"泰國股市","836.40","3.31","0.40","17:02"
"印度股市","20030.83","-73.56","-0.37","16:28"
"澳洲股市","6556.10","-105.00","-1.58","16:47"
"紐西蘭","4008.66","7.27","0.18","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2269.53","-47.75","-2.06","18:17"
"英國指數","6397.00","32.80","0.52","15:35"
"法國指數","5605.36","14.45","0.26","17:10"
"德國指數","7948.36","20.05","0.25","19:29"
"道瓊歐洲","4384.65","13.89","0.32","18:00"
"土耳其","54911.71","-327.29","-0.59","16:10"
"匈牙利","26619.17","70.10","0.26","15:36"
"奧地利","4448.28","55.33","1.26","16:35"
"波蘭股市","56871.39","-865.11","-1.50","15:40"
"捷克股市","1804.30","-1.50","-0.08","16:13"
"盧森堡","2351.86","8.54","0.36","16:40"
"義大利","29664.00","29.00","0.10","16:43"
"西班牙","1687.72","7.67","0.46","16:40"
"瑞士股市","8675.86","17.50","0.20","16:31"
"瑞典股市","1097.69","-4.43","-0.40","16:44"
"芬蘭股市","11615.38","7.05","0.06","17:31"
"挪威股市","411.58","-1.16","-0.28","15:25"
"以色列","1225.92","-8.79","-0.71","12/13"
"埃及股市","88494.01","1367.91","1.57","12/13"
