"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17394.92","119.94","0.69","close"
"東證一部","1704.22","10.97","0.65","close"
"東證二部","4081.75","15.88","0.39","close"
"JASDAQ","81.88","0.43","0.53","close"
"上海綜合","3841.27","81.40","2.16","04/30"
"上海A股","4035.09","84.25","2.13","04/30"
"上海B股","231.13","15.14","7.01","04/30"
"香港恆生","20841.08","159.50","0.77","05/04"
"香港國企","10383.63","249.23","2.46","05/04"
"香港紅籌","3531.20","20.12","0.57","05/04"
"台灣指數","8066.06","139.40","1.76","13:46"
"韓國指數","1567.74","7.88","0.51","18:03"
"新加坡","3485.76","35.12","1.02","17:05"
"馬來西亞","1363.40","20.61","1.53","17:00"
"菲律賓","3278.48","6.95","0.21","12:11"
"印尼股市","2033.37","7.72","0.38","17:09"
"越南股市","947.19","9.73","1.04","14:32"
"泰國股市","716.44","6.53","0.92","17:01"
"印度股市","13934.27","-143.94","-1.02","16:28"
"澳洲股市","6296.20","59.30","0.95","17:47"
"日本不動產","4292.26","0.00","0.00","15:45"
"東證REIT","2571.69","51.46","2.04","05/02"
"澳洲不動產","1958.01","32.57","1.69","19:15"
"新加坡不動產","1606.18","9.18","0.57","05/03"
"恆生地產","26047.93","785.85","3.11","17:01"
"亞洲REIT","197.48","2.36","1.21","05/02"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6603.70","65.90","1.01","15:36"
"法國指數","6068.83","64.55","1.07","17:12"
"德國指數","7516.76","40.07","0.54","18:40"
"俄羅斯","1930.05","6.86","0.36","05/04"
"道瓊歐洲","4445.59","18.27","0.41","17:15"
"土耳其","44818.05","-259.62","-0.58","15:40"
"匈牙利","25913.78","328.25","1.28","15:36"
"奧地利","4726.88","-5.38","-0.11","16:35"
"波蘭股市","61553.73","1222.07","2.03","15:40"
"捷克股市","1827.40","13.50","0.74","16:13"
"愛沙尼亞","889.02","10.87","1.24","13:05"
"拉托維亞","666.29","4.69","0.71","05/03"
"立陶宛","481.37","-1.98","-0.41","13:05"
"盧森堡","2458.64","14.80","0.61","16:41"
"義大利","34090.00","221.00","0.65","16:43"
"西班牙","1620.54","23.75","1.49","16:40"
"瑞士股市","9455.47","62.42","0.67","16:31"
"瑞典股市","1264.19","7.44","0.59","16:46"
"芬蘭股市","10947.72","6.73","0.06","17:32"
"挪威股市","408.90","3.65","0.90","15:25"
"英國不動產","3037.95","25.91","0.86","16:37"
"歐陸不動產","3213.09","0.60","0.02","16:45"
"歐洲不動產","4007.80","23.04","0.58","16:45"
"以色列","1079.24","3.08","0.29","05/03"
"埃及股市","66244.51","117.88","0.18","05/03"
"南非股市","25684.54","365.84","1.45","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13264.62","23.24","0.18","16:30"
"NASDAQ","2572.15","6.69","0.26","17:17"
"羅素2000","832.88","4.01","0.48","16:59"
"S&P 500","1505.62","3.23","0.21","16:59"
"DJ貴金屬","281.62","0.95","0.34","17:29"
"CBOE黃金","148.06","-0.38","-0.26","16:49"
"AMEX金蟲","345.91","0.71","0.21","16:31"
"費城金銀","141.85","0.28","0.20","05/04"
"費城油業","239.88","-0.23","-0.10","05/04"
"AMEX石油","1298.19","1.72","0.13","16:31"
"NYSE能源","12883.08","21.81","0.17","17:06"
"AMEX能源","650.21","-0.49","-0.07","16:31"
"費城半導","505.61","5.23","1.04","05/04"
"NSDQ金融","3182.68","13.15","0.41","17:17"
"NYSE金融","9879.20","30.22","0.31","17:06"
"ISE水指數","78.92","0.18","0.23","17:00"
"道瓊水指數","712.99","1.21","0.17","17:25"
"道瓊權益REIT","321.70","-2.62","-0.81","16:49"
"NBI生技","853.20","2.21","0.26","17:17"
"AMEX生技","827.97","-3.24","-0.39","16:31"
"費城藥物","220.60","1.96","0.90","05/04"
"加拿大","13769.89","82.89","0.61","05/04"
"巴西指數","50597.79","379.57","0.76","05/04"
"墨西哥","30013.85","260.90","0.88","15:05"
"阿根廷","2163.73","-11.04","-0.51","18:01"
"智利","3214.18","19.83","0.62","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","688.40","+5.10","+0.75","1:30"
"銀","13.52","+0.03","+0.22","1:30"
"白金","1332.00","+23.00","+1.76","1:27"
"鈀","378.00","0.00","0.00","1:06"
"銅","3.7807","+0.0060","+0.16","1:50"
"鎳","24.1228","+0.6660","+2.86","1:24"
"鋁","1.3011","+0.0115","+0.89","1:26"
"鋅","1.7718","+0.0099","+0.57","1:51"
"鉛","0.9593","+0.0160","+1.71","1:26"
"黃金期貨","689.700","5.300","00.77","1:38"
"銀期貨","13.530","0.020","00.15","1:34"
"銅期貨","8233.000","223.000","02.78","05/03"
"天然氣期","7.938","-0.009","-00.11","2:49"
"WTI原油期","61.930","-1.260","-01.99","2:50"
"玉米期貨","390.750","1.500","00.39","2:15"
"小麥期貨","494.750","0.250","00.05","2:15"
"可可粉期","1873.000","-6.000","-00.32","0:13"
"大豆期貨","747.500","-0.250","-00.03","2:15"
"咖啡C期","106.000","1.650","01.58","1:12"
"十一號糖","9.340","0.050","00.54","1:15"
"二號棉期","48.280","-0.120","-00.25","2:28"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3594","0.0044","0.3240","4:53"
"英鎊/美元","1.9924","0.0057","0.2869","4:53"
"美元/瑞士法郎","1.2112","-0.0048","-0.3947","4:52"
"美元/俄盧布","25.7470","-0.0422","-0.1638","4:53"
"美元/匈牙利幣","181.2350","-0.6850","-0.3765","4:52"
"美元/土耳其幣","1.3475","-0.0075","-0.5535","4:50"
"美元/南非幣","6.9225","-0.0310","-0.4458","4:53"
"美元/日圓","120.1600","-0.2750","-0.2283","4:53"
"美元/人民幣","7.7035","-0.0040","-0.0519","4:31"
"美元/港幣","7.8206","-0.0005","-0.0058","4:52"
"美元/台幣","33.2850","-0.0300","-0.0901","22:39"
"美元/韓圜","927.7000","0.7000","0.0755","23:05"
"美元/泰銖","32.6300","-0.2200","-0.6697","4:17"
"美元/新元","1.5174","-0.0054","-0.3513","4:53"
"美元/馬來幣","3.4190","0.0025","0.0732","23:05"
"美元/印尼盾","8970.0000","-73.0000","-0.8072","4:00"
"美元/印度盧比","40.8600","-0.2925","-0.7108","20:05"
"澳幣/美元","0.8218","-0.0022","-0.2610","4:52"
"紐幣/美元","0.7365","0.0006","0.0815","4:53"
"美元/巴西幣","2.0330","0.0068","0.3331","4:52"
"美元/墨披索","10.8790","-0.0350","-0.3202","4:53"
"美元/加幣","1.1076","-0.0001","-0.0063","4:52"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","299.811","0.69%","5.666","5/4"
"中國","54.325","1.835%","4.346","5/4"
"印度","428.455","-0.129%","9.681","5/4"
"俄羅斯","1191.143","0.243%","-4.73","5/4"
"巴西","2553.170","0.414%","15.767","5/4"
"新興市場","995.291","0.891%","9.055","5/4"
"新興亞洲","397.703","1.047%","7.064","5/4"
"新興東歐","310.879","0.803%","0.468","5/4"
"新興拉美","3448.604","0.68%","15.12","5/4"
"世界","396.449","0.511%","7.794","5/4"
"歐洲","586.479","0.935%","10.335","5/4"
"遠東ex日本","457.464","1.23%","7.482","5/4"
"中華","303.458","1.48%","4.861","5/4"
"歐洲小型","340.219","0.813%","13.341","5/4"
"日本小型","104.129","0.091%","1.993","5/4"
"美國小型","319.381","0.432%","6.753","5/4"
"世界小型","258.703","0.488%","9.446","5/4"
"日本","3224.071","0.091%","0.492","5/4"
"香港","7650.563","1.042%","5.527","5/4"
"世界能源","257.04","0.76","0.30","05/04"
"世界原料","261.13","3.68","1.43","05/04"

