"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4538.98","22.48","0.50%","04/24"
"澳洲股市","5084.17","81.54","1.63%","04/24"
"日經225","13926.08","82.62","0.60%","04/25"
"東證一部","1172.78","8.43","0.72%","04/25"
"東證二部","3269.03","-1.56","-0.05%","04/25"
"JASDAQ","92.30","1.78","1.97%","04/25"
"韓國股市","1951.60","16.29","0.84%","18:03"
"台灣加權","8021.75","-1.96","-0.02%","04/25"
"台灣店頭","114.27","-0.27","-0.24%","04/25"
"上海綜合","2199.31","-18.99","-0.86%","04/25"
"上海A股","2301.74","-19.96","-0.86%","04/25"
"上海B股","261.98","-0.34","-0.13%","15:15"
"深圳A股","967.53","-16.73","-1.70%","15:00"
"深圳B股","814.74","-9.96","-1.21%","15:00"
"滬深300","2467.88","-27.70","-1.11%","04/25"
"深證成指","8772.58","-139.07","-1.56%","04/25"
"香港恆生","22401.24","218.19","0.98%","04/25"
"香港國企","10772.76","138.39","1.30%","04/25"
"香港紅籌","4409.71","33.33","0.76%","16:01"
"新加坡","3337.71","15.00","0.45%","17:10"
"海峽中國","246.97","1.45","0.59%","17:10"
"越南股市","476.59","3.70","0.78%","04/25"
"泰國股市","1574.25","20.40","1.31%","17:07"
"菲律賓","6995.46","22.77","0.33%","04/25"
"馬來西亞","1706.34","-1.01","-0.06%","04/25"
"印尼股市","4994.52","-17.08","-0.34%","16:00"
"印度股市","19406.85","227.49","1.19%","16:00"
"巴基斯坦","13407.44","105.85","0.80%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1387.98","12.58","0.91%","04/25"
"英國股市","6442.59","10.83","0.17%","04/25"
"法國股市","3840.47","-2.47","-0.06%","04/25"
"德國股市","7832.86","73.83","0.95%","04/25"
"土耳其","84943.50","163.12","0.19%","04/25"
"匈牙利","17907.59","27.03","0.15%","04/25"
"奧地利","2438.02","24.99","1.04%","04/25"
"波蘭股市","43482.18","125.45","0.29%","04/25"
"捷克股市","964.33","-1.82","-0.19%","04/25"
"瑞典股市","1194.86","17.95","1.53%","04/25"
"芬蘭股市","6128.42","108.24","1.80%","04/25"
"挪威股市","444.54","5.75","1.31%","16:48"
"希臘股市","970.93","20.09","2.11%","04/25"
"義大利","17650.41","70.26","0.40%","04/25"
"比利時","2650.97","-6.63","-0.25%","04/25"
"盧森堡","1198.92","9.78","0.82%","04/25"
"荷蘭股市","354.04","1.10","0.31%","04/25"
"冰島股市","771.35","0.45","0.06%","04/24"
"丹麥股市","537.94","1.80","0.34%","04/25"
"瑞士股市","7901.24","41.61","0.53%","04/25"
"西班牙","843.12","-3.29","-0.39%","04/25"
"葡萄牙","2600.98","43.47","1.70%","04/25"
"愛爾蘭","3901.93","-7.70","-0.20%","04/25"
