"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12914.66","-18.52","-0.14","close"
"東證一部","1247.71","-0.54","-0.04","close"
"東證二部","2669.66","-27.77","-1.03","close"
"JASDAQ","57.23","-0.27","-0.47","close"
"上海綜合","2690.75","-50.99","-1.86","close"
"上海A股","2822.82","-53.16","-1.85","close"
"上海B股","199.20","-8.67","-4.17","close"
"深圳A股","829.26","-26.22","-3.06","close"
"深圳B股","433.82","-16.35","-3.63","close"
"滬深300","2703.08","-70.07","-2.53","close"
"香港恆生","21949.75","-565.17","-2.51","close"
"香港國企","11947.64","-348.95","-2.84","close"
"香港紅籌","4520.46","-149.79","-3.21","close"
"台灣加權","6813.40","-163.96","-2.35","close"
"台灣店頭","108.08","-3.21","-2.88","close"
"韓國指數","1535.54","-7.51","-0.49","18:03"
"越南股市","430.26","-9.15","-2.08","11:01"
"泰國股市","667.12","-7.55","-1.12","17:01"
"菲律賓","2602.38","2.39","0.09","12:11"
"馬來西亞","1128.86","-19.82","-1.73","17:00"
"印尼股市","2185.62","-42.06","-1.89","17:09"
"印度股市","14961.07","383.20","2.63","16:28"
"孟加拉","2714.33","54.22","2.04","20:51"
"巴基斯坦","7244.19","117.93","1.65","12:45"
"澳洲股市","4882.00","-75.60","-1.52","18:25"
"紐西蘭","3295.68","-23.54","-0.71","14:31"
"新加坡","2860.51","-15.57","-0.54","17:10"
"龍籌股","128.95","-4.32","-3.24","08/05"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1812.00","-83.86","-4.42","08/05"
"英國指數","5454.50","134.30","2.52","08/05"
"法國指數","4386.35","105.72","2.47","08/05"
"德國指數","6518.70","168.89","2.66","08/05"
"土耳其","42237.75","-1021.62","-2.36","08/05"
"匈牙利","21738.05","356.62","1.67","08/05"
"奧地利","3595.00","14.07","0.39","08/05"
"波蘭股市","42118.25","490.13","1.18","08/05"
"捷克股市","1442.30","2.30","0.16","08/05"
"瑞典股市","876.59","29.44","3.48","08/05"
"芬蘭股市","8451.50","139.36","1.68","08/05"
"挪威股市","349.23","-8.94","-2.50","08/05"
"希臘指數","3442.31","80.13","2.38","08/05"
"義大利","21955.00","582.00","2.72","16:43"
"盧森堡","1815.76","20.72","1.15","08/05"
"荷蘭","403.46","10.98","2.80","08/05"
"冰島","4133.07","-5.35","-0.13","08/05"
"丹麥","413.01","7.13","1.76","08/05"
"瑞士股市","7190.78","112.56","1.59","08/05"
"西班牙","1264.60","33.24","2.70","08/05"
"葡萄牙","2742.19","0.43","0.02","08/05"
"愛爾蘭","4416.03","326.47","7.98","08/05"
"以色列","1022.11","9.36","0.92","08/05"
"埃及股市","768.40","-7.19","-0.93","08/05"
"南非股市","24489.94","538.19","2.25","08/05"
"摩洛哥","28533.30","-73.36","-0.26","08/05"
"卡達指數","11551.57","-68.45","-0.59","08/05"
"杜拜指數","5338.78","-55.23","-1.02","08/05"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11615.77","331.62","2.94","08/05"
"NASDAQ","2349.83","64.27","2.81","08/05"
"羅素2000","721.04","16.90","2.40","08/05"
"S&P 500","1284.88","35.87","2.87","08/05"
"費城金銀","147.14","-7.73","-4.99","08/05"
"DJ貴金屬","299.89","-16.01","-5.07","17:18"
"CBOE黃金","151.72","-6.87","-4.33","08/05"
"AMEX金蟲","356.17","-21.87","-5.79","08/05"
"AMEX能源","715.74","5.74","0.81","08/05"
"NYSE能源","13608.84","80.92","0.60","08/05"
"費城油業","290.25","0.49","0.17","08/05"
"AMEX石油","1281.50","12.74","1.00","08/05"
"費城半導","350.33","10.63","3.13","08/05"
"NSDQ金融","2540.88","91.04","3.72","08/05"
"NYSE金融","6682.01","299.12","4.69","08/05"
"NBI生技","915.88","13.18","1.46","08/05"
"AMEX生技","851.56","13.87","1.66","08/05"
"費城藥物","192.29","3.66","1.94","08/05"
"加拿大","13242.20","-254.33","-1.88","08/05"
"巴西指數","56470.59","861.52","1.55","08/05"
"墨西哥","26990.19","502.43","1.90","08/05"
"阿根廷","1809.15","-3.60","-0.20","08/05"
"智利","2977.58","15.26","0.52","08/05"
"秘魯","13266.27","-216.35","-1.60","08/05"
"哥倫比亞","8956.36","8.26","0.09","08/05"
"委內瑞拉","39847.60","147.24","0.37","08/05"
"百慕達","4576.05","43.68","0.96","08/04"
"牙買加","108775.56","-266.30","-0.24","08/05"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","8209.00","-71.00","-0.86","08/04"
"波海海峽航運","12838.00","-106.00","-0.82","08/04"
"波海巴拿馬航","7401.00","-67.00","-0.90","08/04"
"VIX波動率","21.14","-2.35","-10.00","16:14"
"道瓊歐洲","3380.09","90.83","2.76","19:00"
"DJ交通運輸","5151.96","241.76","4.92","16:30"
"道瓊公用事業","468.59","6.05","1.31","16:30"
"歐洲公用事業","303.46","-3.23","-1.05","17:45"
"全球公用事業","7181.54","20.04","0.28","16:20"
"ISE水指數","89.01","2.19","2.52","17:12"
"道瓊水指數","549.38","25.78","4.92","17:17"
"純淨科技","1379.80","15.93","1.17","17:00"
"WH創新能源","246.40","3.86","1.59","16:51"
"WH乾淨能源","188.68","1.88","1.01","16:51"
"全球乾淨能源","3008.65","-7.20","-0.24","17:22"
"ISE替代能源","46.85","0.14","0.30","17:12"
"全球替代能源","3315.58","-20.47","-0.61","17:19"
"ET50環境科技","233.61","0.30","0.13","21:20"
"生物能源","415.55","-4.93","-1.17","17:20"
"環境服務","1050.30","12.03","1.16","16:51"
"Clvrt社會責任","76.29","2.28","3.08","17:18"
"ISE邪惡指數","102.14","3.74","3.80","17:12"
"DJ美國博奕","458.49","27.35","6.34","17:17"
"snet全球博奕","3655.88","96.25","2.70","17:12"
"DJ美國礦產","240.59","-5.74","-2.33","17:17"
"DJ世界原料","332.14","-8.20","-2.41","17:17"
"msci世界能源","269.12","-8.67","-3.12","08/04"
"msci世界原料","270.42","-9.22","-3.30","08/04"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","523.28","-15.67","-2.91","20:54"
"Rogers商品","4921.57","-62.76","-1.26","14:31"
"Rogers能源","1682.62","-54.57","-3.14","08/4"
"Rogers金屬","2261.33","-73.98","-3.17","08/4"
"Rogers農產","1308.91","-49.65","-3.65","08/4"
"日本不動產","2476.44","-23.21","-0.93","06:03"
