"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17254.73","-110.32","-0.64","close"
"東證一部","1711.06","-12.80","-0.74","close"
"東證二部","4179.71","-22.72","-0.54","close"
"JASDAQ","84.47","0.09","0.11","close"
"上海綜合","3173.02","34.19","1.09","03/28"
"上海A股","3334.57","36.23","1.10","03/28"
"上海B股","179.18","-0.44","-0.24","03/28"
"香港恆生","19553.87","-152.92","-0.78","16:19"
"香港國企","9483.10","-87.14","-0.91","16:19"
"香港紅籌","3363.70","-11.56","-0.34","16:19"
"台灣","7788.14","-57.03","-0.73","13:46"
"韓國","1439.74","-13.49","-0.93","18:03"
"新加坡","3201.75","-32.36","-1.00","17:05"
"馬來西亞","1235.24","-11.93","-0.96","17:00"
"菲律賓","3162.81","-11.94","-0.38","12:11"
"印尼","1800.39","-19.27","-1.06","17:09"
"越南","1031.79","-2.45","-0.24","14:18"
"泰國","669.04","-9.53","-1.40","17:01"
"印度","12884.34","-239.98","-1.83","16:28"
"澳洲","5913.30","-39.00","-0.66","03/28"
"日本不動產","4186.86","8.71","0.21","15:45"
"東證REIT","2416.15","34.68","1.46","15:01"
"澳洲不動產","1814.95","-21.45","-1.17","19:15"
"新加坡不動產","1508.33","18.95","1.27","03/27"
"恆生地產","23527.02","-195.68","-0.82","17:01"
"亞洲REIT","191.07","1.87","0.99","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6267.20","-25.40","-0.40","15:36"
"法國","5552.69","-34.37","-0.61","17:32"
"德國","6816.89","-41.45","-0.60","19:12"
"俄羅斯","1925.64","14.58","0.76","18:00"
"道瓊歐洲","4128.20","-25.41","-0.61","17:15"
"土耳其","43079.51","-17.59","-0.04","15:40"
"匈牙利","23340.57","-59.45","-0.25","15:36"
"奧地利","4609.69","-33.28","-0.72","16:35"
"波蘭","56288.81","-354.64","-0.63","15:40"
"捷克","1680.10","-12.70","-0.75","16:13"
"愛沙尼亞","889.37","-3.55","-0.40","13:05"
"拉托維亞","669.52","7.22","1.09","13:05"
"立陶宛","488.30","-3.22","-0.66","13:05"
"盧森堡","2354.87","-16.76","-0.71","15:10"
"義大利","32074.00","-77.00","-0.24","16:43"
"西班牙","1605.07","-5.18","-0.32","16:38"
"瑞士","8870.56","-95.73","-1.07","16:30"
"瑞典","1201.14","-13.49","-1.11","16:44"
"芬蘭","10207.82","-90.90","-0.88","17:32"
"挪威","384.41","3.90","1.02","15:24"
"英國不動產","3042.93","-61.78","-1.99","16:37"
"歐陸不動產","3225.29","-42.51","-1.30","16:45"
"歐洲不動產","3959.31","-61.83","-1.54","16:45"
"以色列","982.27","-6.54","-0.66","16:30"
"埃及","63674.88","-172.23","-0.27","13:43"
"南非","24183.98","2.14","0.01","16:01"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12300.36","-96.93","-0.78","16:30"
"NASDAQ","2417.10","-20.33","-0.83","17:17"
"羅素2000","797.40","-4.96","-0.62","16:59"
"S&P 500","1417.23","-11.38","-0.80","16:59"
"DJ貴金屬","271.30","-0.57","-0.21","17:31"
"CBOE黃金","142.92","-0.34","-0.24","16:49"
"AMEX金蟲","340.29","-0.21","-0.06","16:39"
"費城金銀","137.35","-0.19","-0.14","03/28"
"費城油業","215.06","-1.72","-0.79","03/28"
"AMEX石油","1223.67","-0.23","-0.02","16:39"
"NYSE能源","11981.31","9.00","0.07","17:06"
"AMEX能源","606.82","-1.30","-0.21","16:39"
"費城半導","469.11","-6.43","-1.35","03/28"
"NSDQ金融","3065.67","-35.37","-1.14","17:17"
"NYSE金融","9338.93","-109.46","-1.16","17:06"
"ISE水指數","75.98","-0.35","-0.46","16:29"
"道瓊水指數","707.64","-3.88","-0.55","17:24"
"道瓊權益REIT","320.30","-2.45","-0.76","16:49"
"NBI生技","766.78","-2.82","-0.37","17:17"
"AMEX生技","756.05","-2.78","-0.37","16:39"
"費城藥物","202.04","-1.35","-0.66","03/28"
"加拿大","13197.15","-21.61","-0.16","03/28"
"巴西","44484.10","-722.43","-1.60","03/28"
"墨西哥","28098.28","-26.05","-0.09","15:20"
"阿根廷","2072.07","11.79","0.57","03/28"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","667.60","-0.10","-0.02","5:35"
"銀","13.46","0.00","0.00","5:35"
"白金","1244.00","+1.00","+0.08","5:01"
"鈀","358.00","0.00","0.00","5:02"
"銅","3.0769","+0.0045","+0.15","1:17"
"鎳","20.6241","+0.0000","+0.00","1:17"
"鋁","1.2452","+0.0000","+0.00","1:18"
"鋅","1.4606","+0.0000","+0.00","1:17"
"鉛","0.8701","+0.0000","+0.00","1:17"
"黃金期貨","672.900","4.100","00.61","1:45"
"銀期貨","13.455","0.175","01.32","1:38"
"銅期貨","6713.000","-180.500","-02.62","03/27"
"天然氣期","7.672","0.057","00.75","03/28"
"WTI原油期","64.080","1.150","01.83","03/28"
"玉米期貨","388.500","-4.000","-01.02","03/28"
"小麥期貨","456.500","2.500","00.55","2:15"
"可可粉期","1925.000","32.000","01.69","0:25"
"大豆期貨","770.750","13.750","01.82","03/28"
"咖啡C期","112.700","0.250","00.22","1:13"
"十一號糖","10.120","0.010","00.10","1:14"
"二號棉期","53.910","0.520","00.97","2:27"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3314","-0.0037","-0.2771","4:53"
"英鎊/美元","1.9616","-0.0041","-0.2086","4:53"
"美元/瑞士法郎","1.2164","0.0032","0.2679","4:53"
"美元/俄盧布","26.0320","0.0377","0.1450","4:53"
"美元/匈牙利幣","187.1800","1.4500","0.7807","4:53"
"美元/土耳其幣","1.3948","0.0038","0.2732","4:47"
"美元/南非幣","7.3272","0.0547","0.7522","4:53"
"美元/日圓","116.8300","-0.9800","-0.8318","4:53"
"美元/人民幣","7.7295","-0.0068","-0.0879","23:07"
"美元/港幣","7.8136","-0.0001","-0.0019","4:49"
"美元/台幣","33.0350","-0.0500","-0.1511","23:59"
"美元/韓圜","939.2500","-1.5000","-0.1594","23:07"
"美元/泰銖","32.1500","0.0050","0.0156","4:03"
"美元/新元","1.5188","0.0029","0.1913","4:51"
"美元/馬來幣","3.4622","0.0117","0.3391","23:07"
"美元/印尼盾","9157.5000","35.0000","0.3837","4:01"
"美元/印度盧比","43.0450","-0.2500","-0.5774","19:41"
"澳幣/美元","0.8052","-0.0032","-0.3897","4:53"
"紐幣/美元","0.7092","-0.0082","-1.1430","4:53"
"美元/巴西幣","2.0678","-0.0012","-0.0604","4:53"
"美元/墨披索","11.0640","0.0013","0.0118","4:53"
"美元/加幣","1.1590","0.0018","0.1512","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","276.865","-0.76%","-2.421","3/28"
"中國","50.045","-0.79%","-3.874","3/28"
"印度","375.182","-1.526%","-3.956","3/28"
"俄羅斯","1211.384","1.1%","-3.111","3/28"
"巴西","2223.771","-2.132%","0.832","3/28"
"新興市場","913.773","-0.896%","0.123","3/28"
"新興亞洲","366.431","-0.976%","-1.355","3/28"
"新興東歐","304.020","0.532%","-1.749","3/28"
"新興拉美","3056.932","-1.41%","2.045","3/28"
"世界","373.915","-0.558%","1.667","3/28"
"歐洲","544.877","-0.429%","2.508","3/28"
"遠東ex日本","424.964","-0.905%","-0.154","3/28"
"中華","282.084","-0.758%","-2.525","3/28"
"歐洲小型","319.591","-0.32%","6.469","3/28"
"日本小型","107.323","1.051%","5.121","3/28"
"美國小型","303.346","-0.616%","1.393","3/28"
"世界小型","246.673","-0.237%","4.357","3/28"
"日本","3346.662","0.434%","4.313","3/28"
"香港","7191.027","-0.72%","-0.811","3/28"
"世界能源","238.29","1.09","0.46","03/28"
"世界原料","245.93","-1.63","-0.66","03/28"

