"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12479.21","-381.92","-2.97","12:48"
"東證一部","1215.15","-39.98","-3.19","12:48"
"東證二部","2781.32","-30.36","-1.08","12:48"
"JASDAQ","62.15","-0.46","-0.73","12:48"
"上海綜合","3971.26","-98.86","-2.43","15:16"
"上海A股","4166.43","-103.76","-2.43","15:16"
"上海B股","290.30","-6.65","-2.24","15:16"
"滬深300","4198.96","-110.69","-2.57","15:01"
"香港恆生","22301.64","-1121.12","-4.79","16:01"
"香港國企","12094.06","-783.29","-6.08","16:01"
"香港紅籌","4858.37","-301.62","-5.85","16:01"
"台灣加權","8210.99","-224.31","-2.66","13:46"
"台灣店頭","139.80","-3.59","-2.50","13:46"
"韓國指數","1615.62","-43.21","-2.60","18:03"
"越南股市","647.60","3.70","0.57","11:00"
"泰國股市","814.31","-12.69","-1.53","17:01"
"菲律賓","2940.47","-12.92","-0.44","12:11"
"馬來西亞","1201.35","-31.24","-2.53","17:00"
"印尼股市","2440.59","-115.65","-4.52","17:09"
"印度股市","15357.35","-770.63","-4.78","17:13"
"孟加拉","2969.50","-38.80","-1.29","22:32"
"巴基斯坦","10717.56","-58.11","-0.54","13:15"
"斯里蘭卡","2570.40","-6.63","-0.26","14:27"
"澳洲股市","5215.70","-118.40","-2.22","16:47"
"紐西蘭","3573.88","29.05","0.82","12:45"
"新加坡","2805.55","-112.39","-3.85","17:10"
"龍籌股","140.96","-10.00","-6.62","03/13"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2059.35","-20.32","-0.98","18:00"
"英國指數","5692.40","-84.00","-1.45","16:35"
"法國指數","4630.19","-66.91","-1.42","18:10"
"德國指數","6500.56","-98.81","-1.50","20:29"
"道瓊歐洲","3599.58","-48.06","-1.32","19:00"
"土耳其","42421.93","-1826.22","-4.13","17:10"
"匈牙利","21975.25","-530.21","-2.36","16:36"
"奧地利","3738.74","-37.85","-1.00","17:35"
"波蘭股市","46423.82","-1200.40","-2.52","16:40"
"捷克股市","1495.30","-27.90","-1.83","17:13"
"瑞典股市","936.52","-11.27","-1.19","17:43"
"芬蘭股市","9854.20","-82.64","-0.83","18:31"
"挪威股市","350.78","-7.18","-2.01","16:25"
"希臘指數","3892.35","-152.87","-3.78","16:54"
"義大利","24445.00","-380.00","-1.53","17:43"
"盧森堡","2103.40","-63.44","-2.93","17:40"
"荷蘭","434.55","-5.26","-1.20","18:07"
"瑞士股市","7251.73","6.69","0.09","17:30"
"西班牙","1414.60","-7.25","-0.51","17:38"
"葡萄牙","3269.14","-69.60","-2.08","17:08"
"愛爾蘭","6070.04","-190.25","-3.04","20:00"
"以色列","1024.56","-37.73","-3.55","13:11"
"埃及股市","99427.42","-1618.28","-1.60","14:05"
"南非股市","28109.23","-399.82","-1.40","16:00"
"摩洛哥","30692.32","127.37","0.42","19:36"
"約旦指數","8623.24","37.59","0.44","14:47"
"杜拜指數","5753.92","-65.94","-1.13","12:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12145.74","35.50","0.29","16:30"
"NASDAQ","2263.61","19.74","0.88","17:17"
"羅素2000","679.71","12.40","1.86","03/13"
"S&P 500","1315.48","6.71","0.51","03/13"
"費城金銀","205.38","6.93","3.49","03/13"
"DJ貴金屬","413.76","14.14","3.54","17:18"
"CBOE黃金","217.95","7.45","3.54","03/13"
"AMEX金蟲","507.54","18.10","3.70","16:55"
"AMEX能源","761.54","10.85","1.45","16:55"
"NYSE能源","14386.06","133.89","0.94","17:12"
"費城油業","279.18","4.64","1.69","03/13"
"AMEX石油","1408.90","9.80","0.70","16:55"
"費城半導","349.12","3.99","1.16","03/13"
"NSDQ金融","2606.47","42.12","1.64","17:17"
"NYSE金融","7135.90","9.81","0.14","17:12"
"NBI生技","752.63","13.12","1.77","17:17"
"AMEX生技","699.25","15.66","2.29","16:55"
"費城藥物","176.83","-0.16","-0.09","03/13"
"加拿大","13443.50","146.15","1.10","03/13"
"巴西指數","62279.71","103.13","0.17","03/13"
"墨西哥","29703.09","419.69","1.43","15:21"
"阿根廷","2149.91","15.77","0.74","03/13"
"智利","2847.68","-0.61","-0.02","17:31"
"秘魯","17957.69","-107.18","-0.59","03/13"
"哥倫比亞","9226.06","13.62","0.15","14:45"
"百慕達","5213.95","-30.86","-0.59","03/13"
"牙買加","111225.03","-32.42","-0.03","03/13"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","8346.00","-214.00","-2.50","03/12"
"波海海峽航運","11660.00","-655.00","-5.32","03/12"
"波海巴拿馬航運","8487.00","-143.00","-1.66","03/12"
"VIX波動率","27.29","0.07","0.26","16:14"
"DJ交通運輸","4581.23","55.89","1.24","16:30"
"道瓊公用事業","482.00","-0.16","-0.03","16:30"
"歐洲公用事業","335.75","0.77","0.23","18:45"
"全球公用事業","7632.23","15.67","0.21","17:10"
"ISE水指數","81.30","1.18","1.47","17:00"
"道瓊水指數","620.12","-0.66","-0.11","17:17"
"純淨科技","1335.80","24.21","1.85","16:55"
"WH創新能源","238.77","3.11","1.32","16:55"
"WH乾淨能源","206.77","3.04","1.49","16:55"
"全球乾淨能源","2992.07","33.82","1.14","17:00"
"ISE替代能源","45.73","0.76","1.69","17:00"
"全球替代能源","3159.76","-8.31","-0.26","17:19"
"生物能源","482.84","-10.18","-2.06","17:20"
"AMEX環境服務","979.92","7.64","0.79","16:55"
"歐洲環境控制","165.84","-1.54","-0.92","18:45"
"美國環境控制","98.49","0.20","0.20","16:15"
"KLD社會責任","115.48","0.75","0.65","17:19"
"Clvrt社會責任","76.96","0.34","0.44","17:18"
"ISE邪惡指數","112.91","0.81","0.72","17:00"
"DJ美國礦產","234.90","11.04","4.93","17:17"
"DJ世界基本原料","369.37","1.33","0.36","17:17"
"MSCI世界能源","283.76","2.30","0.82","03/13"
"MSCI世界原料","293.94","1.84","0.63","03/13"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Rogers商品","5259.14","12.73","0.24","14:30"
"Rogers能源","1504.51","12.79","0.86","3/12"
"Rogers金屬","2708.99","42.59","1.60","3/12"
"Rogers農產","1600.12","15.32","0.97","3/12"
"日本不動產","2283.38","-102.34","-4.29","16:44"
"東證REIT","1395.40","-28.65","-2.01","16:00"
"澳洲不動產","1224.44","-20.35","-1.64","19:14"
"新加坡不動產","1087.55","19.24","1.80","03/12"
"恆生地產","27314.47","-1731.85","-5.96","18:01"
"亞洲REIT","144.04","0.24","0.17","17:30"
"英國不動產","1996.79","-49.35","-2.41","18:36"
"歐陸不動產","2312.24","-25.76","-1.10","18:45"
"歐洲不動產","3027.21","-33.88","-1.11","18:45"
"DJ權益REIT","247.04","2.93","1.20","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","420.64","3.14","0.75","03/13"
"MS商品指數","900.45","17.97","2.04","03/13"
"高盛商品指數","8809.83","45.05","0.51","03/13"
"高盛農產品","495.13","-4.12","-0.83","03/13"
"高盛家畜指數","231.21","0.97","0.42","03/13"
"高盛工業金屬","498.83","-0.54","-0.11","03/13"
"天然氣","617.98","14.63","2.42","03/13"
"AMEX航空","25.93","0.28","1.09","03/13"
"銀行","80.41","0.32","0.40","03/13"
"醫療服務","380.46","-0.83","-0.22","03/13"
"電腦科技","793.66","0.65","0.08","03/13"
"電腦硬體","215.95","1.31","0.61","03/13"
"保險","3832.52","38.65","1.02","03/13"
"美國紙業","120.66","-0.29","-0.24","03/13"
"零售業","374.74","2.16","0.58","03/13"
"掮客商指數","171.39","1.72","1.01","03/13"
"美元指數","71.99","-0.35","-0.48","03/13"
"歐元指數","155.66","0.48","0.31","03/13"
"日圓指數","98.79","0.72","0.73","03/13"
"澳幣指數","94.48","1.04","1.11","03/13"
"30年債券價格","119.39","-0.62","-0.52","03/13"
