"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5144.25","14.09","0.27%","06/27"
"澳洲股市","5429.10","-17.70","-0.32%","17:41"
"日經225","15095.00","-213.49","-1.39%","06/27"
"東證一部","1253.15","-10.28","-0.81%","06/27"
"東證二部","3709.51","-26.18","-0.70%","15:00"
"JASDAQ","103.44","-1.09","-1.04%","15:00"
"韓國股市","1988.51","-6.54","-0.33%","18:03"
"台灣加權","9306.83","-14.11","-0.15%","06/27"
"台灣店頭","152.11","-0.27","-0.18%","06/27"
"上海綜合","2036.51","-2.17","-0.11%","06/27"
"上海A股","2132.35","-2.32","-0.11%","06/27"
"上海B股","220.55","0.90","0.41%","15:29"
"深圳A股","1135.08","6.96","0.62%","15:00"
"深圳B股","838.42","2.61","0.31%","15:00"
"滬深300","2150.26","1.18","0.06%","06/27"
"深證成指","7312.62","20.74","0.28%","06/27"
"香港恆生","23221.52","23.69","0.10%","06/27"
"香港國企","10307.51","-29.51","-0.29%","06/27"
"香港紅籌","4340.05","-7.05","-0.16%","06/27"
"蒙古股市","15398.32","71.03","0.46%","06/27"
"新加坡","3271.05","-7.52","-0.23%","17:10"
"海峽中國","225.68","-0.46","-0.20%","17:10"
"越南股市","578.82","2.42","0.42%","06/27"
"泰國股市","1483.24","5.76","0.39%","17:07"
"菲律賓","6842.15","-50.03","-0.73%","06/27"
"馬來西亞","1880.93","-9.04","-0.48%","06/27"
"印尼股市","4845.13","-27.29","-0.56%","16:05"
"印度股市","25099.92","37.25","0.15%","17:19"
"巴基斯坦","21796.51","194.70","0.90%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1377.30","-0.11","-0.01%","06/27"
"英國股市","6757.77","22.65","0.34%","06/27"
"法國股市","4436.99","-2.64","-0.06%","06/27"
"德國股市","9815.17","10.27","0.10%","06/27"
"土耳其","78472.38","368.24","0.47%","06/27"
"匈牙利","18729.39","218.37","1.18%","06/27"
"奧地利","2491.62","-6.67","-0.27%","06/27"
"波蘭股市","51713.44","-101.99","-0.20%","06/27"
"捷克股市","1007.95","3.35","0.33%","06/27"
"瑞典股市","1379.02","6.64","0.48%","06/27"
"芬蘭股市","7618.61","-6.06","-0.08%","06/27"
"挪威股市","566.55","1.20","0.21%","16:38"
"希臘股市","1209.97","-16.48","-1.34%","06/27"
"義大利","22630.89","-70.77","-0.31%","06/27"
"比利時","3129.88","1.00","0.03%","06/27"
"盧森堡","1553.25","5.95","0.38%","06/27"
"荷蘭股市","410.86","0.05","0.01%","06/27"
"冰島股市","827.44","2.94","0.36%","06/27"
"丹麥股市","739.17","1.91","0.26%","06/27"
"瑞士股市","8562.11","20.83","0.24%","06/27"
"西班牙","1119.84","-3.03","-0.27%","06/27"
"葡萄牙","2968.99","-36.90","-1.23%","06/27"
"愛爾蘭","4723.97","1.03","0.02%","06/27"
"以色列","1384.36","-4.28","-0.31%","06/26"
"埃及股市","808.440","2.35","0.29%","close"
"南非股市","45651.85","-135.48","-0.30%","17:00"
"約旦股市","2115.83","-0.99","-0.05%","06/26"
"杜拜股市","4222.75","-30.29","-0.71%","06/26"
"阿布達比","4664.77","25.36","0.55%","06/26"
"奈及利亞","42187.64","458.03","1.10%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","16851.84","5.71","0.03%","06/27"
"NASDAQ","4397.93","18.88","0.43%","17:16"
"S&P 500","1960.96","3.74","0.19%","06/27"
"羅素3000","1173.50","3.09","0.26%","18:02"
"羅素3000成長","745.63","2.81","0.38%","16:02"
"羅素3000價值","1311.49","1.92","0.15%","16:09"
"羅素1000","1094.28","2.43","0.22%","18:02"
"羅素2000","1189.50","8.79","0.74%","18:02"
"費城金銀","99.10","0.13","0.13%","06/27"
"AMEX金蟲","236.57","0.38","0.16%","06/27"
"CBOE黃金","97.67","-0.05","-0.05%","06/27"
"道瓊貴金屬","221.65","0.92","0.42%","06/27"
"AMEX能源","1004.66","0.23","0.02%","06/27"
"NYSE能源","15885.22","180.85","1.15%","16:15"
"費城油業","308.86","3.55","1.16%","06/27"
"AMEX石油","1684.27","-3.69","-0.22%","06/27"
"費城半導體","629.27","1.00","0.16%","06/27"
"NBI生技","2682.55","0.69","0.03%","06/27"
"AMEX生技","2764.48","9.04","0.33%","06/27"
"費城藥物","309.49","-0.74","-0.24%","17:15"
"加拿大","15094.25","63.51","0.42%","18:05"
"巴西股市","53157.30","-349.45","-0.65%","06/27"
"墨西哥","42493.86","-119.94","-0.28%","06/27"
"阿根廷","7905.10","84.60","1.08%","06/27"
"智利股市","3874.47","-12.44","-0.32%","06/27"
"秘魯股市","16496.01","-57.73","-0.35%","06/27"
"哥倫比亞","13840.43","32.11","0.23%","04/16"
"百慕達","1396.63","4.72","0.34%","close"
"牙買加","70096.77","186.13","0.27%","06/27"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","831.00","7.00","0.85%","06/27"
"波羅的海海岬型","1773.00","25.00","1.43%","06/27"
"波羅的海巴拿馬","419.00","-4.00","-0.95%","06/27"
"波羅的海輕便型","678.00","-1.00","-0.15%","06/27"
"VIX波動率","11.26","-0.37","-3.18%","16:14"
"VXD道瓊波動","11.02","-0.13","-1.17%","06/27"
"VXN納指波動","12.03","-0.17","-1.39%","06/27"
"羅素大中華","2210.24","27.08","1.24%","06/26"
"道瓊歐洲","3227.85","-5.34","-0.17%","23:03"
"道瓊交通運輸","8175.52","25.55","0.31%","06/27"
"AMEX航空","85.42","0.55","0.65%","06/27"
"道瓊公用事業","571.71","1.72","0.30%","06/27"
"美國紙業","162.18","1.03","0.64%","06/27"
"美林科技100","618.78","2.31","0.38%","06/27"
"電腦科技","1474.37","9.25","0.63%","06/27"
"電腦碟片","123.72","1.29","1.06%","06/27"
"電腦硬體","586.70","1.19","0.20%","06/27"
"Dax奢侈品","152.89","-","0.00%","06/27"
"msci必需消費","198.38","0.32","0.16%","close"
"美元指數","80.08","-0.19","-0.23%","16:59"
"歐元指數","136.46","0.35","0.26%","06/27"
"英鎊指數","170.32","0.07","0.04%","06/27"
"日圓指數","98.57","0.23","0.24%","06/27"
"澳幣指數","94.25","0.11","0.12%","06/27"
"瑞郎指數","112.24","0.33","0.29%","06/27"
"30年債殖利率","33.65","0.21","0.63%","15:00"
"10年期票利率","25.32","0.07","0.28%","15:00"
"5年期票利率","16.38","-0.08","-0.49%","15:00"
"3月期票利率","0.18","-0.07","-28.00%","15:00"
"JP新興當地債","306.6000","-0.4190","-0.14%","06/26"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","310.82","-1.19","-0.38%","06/27"
"高盛商品","498.35","-0.52","-0.10%","06/27"
"高盛綜合商品","403.43","-0.48","-0.12%","06/27"
"Rogers商品","3764.66","-3.13","-0.08%","17:55"
"CRB工業金屬","1980.47","-2.98","-0.15%","06/27"
"高盛貴金屬","188.19","0.34","0.18%","06/27"
"高盛基本金屬","201.56","-0.53","-0.26%","06/27"
"Rogers金屬","2231.12","-2.53","-0.11%","06/27"
"FTSE金礦","1572.59","6.23","0.40%","06/27"
"道瓊世界原料","299.44","-0.20","-0.07%","06/27"
"msci世界原料","251.13","0.01","0.00%","close"
"道瓊美國礦產","101.02","0.10","0.10%","06/27"
"CRB能源開採","2866.83","16.85","0.59%","06/27"
"高盛能源","321.72","-0.26","-0.08%","06/27"
"天然氣","954.63","0.49","0.05%","06/27"
"Rogers能源","918.34","-0.91","-0.10%","06/27"
"msci世界能源","309.46","0.31","0.10%","close"
"WH乾淨能源","71.66","0.28","0.39%","16:12"
"生物能源","189.62","1.03","0.55%","06/27"
"全球替代能源","1628.02","-26.21","-1.58%","close"
"ET50環境科技","177.19","0.72","0.41%","06/27"
"純淨科技","1415.69","6.93","0.49%","06/27"
"WH創新能源","314.19","2.21","0.71%","06/27"
"ISE水指數","136.76","0.94","0.69%","06/27"
"道瓊水指數","1208.45","10.46","0.87%","06/27"
"CRB農業","5651.28","-0.50","-0.01%","06/27"
"Dax全球農金","584.25","1.31","0.22%","06/27"
"Rogers農產","1099.91","-0.45","-0.04%","06/27"
"高盛農產品","61.91","-0.08","-0.14%","06/27"
"高盛牲畜","241.31","-0.67","-0.28%","06/27"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1317.70","-0.20","-0.02%","20:15"
"銀","21.09","-0.13","-0.59%","20:15"
"白金","1479.00","11.00","0.75%","20:15"
"鈀","843.00","3.00","0.36%","20:14"
"銅","3.1598","-0.00","-0.12%","01:59"
"鎳","8.5543","0.05","0.64%","01:59"
"鋁","0.8324","-0.01","-0.70%","01:59"
"鋅","0.9878","-0.00","-0.15%","01:59"
"鉛","0.9677","-0.01","-0.54%","01:59"
"鈾","28.00","-0.25","-0.88%","06/23"
"黃金期貨","1316.00","-1.00","-0.08%","05:14"
"銀期貨","20.97","-0.19","-0.91%","05:14"
"銅期貨","316.25","-0.95","-0.30%","05:14"
"天然氣期","4.44","-0.01","-0.11%","05:14"
"布蘭特油期","113.19","-0.02","-0.02%","05:17"
"紐約輕原油","105.74","-0.10","-0.09%","05:14"
"燃油期貨","299.71","-1.67","-0.55%","05:13"
"玉米期貨","447.25","4.00","0.90%","02:15"
"小麥期貨","593.75","9.00","1.54%","02:15"
"可可豆期","3135.00","82.00","2.69%","01:30"
"黃豆期貨","1228.00","-16.25","-1.31%","02:15"
"黃豆油期貨","40.39","-0.47","-1.15%","02:15"
"咖啡C期","172.55","-8.30","-4.59%","01:50"
"十一號糖","18.84","-0.11","-0.58%","02:00"
"二號棉期","74.85","0.22","0.29%","02:26"
