"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15901.34","168.86","1.07","8/21"
"東證一部","1549.88","26.31","1.73","8/21"
"東證二部","3675.36","29.88","0.82","8/21"
"JASDAQ","70.66","0.16","0.23","8/21"
"上海綜合","4955.21","50.35","1.03","08/21"
"上海A股","5202.40","53.16","1.03","08/21"
"上海B股","314.96","0.62","0.20","08/21"
"香港恆生","21729.35","133.72","0.62","08/21"
"香港國企","12308.75","344.98","2.88","08/21"
"香港紅籌","4151.60","46.64","1.14","08/21"
"台灣加權","8479.08","-36.52","-0.43","13:46"
"台灣店頭","188.13","-4.46","-2.32","13:46"
"韓國指數","1736.18","4.91","0.28","18:03"
"新加坡","3228.66","-93.72","-2.82","17:05"
"馬來西亞","1231.48","-11.91","-0.96","17:00"
"菲律賓","3167.52","283.18","9.82","12:11"
"印尼股市","1993.01","-48.58","-2.38","17:09"
"越南股市","895.72","5.70","0.64","10:57"
"泰國股市","764.40","-27.62","-3.49","17:01"
"印度股市","13989.11","-438.44","-3.04","16:28"
"斯里蘭卡","2458.13","18.91","0.78","14:20"
"澳洲股市","5978.60","52.10","0.88","17:47"
"紐西蘭","4027.79","45.41","1.14","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1820.65","-31.50","-1.70","08/21"
"英國指數","6086.10","7.40","0.12","08/21"
"法國指數","5418.78","19.40","0.36","08/21"
"德國指數","7424.75","17.22","0.23","08/21"
"道瓊歐洲","4175.07","1.78","0.04","08/21"
"土耳其","45264.96","-883.85","-1.92","08/21"
"匈牙利","25633.44","75.28","0.29","08/21"
"奧地利","4323.71","-31.22","-0.72","08/21"
"波蘭股市","56034.83","-724.33","-1.28","08/21"
"捷克股市","1697.50","6.50","0.38","08/21"
"盧森堡","2259.27","12.23","0.54","08/21"
"義大利","30205.00","20.00","0.07","16:43"
"西班牙","1565.80","-3.62","-0.23","08/21"
"瑞士股市","8603.21","8.88","0.10","08/21"
"瑞典股市","1170.25","-5.97","-0.51","08/21"
"芬蘭股市","10919.48","4.35","0.04","08/21"
"挪威股市","380.76","-5.95","-1.54","08/21"
"以色列","1041.48","-12.96","-1.23","08/21"
"埃及股市","67011.50","-931.38","-1.37","08/21"
"南非股市","23951.81","-120.68","-0.50","08/21"
"摩洛哥","25172.31","0.00","0.00","08/21"
"約旦指數","5688.24","30.56","0.54","08/21"
"杜拜指數","4067.17","-54.45","-1.32","08/21"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13090.86","-30.49","-0.23","16:30"
"NASDAQ","2521.30","12.71","0.51","17:17"
"羅素2000","788.38","0.93","0.12","16:59"
"S&P 500","1447.12","1.57","0.11","16:59"
"DJ貴金屬","272.61","2.17","0.80","17:33"
"CBOE黃金","133.11","0.62","0.47","16:49"
"AMEX金蟲","314.10","1.45","0.46","16:45"
"費城金銀","132.89","0.93","0.70","08/21"
"費城油業","251.82","-3.42","-1.34","08/21"
"AMEX石油","1295.29","-15.88","-1.21","16:45"
"NYSE能源","12909.96","-151.80","-1.16","17:05"
"AMEX能源","665.29","-9.58","-1.42","16:45"
"費城半導","492.03","-0.11","-0.02","08/21"
"NSDQ金融","3005.88","32.45","1.09","17:17"
"NYSE金融","9017.63","28.17","0.31","17:05"
"NBI生技","799.54","1.36","0.17","17:17"
"AMEX生技","764.08","3.62","0.48","16:45"
"費城藥物","198.51","0.29","0.15","08/21"
"加拿大","13238.71","128.37","0.98","08/21"
"巴西指數","49815.08","608.72","1.24","08/21"
"墨西哥","28568.43","114.88","0.40","08/21"
"阿根廷","1962.76","33.64","1.74","08/21"
"智利","3136.01","79.17","2.59","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4822.43","-33.04","-0.68","16:30"
"DJ建商","430.19","-3.88","-0.89","16:04"
"S&P建商","514.62","-5.70","-1.09","16:40"
"道瓊公用事業","491.45","3.33","0.68","16:30"
"歐洲公用事業","297.50","-0.73","-0.24","17:45"
"全球公用事業","7071.87","0.68","0.01","16:15"
"ISE水指數","83.15","0.00","0.00","16:44"
"道瓊水指數","786.72","8.92","1.15","16:00"
"NSDQ純淨優勢","506.91","3.56","0.71","16:44"
"純淨科技","1266.16","-2.33","-0.18","16:44"
"WH革新能源","254.66","-0.31","-0.12","16:44"
"WH乾淨能源","218.75","-0.97","-0.44","16:44"
"全球乾淨能源","2705.18","19.92","0.74","16:34"
"ISE替代能源","53.20","0.19","0.36","16:44"
"全球替代能源","2879.99","24.27","0.85","16:33"
"生物能源","616.23","4.63","0.76","16:33"
"AMEX環境服務","959.26","4.16","0.44","16:44"
"亞太環境控制","146.17","1.02","0.70","17:30"
"歐洲環境控制","165.93","-2.64","-1.57","17:45"
"美國環境控制","102.30","0.42","0.41","16:15"
"KLD社會責任","127.03","0.20","0.16","16:44"
"KLD社會400","517.45","1.14","0.22","16:30"
"Clvrt社會責任","86.76","0.28","0.32","16:01"
"ISE邪惡指數","121.38","0.62","0.51","16:44"
"MSCI世界能源","256.25","0.81","0.32","08/20"
"MSCI世界原料","253.52","5.89","2.38","08/20"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3406.76","81.72","2.46","16:44"
"東證REIT","1918.50","87.18","4.76","16:01"
"澳洲不動產","1786.77","18.38","1.04","20:14"
"新加坡不動產","1360.82","75.44","5.87","08/20"
"恆生地產","25023.03","354.87","1.44","18:01"
"亞洲REIT","160.26","5.49","3.55","17:30"
"英國不動產","2434.88","13.10","0.54","17:36"
"歐陸不動產","2536.30","9.21","0.36","17:45"
"歐洲不動產","3165.92","13.55","0.43","17:45"
"DJ權益REIT","285.25","3.28","1.16","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","299.77","-2.22","-0.74","08/21"
"MS商品指數","711.81","2.79","0.39","08/21"
"高盛商品指數","5883.55","-98.76","-1.65","08/20"
"高盛農產品","296.14","1.26","0.43","08/20"
"高盛家畜指數","234.95","0.22","0.10","08/20"
"高盛工業金屬","424.98","-0.30","-0.07","08/20"
"天然氣","471.36","-5.86","-1.23","08/21"
"AMEX航空","45.69","1.98","4.53","08/21"
"銀行","109.03","0.45","0.41","08/21"
"醫療服務","441.25","2.07","0.47","08/21"
"電腦科技","855.63","3.20","0.38","08/21"
"電腦硬體","226.42","-0.27","-0.12","08/21"
"保險","4084.19","24.70","0.61","08/21"
"美國紙業","137.44","-0.41","-0.30","08/21"
"零售業","469.39","4.99","1.07","08/21"
"掮客商指數","222.16","2.41","1.10","08/21"
"美元指數","81.48","0.10","0.13","08/21"
"歐元指數","134.66","-0.10","-0.07","08/21"
"日圓指數","87.50","0.37","0.42","08/21"
"澳幣指數","79.99","-0.38","-0.47","08/21"
"30年債券價格","110.62","0.53","0.48","08/21"
"30年債殖利率","49.43","-0.27","-0.54","08/21"
"10年期票利率","45.90","-0.44","-0.95","08/21"
"5年期票殖利率","42.53","-0.49","-1.14","08/21"
"3月期票殖利率","34.20","4.70","15.93","08/21"
"Put/Call比例","0.91","-0.01","-1.09","08/21"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","656.90","+0.30","+0.05","5:50"
"銀","11.58","+0.11","+0.96","5:50"
"白金","1252.00","+1.00","+0.08","5:50"
"鈀","322.00","0.00","0.00","23:40"
"銅","3.2131","+0.0000","+0.00","2:00"
"鎳","12.2931","+0.0000","+0.00","2:00"
"鋁","1.0997","-0.0005","-0.04","2:00"
"鋅","1.3717","+0.0000","+0.00","2:00"
"鉛","1.3366","+0.0000","+0.00","2:00"
"黃金期貨","666.200","-0.300","-0.05","1:43"
"銀期貨","11.670","-0.230","-1.93","1:31"
"銅期貨","7072.000","4.000","0.06","08/20"
"天然氣期","5.817","-0.223","-3.69","08/21"
"布蘭特油期","68.690","-1.160","-1.66","3:06"
"WTI原油期","69.570","-1.390","-1.96","08/21"
"玉米期貨","355.000","6.250","1.79","08/21"
"小麥期貨","704.000","13.000","1.88","2:15"
"可可粉期","1759.000","0.000","0.00","0:25"
"大豆期貨","831.000","3.750","0.45","08/21"
"咖啡C期","118.350","-0.500","-0.42","1:14"
"十一號糖","9.310","-0.110","-1.17","1:15"
"二號棉期","58.350","-0.330","-0.56","2:34"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3462","-0.0005","-0.03","5:53"
"英鎊/美元","1.9813","-0.0006","-0.03","5:53"
"美元/瑞士法郎","1.2070","0.0008","0.07","5:53"
