"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3143.14","35.71","1.15%","18:31"
"澳洲股市","4615.70","38.10","0.83%","17:37"
"日經225","9301.32","187.19","2.05%","15:28"
"東證一部","838.71","15.01","1.82%","15:00"
"東證二部","2067.71","9.12","0.44%","15:00"
"JASDAQ","48.18","0.30","0.63%","15:11"
"韓國股市","1792.42","12.40","0.70%","18:03"
"台灣加權","7890.95","60.74","0.78%","13:46"
"台灣店頭","141.18","2.23","1.60%","13:46"
"上海綜合","2696.25","40.86","1.54%","15:15"
"上海A股","2825.03","43.05","1.55%","15:15"
"上海B股","258.28","-0.36","-0.14%","15:15"
"深圳A股","1234.43","0.01","0.00%","15:00"
"深圳B股","711.72","3.41","0.48%","15:00"
"滬深300","2975.09","54.88","1.88%","15:01"
"深證成指","11656.08","188.99","1.65%","15:00"
"香港恆生","21355.77","384.27","1.83%","16:01"
"香港國企","11960.57","193.16","1.64%","16:01"
"香港紅籌","4158.46","73.05","1.79%","16:01"
"新加坡","3034.58","32.02","1.07%","17:10"
"海峽中國","300.54","1.98","0.66%","16:40"
"越南股市","466.00","7.25","1.58%","11:02"
"泰國股市","931.52","1.62","0.17%","16:59"
"菲律賓","3744.01","9.31","0.25%","14:00"
"馬來西亞","1434.68","-0.99","-0.07%","17:05"
"印尼股市","3217.15","52.87","1.67%","16:00"
"印度股市","18560.05","338.62","1.86%","16:00"
"巴基斯坦","6792.36","14.45","0.21%","13:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1469.75","2.13","0.15%","09/06"
"英國股市","5439.19","11.04","0.20%","09/06"
"法國股市","3684.73","12.53","0.34%","09/06"
"德國股市","6155.04","20.42","0.33%","09/06"
"土耳其","61100.96","102.12","0.17%","09/06"
"匈牙利","23176.15","304.25","1.33%","09/06"
"奧地利","2496.99","21.00","0.85%","09/06"
"波蘭股市","43145.31","200.37","0.47%","09/06"
"捷克股市","1162.00","-9.10","-0.78%","09/06"
"瑞典股市","1052.53","4.54","0.43%","09/06"
"芬蘭股市","6770.54","9.50","0.14%","09/06"
"挪威股市","338.91","0.85","0.25%","09/06"
"希臘股市","1673.40","16.58","1.00%","09/06"
"義大利","21204.58","22.97","0.11%","09/06"
"盧森堡","1458.10","0.57","0.04%","09/06"
"荷蘭股市","330.53","1.18","0.36%","09/06"
"冰島股市","587.45","4.70","0.81%","09/06"
"丹麥股市","407.48","-0.81","-0.20%","09/06"
"瑞士股市","6418.25","17.54","0.27%","09/06"
"西班牙","1097.17","2.17","0.20%","09/06"
"葡萄牙","2649.44","18.52","0.70%","09/06"
"愛爾蘭","2807.11","7.21","0.26%","09/06"
"以色列","1173.63","-1.98","-0.17%","09/06"
"埃及股市","602.39","-1.35","-0.22%","09/06"
"南非股市","24864.12","38.66","0.16%","09/06"
"約旦股市","2268.75","9.61","0.43%","09/06"
"杜拜股市","1568.88","30.79","2.00%","09/06"
"阿布達比","2517.39","10.13","0.40%","09/06"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10447.93","127.83","1.24%","09/03"
"那斯達克","2233.75","33.74","1.53%","09/03"
"羅素兩千","643.36","0.00","0.00%","09/06"
"S&P 五百","1104.51","14.41","1.32%","09/03"
"費城金銀","186.81","0.40","0.21%","09/03"
"DJ貴金屬","382.92","0.04","0.01%","09/03"
"CBOE黃金","221.84","0.83","0.38%","09/03"
"AMEX金蟲","487.21","-0.83","-0.17%","09/03"
"AMEX能源","541.26","5.71","1.07%","09/03"
"NYSE能源","10321.66","125.43","1.23%","09/03"
