"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4008.34","11.13","0.28%","11/22"
"澳洲股市","4431.52","-0.90","-0.02%","18:15"
"日經225","9366.80","144.28","1.56%","11/22"
"東證一部","776.43","9.42","1.23%","11/22"
"東證二部","2279.22","21.96","0.97%","11/22"
"JASDAQ","52.32","0.08","0.15%","11/22"
"韓國股市","1911.33","11.83","0.62%","18:03"
"台灣加權","7326.01","220.25","3.10%","13:46"
"台灣店頭","96.22","2.14","2.27%","13:46"
"上海綜合","2027.38","11.77","0.58%","15:15"
"上海A股","2122.92","12.38","0.59%","15:15"
"上海B股","218.44","0.07","0.03%","15:15"
"深圳A股","836.69","2.41","0.29%","15:00"
"深圳B股","608.08","7.63","1.27%","15:00"
"滬深300","2192.68","15.13","0.69%","15:01"
"深證成指","8114.74","67.22","0.84%","15:00"
"香港恆生","21913.98","170.78","0.79%","16:01"
"香港國企","10606.99","114.90","1.10%","16:01"
"香港紅籌","4325.83","53.96","1.26%","16:01"
"新加坡","2989.28","2.65","0.09%","17:10"
"海峽中國","222.33","0.37","0.17%","16:40"
"越南股市","381.71","-1.51","-0.39%","14:17"
"泰國股市","1281.70","2.19","0.17%","17:07"
"菲律賓","5552.34","38.97","0.71%","16:30"
"馬來西亞","1614.32","-4.23","-0.26%","17:05"
"印尼股市","4348.81","12.88","0.30%","16:00"
"印度股市","18506.57","-10.77","-0.06%","16:00"
"巴基斯坦","11465.68","2.22","0.02%","17:18"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1432.24","12.36","0.87%","11/23"
"英國股市","5819.14","28.11","0.49%","16:35"
"法國股市","3528.80","30.58","0.87%","18:05"
"德國股市","7309.13","64.14","0.89%","18:30"
"土耳其","71004.31","1078.24","1.54%","17:52"
"匈牙利","17869.58","121.77","0.69%","17:06"
"奧地利","2242.44","28.71","1.30%","17:33"
"波蘭股市","44436.63","315.10","0.71%","17:45"
"捷克股市","976.90","13.81","1.43%","16:25"
"瑞典股市","1071.77","10.79","1.02%","18:31"
"芬蘭股市","5684.72","61.71","1.10%","19:31"
"挪威股市","413.42","-0.36","-0.09%","16:49"
"希臘股市","845.04","-1.76","-0.21%","17:19"
"義大利","16507.77","81.76","0.50%","17:35"
"比利時","2408.53","15.51","0.65%","18:05"
"盧森堡","1223.20","5.63","0.46%","17:35"
"荷蘭股市","331.50","3.80","1.16%","18:05"
"冰島股市","637.50","0.06","0.01%","17:31"
"丹麥股市","490.27","2.17","0.44%","18:31"
"瑞士股市","6715.09","35.98","0.54%","17:31"
"西班牙","795.90","3.38","0.43%","17:39"
"葡萄牙","2208.02","1.15","0.05%","17:05"
"愛爾蘭","3263.75","11.73","0.36%","20:00"
"以色列","1211.03","2.37","0.20%","11/22"
"南非股市","33634.44","21.20","0.06%","17:00"
"約旦股市","1919.25","5.34","0.28%","11/22"
"杜拜股市","1596.54","-3.38","-0.21%","11/22"
"阿布達比","2642.42","-0.03","0.00%","11/22"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","13009.68","172.79","1.35%","11/23"
"那斯達克","2966.85","40.30","1.38%","11/23"
"羅素兩千","807.18","8.80","1.10%","11/23"
"S&P 五百","1409.15","18.12","1.30%","11/23"
"費城金銀","174.34","3.03","1.77%","11/23"
"道瓊貴金屬","337.08","5.05","1.52%","17:15"
"CBOE黃金","197.16","3.29","1.70%","11/23"
"AMEX金蟲","463.00","7.45","1.64%","17:59"
"AMEX能源","715.86","9.62","1.36%","11/23"
"NYSE能源","12484.76","174.52","1.42%","11/23"
"費城油業","217.99","3.00","1.39%","11/23"
"AMEX石油","1222.14","18.71","1.56%","17:59"
"費城半導","369.16","6.65","1.83%","11/23"
"NSDQ金融","2194.53","31.90","1.47%","11/23"
"NYSE金融","4875.43","65.73","1.37%","17:59"
"NBI生技","1440.73","16.46","1.16%","11/23"
"AMEX生技","1533.01","25.55","1.69%","17:59"
"費城藥物","225.38","2.91","1.31%","11/23"
"加拿大","12213.24","60.14","0.49%","18:05"
"巴西股市","57574.03","1137.06","2.01%","11/23"
"墨西哥","41919.55","-112.80","-0.27%","11/23"
"阿根廷","2339.92","97.52","4.35%","11/23"
"智利股市","4143.25","3.58","0.09%","11/23"
"秘魯股市","20227.74","187.90","0.94%","11/23"
"哥倫比亞","14180.17","-9.84","-0.07%","11/23"
"委內瑞拉","384906.19","-1327.10","-0.34%","11/23"
"百慕達","1075.38","-10.98","-1.02%","11/15"
"牙買加","91210.68","-328.81","-0.36%","11/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","1084.00","11.00","1.03%","11/22"
"波海海峽航運","2318.00","-17.00","-0.73%","11/22"
"波海巴拿馬航","991.00","28.00","2.91%","11/22"
"VIX波動率","15.14","-0.17","-1.11%","11/23"
"VXD道瓊波動","18.64","4.54","32.20%","15:13"
"VXN納指波動","16.21","0.00","0.00%","15:13"
"羅素大中華","1923.08","17.92","0.92%","11/16"
"道瓊歐洲","2557.03","21.94","0.87%","11/23"
"道瓊交通運輸","5051.76","54.58","1.09%","13:00"
"AMEX航空","40.14","0.43","1.07%","13:00"
"美國紙業","122.65","2.43","2.02%","13:00"
"道瓊公用事業","440.59","-0.46","-0.10%","13:00"
"美林科技100","402.77","7.39","1.87%","16:28"
"電腦科技","1068.75","18.36","1.75%","13:00"
"電腦碟片","88.53","1.20","1.38%","13:00"
"電腦硬體","308.00","9.43","3.16%","13:00"
"網路指數","315.54","5.20","1.68%","13:00"
"Dax奢侈品","127.97","1.02","0.80%","11/23"
"ISE水指數","96.59","1.59","1.67%","11/23"
"道瓊水指數","919.40","-0.96","-0.10%","11/23"
"純淨科技","936.44","18.13","1.97%","16:28"
"WH創新能源","223.60","3.01","1.36%","16:28"
"WH乾淨能源","38.16","0.62","1.66%","16:29"
"生物能源","134.64","0.77","0.58%","16:19"
"全球替代能源","809.31","6.08","0.75%","11/20"
"ET50環境科技","109.52","1.30","1.20%","21:09"
"30年債殖利率","28.29","-0.01","-0.04%","15:00"
"10年期票利率","16.93","0.06","0.36%","15:00"
"5年期票利率","6.90","0.08","1.17%","15:00"
"3月期票利率","0.90","0.00","0.00%","11/23"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","307.42","0.07%","6.55%","571","11/23"
"ML美國高收益","1327.89","0.07%","6.46%","561","11/23"
"ML全球高收益","275.27","0.13%","6.81%","601","11/23"
"ML歐洲高收益","218.38","0.35%","6.85%","620","11/23"
"ML高收益100","2230.39","0.05%","5.63%","488","11/23"
"ML CCC債券","292.07","0.07%","10.81%","1008","11/23"
"ML美國公司債","2438.75","0.00%","2.81%","161","11/23"
"BC美國機構債","1527.67","-0.02%","0.85%","n/a","11/23"
"BC美國房貸債","1784.74","0.01%","2.27%","n/a","11/23"
"ML美國房利美","665.83","-0.03%","1.60%","-20","11/23"
"ML美國房地美","410.21","-0.03%","1.79%","-10","11/23"
"ML美國吉利美","704.88","-0.03%","1.85%","-14","11/23"
"JP全球政府債","474.83","-0.06%","1.78%","...","11/21"
"JP新興政府債","659.40","0.09%","4.68%","294","11/21"
"JP歐盟政府債","297.50","0.17%","2.79%","...","11/23"
"JP英國政府債","742.60","-0.04%","2.44%","...","11/21"
"JP法國政府債","598.29","-0.18%","2.12%","...","11/21"
"JP德國政府債","451.16","-0.14%","1.47%","...","11/21"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","299.07","1.48","0.50%","11/23"
"CRB農業","5661.52","52.57","0.94%","11/23"
"CRB工業金屬","1926.67","19.68","1.03%","11/23"
"CRB能源開採","2050.83","21.20","1.04%","11/23"
"高盛綜合商品","401.02","2.36","0.59%","11/23"
