"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13168.41","43.42","0.33","close"
"東證一部","1259.93","1.12","0.09","close"
"東證二部","2652.76","-17.74","-0.66","close"
"JASDAQ","57.05","-0.40","-0.70","close"
"上海綜合","2605.72","-121.86","-4.47","close"
"上海A股","2734.36","-127.33","-4.45","close"
"上海B股","181.86","-16.59","-8.36","close"
"深圳A股","784.01","-46.77","-5.63","close"
"深圳B股","404.08","-23.87","-5.58","close"
"滬深300","2591.46","-128.98","-4.74","close"
"香港恆生","21885.21","-218.99","-0.99","close"
"香港國企","11742.39","-201.46","-1.69","close"
"香港紅籌","4419.81","-74.75","-1.66","close"
"台灣加權","7209.04","184.46","2.63","close"
"台灣店頭","114.69","3.06","2.74","close"
"韓國指數","1568.72","4.72","0.30","18:03"
"越南股市","444.28","5.45","1.24","11:01"
"泰國股市","690.70","-14.65","-2.08","17:01"
"菲律賓","2692.81","8.17","0.30","12:11"
"馬來西亞","1120.31","-9.25","-0.82","17:00"
"印尼股市","2195.93","-3.08","-0.14","17:09"
"印度股市","15167.82","50.57","0.33","16:28"
"孟加拉","2732.01","-2.69","-0.10","08/07"
"巴基斯坦","7138.11","135.71","1.94","11:30"
"澳洲股市","5037.60","7.60","0.15","17:47"
"紐西蘭","3357.82","-21.07","-0.62","14:31"
"新加坡","2807.54","-27.17","-0.96","17:10"
"龍籌股","123.07","-1.16","-0.93","08/08"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1722.71","-119.87","-6.51","08/08"
"英國指數","5489.20","11.70","0.21","08/08"
"法國指數","4491.85","34.42","0.77","08/08"
"德國指數","6561.65","18.16","0.28","08/08"
"土耳其","40949.91","-677.75","-1.63","08/08"
"匈牙利","20969.58","-227.44","-1.07","08/08"
"奧地利","3638.21","-30.11","-0.82","08/08"
"波蘭股市","40651.79","-272.46","-0.67","08/08"
"捷克股市","1453.50","2.90","0.20","08/08"
"瑞典股市","885.01","3.66","0.42","08/08"
"芬蘭股市","8531.69","68.54","0.81","08/08"
"挪威股市","356.80","-3.55","-0.98","08/08"
"希臘指數","3334.12","-92.95","-2.71","08/08"
"義大利","22252.00","-15.00","-0.07","16:43"
"盧森堡","1849.98","-13.08","-0.70","08/08"
"荷蘭","408.52","2.83","0.70","08/08"
"冰島","4211.75","32.24","0.77","08/08"
"丹麥","414.51","3.19","0.78","08/08"
"瑞士股市","7262.10","80.03","1.11","08/08"
"西班牙","1269.44","8.50","0.67","08/08"
"葡萄牙","2794.38","7.44","0.27","08/08"
"愛爾蘭","4513.06","140.90","3.22","08/08"
"以色列","1014.70","-2.54","-0.25","08/07"
"埃及股市","773.68","0.09","0.01","08/07"
"南非股市","24799.74","94.03","0.38","08/08"
"摩洛哥","28789.37","144.21","0.50","08/08"
"卡達指數","11506.22","-19.25","-0.17","08/07"
"杜拜指數","5250.31","-29.18","-0.55","08/07"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11734.32","302.89","2.65","08/08"
"NASDAQ","2414.10","58.37","2.48","08/08"
"羅素2000","734.30","20.89","2.93","08/08"
"S&P 500","1296.32","30.25","2.39","08/08"
"費城金銀","144.47","-6.67","-4.41","08/08"
"DJ貴金屬","295.32","-13.00","-4.22","17:17"
"CBOE黃金","144.96","-7.96","-5.21","08/08"
"AMEX金蟲","334.13","-22.59","-6.33","08/08"
"AMEX能源","714.30","-6.61","-0.92","08/08"
"NYSE能源","13527.76","-187.06","-1.36","08/08"
"費城油業","285.00","-8.19","-2.79","08/08"
"AMEX石油","1292.18","1.52","0.12","08/08"
"費城半導","367.19","7.54","2.10","08/08"
"NSDQ金融","2558.13","88.64","3.59","08/08"
"NYSE金融","6536.09","155.50","2.44","08/08"
"NBI生技","907.83","25.46","2.89","08/08"
"AMEX生技","857.86","23.11","2.77","08/08"
"費城藥物","192.54","3.27","1.73","08/08"
"加拿大","13341.74","-43.43","-0.32","08/08"
"巴西指數","56584.40","-433.15","-0.76","08/08"
"墨西哥","27132.79","145.81","0.54","08/08"
"阿根廷","1776.66","-39.32","-2.17","08/08"
"智利","2964.36","-19.47","-0.65","08/08"
"秘魯","12715.52","-526.67","-3.98","08/08"
"哥倫比亞","8931.70","42.78","0.48","08/08"
"委內瑞拉","39229.58","-260.29","-0.66","08/08"
"百慕達","4582.87","-17.47","-0.38","08/08"
