"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17971.49","129.20","0.72","close"
"東證一部","1772.94","16.30","0.93","close"
"東證二部","4108.41","19.44","0.48","close"
"JASDAQ","82.46","1.37","1.69","close"
"上海綜合","4132.87","17.66","0.43","06/15"
"上海A股","4334.59","18.88","0.44","06/15"
"上海B股","301.33","-1.70","-0.56","06/15"
"香港恆生","21017.05","149.79","0.72","06/15"
"香港國企","11443.91","262.99","2.35","06/15"
"香港紅籌","3807.10","39.25","1.04","06/15"
"台灣指數","8573.64","122.92","1.46","13:46"
"韓國指數","1772.26","3.08","0.17","18:03"
"新加坡","3581.16","7.73","0.22","17:05"
"馬來西亞","1360.65","3.47","0.26","17:00"
"菲律賓","3671.29","42.67","1.18","12:11"
"印尼股市","2120.64","12.23","0.58","17:09"
"越南股市","1048.19","5.40","0.52","14:18"
"泰國股市","744.25","9.32","1.27","17:01"
"印度股市","14162.71","-41.01","-0.29","16:28"
"斯里蘭卡","2602.97","12.36","0.48","14:17"
"巴基斯坦","9441.54","-20.69","-0.22","16:30"
"澳洲股市","6317.10","28.70","0.46","17:47"
"紐西蘭","4212.46","18.79","0.45","14:35"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1883.27","13.16","0.70","06/15"
"英國指數","6732.40","82.50","1.24","21:23"
"法國指數","6105.28","58.05","0.96","06/15"
"德國指數","8030.64","181.48","2.31","06/15"
"道瓊歐洲","4551.00","65.96","1.47","06/15"
"土耳其","45971.80","1296.26","2.90","15:42"
"匈牙利","26844.80","90.96","0.34","15:36"
"奧地利","4967.61","60.21","1.23","06/15"
"波蘭股市","65438.16","739.44","1.14","15:40"
"捷克股市","1849.60","-3.50","-0.19","16:13"
"盧森堡","2549.27","-4.38","-0.17","06/15"
"義大利","33599.00","345.00","1.04","16:43"
"西班牙","1677.37","16.54","1.00","06/15"
"瑞士股市","9395.75","103.45","1.11","06/15"
"瑞典股市","1276.03","8.30","0.66","06/15"
"芬蘭股市","11629.54","141.72","1.23","06/15"
"挪威股市","422.22","8.69","2.10","06/15"
"以色列","1107.32","10.67","0.97","06/14"
"埃及股市","69130.71","956.63","1.40","06/14"
"南非股市","26508.70","344.38","1.32","22:23"
"摩洛哥","24134.26","-202.36","-0.83","06/15"
"約旦指數","5803.91","15.33","0.27","06/14"
"杜拜指數","4463.56","-30.05","-0.67","06/14"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13639.48","85.76","0.63","16:30"
"NASDAQ","2626.71","27.30","1.05","17:16"
"羅素2000","848.19","11.07","1.32","16:59"
"S&P 500","1532.91","9.94","0.65","16:59"
"DJ貴金屬","283.69","4.18","1.50","17:30"
"CBOE黃金","144.62","2.55","1.79","16:49"
"AMEX金蟲","336.27","5.29","1.60","17:12"
"費城金銀","140.77","2.28","1.65","06/15"
"費城油業","265.83","3.15","1.20","16:51"
"AMEX石油","1434.81","23.35","1.65","17:12"
"NYSE能源","13942.85","195.46","1.42","17:06"
"AMEX能源","711.92","8.87","1.26","17:12"
"費城半導","502.49","8.46","1.71","16:51"
"NSDQ金融","3251.14","28.34","0.88","17:16"
"NYSE金融","9858.75","70.94","0.72","17:06"
"NBI生技","832.85","9.42","1.14","17:16"
"AMEX生技","808.14","9.30","1.16","17:12"
"費城藥物","211.94","2.33","1.11","16:51"
"加拿大","14137.41","135.42","0.97","06/15"
"巴西指數","54518.63","805.74","1.50","17:20"
"墨西哥","32128.97","14.88","0.05","15:05"
"阿根廷","2216.58","23.55","1.07","06/15"
"智利","3380.13","8.32","0.25","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5176.98","21.45","0.42","16:30"
"DJ建商","594.13","-0.17","-0.03","17:22"
"S&P建商","713.59","-0.38","-0.05","17:00"
"道瓊公用事業","508.08","7.87","1.57","16:30"
"歐洲公用事業","313.83","3.53","1.14","17:45"
"全球公用事業","7438.01","111.37","1.52","16:15"
"ISE水指數","84.73","1.20","1.44","17:00"
"道瓊水指數","749.70","9.93","1.34","17:22"
"NSDQ純淨優勢","496.12","7.36","1.51","17:16"
"純淨科技","1279.74","18.63","1.48","17:12"
"WH革新能源","274.62","4.77","1.77","17:12"
"WH乾淨能源","210.15","1.71","0.82","17:12"
"全球乾淨能源","2896.52","55.99","1.97","17:04"
"ISE替代能源","54.59","0.62","1.15","17:00"
"全球替代能源","2975.21","57.42","1.97","17:37"
"生物能源","732.77","3.10","0.42","17:41"
"AMEX環境服務","1009.77","14.79","1.49","17:12"
"亞太環境控制","162.15","-0.52","-0.32","17:30"
"歐洲環境控制","194.27","4.05","2.13","17:45"
"美國環境控制","107.37","1.06","1.00","16:15"
"KLD社會責任","133.01","0.89","0.67","17:35"
"KLD社會400","544.70","2.97","0.55","16:29"
"Clvrt社會責任","91.30","0.51","0.56","17:29"
"ISE邪惡指數","126.28","2.64","2.13","17:00"
"MSCI世界能源","276.19","4.19","1.54","06/15"
"MSCI世界原料","277.13","4.27","1.56","06/15"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","4036.74","12.70","0.32","06:55"
"東證REIT","2344.75","-3.23","-0.14","16:01"
"澳洲不動產","1905.52","-6.54","-0.34","08:55"
"新加坡不動產","1612.89","-5.30","-0.33","06:55"
"恆生地產","25157.69","125.23","0.50","18:01"
"亞洲REIT","183.62","-1.05","-0.57","17:30"
"英國不動產","2795.20","40.63","1.48","23:23"
"歐陸不動產","3058.28","20.51","0.68","22:55"
"歐洲不動產","3709.79","51.78","1.42","22:55"
"DJ權益REIT","307.71","3.33","1.09","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","319.30","2.76","0.87","06/15"
"MS商品指數","767.28","10.41","1.38","06/15"
"高盛商品指數","6029.10","109.10","1.84","06/14"
"高盛農產品","299.03","4.34","1.47","06/14"
"高盛家畜指數","233.90","2.41","1.04","06/14"
"高盛工業金屬","482.13","9.49","2.01","06/14"
"天然氣","532.12","6.10","1.16","06/15"
"AMEX航空","49.03","-0.57","-1.15","06/15"
"銀行","116.61","0.61","0.53","06/15"
"醫療服務","506.79","2.33","0.46","06/15"
"電腦科技","867.89","8.75","1.02","06/15"
"電腦硬體","241.23","1.32","0.55","06/15"
"保險","4331.48","30.16","0.70","06/15"
"美國紙業","174.52","2.76","1.61","06/15"
"零售業","521.02","0.87","0.17","06/15"
"掮客商指數","265.13","1.04","0.39","06/15"
"美元指數","82.85","-0.26","-0.31","06/15"
"歐元指數","133.83","0.73","0.55","06/15"
"日圓指數","81.01","-0.32","-0.39","06/15"
"澳幣指數","84.14","0.57","0.68","06/15"
"30年債券價格","106.41","0.53","0.50","06/15"
"30年債殖利率","52.63","-0.29","-0.55","06/15"
"10年期票利率","51.71","-0.46","-0.88","06/15"
"5年期票殖利率","51.00","-0.54","-1.05","06/15"
"3月期票殖利率","44.30","-0.80","-1.77","06/15"
"Put/Call比例","1.04","0.25","31.65","06/15"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","656.00","+2.90","+0.45","1:29"
"銀","13.29","+0.09","+0.69","1:29"
"白金","1288.00","+3.00","+0.23","1:28"
"鈀","375.00","0.00","0.00","1:14"
"銅","3.4488","+0.0469","+1.38","0:00"
"鎳","20.5190","+0.0824","+0.41","23:51"
"鋁","1.2291","+0.0088","+0.72","0:00"
"鋅","1.7335","+0.0091","+0.53","23:58"
"鉛","1.0757","+0.0074","+0.70","23:41"
"黃金期貨","658.700","2.800","0.43","1:39"
"銀期貨","13.260","0.095","0.72","1:36"
"銅期貨","7541.000","159.000","2.15","06/14"
"天然氣期","7.918","0.110","1.41","2:51"
"布蘭特油期","71.550","0.190","0.27","5:07"
"WTI原油期","68.000","0.350","0.52","2:50"
"玉米期貨","424.250","6.750","1.62","2:15"
"小麥期貨","620.750","-1.750","-0.28","2:15"
"可可粉期","1933.000","1.000","0.05","0:31"
"大豆期貨","880.750","19.750","2.29","2:15"
"咖啡C期","117.200","0.000","0.00","1:17"
"十一號糖","8.980","0.170","1.93","1:04"
"二號棉期","59.680","0.670","1.14","2:26"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
