"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4516.50","32.84","0.73%","04/23"
"澳洲股市","5002.62","47.19","0.95%","17:55"
"日經225","13529.65","-38.72","-0.29%","04/23"
"東證一部","1143.78","-1.82","-0.16%","04/23"
"東證二部","3249.83","25.38","0.79%","04/23"
"JASDAQ","88.42","1.13","1.29%","04/23"
"韓國股市","1918.63","-7.68","-0.40%","18:03"
"台灣加權","7942.77","-27.61","-0.35%","04/23"
"台灣店頭","113.82","0.05","0.04%","04/23"
"上海綜合","2184.54","-57.61","-2.57%","04/23"
"上海A股","2286.36","-60.38","-2.57%","04/23"
"上海B股","258.64","-5.03","-1.91%","15:15"
"深圳A股","962.92","-26.88","-2.72%","15:00"
"深圳B股","813.77","-15.88","-1.91%","15:00"
"滬深300","2449.47","-81.20","-3.21%","04/23"
"深證成指","8793.14","-264.48","-2.92%","04/23"
"香港恆生","21806.61","-237.76","-1.08%","04/23"
"香港國企","10425.09","-165.66","-1.56%","04/23"
"香港紅籌","4305.26","-77.63","-1.77%","16:01"
"新加坡","3284.35","-24.57","-0.74%","17:10"
"海峽中國","244.15","-2.72","-1.10%","17:10"
"越南股市","473.69","5.26","1.12%","04/23"
"泰國股市","1549.35","-9.75","-0.63%","17:07"
"菲律賓","6982.36","-138.12","-1.94%","04/23"
"馬來西亞","1700.39","-6.29","-0.37%","04/23"
"印尼股市","4975.33","-21.59","-0.43%","16:11"
"印度股市","19179.36","9.53","0.05%","16:00"
"巴基斯坦","13206.07","18.22","0.14%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1333.89","4.75","0.36%","04/23"
"英國股市","6406.12","125.50","2.00%","16:35"
"法國股市","3783.05","130.91","3.58%","18:05"
"德國股市","7658.21","180.10","2.41%","18:30"
"土耳其","84023.38","0.02","0.00%","04/22"
"匈牙利","17815.69","-57.21","-0.32%","17:06"
"奧地利","2392.09","39.51","1.68%","17:33"
"波蘭股市","43159.57","-200.73","-0.46%","17:15"
"捷克股市","958.68","5.05","0.53%","16:27"
"瑞典股市","1172.79","29.49","2.58%","18:31"
"芬蘭股市","5969.88","169.55","2.92%","19:31"
"挪威股市","435.28","6.81","1.59%","16:46"
"希臘股市","942.18","-1.16","-0.12%","17:19"
"義大利","17485.98","464.08","2.73%","17:38"
"比利時","2641.01","53.38","2.06%","18:05"
"盧森堡","1175.19","9.78","0.84%","04/23"
"荷蘭股市","349.15","9.07","2.67%","18:05"
"冰島股市","770.90","4.57","0.60%","17:31"
"丹麥股市","530.56","5.90","1.13%","18:31"
"瑞士股市","7802.48","193.38","2.54%","17:31"
"西班牙","836.74","26.78","3.31%","17:39"
"葡萄牙","2506.96","61.80","2.53%","17:05"
"愛爾蘭","3930.60","100.73","2.63%","20:00"
"以色列","1207.71","6.08","0.51%","15:24"
"埃及股市","538.010","3.09","0.58%","14:54"
"南非股市","34166.27","582.02","1.73%","17:00"
"約旦股市","2017.59","-18.59","-0.91%","12:59"
"杜拜股市","2021.15","34.72","1.75%","14:00"
"阿布達比","3188.21","35.17","1.12%","14:00"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","14719.46","152.29","1.05%","04/23"
"那斯達克","3269.33","35.78","1.11%","17:16"
"羅素兩千","929.36","14.56","1.59%","19:54"
"S&P 五百","1578.78","16.28","1.04%","16:37"
"費城金銀","102.30","-2.00","-1.91%","17:16"
"道瓊貴金屬","213.87","-4.10","-1.88%","17:48"
"CBOE黃金","115.06","-2.43","-2.06%","16:49"
"AMEX金蟲","266.03","-6.38","-2.34%","19:57"
"AMEX能源","765.57","8.53","1.13%","16:15"
"NYSE能源","12807.49","141.43","1.12%","19:56"
"費城油業","241.69","2.42","1.02%","17:16"
"AMEX石油","1315.43","17.38","1.34%","19:57"
"費城半導","430.21","8.84","2.10%","17:16"
"NSDQ金融","2501.40","28.45","1.15%","17:16"
"NYSE金融","5563.71","84.29","1.54%","19:54"
"NBI生技","1824.13","8.68","0.48%","17:16"
"AMEX生技","1933.60","22.31","1.17%","19:57"
"費城藥物","273.48","2.74","1.01%","17:16"
"加拿大","12090.94","0.26","0.00%","18:05"
"巴西股市","54884.75","587.02","1.08%","17:46"
"墨西哥","43113.61","199.41","0.46%","04/23"
"阿根廷","3569.25","38.85","1.10%","04/23"
"智利股市","4313.04","21.08","0.49%","16:17"
"秘魯股市","17781.56","-118.60","-0.66%","15:10"
"哥倫比亞","13398.27","12.22","0.09%","04/23"
"委內瑞拉","646681.19","0.00","0.00%","12:59"
"百慕達","1132.08","-20.11","-1.75%","04/19"
"牙買加","83315.22","6.64","0.01%","04/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","885.00","-4.00","-0.45%","04/23"
"波海海峽航運","1220.00","-10.00","-0.81%","12:03"
"波海巴拿馬航","1193.00","-9.00","-0.75%","14:01"
"VIX波動率","13.48","-0.91","-6.32%","16:14"
"VXD道瓊波動","12.23","-0.93","-7.07%","16:14"
"VXN納指波動","15.72","-0.41","-2.54%","16:14"
"羅素大中華","2092.18","7.94","0.38%","04/22"
"道瓊歐洲","2662.88","79.26","3.07%","23:03"
"道瓊交通運輸","6068.33","16.85","0.28%","04/23"
"AMEX航空","56.09","1.39","2.55%","04/23"
"美國紙業","154.32","1.55","1.01%","04/23"
"道瓊公用事業","529.82","1.93","0.37%","04/23"
"美林科技100","455.84","6.75","1.50%","17:29"
"電腦科技","1074.17","12.19","1.15%","04/23"
"電腦碟片","96.01","3.75","4.07%","04/23"
"電腦硬體","361.20","8.81","2.50%","04/23"
"網路指數","359.40","7.29","2.07%","04/23"
"Dax奢侈品","134.82","4.55","3.49%","04/23"
"ISE水指數","107.97","1.09","1.02%","16:20"
"道瓊水指數","1080.66","-14.57","-1.33%","16:46"
"純淨科技","1065.27","16.29","1.55%","17:29"
"WH創新能源","247.22","4.72","1.95%","17:29"
"WH乾淨能源","46.26","1.21","2.71%","17:29"
"生物能源","151.85","1.49","0.99%","16:50"
"全球替代能源","976.04","13.17","1.37%","04/22"
"ET50環境科技","121.93","1.84","1.53%","21:30"
"30年債殖利率","28.88","0.08","0.28%","15:00"
"10年期票利率","16.98","0.00","0.00%","15:00"
"5年期票利率","6.95","0.01","0.14%","15:00"
"3月期票利率","0.45","0.00","0.00%","04/23"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","327.23","0.18%","5.43%","471","04/23"
"ML美國高收益","1412.78","0.17%","5.37%","465","04/23"
"ML全球高收益","292.87","0.16%","5.53%","497","04/23"
"ML歐洲高收益","232.10","0.16%","4.80%","496","04/23"
"ML高收益100","2357.33","0.14%","4.52%","395","04/23"
"ML CCC債券","322.33","0.12%","8.53%","792","04/23"
"ML美國公司債","2486.48","0.03%","2.66%","147","04/23"
"BC美國機構債","1535.80","-0.01%","0.86%","n/a","04/23"
"BC美國房貸債","1796.55","0.02%","2.43%","n/a","04/23"
"ML美國房利美","670.78","0.03%","2.38%","9","04/23"
"ML美國房地美","413.34","0.03%","2.21%","3","04/23"
"ML美國吉利美","711.41","0.00%","2.04%","-6","04/23"
"JP全球政府債","484.36","0.10%","1.66%","...","04/23"
"JP新興政府債","670.89","0.08%","4.71%","297","04/22"
"JP歐盟政府債","310.53","0.33%","2.37%","...","04/23"
"JP英國政府債","756.71","-0.40%","2.36%","...","04/23"
"JP法國政府債","616.64","0.17%","1.81%","...","04/23"
"JP德國政府債","458.74","-0.09%","1.32%","...","04/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","281.00","-1.81","-0.64%","20:59"
"CRB農業","5714.89","16.25","0.29%","20:59"
"CRB工業金屬","1731.19","7.52","0.44%","20:59"
"CRB能源開採","1881.38","13.73","0.74%","20:59"
"高盛綜合商品","366.34","-1.56","-0.42%","04/23"
"高盛商品","441.44","-1.46","-0.33%","04/23"
"高盛農產品","66.30","-0.72","-1.07%","04/23"
"高盛牲畜","189.40","0.39","0.21%","04/23"
"高盛貴金屬","202.31","-2.12","-1.04%","04/23"
"高盛基本金屬","201.73","-0.99","-0.48%","04/23"
