"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5758.25","-28.30","-0.49%","02/16"
"澳洲股市","5849.50","14.00","0.24%","16:42"
"日經225","18004.77","91.41","0.51%","02/16"
"東證一部","1459.43","10.05","0.69%","02/16"
"東證二部","4434.82","14.11","0.32%","21:20"
"JASDAQ","105.75","0.73","0.69%","21:20"
"韓國股市","1958.23","0.73","0.04%","02/16"
"台灣加權","9529.51","33.20","0.35%","02/13"
"台灣店頭","137.78","1.06","0.78%","02/13"
"上海綜合","3222.36","18.54","0.58%","02/16"
"上海A股","3376.28","19.46","0.58%","02/16"
"上海B股","294.82","0.78","0.27%","20:20"
"深圳A股","1672.20","32.09","1.96%","20:20"
"深圳B股","1096.51","-3.41","-0.31%","20:20"
"滬深300","3499.48","29.66","0.85%","02/16"
"深證成指","11595.25","152.20","1.33%","02/16"
"香港恆生","24726.53","43.99","0.18%","02/16"
"香港國企","11934.57","12.01","0.10%","02/16"
"香港紅籌","4627.21","8.60","0.19%","02/16"
"蒙古股市","13983.25","77.74","0.56%","02/16"
"新加坡","3427.16","0.94","0.03%","02/16"
"海峽中國","235.31","-0.88","-0.37%","17:10"
"越南股市","587.24","2.57","0.44%","02/13"
"泰國股市","1608.04","-7.85","-0.49%","17:09"
"菲律賓","7784.65","11.20","0.14%","02/16"
"馬來西亞","1808.89","7.94","0.44%","02/16"
"印尼股市","5325.50","-48.67","-0.91%","02/16"
"印度股市","29135.88","40.95","0.14%","17:18"
"巴基斯坦","24430.71","-75.47","-0.31%","16:58"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","897.35","-16.70","-1.83%","18:50"
"英國股市","6857.05","-16.47","-0.24%","16:35"
"法國股市","4751.95","-7.41","-0.16%","18:05"
"德國股市","10923.23","-40.17","-0.37%","18:30"
"土耳其","86040.54","231.29","0.27%","17:55"
"匈牙利","17870.65","-213.17","-1.18%","17:25"
"奧地利","2401.95","2.36","0.10%","17:45"
"波蘭股市","52634.84","266.01","0.51%","17:15"
"捷克股市","1018.00","-5.36","-0.52%","16:45"
"瑞典股市","1644.29","2.25","0.14%","17:35"
"芬蘭股市","8695.56","-16.20","-0.19%","18:35"
"挪威股市","565.04","3.76","0.67%","16:39"
"希臘股市","859.70","-34.28","-3.83%","17:19"
"義大利","22522.41","-29.48","-0.13%","17:38"
"比利時","3562.39","-13.15","-0.37%","18:05"
"盧森堡","1696.81","24.60","1.47%","17:35"
"荷蘭股市","462.82","-2.08","-0.45%","18:05"
"冰島股市","1021.59","-1.19","-0.12%","16:35"
"丹麥股市","803.36","-0.27","-0.03%","17:05"
"瑞士股市","8712.69","60.71","0.70%","17:31"
"西班牙","1082.58","-4.86","-0.45%","17:38"
"葡萄牙","2354.44","3.75","0.16%","17:05"
"愛爾蘭","5691.70","-19.06","-0.33%","20:00"
"以色列","1472.98","12.94","0.89%","17:24"
"埃及股市","884.460","-18.25","-2.02%","00:27"
"南非股市","46822.44","82.47","0.18%","17:00"
"約旦股市","2196.62","6.24","0.28%","02/16"
"杜拜股市","3834.56","-128.72","-3.25%","14:00"
"阿布達比","4647.21","-48.13","-1.03%","14:00"
"奈及利亞","27728.63","143.37","0.52%","14:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","18019.35","46.97","0.26%","02/13"
"NASDAQ","4893.84","36.22","0.75%","02/13"
"S&P 500","2096.99","8.51","0.41%","02/13"
"羅素3000","1249.76","5.53","0.44%","02/13"
"羅素3000成長","813.77","4.79","0.59%","02/13"
"羅素3000價值","1361.82","3.91","0.29%","02/13"
"羅素1000","1168.89","5.05","0.43%","02/13"
"羅素2000","1223.13","6.86","0.56%","02/13"
"費城金銀","77.12","0.64","0.84%","02/13"
"AMEX金蟲","190.94","0.59","0.31%","02/13"
"CBOE黃金","67.68","0.00","0.00%","12/19"
"道瓊貴金屬","171.16","2.24","1.33%","02/13"
"AMEX能源","820.35","17.12","2.13%","02/13"
"NYSE能源","12890.01","213.24","1.68%","02/13"
"費城油業","204.46","5.74","2.89%","02/13"
"AMEX石油","1415.14","26.62","1.92%","02/13"
"費城半導體","705.08","4.89","0.70%","02/13"
"NBI生技","3384.09","30.84","0.92%","02/13"
"AMEX生技","3714.67","35.53","0.97%","02/13"
"費城藥物","329.88","0.37","0.11%","12/19"
"加拿大","15264.81","36.29","0.24%","02/13"
"巴西股市","50635.92","1103.20","2.23%","02/13"
"墨西哥","42959.56","-112.86","-0.26%","15:06"
"阿根廷","9562.23","239.69","2.57%","02/13"
"智利股市","3994.03","10.76","0.27%","17:12"
"秘魯股市","14048.35","76.21","0.55%","16:10"
"委內瑞拉","3489.35","-48.66","-1.38%","02/13"
"百慕達","1369.28","0.84","0.06%","18:49"
"牙買加","78847.38","-83.66","-0.11%","02/16"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
