"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18140.94","-80.54","-0.44","close"
"東證一部","1779.67","-8.49","-0.47","close"
"東證二部","4269.59","-9.56","-0.22","close"
"JASDAQ","82.15","-0.01","-0.01","close"
"上海綜合","3781.35","165.48","4.58","07/06"
"上海A股","3968.13","173.75","4.58","07/06"
"上海B股","256.91","10.36","4.20","07/06"
"香港恆生","22531.74","278.75","1.25","07/06"
"香港國企","12681.44","103.18","0.82","07/06"
"香港紅籌","4279.90","8.31","0.19","07/06"
"台灣加權","9188.31","39.53","0.43","13:46"
"台灣店頭","208.69","2.25","1.09","13:46"
"韓國指數","1861.01","13.22","0.71","18:04"
"新加坡","3561.96","10.28","0.29","17:05"
"馬來西亞","1373.84","4.54","0.33","17:00"
"菲律賓","3758.84","-43.48","-1.14","12:11"
"印尼股市","2227.05","6.12","0.28","17:08"
"越南股市","1010.53","-2.29","-0.23","14:20"
"泰國股市","832.38","8.45","1.03","17:01"
"印度股市","14964.12","102.23","0.69","16:28"
"斯里蘭卡","2523.96","-15.25","-0.60","14:23"
"澳洲股市","6383.00","-9.20","-0.14","17:47"
"紐西蘭","4223.53","-13.18","-0.31","14:35"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1974.66","1.54","0.08","07/06"
"英國指數","6690.10","54.90","0.83","07/06"
"法國指數","6102.69","43.16","0.71","07/06"
"德國指數","8048.32","61.19","0.77","19:30"
"道瓊歐洲","4524.45","32.58","0.72","20:30"
"土耳其","49895.33","45.28","0.09","15:42"
"匈牙利","29173.17","14.02","0.05","07/06"
"奧地利","4971.37","37.80","0.77","07/06"
"波蘭股市","67568.51","718.43","1.07","07/06"
"捷克股市","1897.60","10.70","0.57","07/04"
"盧森堡","2520.32","-4.22","-0.17","07/06"
"義大利","33188.00","184.00","0.56","16:43"
"西班牙","1657.17","14.38","0.88","07/06"
"瑞士股市","9263.97","44.60","0.48","07/06"
"瑞典股市","1278.38","4.31","0.34","07/06"
"芬蘭股市","11621.60","86.02","0.75","07/06"
"挪威股市","432.75","-1.82","-0.42","07/06"
"以色列","1139.71","-2.05","-0.18","07/05"
"埃及股市","72679.47","255.09","0.35","07/05"
"南非股市","26448.97","317.40","1.22","07/06"
"摩洛哥","24170.54","208.70","0.87","07/06"
"約旦指數","5774.26","-27.67","-0.48","07/05"
"杜拜指數","4484.60","-2.08","-0.05","07/05"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13611.68","45.84","0.34","16:30"
"NASDAQ","2666.51","9.86","0.37","17:17"
"羅素2000","852.31","2.18","0.26","17:00"
"S&P 500","1530.44","5.04","0.33","16:59"
"DJ貴金屬","294.79","9.03","3.16","17:28"
"CBOE黃金","150.05","4.61","3.17","16:49"
"AMEX金蟲","352.61","9.43","2.75","16:43"
"費城金銀","145.00","4.69","3.34","16:47"
"費城油業","273.80","3.59","1.33","07/06"
"AMEX石油","1459.08","17.71","1.23","16:43"
"NYSE能源","14304.31","174.01","1.23","17:05"
"AMEX能源","715.81","6.87","0.97","16:43"
"費城半導","514.65","5.29","1.04","07/06"
"NSDQ金融","3200.50","7.46","0.23","17:17"
"NYSE金融","9746.40","37.32","0.38","17:05"
"NBI生技","812.63","0.57","0.07","17:17"
"AMEX生技","783.24","-3.59","-0.46","16:43"
"費城藥物","209.59","-0.43","-0.20","07/06"
"加拿大","14118.70","39.29","0.28","17:05"
"巴西指數","56443.73","511.39","0.91","17:13"
"墨西哥","32411.84","234.01","0.73","15:05"
"阿根廷","2249.01","1.86","0.08","18:00"
"智利","3425.28","-30.10","-0.87","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5231.29","25.62","0.49","16:30"
"DJ建商","548.43","16.06","3.02","17:20"
"S&P建商","655.32","17.33","2.72","17:00"
"道瓊公用事業","505.16","-1.63","-0.32","16:30"
"歐洲公用事業","320.80","1.78","0.56","17:45"
"全球公用事業","7420.46","-0.85","-0.01","16:15"
"ISE水指數","87.52","0.28","0.32","17:00"
"道瓊水指數","744.41","4.63","0.63","17:20"
"NSDQ純淨優勢","536.78","4.33","0.81","17:17"
"純淨科技","1349.28","7.20","0.54","16:43"
"WH革新能源","281.28","1.23","0.44","16:43"
"WH乾淨能源","228.28","2.78","1.23","16:43"
"全球乾淨能源","3058.55","31.86","1.05","17:04"
"ISE替代能源","58.04","0.27","0.47","17:00"
"全球替代能源","3186.48","24.76","0.78","17:35"
"生物能源","735.82","8.86","1.22","17:39"
"AMEX環境服務","1039.39","1.35","0.13","16:43"
"亞太環境控制","167.14","0.43","0.26","17:30"
"歐洲環境控制","199.47","1.45","0.73","17:45"
"美國環境控制","108.97","-0.02","-0.02","16:15"
"KLD社會責任","132.60","0.31","0.23","17:32"
"KLD社會400","542.77","1.61","0.30","16:29"
"Clvrt社會責任","91.39","0.29","0.32","17:27"
"ISE邪惡指數","127.16","0.47","0.37","17:00"
"MSCI世界能源","282.73","3.74","1.34","07/06"
"MSCI世界原料","287.60","2.84","1.00","07/06"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3978.51","-20.10","-0.50","07:26"
"東證REIT","2315.72","7.29","0.32","16:00"
"澳洲不動產","1871.44","-2.58","-0.14","09:26"
"新加坡不動產","1594.03","-3.10","-0.19","07:26"
"恆生地產","26595.16","959.64","3.74","18:01"
"亞洲REIT","183.56","-0.58","-0.32","17:30"
"英國不動產","2655.24","12.31","0.47","23:26"
"歐陸不動產","2854.85","7.97","0.28","23:26"
"歐洲不動產","3556.89","19.50","0.55","23:26"
"DJ權益REIT","303.84","-0.37","-0.12","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","320.86","2.34","0.73","07/06"
"MS商品指數","776.87","7.80","1.01","07/06"
"高盛商品指數","6050.80","13.40","0.22","07/03"
"高盛農產品","283.72","4.78","1.71","07/05"
"高盛家畜指數","230.28","1.59","0.70","07/05"
"高盛工業金屬","485.68","6.03","1.26","07/05"
"天然氣","513.20","0.08","0.02","07/06"
"AMEX航空","52.17","0.22","0.42","07/06"
"銀行","114.37","0.13","0.11","07/06"
"醫療服務","513.90","1.47","0.29","07/06"
"電腦科技","889.86","1.87","0.21","07/06"
"電腦硬體","245.73","2.27","0.93","07/06"
"保險","4351.30","0.67","0.02","07/06"
"美國紙業","177.40","-1.94","-1.08","07/06"
"零售業","528.35","9.13","1.76","07/06"
"掮客商指數","260.80","2.66","1.03","07/06"
"美元指數","81.44","-0.10","-0.12","07/06"
"歐元指數","136.21","0.23","0.17","07/06"
"日圓指數","81.07","-0.36","-0.44","07/06"
"澳幣指數","85.68","0.08","0.09","07/06"
"30年債券價格","106.09","-0.47","-0.44","07/06"
"30年債殖利率","52.82","1.32","2.56","07/06"
"10年期票利率","51.95","1.45","2.87","07/06"
"5年期票殖利率","50.99","1.51","3.05","07/06"
"3月期票殖利率","47.90","-0.25","-0.52","07/06"
"Put/Call比例","0.88","-0.02","-2.22","07/06"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","654.00","+4.30","+0.66","1:29"
"銀","12.74","+0.20","+1.61","1:28"
"白金","1309.00","+6.00","+0.46","1:29"
"鈀","369.00","+1.00","+0.27","1:26"
"銅","3.6234","+0.0000","+0.00","4:34"
"鎳","16.2167","+0.0000","+0.00","4:34"
"鋁","1.2504","-0.0009","-0.07","4:34"
"鋅","1.5687","+0.0000","+0.00","4:34"
"鉛","1.2986","+0.0000","+0.00","4:34"
"黃金期貨","654.800","4.200","0.65","1:46"
"銀期貨","12.757","0.177","1.41","1:38"
"銅期貨","7951.000","32.000","0.40","07/05"
"天然氣期","6.444","-0.174","-2.63","2:53"
"布蘭特油期","75.620","0.870","1.16","3:00"
"WTI原油期","72.810","1.000","1.39","2:50"
"玉米期貨","352.000","9.500","2.77","2:15"
"小麥期貨","610.000","6.000","0.99","2:15"
"可可粉期","2123.000","7.000","0.33","0:16"
"大豆期貨","896.000","9.500","1.07","2:15"
"咖啡C期","109.750","-0.650","-0.59","1:07"
"十一號糖","9.540","-0.010","-0.10","1:11"
"二號棉期","64.630","0.740","1.16","2:26"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3631","0.0032","0.24","4:52"
"英鎊/美元","2.0103","-0.0014","-0.07","4:52"
"美元/瑞士法郎","1.2179","0.0006","0.05","4:52"
"美元/俄盧布","25.7090","0.0180","0.07","4:53"
"美元/匈牙利幣","180.8000","-1.2200","-0.67","4:53"
"美元/土耳其幣","1.2888","-0.0088","-0.68","4:44"
"美元/南非幣","6.9895","-0.0224","-0.32","4:51"
"美元/日圓","123.3680","0.4225","0.34","4:53"
"美元/人民幣","7.6010","-0.0005","-0.01","23:05"
"美元/港幣","7.8170","-0.0010","-0.01","4:51"
"美元/台幣","32.8350","0.0200","0.06","22:32"
"美元/韓圜","920.6500","-1.3500","-0.15","3:02"
"美元/泰銖","31.6400","0.4900","1.57","4:04"
"美元/新元","1.5208","-0.0009","-0.06","4:53"
"美元/馬來幣","3.4490","0.0015","0.04","23:05"
"美元/印尼盾","9007.5000","-2.5000","-0.03","4:13"
"美元/印度盧比","40.4550","0.0450","0.11","20:11"
