"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13237.89","-27.51","-0.21","close"
"東證一部","1297.88","-0.14","-0.01","close"
"東證二部","2806.28","-8.00","-0.28","close"
"JASDAQ","60.80","0.04","0.07","close"
"上海綜合","2669.89","-33.64","-1.24","close"
"上海A股","2800.10","-35.32","-1.25","close"
"上海B股","209.93","-1.98","-0.93","close"
"深圳A股","845.62","-4.83","-0.57","close"
"深圳B股","466.17","-1.52","-0.33","close"
"滬深300","2741.85","-18.76","-0.68","close"
"香港恆生","21423.82","181.04","0.85","close"
"香港國企","11225.18","85.26","0.77","close"
"香港紅籌","4692.93","53.24","1.15","close"
"台灣加權","7228.41","-165.69","-2.24","close"
"台灣店頭","120.25","-1.76","-1.44","close"
"韓國指數","1577.94","-28.60","-1.78","18:03"
"越南股市","439.68","9.63","2.24","11:01"
"泰國股市","743.03","0.88","0.12","17:01"
"菲律賓","2369.21","29.37","1.26","12:11"
"馬來西亞","1134.14","-19.56","-1.70","17:00"
"印尼股市","2314.75","28.14","1.23","17:09"
"印度股市","13454.00","359.89","2.75","16:28"
"孟加拉","3019.14","-10.09","-0.33","07/03"
"巴基斯坦","8619.10","-49.74","-0.57","11:31"
"澳洲股市","5170.00","76.00","1.49","17:47"
"紐西蘭","3157.92","63.50","2.05","14:31"
"新加坡","2892.54","12.09","0.42","17:10"
"龍籌股","132.10","-0.78","-0.59","07/04"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2187.65","-24.08","-1.09","07/04"
"英國指數","5412.80","-63.80","-1.16","07/04"
"法國指數","4266.00","-77.99","-1.80","07/04"
"德國指數","6272.21","-81.53","-1.28","07/04"
"土耳其","34300.37","380.61","1.12","07/04"
"匈牙利","19870.33","-221.42","-1.10","07/04"
"奧地利","3728.48","-136.64","-3.54","07/04"
"波蘭股市","39584.02","-517.74","-1.29","07/04"
"捷克股市","1420.00","-21.40","-1.48","07/04"
"瑞典股市","839.92","-11.66","-1.37","07/04"
"芬蘭股市","8264.30","-94.76","-1.13","07/04"
"挪威股市","392.28","-0.08","-0.02","07/04"
"希臘指數","3302.46","13.06","0.40","07/04"
"義大利","22046.00","-360.00","-1.61","16:43"
"盧森堡","1851.02","-37.34","-1.98","07/04"
"荷蘭","403.36","-5.19","-1.27","07/04"
"冰島","4295.24","-0.86","-0.02","07/04"
"丹麥","404.67","-3.34","-0.82","07/04"
"瑞士股市","6772.74","-71.32","-1.04","07/04"
"西班牙","1266.58","-23.63","-1.83","07/04"
"葡萄牙","2874.78","-41.92","-1.44","07/04"
"愛爾蘭","4863.23","-69.33","-1.41","07/04"
"以色列","1030.42","-35.16","-3.30","07/03"
"埃及股市","863.19","-10.11","-1.16","07/03"
"南非股市","26519.15","-211.51","-0.79","07/04"
"摩洛哥","29037.72","79.79","0.28","07/04"
"卡達指數","12161.15","-8.01","-0.07","07/03"
"杜拜指數","5508.82","-22.29","-0.40","07/03"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11288.54","73.03","0.65","07/03"
"NASDAQ","2245.38","-6.08","-0.27","07/03"
"羅素2000","665.78","-6.56","-0.98","07/03"
"S&P 500","1262.90","1.38","0.11","07/03"
"費城金銀","188.73","-1.62","-0.85","07/03"
"DJ貴金屬","383.73","-2.83","-0.73","07/03"
"CBOE黃金","192.60","-2.32","-1.19","07/03"
"AMEX金蟲","435.95","-7.44","-1.68","07/03"
"AMEX能源","854.64","-6.58","-0.76","07/03"
"NYSE能源","15870.40","-73.47","-0.46","07/03"
"費城油業","335.08","-5.89","-1.73","07/03"
"AMEX石油","1482.18","1.61","0.11","07/03"
"費城半導","354.62","-3.39","-0.95","07/03"
"NSDQ金融","2181.25","-41.85","-1.88","07/03"
"NYSE金融","6150.63","33.67","0.55","07/03"
"NBI生技","809.28","0.60","0.07","07/03"
"AMEX生技","744.08","0.34","0.05","07/03"
"費城藥物","182.07","2.98","1.66","07/03"
"加拿大","14010.39","-133.18","-0.94","07/04"
"巴西指數","59365.35","91.97","0.16","07/04"
"墨西哥","28338.12","-127.43","-0.45","07/04"
"阿根廷","2006.44","8.07","0.40","07/04"
"智利","2768.52","9.68","0.35","07/04"
"秘魯","15040.75","-94.86","-0.63","07/04"
"哥倫比亞","9227.68","54.93","0.60","07/04"
