"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"紐西蘭","2791.65","-48.48","-1.71%","17:31"
"澳洲股市","4006.60","-99.90","-2.43%","16:47"
"日經225","8583.00","-316.14","-3.55%","16:00"
"東證一部","879.00","-30.30","-3.33%","15:00"
"東證二部","1982.27","-27.03","-1.35%","15:00"
"JASDAQ","46.41","0.01","0.02%","15:00"
"韓國指數","1134.49","42.27","3.87%","18:03"
"台灣加權","4742.33","48.21","1.03%","13:46"
"台灣店頭","70.03","1.12","1.63%","13:46"
"上海綜合","1747.71","29.99","1.75%","15:16"
"上海A股","1836.04","31.51","1.75%","15:16"
"上海B股","91.77","1.53","1.70%","15:16"
"深圳A股","491.10","4.55","0.93%","15:00"
"深圳B股","231.07","2.62","1.15%","15:00"
"滬深300","1677.83","28.05","1.70%","15:01"
"深證成指","5753.10","32.54","0.57%","15:00"
"香港恆生","14243.43","453.39","3.29%","16:10"
"香港國企","6794.59","195.09","2.96%","16:10"
"香港紅籌","2894.64","88.16","3.14%","16:10"
"新加坡","1863.49","44.29","2.43%","17:10"
"龍籌股","59.06","2.25","3.96%","11/07"
"越南股市","365.97","-13.54","-3.57%","11:02"
"泰國股市","463.81","0.88","0.19%","16:59"
"菲律賓","1921.34","-20.28","-1.04%","12:11"
"馬來西亞","893.95","-2.00","-0.22%","17:00"
"印尼股市","1338.36","30.46","2.33%","17:09"
"印度股市","9964.29","230.07","2.36%","17:48"
"巴基斯坦","6639.36","0.11","0.00%","16:00"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","760.62","-16.90","-2.17%","11/07"
"英國指數","4364.96","92.55","2.17%","11/07"
"法國指數","3469.12","81.87","2.42%","11/07"
"德國指數","4938.46","124.89","2.59%","11/07"
"土耳其","26648.17","-725.56","-2.65%","11/07"
"匈牙利","12988.85","-30.57","-0.23%","11/07"
"奧地利","2097.43","95.98","4.80%","11/07"
"波蘭股市","28427.30","450.49","1.61%","11/07"
"捷克股市","893.70","27.00","3.12%","11/07"
"瑞典股市","679.20","21.18","3.22%","11/07"
"芬蘭股市","6152.15","90.15","1.49%","11/07"
"挪威股市","220.62","7.02","3.28%","11/07"
"希臘指數","2107.10","36.70","1.77%","11/07"
"義大利","16943.00","228.00","1.36%","11/07"
"盧森堡","1037.32","-13.81","-1.31%","11/07"
"荷蘭","265.72","5.11","1.96%","11/07"
"冰島","649.78","3.45","0.53%","11/07"
"丹麥","281.99","0.08","0.03%","11/07"
"瑞士股市","6008.16","83.26","1.41%","11/07"
"西班牙","1001.89","20.56","2.10%","11/07"
"葡萄牙","2191.72","48.05","2.24%","11/07"
"愛爾蘭","2826.74","23.15","0.83%","11/07"
"以色列","749.65","-32.42","-4.15%","11/06"
"埃及股市","473.13","-8.46","-1.76%","11/06"
"南非股市","18122.37","-66.72","-0.37%","11/07"
"摩洛哥","25397.32","6.00","0.02%","11/06"
"約旦指數","3407.70","3.18","0.09%","11/06"
"杜拜指數","2797.60","-119.69","-4.10%","11/06"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","8943.81","248.02","2.85%","11/07"
"那斯達克","1647.40","38.70","2.41%","11/07"
"羅素兩千","505.79","9.95","2.01%","11/07"
"S&P 五百","930.99","26.11","2.89%","11/07"
"費城金銀","85.16","3.29","4.02%","11/07"
"DJ貴金屬","172.99","7.03","4.24%","17:18"
"CBOE黃金","91.59","4.66","5.36%","11/07"
"AMEX金蟲","201.11","8.15","4.22%","11/07"
"AMEX能源","497.84","22.02","4.63%","11/07"
"NYSE能源","9650.51","437.36","4.75%","11/07"
"費城油業","148.13","4.73","3.30%","11/07"
"AMEX石油","945.83","45.44","5.05%","11/07"
"費城半導","223.19","3.75","1.71%","11/07"
"NSDQ金融","2105.85","52.08","2.54%","11/07"
