"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18252.67","-9.31","-0.05","close"
"東證一部","1789.20","-3.03","-0.17","close"
"東證二部","4274.05","-1.63","-0.04","close"
"JASDAQ","82.11","-0.22","-0.27","close"
"上海綜合","3853.02","-30.20","-0.78","07/10"
"上海A股","4043.64","-31.31","-0.77","07/10"
"上海B股","259.23","-5.24","-1.98","07/10"
"香港恆生","22885.84","68.41","0.30","07/10"
"香港國企","13221.12","196.69","1.51","07/10"
"香港紅籌","4324.10","-7.72","-0.18","07/10"
"台灣加權","9384.73","14.89","0.16","13:46"
"台灣店頭","215.44","2.13","1.00","13:46"
"韓國指數","1894.53","10.94","0.58","18:03"
"新加坡","3620.32","-6.40","-0.18","17:05"
"馬來西亞","1371.45","-7.24","-0.53","17:00"
"菲律賓","3720.96","-23.09","-0.62","12:11"
"印尼股市","2282.38","11.04","0.49","17:08"
"越南股市","1023.04","12.77","1.26","14:37"
"泰國股市","858.45","14.26","1.69","17:01"
"印度股市","15009.88","-35.85","-0.24","16:28"
"斯里蘭卡","2478.69","-32.23","-1.28","14:28"
"澳洲股市","6397.80","-31.70","-0.49","17:47"
"紐西蘭","4236.85","-1.80","-0.04","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1977.85","-22.02","-1.10","07/10"
"英國指數","6630.90","-81.80","-1.22","15:35"
"法國指數","6019.22","-85.44","-1.40","17:10"
"德國指數","7964.76","-112.63","-1.39","18:41"
"道瓊歐洲","4474.15","-54.61","-1.21","17:15"
"土耳其","50557.62","-724.23","-1.41","15:41"
"匈牙利","28985.97","-279.87","-0.96","15:36"
"奧地利","4936.94","-44.93","-0.90","16:33"
"波蘭股市","66219.44","-1069.41","-1.59","15:40"
"捷克股市","1879.70","-24.10","-1.27","16:13"
"盧森堡","2514.53","-32.30","-1.27","16:40"
"義大利","33038.00","-347.00","-1.04","16:43"
"西班牙","1632.62","-16.59","-1.01","16:39"
"瑞士股市","9248.38","-48.05","-0.52","16:30"
"瑞典股市","1284.98","-8.27","-0.64","16:47"
"芬蘭股市","11601.81","-59.18","-0.51","17:32"
"挪威股市","432.56","-2.98","-0.69","15:24"
"以色列","1136.91","-8.38","-0.73","15:30"
"埃及股市","74964.86","928.44","1.25","12:39"
"南非股市","26656.20","-265.00","-0.98","16:00"
"摩洛哥","23963.78","-128.16","-0.53","19:08"
"約旦指數","5801.36","-23.84","-0.41","13:28"
"杜拜指數","4549.40","31.82","0.70","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13501.70","-148.27","-1.09","16:30"
"NASDAQ","2639.16","-30.86","-1.16","17:16"
"羅素2000","837.48","-15.76","-1.85","16:59"
"S&P 500","1510.12","-21.73","-1.42","17:00"
"DJ貴金屬","296.46","-1.06","-0.36","17:33"
"CBOE黃金","151.20","-0.85","-0.56","16:49"
"AMEX金蟲","354.61","-1.99","-0.56","17:36"
"費城金銀","146.02","-0.53","-0.36","07/10"
"費城油業","271.86","-2.39","-0.87","07/10"
"AMEX石油","1469.50","-7.26","-0.49","17:36"
"NYSE能源","14305.55","-137.80","-0.95","17:06"
"AMEX能源","718.80","-5.32","-0.73","17:36"
"費城半導","516.55","-3.98","-0.77","07/10"
"NSDQ金融","3119.75","-67.30","-2.11","17:16"
"NYSE金融","9567.49","-173.01","-1.78","17:06"
"NBI生技","808.85","-5.84","-0.72","17:16"
"AMEX生技","775.45","-7.02","-0.90","17:36"
"費城藥物","207.10","-1.91","-0.91","07/10"
"加拿大","14131.93","-45.59","-0.32","07/10"
"巴西指數","55882.70","-561.03","-0.99","07/10"
"墨西哥","31743.02","-345.23","-1.08","15:06"
"阿根廷","2253.30","4.29","0.19","07/10"
"智利","3408.30","-27.77","-0.81","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5198.15","-81.17","-1.54","16:30"
"DJ建商","521.63","-16.58","-3.08","17:25"
"S&P建商","623.65","-18.66","-2.90","17:00"
"道瓊公用事業","500.49","-5.97","-1.18","16:30"
"歐洲公用事業","319.08","-0.50","-0.16","07/10"
"全球公用事業","7370.95","-40.99","-0.55","07/10"
"ISE水指數","86.69","-1.16","-1.32","17:02"
"道瓊水指數","736.48","-9.91","-1.33","17:26"
"NSDQ純淨優勢","549.08","-7.11","-1.28","17:16"
"純淨科技","1354.94","-18.80","-1.37","17:36"
"WH革新能源","277.81","-4.46","-1.58","17:36"
"WH乾淨能源","235.22","-1.87","-0.79","17:36"
"全球乾淨能源","3074.03","-15.60","-0.51","17:04"
"ISE替代能源","57.81","-1.00","-1.70","17:00"
"全球替代能源","3258.31","4.94","0.15","18:41"
"生物能源","728.26","-1.42","-0.20","18:41"
"AMEX環境服務","1020.99","-16.72","-1.61","17:36"
"亞太環境控制","170.05","2.54","1.52","07:40"
"歐洲環境控制","200.14","-2.25","-1.11","07/10"
"美國環境控制","106.34","-2.37","-2.18","07/10"
"KLD社會責任","130.86","-1.88","-1.42","17:38"
"KLD社會400","534.37","-7.96","-1.47","07/10"
"Clvrt社會責任","90.10","-1.23","-1.35","17:32"
"ISE邪惡指數","125.10","-1.80","-1.42","17:00"
"MSCI世界能源","283.05","-1.76","-0.62","07/10"
"MSCI世界原料","287.59","-2.99","-1.03","07/10"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3909.79","-38.01","-0.96","07/10"
"東證REIT","2307.82","-1.68","-0.07","07/10"
"澳洲不動產","1842.17","-20.55","-1.10","07/10"
"新加坡不動產","1592.07","-20.13","-1.25","06:46"
"恆生地產","26756.68","-145.92","-0.54","07/10"
"亞洲REIT","185.33","2.02","1.10","07:50"
"英國不動產","2602.04","-26.40","-1.00","22:46"
"歐陸不動產","2821.71","-13.19","-0.47","22:46"
"歐洲不動產","3523.24","-4.79","-0.14","22:46"
"DJ權益REIT","295.30","-7.76","-2.56","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","323.04","1.81","0.56","07/10"
"MS商品指數","773.82","-7.40","-0.95","07/10"
"高盛商品指數","6050.80","13.40","0.22","07/03"
"高盛農產品","285.93","-1.16","-0.40","07/09"
"高盛家畜指數","232.88","-0.04","-0.02","07/09"
"高盛工業金屬","488.11","2.31","0.48","07/09"
"天然氣","510.94","-6.09","-1.18","07/10"
"AMEX航空","51.11","-1.34","-2.55","07/10"
"銀行","111.53","-2.09","-1.84","07/10"
"醫療服務","504.64","-5.96","-1.17","07/10"
"電腦科技","882.10","-6.33","-0.71","07/10"
"電腦硬體","242.16","-1.57","-0.64","07/10"
"保險","4276.67","-70.19","-1.61","07/10"
"美國紙業","174.36","-3.15","-1.77","07/10"
"零售業","512.69","-12.64","-2.41","07/10"
"掮客商指數","252.61","-7.49","-2.88","07/10"
"美元指數","80.85","-0.61","-0.75","07/10"
"歐元指數","137.18","0.95","0.70","07/10"
"日圓指數","81.88","0.79","0.97","07/10"
"澳幣指數","86.24","0.30","0.35","07/10"
"30年債券價格","107.66","1.22","1.15","07/10"
"30年債殖利率","51.32","-1.14","-2.17","07/10"
"10年期票利率","50.38","-1.21","-2.35","07/10"
"5年期票殖利率","49.36","-1.31","-2.59","07/10"
"3月期票殖利率","48.05","0.20","0.42","07/10"
"Put/Call比例","1.01","0.20","24.69","07/10"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","663.30","+0.10","+0.02","5:50"
"銀","12.91","+0.01","+0.08","5:50"
