"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","12573.05","-752.89","-5.65","01/22"
"東證一部","1219.95","-73.79","-5.70","01/22"
"東證二部","2752.81","-116.36","-4.06","01/22"
"JASDAQ","59.73","-3.26","-5.18","01/22"
"上海綜合","4559.75","-354.68","-7.22","01/22"
"上海A股","4785.74","-371.71","-7.21","01/22"
"上海B股","307.38","-31.41","-9.27","01/22"
"滬深300","4753.87","-391.87","-7.62","01/22"
"香港恆生","21757.63","-2061.23","-8.65","01/22"
"香港國企","11911.91","-1619.54","-11.97","01/22"
"香港紅籌","4731.70","-447.25","-8.64","01/22"
"台灣加權","7581.96","-528.24","-6.51","01/22"
"台灣店頭","134.11","-8.86","-6.20","01/22"
"韓國指數","1609.02","-74.54","-4.43","01/22"
"新加坡","2866.55","-50.60","-1.73","01/22"
"馬來西亞","1354.48","-54.12","-3.84","01/22"
"菲律賓","2978.41","-173.89","-5.52","01/22"
"印尼股市","2294.52","-191.36","-7.70","01/22"
"越南股市","807.74","-26.14","-3.13","01/22"
"泰國股市","741.54","-24.99","-3.26","01/22"
"印度股市","16729.94","-875.41","-4.97","01/22"
"澳洲股市","5442.60","220.60","4.22","10:07"
"紐西蘭","3630.52","23.38","0.65","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1967.70","-32.13","-1.61","01/22"
"英國指數","5740.10","161.90","2.90","01/22"
"法國指數","4842.54","98.09","2.07","01/22"
"德國指數","6769.47","-20.72","-0.31","01/22"
"道瓊歐洲","3753.68","50.63","1.37","01/22"
"土耳其","44593.71","-950.37","-2.09","01/22"
"匈牙利","23454.13","85.19","0.36","01/22"
"奧地利","3768.28","55.67","1.50","01/22"
"波蘭股市","45113.17","603.81","1.36","01/22"
"捷克股市","1463.70","-25.90","-1.74","01/22"
"盧森堡","2011.00","14.02","0.70","01/22"
"義大利","25861.00","255.00","1.00","16:43"
"西班牙","1386.59","21.46","1.57","01/22"
"瑞士股市","7487.92","200.78","2.76","01/22"
"瑞典股市","955.93","38.18","4.16","01/22"
"芬蘭股市","9682.55","181.84","1.91","01/22"
"挪威股市","333.73","9.67","2.98","01/22"
"以色列","1101.96","-15.19","-1.36","01/22"
"埃及股市","86217.57","-2595.56","-2.92","01/22"
"南非股市","23055.24","-30.28","-0.13","01/22"
"摩洛哥","27068.80","-1026.18","-3.65","01/22"
"約旦指數","7732.50","-323.99","-4.02","01/22"
"杜拜指數","5210.58","-345.11","-6.21","01/22"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","11971.19","-128.11","-1.06","16:30"
"NASDAQ","2292.27","-47.75","-2.04","17:16"
"羅素2000","671.57","-1.61","-0.24","01/22"
"S&P 500","1310.50","-14.69","-1.11","01/22"
"費城金銀","181.04","3.74","2.11","01/22"
"DJ貴金屬","362.97","6.03","1.69","17:31"
"CBOE黃金","190.49","4.09","2.19","01/22"
"AMEX金蟲","449.36","12.56","2.88","17:06"
"AMEX能源","675.91","-18.11","-2.61","17:06"
"NYSE能源","13095.73","-443.68","-3.28","17:05"
"費城油業","253.85","-7.43","-2.84","01/22"
"AMEX石油","1309.45","-39.02","-2.89","17:06"
"費城半導","347.98","-10.37","-2.89","01/22"
"NSDQ金融","2528.23","37.53","1.51","17:16"
"NYSE金融","7345.26","35.11","0.48","17:05"
"NBI生技","808.25","-24.15","-2.90","17:16"
"AMEX生技","764.88","-21.85","-2.78","17:06"
"費城藥物","193.10","-6.56","-3.29","01/22"
"加拿大","12640.88","508.75","4.19","01/22"
"巴西指數","56097.18","2388.07","4.45","01/22"
"墨西哥","26892.74","1607.86","6.36","15:06"
"阿根廷","1943.56","66.69","3.55","01/22"
"智利","2546.88","119.77","4.93","01/22"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","6513.00","51.00","0.79","01/21"
"波海海峽航運","8054.00","300.00","3.87","01/21"
"波海巴拿馬航運","6703.00","-18.00","-0.27","01/21"
"VIX波動率","31.01","3.83","14.09","16:14"
"DJ交通運輸","4170.89","-8.81","-0.21","16:30"
"道瓊公用事業","486.94","-16.98","-3.37","16:30"
"歐洲公用事業","319.12","-5.48","-1.69","17:45"
"全球公用事業","7348.99","-172.39","-2.29","16:15"
"ISE水指數","75.98","-1.03","-1.34","16:43"
"道瓊水指數","628.72","-32.39","-4.90","16:02"
"NSDQ純淨優勢","486.73","-0.20","-0.04","16:44"
"純淨科技","1264.70","-11.62","-0.91","16:43"
"WH創新能源","225.24","-5.19","-2.25","16:43"
"WH乾淨能源","219.93","-1.78","-0.80","16:43"
"全球乾淨能源","2861.69","55.75","1.99","16:34"
"ISE替代能源","50.90","-0.74","-1.43","16:44"
"全球替代能源","2984.49","62.52","2.14","16:33"
"生物能源","545.09","-11.65","-2.09","16:33"
"AMEX環境服務","905.42","-31.47","-3.36","16:44"
"歐洲環境控制","151.74","-0.60","-0.39","17:45"
"美國環境控制","90.24","-2.75","-2.96","16:15"
"KLD社會責任","112.56","-1.31","-1.15","16:44"
"Clvrt社會責任","77.28","-0.50","-0.64","16:04"
"ISE邪惡指數","109.64","-0.54","-0.49","16:44"
"MSCI世界能源","257.69","-7.97","-3.00","01/21"
"MSCI世界原料","255.83","-13.92","-5.16","01/21"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4378.76","-61.71","-1.39","14:30"
"Rogers能源","1249.13","5.08","0.41","1/18"
"Rogers金屬","2253.53","30.74","1.38","1/18"
"Rogers農產","1406.55","-3.07","-0.22","1/18"
"日本不動產","2418.05","-222.29","-8.42","15:44"
"東證REIT","1478.27","-116.50","-7.30","15:00"
"澳洲不動產","1309.53","-89.30","-6.38","18:14"
"新加坡不動產","1057.01","-74.37","-6.57","01/21"
"恆生地產","31391.03","-1901.60","-5.71","17:01"
"亞洲REIT","139.52","-9.02","-6.07","16:30"
"英國不動產","2085.94","140.40","7.22","17:41"
"歐陸不動產","2066.34","73.48","3.69","17:45"
"歐洲不動產","2743.49","159.09","6.16","17:45"
"DJ權益REIT","234.78","7.33","3.22","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","356.81","-4.06","-1.13","01/22"
"MS商品指數","780.02","-5.66","-0.72","01/22"
"高盛商品指數","7319.90","33.60","0.46","01/18"
"高盛農產品","412.23","1.06","0.26","01/18"
"高盛家畜指數","223.91","0.71","0.32","01/18"
"高盛工業金屬","416.88","8.22","2.01","01/18"
"天然氣","516.36","-11.42","-2.16","01/22"
"AMEX航空","31.90","-1.05","-3.19","01/22"
"銀行","80.14","2.55","3.29","01/22"
"醫療服務","406.02","-6.22","-1.51","01/22"
"電腦科技","812.33","-26.84","-3.20","01/22"
"電腦硬體","201.07","-5.48","-2.65","01/22"
"保險","3805.75","3.08","0.08","01/22"
"美國紙業","126.09","0.45","0.36","01/22"
"零售業","394.33","19.97","5.33","01/22"
"掮客商指數","181.83","3.96","2.23","01/22"
"美元指數","76.33","-0.04","-0.05","01/22"
"歐元指數","146.07","-0.18","-0.12","01/22"
"日圓指數","93.89","0.44","0.47","01/22"
"澳幣指數","86.89","-0.93","-1.06","01/22"
"30年債券價格","120.78","1.19","0.99","01/22"
"30年債殖利率","42.27","-0.70","-1.63","01/22"
"10年期票利率","34.84","-1.64","-4.50","01/22"
"5年期票殖利率","26.23","-2.27","-7.96","01/22"
"3月期票殖利率","22.30","-5.60","-20.07","01/22"
"Put/Call比例","1.20","-0.13","-9.77","01/22"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","890.50","0.00","0.00","2:30"
"銀","16.08","+0.01","+0.06","5:49"
"白金","1553.00","0.00","0.00","5:11"
"鈀","371.00","-2.00","-0.54","4:41"
"銅","3.2398","+0.1033","+3.30","2:10"
"鎳","12.4443","-0.0023","-0.02","2:12"
"鋁","1.0858","+0.0113","+1.06","1:57"
"鋅","1.0222","+0.0143","+1.43","1:23"
"鉛","1.1719","+0.0310","+2.74","1:23"
"黃金期貨","894.000","12.300","1.40","5:24"
"銀期貨","16.135","-0.080","-0.49","5:24"
"銅期貨","319.500","-3.950","-1.22","5:12"
"天然氣期","7.657","-0.336","-4.20","5:24"
"布蘭特油期","88.450","0.940","1.07","4:05"
"WTI原油期","89.150","-0.770","-0.86","5:24"
"玉米期貨","489.000","-9.250","-1.86","3:24"
"小麥期貨","934.000","-28.500","-2.96","3:28"
"可可粉期","1117.000","1.000","0.09","1:00"
"大豆期貨","1239.500","-24.500","-1.94","3:15"
"咖啡C期","135.000","1.900","1.43","2:11"
"十一號糖","11.550","-0.440","-3.67","2:15"
"二號棉期","69.830","-0.900","-1.27","3:41"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4628","0.0174","1.20","5:53"
"英鎊/美元","1.9612","0.0178","0.92","5:53"
"美元/瑞士法郎","1.0950","-0.0132","-1.20","5:53"
"美元/俄盧布","24.6680","-0.0748","-0.30","5:53"
