"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4892.04","-22.04","-0.45%","11/18"
"澳洲股市","5377.90","-18.30","-0.34%","16:53"
"日經225","15164.30","-1.62","-0.01%","15:28"
"東證一部","1241.67","2.63","0.21%","15:00"
"東證二部","3428.17","20.82","0.61%","11/18"
"JASDAQ","96.69","2.04","2.16%","11/18"
"韓國股市","2010.81","5.17","0.26%","11/18"
"台灣加權","8191.46","14.34","0.18%","11/18"
"台灣店頭","120.39","-0.19","-0.16%","11/18"
"上海綜合","2197.22","61.39","2.87%","11/18"
"上海A股","2300.17","64.39","2.88%","11/18"
"上海B股","248.60","4.22","1.73%","15:29"
"深圳A股","1098.15","23.45","2.18%","15:00"
"深圳B股","854.43","14.19","1.69%","15:00"
"滬深300","2428.90","78.17","3.33%","11/18"
"深證成指","8523.75","217.84","2.62%","11/18"
"香港恆生","23660.06","627.91","2.73%","11/18"
"香港國企","11307.33","604.63","5.65%","11/18"
"香港紅籌","4653.57","139.51","3.09%","11/18"
"新加坡","3203.03","1.76","0.05%","11/18"
"海峽中國","231.22","-1.15","-0.49%","17:10"
"越南股市","506.48","5.14","1.03%","11/18"
"泰國股市","1423.96","3.30","0.23%","17:07"
"菲律賓","6343.25","-3.15","-0.05%","11/18"
"馬來西亞","1792.39","2.52","0.14%","11/18"
"印尼股市","4393.59","58.15","1.34%","11/18"
"印度股市","20850.74","451.32","2.21%","16:00"
"巴基斯坦","17140.42","210.79","1.25%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1461.98","-1.00","-0.07%","22:50"
"英國股市","6723.46","30.02","0.45%","11/18"
"法國股市","4320.68","28.45","0.66%","11/18"
"德國股市","9225.43","56.74","0.62%","11/18"
"土耳其","75597.69","1324.45","1.78%","11/18"
"匈牙利","18855.20","-27.75","-0.15%","11/18"
"奧地利","2632.98","16.50","0.63%","11/18"
"波蘭股市","55136.81","1240.78","2.30%","11/18"
"捷克股市","1021.88","12.64","1.25%","11/18"
"瑞典股市","1304.80","8.87","0.68%","11/18"
"芬蘭股市","7344.12","50.25","0.69%","11/18"
"挪威股市","501.10","0.88","0.18%","16:39"
"希臘股市","1141.33","7.87","0.69%","11/18"
"義大利","20314.00","425.15","2.14%","11/18"
"比利時","2875.22","-2.45","-0.09%","11/18"
"盧森堡","1404.66","-5.11","-0.36%","11/18"
"荷蘭股市","396.98","1.64","0.41%","11/18"
"冰島股市","810.69","3.55","0.44%","11/18"
"丹麥股市","595.35","4.59","0.78%","11/18"
"瑞士股市","8351.38","24.07","0.29%","11/18"
