"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12778.71","-99.95","-0.78","close"
"東證一部","1229.35","-9.90","-0.80","close"
"東證二部","2566.96","-13.96","-0.54","close"
"JASDAQ","57.30","-0.11","-0.19","close"
"上海綜合","2350.08","-63.29","-2.62","close"
"上海A股","2467.29","-66.14","-2.61","close"
"上海B股","146.55","-8.51","-5.49","close"
"深圳A股","677.54","-28.54","-4.04","close"
"深圳B股","366.18","-8.61","-2.30","close"
"滬深300","2331.53","-69.02","-2.88","close"
"香港恆生","21056.66","-48.13","-0.23","close"
"香港國企","11406.64","82.39","0.73","close"
"香港紅籌","4205.62","-47.09","-1.11","close"
"台灣加權","6964.60","-66.12","-0.94","close"
"台灣店頭","109.39","-1.09","-0.99","close"
"韓國指數","1490.25","-11.86","-0.79","18:03"
"越南股市","561.67","13.42","2.45","11:01"
"泰國股市","668.92","-9.28","-1.37","16:59"
"菲律賓","2637.65","-15.53","-0.59","12:11"
"馬來西亞","1070.50","-8.23","-0.76","17:00"
"印尼股市","2107.55","-19.68","-0.92","17:09"
"印度股市","14482.22","31.87","0.22","16:28"
"孟加拉","2746.19","24.04","0.88","20:31"
"巴基斯坦","6799.14","-268.90","-3.80","12:15"
"澳洲股市","5082.30","-7.80","-0.15","17:47"
"紐西蘭","3321.00","-5.91","-0.18","14:31"
"新加坡","2707.19","-26.26","-0.96","17:10"
"龍籌股","103.97","-2.22","-2.09","08/26"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1579.12","-68.55","-4.16","08/26"
"英國指數","5470.70","-34.90","-0.63","08/26"
"法國指數","4368.55","12.68","0.29","08/26"
"德國指數","6340.52","43.57","0.69","08/26"
"土耳其","40097.46","-594.04","-1.46","08/26"
"匈牙利","20282.54","-32.62","-0.16","08/26"
"奧地利","3558.94","20.73","0.59","08/26"
"波蘭股市","39799.00","-482.62","-1.20","08/26"
"捷克股市","1437.60","-15.00","-1.03","08/26"
"瑞典股市","860.71","8.51","1.00","08/26"
"芬蘭股市","8561.59","74.09","0.87","08/26"
"挪威股市","364.08","-3.52","-0.96","08/26"
"希臘指數","3255.97","-46.60","-1.41","08/26"
"義大利","21629.00","84.00","0.39","16:43"
"盧森堡","1762.59","-18.67","-1.05","08/26"
"荷蘭","403.24","0.54","0.13","08/26"
"冰島","4227.58","-29.44","-0.69","08/26"
"丹麥","411.62","-1.23","-0.30","08/26"
"瑞士股市","7093.72","31.14","0.44","08/26"
"西班牙","1226.61","9.18","0.75","08/26"
"葡萄牙","2844.39","2.68","0.09","08/26"
"愛爾蘭","4347.27","26.04","0.60","08/26"
"以色列","1034.89","-3.78","-0.36","08/26"
"埃及股市","708.06","-6.55","-0.92","08/26"
"南非股市","24975.43","324.29","1.32","08/26"
"摩洛哥","28117.17","-18.29","-0.07","08/26"
"卡達指數","10397.30","-304.62","-2.85","08/26"
"杜拜指數","4706.25","-114.66","-2.38","08/26"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11412.87","26.62","0.23","08/26"
"那斯達克","2361.97","-3.62","-0.15","08/26"
"羅素兩千","723.51","2.97","0.41","08/26"
"S&P 五百","1271.51","4.67","0.37","08/26"
"費城金銀","147.49","0.50","0.34","08/26"
"DJ貴金屬","301.12","1.45","0.48","17:17"
"CBOE黃金","149.41","0.74","0.50","08/26"
"AMEX金蟲","340.48","-0.54","-0.16","08/26"
"AMEX能源","751.86","13.73","1.86","08/26"
"NYSE能源","13989.82","180.34","1.31","08/26"
"費城油業","300.09","6.38","2.17","08/26"
"AMEX石油","1317.21","15.35","1.18","08/26"
"費城半導","356.98","-3.52","-0.98","08/26"
"NSDQ金融","2459.07","15.46","0.63","08/26"
"NYSE金融","6056.77","28.29","0.47","08/26"
"NBI生技","890.58","1.53","0.17","08/26"
"AMEX生技","838.46","-1.97","-0.23","08/26"
"費城藥物","186.98","-0.11","-0.06","08/26"
"加拿大","13299.07","10.11","0.08","08/26"
"巴西指數","54358.70","-118.55","-0.22","08/26"
"墨西哥","26071.46","-345.16","-1.31","08/26"
"阿根廷","1760.17","15.43","0.88","08/26"
"智利","2894.24","7.55","0.26","08/26"
"秘魯","12912.69","260.65","2.06","08/26"
"哥倫比亞","8993.45","-6.13","-0.07","08/26"
"委內瑞拉","39821.89","-22.28","-0.06","08/26"
"百慕達","4441.61","-61.15","-1.36","08/26"
"牙買加","107030.80","-463.41","-0.43","08/26"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7147.00","-43.00","-0.60","08/22"
"波海海峽航運","11291.00","-40.00","-0.35","08/22"
"波海巴拿馬航","6080.00","-94.00","-1.52","08/22"
"VIX波動率","20.49","-0.48","-2.29","16:14"
"道瓊歐洲","3297.42","17.01","0.52","19:00"
"道瓊交通運輸","4958.50","0.41","0.01","16:30"
