"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17664.69","-79.07","-0.45","close"
"東證一部","1735.69","-2.41","-0.14","close"
"東證二部","4150.61","-3.79","-0.09","close"
"JASDAQ","83.49","0.11","0.13","close"
"上海綜合","3444.29","45.34","1.33","04/10"
"上海A股","3620.30","47.89","1.34","04/10"
"上海B股","189.40","0.64","0.34","04/10"
"香港恆生","20347.87","138.16","0.68","04/10"
"香港國企","10012.93","153.43","1.56","04/10"
"香港紅籌","3505.00","13.32","0.38","04/10"
"台灣指數","8048.39","-8.17","-0.10","13:46"
"韓國指數","1499.16","-1.90","-0.13","18:03"
"新加坡","3422.62","22.62","0.67","17:05"
"馬來西亞","1306.34","7.98","0.61","17:00"
"菲律賓","3304.42","10.19","0.31","12:11"
"印尼股市","1925.47","11.74","0.61","17:09"
"越南股市","1039.67","-1.69","-0.16","14:33"
"泰國股市","689.48","0.93","0.14","17:00"
"印度股市","13189.54","11.80","0.09","16:28"
"澳洲股市","6139.10","75.70","1.25","17:47"
"日本不動產","4037.33","-26.48","-0.65","15:45"
"東證REIT","2441.45","-26.86","-1.09","15:01"
"澳洲不動產","1917.72","24.20","1.28","19:15"
"新加坡不動產","1590.60","35.25","2.27","04/09"
"恆生地產","24911.26","116.82","0.47","17:01"
"亞洲REIT","191.36","-1.31","-0.68","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6417.80","20.50","0.32","15:35"
"法國指數","5766.27","24.89","0.43","17:10"
"德國指數","7166.67","66.76","0.94","18:39"
"俄羅斯","1977.33","13.26","0.68","18:00"
"道瓊歐洲","4301.47","29.93","0.70","17:15"
"土耳其","45339.77","-549.46","-1.20","15:38"
"匈牙利","24195.51","233.27","0.97","15:36"
"奧地利","4733.44","49.57","1.06","16:33"
"波蘭股市","58928.03","744.21","1.28","15:40"
"捷克股市","1770.90","16.70","0.95","16:13"
"愛沙尼亞","949.78","23.36","2.52","13:05"
"拉托維亞","665.11","-0.21","-0.03","13:05"
"立陶宛","500.45","2.40","0.48","04/05"
"盧森堡","2429.19","28.69","1.20","15:10"
"義大利","33422.00","316.00","0.95","16:43"
"西班牙","1661.60","4.18","0.25","16:41"
"瑞士股市","9150.65","51.57","0.57","16:30"
"瑞典股市","1255.73","13.55","1.09","16:46"
"芬蘭股市","10548.31","51.92","0.49","17:32"
"挪威股市","392.37","2.81","0.72","15:24"
"英國不動產","3167.39","42.96","1.38","16:37"
"歐陸不動產","3399.66","47.03","1.40","16:45"
"歐洲不動產","4168.89","58.55","1.42","16:45"
"以色列","1035.61","6.80","0.66","15:30"
"埃及股市","64927.12","752.20","1.17","13:31"
"南非股市","25132.92","306.60","1.24","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12573.85","4.71","0.04","16:30"
"NASDAQ","2477.61","8.43","0.34","17:16"
"羅素2000","814.51","2.87","0.35","16:59"
"S&P 500","1448.39","3.78","0.26","16:59"
"DJ貴金屬","285.04","3.25","1.15","17:35"
"CBOE黃金","150.82","1.55","1.04","16:49"
"AMEX金蟲","358.11","4.11","1.16","16:38"
"費城金銀","144.21","1.51","1.06","04/10"
"費城油業","224.25","4.66","2.12","04/10"
"AMEX石油","1249.23","11.03","0.89","16:38"
"NYSE能源","12314.93","145.35","1.19","17:06"
"AMEX能源","626.92","9.06","1.47","16:38"
"費城半導","476.58","3.81","0.81","04/10"
"NSDQ金融","3086.61","6.54","0.21","17:16"
"NYSE金融","9548.18","44.26","0.47","17:06"
"ISE水指數","76.71","-0.12","-0.16","16:29"
"道瓊水指數","722.30","-2.35","-0.32","17:28"
"道瓊權益REIT","330.08","1.34","0.41","16:49"
"NBI生技","809.82","-2.42","-0.30","17:16"
"AMEX生技","784.03","-5.26","-0.67","16:38"
"費城藥物","208.08","0.45","0.22","04/10"
"加拿大","13431.30","-51.03","-0.38","04/10"
"巴西指數","47174.07","319.36","0.68","04/10"
"墨西哥","29515.64","-116.56","-0.39","04/10"
"阿根廷","2155.58","23.64","1.11","04/10"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","677.30","+0.10","+0.01","5:53"
"銀","13.95","+0.02","+0.14","5:53"
"白金","1275.00","0.00","0.00","5:07"
"鈀","364.00","+1.00","+0.28","4:52"
"銅","3.4072","+0.0703","+2.11","0:33"
"鎳","22.5057","-0.2722","-1.20","23:44"
"鋁","1.2735","+0.0033","+0.26","1:15"
"鋅","1.6021","+0.0537","+3.49","0:36"
"鉛","0.8940","+0.0212","+2.43","23:39"
"黃金期貨","681.500","4.600","00.68","1:39"
"銀期貨","13.930","0.120","00.87","1:37"
"銅期貨","352.600","2.000","00.57","1:33"
"天然氣期","7.869","0.323","04.28","2:56"
"WTI原油期","61.890","0.380","00.62","2:49"
"玉米期貨","394.500","8.000","02.07","04/10"
"小麥期貨","474.000","12.000","02.60","2:15"
"可可粉期","1915.000","0.000","00.00","0:00"
"大豆期貨","742.500","-6.500","-00.87","04/10"
"咖啡C期","109.250","-0.400","-00.36","1:15"
"十一號糖","9.780","-0.230","-02.30","1:23"
"二號棉期","51.690","-0.120","-00.23","2:34"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3439","0.0083","0.6244","4:53"
"英鎊/美元","1.9723","0.0097","0.4922","4:53"
"美元/瑞士法郎","1.2168","-0.0100","-0.8192","4:53"
"美元/俄盧布","25.9030","-0.0820","-0.3156","4:53"
"美元/匈牙利幣","182.4700","-1.5000","-0.8154","4:53"
"美元/土耳其幣","1.3698","-0.0010","-0.0766","4:47"
"美元/南非幣","7.1450","0.0262","0.3680","4:50"
"美元/日圓","119.0640","-0.2615","-0.2191","4:53"
"美元/人民幣","7.7350","0.0010","0.0129","1:01"
"美元/港幣","7.8133","-0.0040","-0.0512","4:50"
"美元/台幣","33.1450","0.0500","0.1511","2:30"
"美元/韓圜","933.7500","0.7000","0.0750","23:08"
"美元/泰銖","32.6400","0.0900","0.2765","2:02"
"美元/新元","1.5163","0.0030","0.1982","4:51"
"美元/馬來幣","3.4470","-0.0005","-0.0145","1:59"
"美元/印尼盾","9100.0000","7.5000","0.0825","4:00"
"美元/印度盧比","42.8450","-0.1025","-0.2387","19:43"
"澳幣/美元","0.8266","0.0099","1.2123","4:53"
"紐幣/美元","0.7309","0.0104","1.4505","4:53"
"美元/巴西幣","2.0275","0.0035","0.1729","4:52"
"美元/墨披索","10.9990","0.0245","0.2232","4:53"
"美元/加幣","1.1472","-0.0058","-0.5031","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","290.729","0.698%","2.465","4/10"
"中國","52.791","1.203%","1.399","4/10"
"印度","385.792","0.339%","-1.24","4/10"
"俄羅斯","1236.924","0.638%","-1.068","4/10"
"巴西","2416.816","0.428%","9.585","4/10"
"新興市場","960.329","0.358%","5.224","4/10"
"新興亞洲","382.426","0.217%","2.951","4/10"
"新興東歐","313.381","0.896%","1.277","4/10"
"新興拉美","3290.468","0.285%","9.841","4/10"
