"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16127.42","306.23","1.94","9/14"
"東證一部","1544.71","21.84","1.43","9/14"
"東證二部","3541.64","15.30","0.43","9/14"
"JASDAQ","70.56","0.08","0.11","9/14"
"上海綜合","5312.18","38.59","0.73","09/14"
"上海A股","5575.64","38.65","0.70","09/14"
"上海B股","351.42","19.02","5.72","09/14"
"香港恆生","24898.11","361.09","1.47","09/14"
"香港國企","14707.90","268.20","1.86","09/14"
"香港紅籌","4998.90","124.35","2.55","09/14"
"台灣加權","9031.63","104.21","1.17","13:46"
"台灣店頭","195.37","-0.06","-0.03","13:46"
"韓國指數","1870.02","22.00","1.19","18:03"
"新加坡","3536.40","32.00","0.91","17:05"
"馬來西亞","1289.50","5.48","0.43","17:00"
"菲律賓","3294.55","5.33","0.16","12:11"
"印尼股市","2225.61","2.86","0.13","17:09"
"越南股市","930.46","9.15","0.99","10:57"
"泰國股市","811.95","4.85","0.60","17:01"
"印度股市","15603.80","-10.64","-0.07","16:28"
"斯里蘭卡","2632.42","-17.53","-0.66","14:21"
"澳洲股市","6315.70","71.10","1.14","17:47"
"紐西蘭","4162.68","20.25","0.49","14:33"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1943.25","10.57","0.55","09/14"
"英國指數","6289.30","-74.60","-1.17","09/14"
"法國指數","5538.92","-27.05","-0.49","09/14"
"德國指數","7497.74","-38.23","-0.51","09/14"
"道瓊歐洲","4221.34","-27.67","-0.65","09/14"
"土耳其","50620.91","940.40","1.89","09/14"
"匈牙利","26915.31","-169.64","-0.63","09/14"
"奧地利","4474.39","-37.99","-0.84","09/14"
"波蘭股市","60071.34","-345.31","-0.57","09/14"
"捷克股市","1761.90","-8.30","-0.47","09/14"
"盧森堡","2385.32","-13.75","-0.57","09/14"
"義大利","30397.00","-241.00","-0.79","16:43"
"西班牙","1529.16","-23.98","-1.54","09/14"
"瑞士股市","8772.58","-105.47","-1.19","09/14"
"瑞典股市","1179.76","-16.87","-1.41","09/14"
