"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16698.08","192.45","1.17","10/29"
"東證一部","1606.49","32.52","2.07","10/29"
"東證二部","3607.62","11.99","0.33","10/29"
"JASDAQ","79.35","1.68","2.16","10/29"
"上海綜合","5748.00","158.37","2.83","10/29"
"上海A股","6034.06","166.00","2.83","10/29"
"上海B股","371.05","12.62","3.52","10/29"
"香港恆生","31586.90","1181.68","3.89","10/29"
"香港國企","20194.14","645.65","3.30","10/29"
"香港紅籌","7013.94","262.78","3.89","10/29"
"台灣加權","9809.88","178.37","1.85","10/29"
"台灣店頭","187.32","-0.42","-0.22","10/29"
"韓國指數","2062.92","34.86","1.72","10/29"
"新加坡","3819.78","48.23","1.28","10/29"
"馬來西亞","1411.62","13.27","0.95","10/29"
"菲律賓","3784.88","17.10","0.45","10/26"
"印尼股市","2667.53","43.10","1.64","10/29"
"越南股市","1064.20","-28.28","-2.59","10/29"
"泰國股市","915.03","20.46","2.29","10/29"
"印度股市","19977.67","734.50","3.82","10/29"
"斯里蘭卡","2614.73","-5.53","-0.21","10/29"
"澳洲股市","6808.20","91.80","1.37","10/29"
"紐西蘭","4217.03","1.15","0.03","07:16"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2226.02","31.90","1.45","10/29"
"英國指數","6706.00","44.70","0.67","10/29"
"法國指數","5836.19","41.32","0.71","10/29"
"德國指數","8009.67","60.50","0.76","10/29"
"道瓊歐洲","4471.46","31.23","0.70","10/29"
"土耳其","56446.59","717.99","1.29","10/26"
"匈牙利","27262.14","73.07","0.27","10/29"
"奧地利","4867.78","81.73","1.71","10/29"
"波蘭股市","63759.55","393.21","0.62","10/29"
"捷克股市","1936.10","26.00","1.36","10/29"
"盧森堡","2505.29","26.33","1.06","10/29"
"義大利","31299.00","114.00","0.37","17:43"
"西班牙","1709.56","13.73","0.81","10/29"
"瑞士股市","9007.27","44.35","0.49","10/29"
"瑞典股市","1176.62","3.31","0.28","10/29"
"芬蘭股市","12512.45","82.71","0.67","10/29"
"挪威股市","439.35","6.28","1.45","10/29"
"以色列","1231.63","3.31","0.27","10/29"
"埃及股市","82434.48","106.36","0.13","10/29"
"南非股市","28335.75","396.14","1.42","10/29"
"摩洛哥","26714.66","137.91","0.52","10/29"
"約旦指數","6709.41","-23.01","-0.34","10/29"
"杜拜指數","5121.77","-29.02","-0.56","10/29"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13870.26","63.56","0.46","16:30"
"NASDAQ","2817.44","13.25","0.47","17:16"
"羅素2000","821.72","0.33","0.04","17:00"
"S&P 500","1540.98","5.70","0.37","16:59"
"費城金銀","185.46","3.05","1.67","16:47"
"DJ貴金屬","381.55","5.38","1.43","17:32"
"CBOE黃金","186.86","3.87","2.12","16:49"
"AMEX金蟲","428.68","8.09","1.92","17:05"
"AMEX能源","775.37","4.45","0.58","17:05"
"NYSE能源","15431.43","140.52","0.92","17:05"
"費城油業","297.90","1.21","0.41","16:47"
"AMEX石油","1509.19","2.78","0.18","17:05"
"費城半導","458.56","6.63","1.47","16:47"
"NSDQ金融","3029.94","17.15","0.57","17:16"
"NYSE金融","9288.86","33.35","0.36","17:05"
"NBI生技","888.26","-2.59","-0.29","17:16"
"AMEX生技","835.02","-2.27","-0.27","17:05"
"費城藥物","207.59","0.82","0.40","16:47"
"加拿大","14427.35","130.92","0.92","17:05"
"巴西指數","65044.31","768.73","1.20","17:14"
"墨西哥","32100.76","-36.00","-0.11","16:05"
"阿根廷","2337.11","9.96","0.43","18:00"
"智利","3487.26","-8.92","-0.26","17:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"VIX波動率","19.87","0.31","1.58","16:14"
"DJ交通運輸","4844.51","-22.46","-0.46","16:30"
"DJ建商","375.02","-0.40","-0.11","16:05"
"道瓊公用事業","526.41","3.81","0.73","16:30"
"歐洲公用事業","356.10","2.36","0.67","18:45"
"全球公用事業","8074.89","63.69","0.80","16:29"
"ISE水指數","91.59","0.78","0.86","16:44"
"道瓊水指數","757.63","-1.99","-0.26","16:02"
"NSDQ純淨優勢","606.21","18.51","3.15","16:44"
"純淨科技","1476.90","23.42","1.61","16:44"
"WH革新能源","284.06","3.77","1.34","16:44"
"WH乾淨能源","264.95","6.51","2.52","16:44"
"全球乾淨能源","3612.75","123.50","3.54","16:34"
"ISE替代能源","62.97","2.22","3.65","16:44"
"全球替代能源","3803.01","114.20","3.10","16:34"
"生物能源","642.28","15.98","2.55","16:34"
"AMEX環境服務","1103.77","8.31","0.76","16:44"
"亞太環境控制","169.48","3.81","2.30","17:30"
"歐洲環境控制","184.55","0.30","0.16","18:45"
"美國環境控制","108.53","0.60","0.56","16:15"
"KLD社會責任","133.56","0.24","0.18","16:44"
"KLD社會400","547.94","0.89","0.16","16:30"
"Clvrt社會責任","92.05","0.28","0.30","16:05"
"ISE邪惡指數","136.86","0.73","0.54","16:44"
"MSCI世界能源","298.82","4.86","1.65","10/26"
"MSCI世界原料","309.00","5.95","1.96","10/26"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers能源","1257.42","23.01","1.86","10/29"
"Rogers金屬","2348.38","3.09","0.13","10/29"
"Rogers農產","1255.01","15.96","1.29","10/29"
"日本不動產","3710.48","113.36","3.15","16:44"
"東證REIT","1944.38","-3.03","-0.16","16:01"
"澳洲不動產","1925.68","-7.05","-0.36","19:14"
"新加坡不動產","1498.18","-3.45","-0.23","10/29"
"恆生地產","38005.54","-1340.15","-3.41","18:01"
"亞洲REIT","170.16","-0.59","-0.35","17:30"
"英國不動產","2194.23","29.75","1.37","17:14"
"歐陸不動產","2556.98","-14.52","-0.56","17:14"
"歐洲不動產","3215.15","15.84","0.49","17:14"
"DJ權益REIT","293.82","1.86","0.64","11:29"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","349.43","3.56","1.03","10/29"
"MS商品指數","839.64","-15.84","-1.85","11:44"
"高盛商品指數","7272.86","113.30","1.58","10/29"
"高盛農產品","343.10","6.57","1.95","10/29"
"高盛家畜指數","218.75","0.45","0.20","10/29"
"高盛工業金屬","462.39","-1.87","-0.40","10/29"
"天然氣","560.15","-3.25","-0.58","11:44"
"AMEX航空","46.62","1.06","2.33","11:44"
"銀行","102.21","-0.79","-0.77","11:44"
"醫療服務","441.20","0.28","0.06","11:44"
"電腦科技","1000.68","3.77","0.38","11:44"
"電腦硬體","270.04","0.69","0.26","11:44"
"保險","4154.87","-12.55","-0.30","11:44"
"美國紙業","151.77","-3.00","-1.94","11:42"
"零售業","460.80","-1.74","-0.38","11:44"
"掮客商指數","231.94","-3.59","-1.52","11:44"
"美元指數","76.82","-0.18","-0.23","10/29"
"歐元指數","144.28","0.03","0.02","11:40"
"日圓指數","87.20","-0.02","-0.02","11:40"
"澳幣指數","91.99","0.02","0.02","11:40"
"30年債券價格","113.69","0.16","0.14","10/29"
"30年債殖利率","46.70","0.07","0.15","11:44"
"10年期票利率","43.83","0.00","0.00","11:44"
"5年期票殖利率","40.51","0.04","0.10","11:44"
"3月期票殖利率","38.90","0.30","0.78","11:44"
"Put/Call比例","0.89","-0.03","-3.26","11:44"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","791.80","+2.40","+0.30","5:20"
"銀","14.52","+0.15","+1.05","5:18"
"白金","1458.00","0.00","0.00","22:50"
"鈀","375.00","0.00","0.00","0:04"
"銅","3.5785","+0.0000","+0.00","2:15"
"鎳","14.1785","-0.0227","-0.16","2:15"
"鋁","1.1258","+0.0005","+0.04","4:11"
"鋅","1.3186","+0.0000","+0.00","2:15"
"鉛","1.6651","-0.0045","-0.27","2:15"
"黃金期貨","792.600","5.100","0.65","1:38"
"銀期貨","14.430","0.150","1.05","1:37"
"銅期貨","352.100","-1.650","-0.47","1:20"
"天然氣期","7.974","0.166","2.13","10/29"
"布蘭特油期","90.320","1.630","1.84","3:09"
"WTI原油期","93.530","1.670","1.82","10/29"
"玉米期貨","376.000","4.000","1.08","2:15"
"小麥期貨","828.500","28.500","3.56","2:15"
"可可粉期","954.000","13.000","1.38","1:00"
"大豆期貨","1028.750","15.500","1.53","2:15"
"咖啡C期","122.350","0.900","0.74","3:15"
"十一號糖","10.070","-0.080","-0.79","3:14"
"二號棉期","64.770","0.140","0.22","3:14"

