"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","11964.16","176.65","1.50","16:00"
"東證一部","1163.63","13.98","1.22","15:00"
"東證二部","2676.15","-5.19","-0.19","15:00"
"JASDAQ","60.03","-0.27","-0.45","15:00"
"上海綜合","3668.90","-151.15","-3.96","15:16"
"上海A股","3850.78","-157.62","-3.93","15:16"
"上海B股","246.38","-24.48","-9.04","15:16"
"滬深300","3763.95","-201.33","-5.08","15:01"
"香港恆生","21384.61","300.00","1.42","16:01"
"香港國企","11074.83","37.74","0.34","16:01"
"香港紅籌","4598.82","31.08","0.68","16:01"
"台灣加權","8057.82","52.36","0.65","13:46"
"台灣店頭","135.51","0.40","0.30","13:46"
"韓國指數","1588.75","14.31","0.91","18:10"
"越南股市","588.26","-27.45","-4.46","11:01"
"泰國股市","812.32","5.58","0.69","17:01"
"菲律賓","2777.42","-16.26","-0.58","12:11"
"馬來西亞","1180.02","2.49","0.21","17:00"
"印尼股市","2339.80","27.47","1.19","17:08"
"印度股市","14833.46","23.97","0.16","17:13"
"孟加拉","2969.53","17.86","0.61","22:15"
"巴基斯坦","10435.71","-231.86","-2.17","13:15"
"斯里蘭卡","2551.29","8.11","0.32","14:30"
"澳洲股市","5163.80","-9.40","-0.18","16:47"
"紐西蘭","3418.63","-10.80","-0.31","13:31"
"新加坡","2833.58","40.83","1.46","17:10"
"龍籌股","136.59","+1.64","1.22","03/18"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2018.76","27.92","1.40","18:00"
"英國指數","5605.80","191.40","3.54","16:35"
"法國指數","4582.59","151.55","3.42","18:10"
"德國指數","6393.39","211.09","3.41","20:29"
"道瓊歐洲","3558.66","126.84","3.70","19:00"
"土耳其","40720.27","1310.86","3.33","17:11"
"匈牙利","21768.12","694.89","3.30","16:36"
"奧地利","3600.40","75.76","2.15","17:35"
"波蘭股市","46332.85","1398.95","3.11","16:40"
"捷克股市","1504.40","35.90","2.44","17:13"
"瑞典股市","914.55","27.99","3.16","17:43"
"芬蘭股市","9656.13","300.78","3.22","18:31"
"挪威股市","344.64","5.78","1.71","16:25"
"希臘指數","3869.56","86.10","2.28","16:54"
"義大利","23930.00","559.00","2.39","17:43"
"盧森堡","2077.66","24.27","1.18","17:40"
"荷蘭","427.48","11.56","2.78","18:07"
"瑞士股市","7013.87","239.61","3.54","17:30"
"西班牙","1411.55","38.01","2.77","17:39"
"葡萄牙","3205.36","83.44","2.67","17:08"
"愛爾蘭","5898.11","176.44","3.08","20:00"
"以色列","985.80","21.42","2.22","13:11"
"埃及股市","95609.05","-245.38","-0.26","13:37"
"南非股市","27908.63","77.51","0.28","16:00"
"摩洛哥","30163.48","-186.64","-0.61","20:26"
"約旦指數","8458.37","-119.03","-1.39","14:00"
"杜拜指數","5617.63","35.70","0.64","12:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12392.66","420.41","3.51","16:30"
"NASDAQ","2268.26","91.25","4.19","17:17"
