"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17287.65","23.71","0.14","close"
"東證一部","1713.61","2.93","0.17","close"
"東證二部","4205.92","24.27","0.58","close"
"JASDAQ","85.07","0.80","0.95","close"
"上海綜合","3183.98","-13.56","-0.42","03/30"
"上海A股","3346.35","-14.47","-0.43","03/30"
"上海B股","177.80","1.05","0.59","03/30"
"香港恆生","19800.93","-20.85","-0.11","16:19"
"香港國企","9616.20","16.68","0.17","16:19"
"香港紅籌","3435.70","1.93","0.06","16:19"
"台灣","7884.41","36.08","0.46","13:46"
"韓國","1452.55","1.60","0.11","18:03"
"新加坡","3231.24","2.36","0.07","17:05"
"馬來西亞","1246.87","10.98","0.89","17:00"
"菲律賓","3203.55","51.83","1.64","12:11"
"印尼","1830.92","13.21","0.73","17:09"
"越南","1071.33","2.62","0.24","14:19"
"泰國","673.71","2.09","0.31","17:02"
"印度","13072.10","92.44","0.71","16:28"
"澳洲","5978.80","33.10","0.56","17:47"
"日本不動產","4262.36","79.02","1.89","15:45"
"東證REIT","2480.55","64.12","2.65","15:01"
"澳洲不動產","1840.54","11.42","0.62","19:15"
"新加坡不動產","1521.36","14.72","0.98","03/29"
"恆生地產","23727.42","-74.99","-0.32","17:01"
"亞洲REIT","194.06","2.84","1.49","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6310.20","-14.00","-0.22","15:16"
"法國","5634.16","2.63","0.05","17:10"
"德國","6917.03","19.95","0.29","18:35"
"俄羅斯","1935.72","-4.75","-0.24","18:00"
"道瓊歐洲","4181.03","0.96","0.02","17:15"
"土耳其","43661.12","-5.05","-0.01","15:41"
"匈牙利","23423.20","52.62","0.23","15:36"
"奧地利","4645.50","5.19","0.11","16:35"
"波蘭","57524.57","241.38","0.42","15:40"
"捷克","1712.20","9.00","0.53","16:13"
"愛沙尼亞","897.61","7.14","0.80","13:05"
"拉托維亞","662.28","-8.90","-1.33","13:05"
"立陶宛","493.53","3.05","0.62","13:05"
"盧森堡","2377.81","14.30","0.60","15:10"
"義大利","32541.00","54.00","0.17","16:43"
"西班牙","1622.49","3.72","0.23","16:53"
"瑞士","8976.99","-0.46","-0.01","16:30"
"瑞典","1214.41","0.13","0.01","16:44"
"芬蘭","10313.00","23.36","0.23","17:32"
"挪威","386.16","-0.82","-0.21","15:25"
"英國不動產","3095.71","16.62","0.54","16:37"
"歐陸不動產","3308.09","46.22","1.42","17:27"
"歐洲不動產","4032.73","35.34","0.88","17:27"
"以色列","997.21","14.94","1.52","03/29"
"埃及","63381.75","-293.13","-0.46","03/29"
"南非","24590.20","98.56","0.40","16:01"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12354.35","5.60","0.04","16:30"
"NASDAQ","2421.64","3.76","0.16","17:16"
"羅素2000","800.71","1.77","0.22","16:59"
"S&P 500","1420.86","-1.67","-0.12","16:59"
"DJ貴金屬","270.30","-0.41","-0.15","17:36"
"CBOE黃金","142.59","0.10","0.07","16:49"
"AMEX金蟲","337.66","-0.84","-0.25","16:32"
"費城金銀","137.01","-0.02","-0.01","16:45"
"費城油業","214.63","-2.58","-1.19","16:45"
"AMEX石油","1216.31","-16.52","-1.34","16:32"
"NYSE能源","11983.86","-141.37","-1.17","17:06"
"AMEX能源","604.45","-7.58","-1.24","16:32"
"費城半導","465.57","0.86","0.18","16:45"
"NSDQ金融","3066.39","-6.25","-0.20","17:16"
"NYSE金融","9396.89","-3.31","-0.04","17:06"
"ISE水指數","76.08","0.15","0.20","16:29"
"道瓊水指數","704.73","3.52","0.50","17:28"
"道瓊權益REIT","324.74","4.15","1.29","16:49"
"NBI生技","776.95","7.98","1.04","17:16"
"AMEX生技","764.18","5.67","0.75","16:32"
"費城藥物","203.20","-0.61","-0.30","16:45"
"加拿大","13165.50","-92.52","-0.70","17:05"
"巴西","45804.66","449.53","0.99","17:19"
"墨西哥","28747.69","43.45","0.15","15:21"
"阿根廷","2102.78","3.69","0.18","18:01"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","664.80","+2.40","+0.36","1:30"
"銀","13.42","+0.02","+0.15","1:30"
"白金","1246.00","+9.00","+0.73","1:29"
"鈀","355.00","0.00","0.00","1:12"
"銅","3.1088","-0.0023","-0.07","1:19"
"鎳","21.1525","+0.0000","+0.00","1:09"
"鋁","1.2611","+0.0000","+0.00","1:09"
"鋅","1.4867","+0.0045","+0.31","1:17"
"鉛","0.8755","+0.0000","+0.00","1:09"
"黃金期貨","669.000","1.400","00.21","1:41"
"銀期貨","13.450","0.110","00.82","1:41"
"銅期貨","6781.000","101.000","01.51","03/29"
"天然氣期","7.730","0.121","01.59","2:49"
"WTI原油期","65.870","-0.160","-00.24","2:51"
"玉米期貨","374.500","-20.000","-05.07","2:15"
"小麥期貨","438.000","-23.000","-04.99","2:15"
"可可粉期","1953.000","12.000","00.62","1:06"
"大豆期貨","761.250","-17.000","-02.18","2:15"
"咖啡C期","109.250","-1.350","-01.22","1:27"
"十一號糖","9.880","0.030","00.30","1:20"
"二號棉期","53.570","-0.620","-01.14","2:34"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3356","0.0025","0.1879","4:52"
"英鎊/美元","1.9680","0.0062","0.3135","4:52"
"美元/瑞士法郎","1.2154","-0.0023","-0.1922","4:53"
"美元/俄盧布","25.9870","-0.0238","-0.0915","4:53"
"美元/匈牙利幣","185.6100","-0.6500","-0.3490","4:53"
"美元/土耳其幣","1.3890","-0.0009","-0.0648","4:49"
"美元/南非幣","7.2500","-0.0080","-0.1102","4:49"
"美元/日圓","117.8330","-0.2415","-0.2045","4:53"
"美元/人民幣","7.7258","-0.0012","-0.0162","1:50"
"美元/港幣","7.8140","0.0012","0.0160","4:53"
"美元/台幣","33.0600","-0.0400","-0.1208","1:07"
"美元/韓圜","940.6000","0.1000","0.0106","23:08"
"美元/泰銖","32.4000","0.1500","0.4651","4:16"
"美元/新元","1.5176","-0.0002","-0.0099","4:52"
"美元/馬來幣","3.4575","0.0030","0.0868","23:08"
"美元/印尼盾","9121.0000","-6.5000","-0.0712","4:01"
"美元/印度盧比","43.4720","-0.2750","-0.6286","19:32"
"澳幣/美元","0.8089","0.0023","0.2852","4:53"
"紐幣/美元","0.7146","0.0007","0.0980","4:53"
"美元/巴西幣","2.0590","0.0195","0.9561","4:53"
"美元/墨披索","11.0430","0.0246","0.2232","4:53"
"美元/加幣","1.1538","-0.0052","-0.4444","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","281.893","0.454%","-0.649","3/30"
"中國","50.858","0.158%","-2.313","3/30"
"印度","376.819","1.622%","-3.537","3/30"
"俄羅斯","1212.647","-0.82%","-3.01","3/30"
"巴西","2325.915","1.396%","5.463","3/30"
"新興市場","929.034","0.472%","1.795","3/30"
"新興亞洲","370.115","0.383%","-0.363","3/30"
"新興東歐","305.969","-0.418%","-1.119","3/30"
"新興拉美","3163.199","0.939%","5.592","3/30"
"世界","375.300","-0.067%","2.044","3/30"
"歐洲","548.545","-0.199%","3.198","3/30"
"遠東ex日本","429.467","0.156%","0.904","3/30"
"中華","285.916","0.068%","-1.201","3/30"
"歐洲小型","321.842","0.06%","7.218","3/30"
"日本小型","106.526","0.422%","4.341","3/30"
"美國小型","304.900","0.333%","1.913","3/30"
"世界小型","247.699","0.269%","4.791","3/30"
"日本","3303.138","-0.092%","2.956","3/30"
"香港","7265.493","-0.042%","0.216","3/30"
"世界能源","237.98","-2.30","-0.96","03/30"
"世界原料","247.21","-0.13","-0.05","03/30"

