"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7868.406","-11.05","-0.14%","18:44"
"澳洲股市","5801.663","8.97","0.15%","18:09"
"日經225","19353.77","-80.87","-0.42%","15:15"
"東證一部","1592.2","-7.85","-0.49%","15:00"
"東證二部","6577.11","21.27","0.32%","15:00"
"JASDAQ","150.89","0.80","0.53%","15:00"
"韓國股市","2375.84","9.44","0.40%","18:03"
"台灣加權","10488.96","82.15","0.79%","13:49"
"台灣店頭","137.63","0.84","0.61%","13:49"
"上海綜合","3271.512","-16.19","-0.49%","15:29"
"上海A股","3426.181","-16.99","-0.49%","15:29"
"上海B股","336.444","-0.74","-0.22%","15:29"
"深圳A股","1977.178","-12.04","-0.61%","15:00"
"深圳B股","1153.304","-7.61","-0.66%","15:00"
"滬深300","3734.65","-21.44","-0.57%","15:01"
"深證成指","10552.96","-66.38","-0.63%","15:00"
"中小板指","7125.782","-53.82","-0.75%","15:00"
"創業板指","1795.74","-11.63","-0.64%","15:00"
"香港恆生","27518.6","116.93","0.43%","16:09"
"香港國企","11051","96.08","0.88%","16:09"
"香港紅籌","4307.64","10.21","0.24%","08/24"
"香港創業板","270.41","1.44","0.54%","16:22"
"蒙古股市","15374.85","-76.59","-0.50%","14:10"
"新加坡","3272.16","12.11","0.37%","17:10"
"越南股市","769.77","3.79","0.49%","15:01"
"泰國股市","1575.96","2.58","0.16%","17:07"
"菲律賓","8004.93","6.18","0.08%","15:20"
"馬來西亞","1775.5","2.56","0.14%","17:05"
"印尼股市","5894.117","-19.91","-0.34%","16:00"
"印度股市","31596.06","28.05","0.09%","17:31"
"巴基斯坦","30032.49","-416.86","-1.37%","15:56"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1047.92","2.96","0.28%","18:40"
"英國股市","7407.06","24.41","0.33%","16:35"
"法國股市","5113.13","-2.26","-0.04%","18:05"
"德國股市","12180.83","6.53","0.05%","18:30"
"土耳其","109154","201","0.18%","18:10"
"匈牙利","37954.41","201.19","0.53%","17:25"
"烏克蘭","1129.92","-2.12","-0.19%","08/23"
"奧地利","3205.09","20.27","0.64%","17:45"
"波蘭股市","63886.54","1186.71","1.89%","17:15"
"捷克股市","1034.15","2.82","0.27%","16:45"
"瑞典股市","1537.989","-4.15","-0.27%","17:35"
"芬蘭股市","9465.832","-19.66","-0.21%","18:35"
"挪威股市","659.24","-4.84","-0.73%","16:42"
"希臘股市","835.55","6.39","0.77%","17:19"
"義大利","23956.74","105.31","0.44%","17:36"
"比利時","3917.99","8.29","0.21%","18:05"
"盧森堡","1663.227","-0.24","-0.01%","17:35"
"荷蘭股市","519.1","-0.26","-0.05%","18:05"
"冰島股市","1334.88","5.17","0.39%","16:35"
"丹麥股市","1011.63","8.39","0.84%","17:05"
"瑞士股市","8943.04","-15.45","-0.17%","17:31"
"西班牙","1042.85","1.98","0.19%","17:38"
"葡萄牙","2887.12","9.14","0.32%","17:05"
"愛爾蘭","6715.61","56.08","0.84%","16:45"
"以色列","1428.98","3.66","0.26%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","50101.48","366.97","0.74%","17:00"
"約旦股市","2105.71","-4.49","-0.21%","14:59"
"杜拜股市","3624.49","-0.36","-0.01%","14:00"
"阿布達比","4493.81","6.40","0.14%","14:00"
"奈及利亞","36575.86","-483.35","-1.30%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","21783.4","-28.69","-0.13%","16:39"
"NASDAQ","6271.328","-7.08","-0.11%","17:16"
"NYSE綜合","11773.8","-12.12","-0.10%","18:31"
"S&P 500","2438.97","-5.07","-0.21%","16:39"
"羅素3000","1440.79","-2.06","-0.14%","16:30"
"羅素3000成長","996.68","-0.92","-0.09%","16:30"
"羅素3000價值","1503.59","-2.49","-0.17%","16:30"
"羅素1000","1350.802","-2.41","-0.18%","16:30"
"羅素2000","1373.875","4.14","0.30%","16:30"
"費城金銀","86.12","0.48","0.56%","08/24"
"AMEX金蟲","200.12","0.39","0.20%","08/24"
"道瓊貴金屬","176.81","0.29","0.16%","08/24"
"AMEX能源","625.67","0.00","0.00%","08/24"
"NYSE能源","9987.54","-39.22","-0.39%","17:25"
"費城油業","119.76","-0.51","-0.42%","08/24"
"AMEX石油","1099.50","3.90","0.36%","08/24"
"費城半導體","1085.93","-0.47","-0.04%","08/24"
"NBI生技","3275.57","39.29","1.21%","08/24"
"AMEX生技","3909.07","52.45","1.36%","08/24"
"加拿大","15076.16","13.00","0.09%","16:35"
"巴西股市","71132.8","655.17","0.93%","17:28"
"墨西哥","51470.06","189.88","0.37%","15:16"
"阿根廷","23392.5","130.12","0.56%","17:36"
"智利股市","5152.8","24.87","0.48%","16:17"
"委內瑞拉","199749","1578","0.80%","13:00"
"哥倫比亞","1477.41","-3.83","-0.26%","14:59"
"百慕達","1959.48","-0.54","-0.03%","close"
"牙買加","253885","2160","0.86%","13:06"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1200.00","-22.00","-1.80%","08/24"
"波羅的海海岬型","2333.00","-49.00","-2.06%","08/24"
"波羅的海巴拿馬","1259.00","-52.00","-3.97%","08/24"
"波羅的海輕便型","840.00","7.00","0.84%","08/24"
"VIX波動率","12.23","-0.02","-0.16%","16:14"
"VXD道瓊波動","11.59","-0.13","-1.11%","08/24"
"VXN納指波動","15.97","0.17","1.08%","08/24"
"羅素大中華","1985.96","20.29","1.03%","18:31"
"道瓊歐洲","3444.73","6.10","0.18%","23:03"
"道瓊交通運輸","9021.12","-65.18","-0.72%","08/24"
"AMEX航空","102.81","-1.08","-1.04%","08/24"
"道瓊公用事業","743.25","-0.75","-0.10%","08/24"
"美國紙業","125.93","-0.17","-0.13%","08/24"
"美林科技100","933.94","0.34","0.04%","08/24"
"電腦科技","2320.74","-2.87","-0.12%","08/24"
"電腦碟片","100.32","-0.03","-0.03%","08/24"
"電腦硬體","712.74","2.99","0.42%","08/24"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","93.23","0.09","0.10%","16:59"
"歐元指數","118.03","-0.07","-0.06%","08/24"
"英鎊指數","128.03","0.03","0.02%","08/24"
"日圓指數","91.30","-0.45","-0.49%","08/24"
"澳幣指數","79.02","-0.04","-0.05%","08/24"
"瑞郎指數","103.57","-0.03","-0.03%","08/24"
"30年債殖利率","27.69","0.20","0.73%","15:00"
"10年期票利率","21.94","0.23","1.06%","15:00"
"5年期票利率","17.75","0.28","1.60%","15:00"
"3月期票利率","9.98","0.18","1.84%","15:00"
"JP新興當地債","290.4810","-0.0750","-0.03%","08/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","177.7958","0.21","0.12%","17:27"
"高盛商品","212.17","-0.56","-0.26%","08/24"
"高盛綜合商品","199.18","0.05","0.02%","08/24"
"Rogers商品","2204.35","11.54","0.53%","08/23"
"CRB工業金屬","1614.76","1.71","0.11%","08/24"
"高盛貴金屬","173.89","-0.41","-0.24%","08/24"
"高盛基本金屬","196.28","1.92","0.99%","08/24"
"Rogers金屬","2139.94","4.00","0.19%","08/23"
"FTSE金礦","1535.54","0.00","0.00%","08/23"
"道瓊世界原料","297.08","0.91","0.31%","08/24"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","83.52","-0.08","-0.10%","08/24"
"CRB能源開採","591.91","0.84","0.14%","08/24"
"高盛能源","98.66","-0.95","-0.95%","08/24"
"天然氣","488.97","1.04","0.21%","08/24"
"Rogers能源","292.16","3.26","1.13%","08/23"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","45.45","-0.01","-0.01%","16:02"
"生物能源","103.27","-0.21","-0.20%","08/24"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","191.44","-0.03","-0.02%","08/24"
"純淨科技","1683.63","0.24","0.01%","08/24"
"WH創新能源","225.20","-0.32","-0.14%","08/24"
"ISE水指數","165.92","-0.44","-0.26%","17:16"
"道瓊水指數","1867.12","0.32","0.02%","08/24"
"CRB農業","5115.72","-7.74","-0.15%","08/24"
"Dax全球農金","409.25","0.19","0.05%",""
"Rogers農產","800.94","0.61","0.08%","08/23"
"高盛農產品","36.87","0.33","0.91%","08/24"
"高盛牲畜","178.29","0.91","0.51%","08/24"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1288.2","1.8","0.14%","05:53"
"銀","16.98","0.0065","0.04%","05:49"
"白金","979.06","-0.24","-0.02%","05:53"
"鈀","934.7","-0.33","-0.04%","05:00"
"銅","3.0232","0.06","1.96%","01:59"
"鎳","5.3010","0.04","0.81%","01:59"
"鋁","0.9595","0.00","0.20%","01:59"
"鋅","1.4129","0.01","0.64%","01:59"
"鉛","1.0528","-0.02","-1.44%","01:59"
"鈾","20.75","0.25","1.22%","08/14"
"黃金期貨","1292","-2.7","-0.21%","04:59"
"銀期貨","17.046","-0.08","-0.47%","04:50"
"銅期貨","305.65","5.35","1.78%","04:59"
