"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15222.85","87.64","0.58","11/27"
"東證一部","1478.78","11.75","0.80","11/27"
"東證二部","3303.81","-0.47","-0.01","11/27"
"JASDAQ","72.95","0.60","0.83","11/27"
"上海綜合","4861.11","-97.74","-1.97","11/27"
"上海A股","5102.94","-102.51","-1.97","11/27"
"上海B股","316.50","-7.51","-2.32","11/27"
"滬深300","4711.15","-88.93","-1.85","11/27"
"香港恆生","27210.21","-416.41","-1.51","11/27"
"香港國企","16279.34","-263.03","-1.59","11/27"
"香港紅籌","5884.55","-80.18","-1.34","11/27"
"台灣加權","8375.76","-152.57","-1.79","11/27"
"台灣店頭","153.69","-3.57","-2.27","11/27"
"韓國指數","1859.79","4.46","0.24","11/27"
"新加坡","3372.64","-45.94","-1.34","11/27"
"馬來西亞","1364.99","0.62","0.05","11/27"
"菲律賓","3524.19","-13.10","-0.37","11/27"
"印尼股市","2627.95","-20.09","-0.76","11/27"
"越南股市","988.08","-3.30","-0.33","11/27"
"泰國股市","822.99","-9.79","-1.18","11/27"
"印度股市","19127.73","-119.81","-0.62","11/27"
"澳洲股市","6493.40","-0.20","-0.00","10:07"
"紐西蘭","4076.84","-27.23","-0.66","07:42"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2155.38","-21.69","-1.00","11/27"
"英國指數","6140.70","-39.80","-0.64","11/27"
"法國指數","5434.17","-24.22","-0.44","11/27"
"德國指數","7531.35","-36.01","-0.48","11/27"
"道瓊歐洲","4224.44","-13.56","-0.32","11/27"
"土耳其","51452.32","-1230.16","-2.34","11/27"
"匈牙利","23899.35","-1066.28","-4.27","11/27"
"奧地利","4208.49","-68.49","-1.60","11/27"
"波蘭股市","54575.42","-810.31","-1.46","11/27"
"捷克股市","1737.70","-33.40","-1.89","11/27"
"盧森堡","2225.15","-18.72","-0.83","11/27"
"義大利","28935.00","-41.00","-0.14","16:43"
"西班牙","1660.39","-1.46","-0.09","11/27"
"瑞士股市","8431.10","69.94","0.84","11/27"
"瑞典股市","1058.63","-4.02","-0.38","11/27"
"芬蘭股市","11358.23","-222.95","-1.93","11/27"
"挪威股市","403.99","-10.46","-2.52","11/27"
"以色列","1168.18","-6.06","-0.52","11/27"
"埃及股市","85651.46","-44.68","-0.05","11/27"
"南非股市","26574.61","-136.35","-0.51","11/27"
"摩洛哥","25491.46","-105.65","-0.41","11/27"
"約旦指數","6980.18","-99.32","-1.40","11/27"
"杜拜指數","5243.17","-123.03","-2.29","11/27"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12958.44","215.00","1.69","16:30"
"NASDAQ","2580.80","39.81","1.57","17:16"
"羅素2000","743.27","8.20","1.12","16:59"
"S&P 500","1428.23","21.01","1.49","17:00"
"費城金銀","168.97","-0.54","-0.32","11/27"
"DJ貴金屬","345.02","-0.39","-0.11","17:32"
"CBOE黃金","173.67","-0.43","-0.25","16:49"
"AMEX金蟲","413.62","-2.35","-0.56","16:44"
"AMEX能源","712.21","-5.26","-0.73","16:44"
"NYSE能源","14165.02","-66.96","-0.47","17:05"
"費城油業","278.13","-4.60","-1.63","11/27"
"AMEX石油","1380.66","-10.64","-0.76","16:44"
"費城半導","410.57","8.22","2.04","11/27"
"NSDQ金融","2798.09","53.83","1.96","17:16"
"NYSE金融","8217.68","220.02","2.75","17:05"
"NBI生技","832.11","16.81","2.06","17:16"
"AMEX生技","808.50","17.44","2.21","16:44"
"費城藥物","208.36","4.04","1.98","11/27"
"加拿大","13369.12","48.07","0.36","11/27"
"巴西指數","59431.50","362.33","0.61","11/27"
"墨西哥","28124.65","241.64","0.87","15:05"
"阿根廷","2169.78","-21.04","-0.96","11/27"
"智利","3056.86","-3.77","-0.12","11/27"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10003.00","-145.00","-1.43","11/26"
"波海海峽航運","14695.00","-178.00","-1.20","11/26"
"波海巴拿馬航運","9812.00","-185.00","-1.85","11/26"
"VIX波動率","26.28","-2.63","-9.10","16:14"
"DJ交通運輸","4466.78","82.42","1.88","16:30"
"道瓊公用事業","523.36","3.24","0.62","16:30"
"歐洲公用事業","360.99","-4.01","-1.10","17:45"
"全球公用事業","8160.95","-41.87","-0.51","16:15"
"ISE水指數","84.72","1.05","1.25","16:44"
"道瓊水指數","716.97","11.23","1.59","16:04"
"NSDQ純淨優勢","537.88","0.70","0.13","16:44"
"純淨科技","1393.24","15.94","1.16","16:44"
"WH革新能源","258.85","2.64","1.03","16:44"
"WH乾淨能源","229.01","-0.36","-0.16","16:44"
"全球乾淨能源","3273.23","-6.96","-0.21","16:34"
"ISE替代能源","57.46","-0.24","-0.42","16:44"
"全球替代能源","3498.73","-28.99","-0.82","16:33"
"生物能源","550.65","2.04","0.37","16:33"
"AMEX環境服務","1017.24","17.16","1.72","16:44"
"歐洲環境控制","177.00","-1.52","-0.85","17:45"
"美國環境控制","100.86","1.25","1.25","16:15"
"KLD社會責任","123.56","1.64","1.34","16:44"
"Clvrt社會責任","85.27","1.38","1.65","16:01"
"ISE邪惡指數","127.68","1.67","1.32","16:44"
"MSCI世界能源","280.95","-4.13","-1.45","11/26"
"MSCI世界原料","285.32","0.11","0.04","11/26"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4302.43","-71.27","-1.63","14:30"
"Rogers能源","1326.40","7.64","0.58","11/26"
"Rogers金屬","2219.42","51.16","2.36","11/26"
"Rogers農產","1263.48","8.14","0.65","11/26"
"日本不動產","3222.84","-22.29","-0.69","15:44"
"東證REIT","1837.16","-17.24","-0.93","15:00"
"澳洲不動產","1817.11","-41.04","-2.21","18:14"
"新加坡不動產","1276.77","36.58","2.95","11/26"
"恆生地產","35126.82","-160.75","-0.46","17:01"
"亞洲REIT","163.76","-1.81","-1.09","16:30"
"英國不動產","1938.63","-2.45","-0.13","17:36"
"歐陸不動產","2284.74","16.19","0.71","17:45"
"歐洲不動產","2909.80","14.12","0.49","17:45"
"DJ權益REIT","258.01","5.54","2.19","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","347.77","-5.60","-1.58","11/27"
"MS商品指數","784.40","-1.75","-0.22","11/27"
"高盛商品指數","7517.02","-22.96","-0.30","11/26"
"高盛農產品","352.71","-2.74","-0.77","11/26"
"高盛家畜指數","232.26","-0.44","-0.19","11/26"
"高盛工業金屬","415.09","3.65","0.89","11/26"
"天然氣","534.50","-4.15","-0.77","11/27"
"AMEX航空","38.46","0.52","1.37","11/27"
"銀行","90.41","2.29","2.60","11/27"
"醫療服務","429.67","5.66","1.33","11/27"
"電腦科技","915.88","11.58","1.28","11/27"
"電腦硬體","236.78","2.77","1.18","11/27"
"保險","3992.51","48.95","1.24","11/27"
"美國紙業","128.62","0.33","0.26","11/27"
"零售業","411.52","7.24","1.79","11/27"
"掮客商指數","200.83","6.43","3.31","11/27"
"美元指數","75.12","0.30","0.40","11/27"
"歐元指數","148.33","-0.27","-0.18","11/27"
"日圓指數","92.02","-0.49","-0.53","11/27"
"澳幣指數","87.38","-0.09","-0.10","11/27"
"30年債券價格","117.62","-1.25","-1.05","11/27"
"30年債殖利率","43.55","0.75","1.75","11/27"
"10年期票利率","39.44","0.97","2.52","11/27"
"5年期票殖利率","33.66","1.21","3.73","11/27"
"3月期票殖利率","30.75","0.20","0.65","11/27"
"Put/Call比例","0.82","-0.16","-16.33","11/27"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","813.40","-1.90","-0.23","5:54"
"銀","14.52","-0.04","-0.28","5:54"
"白金","1448.00","0.00","0.00","1:02"
"鈀","354.00","0.00","0.00","22:02"
"銅","2.9781","-0.0091","-0.30","4:19"
"鎳","13.0423","+0.0000","+0.00","4:18"
"鋁","1.1156","+0.0005","+0.04","4:22"
"鋅","1.0696","+0.0000","+0.00","4:18"
"鉛","1.3702","+0.0000","+0.00","4:18"
"黃金期貨","821.200","-12.500","-1.50","2:39"
"銀期貨","14.683","-0.348","-2.32","2:47"
"銅期貨","299.250","-5.800","-1.90","2:29"
"天然氣期","7.557","-0.166","-2.15","4:05"
"布蘭特油期","92.520","-2.800","-2.94","4:43"
"WTI原油期","94.420","-3.280","-3.36","3:47"
"玉米期貨","400.750","-2.500","-0.62","3:15"
"小麥期貨","851.750","17.750","2.13","3:15"
"可可粉期","922.000","5.000","0.55","0:59"
"大豆期貨","1091.000","-12.750","-1.16","3:14"
"咖啡C期","125.600","0.000","0.00","4:14"
"十一號糖","9.700","-0.040","-0.41","4:15"
"二號棉期","64.450","-0.470","-0.72","4:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4824","-0.0048","-0.32","4:53"
"英鎊/美元","2.0690","-0.0023","-0.11","4:53"
"美元/瑞士法郎","1.1058","0.0088","0.81","4:53"
"美元/俄盧布","24.3310","0.0432","0.18","4:53"
"美元/匈牙利幣","173.4300","0.1000","0.06","4:53"
"美元/土耳其幣","1.2175","-0.0054","-0.44","4:53"
"美元/南非幣","6.9892","0.0051","0.07","4:53"
"美元/日圓","109.0230","1.6130","1.50","4:53"
"美元/人民幣","7.3865","-0.0104","-0.14","1:34"
"美元/港幣","7.7836","0.0026","0.03","4:53"
"美元/台幣","32.3200","0.0020","0.01","14:59"
"美元/韓圜","930.9000","-1.5000","-0.16","4:43"
"美元/泰銖","31.1350","-0.1150","-0.37","3:59"
"美元/新元","1.4420","-0.0027","-0.19","4:53"
"美元/馬來幣","3.3715","0.0060","0.18","4:47"
