"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17009.55","265.40","1.59","close"
"東證一部","1694.08","17.02","1.01","close"
"東證二部","4183.50","-19.48","-0.46","close"
"JASDAQ","83.68","-0.36","-0.43","close"
"上海綜合","3014.44","83.96","2.87","03/19"
"上海A股","3167.72","88.63","2.88","03/19"
"上海B股","171.86","1.65","0.97","03/19"
"香港恆生","19266.74","313.24","1.65","16:19"
"香港國企","9225.30","112.30","1.23","16:19"
"香港紅籌","3325.90","79.35","2.44","16:19"
"台灣","7737.46","17.66","0.23","13:46"
"韓國","1443.39","15.51","1.09","18:03"
"新加坡","3113.39","44.64","1.46","17:05"
"馬來西亞","1192.22","10.02","0.85","17:00"
"菲律賓","3041.38","-20.87","-0.68","12:11"
"印尼","1777.89","1.53","0.09","03/16"
"越南","1133.34","23.58","2.12","15:32"
"泰國","669.14","-1.91","-0.28","17:01"
"印度","12644.99","214.59","1.73","17:13"
"澳洲","5839.30","21.50","0.37","16:47"
"日本不動產","4042.97","72.63","1.83","15:45"
"東證REIT","2319.33","54.11","2.39","15:01"
"澳洲不動產","1881.47","14.26","0.76","18:15"
"新加坡不動產","1387.50","-14.68","-1.05","03/16"
"恆生地產","22629.28","334.16","1.50","17:01"
"亞洲REIT","186.71","3.56","1.94","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6189.40","58.80","0.96","16:36"
"法國","5458.95","76.79","1.43","18:12"
"德國","6671.41","91.54","1.39","18:38"
"俄羅斯","1846.38","25.04","1.37","03/19"
"道瓊歐洲","4055.49","70.95","1.78","18:15"
"土耳其","41922.21","102.37","0.24","16:38"
"匈牙利","23290.44","227.32","0.99","16:36"
"奧地利","4506.90","70.50","1.59","17:35"
"波蘭","54591.45","914.52","1.70","16:40"
"捷克","1653.70","10.50","0.64","17:13"
"愛沙尼亞","871.23","1.52","0.17","14:05"
"拉托維亞","665.67","0.78","0.12","14:05"
"立陶宛","493.58","2.70","0.55","14:05"
"盧森堡","2288.89","13.69","0.60","16:10"
"義大利","31568.00","450.00","1.45","17:43"
"西班牙","1580.11","28.85","1.86","17:39"
"瑞士","8841.70","124.07","1.42","17:31"
"瑞典","1188.73","21.75","1.86","17:44"
"芬蘭","10148.32","124.97","1.25","18:32"
"挪威","375.12","6.98","1.90","16:24"
"英國不動產","3014.41","33.99","1.14","17:37"
"歐陸不動產","3261.39","77.69","2.44","17:45"
"歐洲不動產","3937.03","73.34","1.90","17:45"
"以色列","951.09","10.17","1.08","16:30"
"埃及","62911.78","-359.05","-0.57","13:43"
"南非","23579.07","315.48","1.36","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12226.17","115.76","0.96","16:30"
"NASDAQ","2394.41","21.75","0.92","17:17"
"羅素2000","787.05","8.28","1.06","16:59"
"S&P 500","1402.06","15.11","1.09","16:59"
"DJ貴金屬","267.45","3.59","1.36","17:31"
"CBOE黃金","140.74","1.53","1.10","16:49"
"AMEX金蟲","330.76","3.75","1.15","16:37"
"費城金銀","134.99","1.68","1.26","03/19"
"費城油業","208.42","5.64","2.78","03/19"
"AMEX石油","1154.17","18.94","1.67","16:37"
"NYSE能源","11355.15","185.81","1.66","17:06"
"AMEX能源","576.74","10.09","1.78","16:37"
"費城半導","469.18","-2.81","-0.59","03/19"
"NSDQ金融","3055.53","26.39","0.87","17:17"
"NYSE金融","9284.05","125.25","1.37","17:06"
"ISE水指數","75.47","1.07","1.44","16:29"
"道瓊水指數","707.35","7.95","1.14","17:23"
"道瓊權益REIT","326.78","3.36","1.04","16:49"
"NBI生技","755.84","6.60","0.88","17:17"
"AMEX生技","725.08","9.40","1.31","16:37"
"費城藥物","202.42","1.10","0.55","03/19"
"加拿大","13011.74","182.06","1.42","03/19"
"巴西","43712.55","982.51","2.30","03/19"
"墨西哥","26901.42","17.89","0.07","03/16"
"阿根廷","2030.60","44.81","2.26","03/19"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","654.20","+0.40","+0.06","5:22"
"銀","13.22","0.00","0.00","5:44"
"白金","1231.00","0.00","0.00","5:19"
"鈀","354.00","-1.00","-0.29","5:19"
"銅","3.0308","+0.0091","+0.30","1:31"
"鎳","22.2260","-0.2041","-0.91","0:50"
"鋁","1.2852","+0.0042","+0.33","1:32"
"鋅","1.4643","-0.0296","-2.00","0:50"
"鉛","0.8897","+0.0051","+0.58","1:29"
"黃金期貨","654.300","0.400","00.06","1:51"
"銀期貨","13.233","0.018","00.14","1:35"
"銅期貨","6645.000","66.000","01.00","03/16"
"天然氣期","6.847","-0.077","-01.11","2:42"
"WTI原油期","56.590","-0.520","-00.91","2:50"
"玉米期貨","398.000","-1.500","-00.38","03/19"
"小麥期貨","455.000","-5.750","-01.25","2:15"
"可可粉期","1778.000","-12.000","-00.67","0:26"
"大豆期貨","759.500","6.000","00.80","03/19"
"咖啡C期","110.250","-0.100","-00.09","1:05"
"十一號糖","10.220","-0.040","-00.39","1:10"
"二號棉期","53.710","-0.200","-00.37","2:22"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3300","-0.0018","-0.1352","4:53"
"英鎊/美元","1.9439","0.0016","0.0850","4:53"
"美元/瑞士法郎","1.2126","0.0056","0.4681","4:53"
"美元/俄盧布","26.0410","0.0090","0.0348","4:53"
"美元/匈牙利幣","184.8200","-2.3600","-1.2608","4:53"
"美元/土耳其幣","1.3980","-0.0115","-0.8159","4:50"
"美元/南非幣","7.4450","-0.0404","-0.5397","4:53"
"美元/日圓","117.5250","0.7950","0.6810","4:53"
"美元/人民幣","7.7360","0.0040","0.0517","0:08"
"美元/港幣","7.8121","0.0002","0.0019","4:49"
"美元/台幣","33.1250","0.0000","0.0000","2:32"
"美元/韓圜","943.6500","-0.7500","-0.0794","0:08"
"美元/泰銖","32.7500","-0.0450","-0.1372","4:02"
"美元/新元","1.5258","0.0004","0.0229","4:53"
