"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16316.32","415.68","2.61","8/23"
"東證一部","1591.81","46.92","3.04","8/23"
"東證二部","3711.50","55.87","1.53","8/23"
"JASDAQ","72.91","1.59","2.23","8/23"
"上海綜合","5032.49","52.41","1.05","08/23"
"上海A股","5283.93","55.16","1.05","08/23"
"上海B股","316.47","2.17","0.69","08/23"
"香港恆生","22966.97","620.09","2.77","08/23"
"香港國企","13086.84","378.81","2.98","08/23"
"香港紅籌","4491.90","194.32","4.52","08/23"
"台灣加權","8732.84","239.38","2.82","13:46"
"台灣店頭","192.58","6.13","3.29","13:46"
"韓國指數","1799.72","40.22","2.29","18:03"
"新加坡","3370.91","49.41","1.49","17:05"
"馬來西亞","1283.62","28.23","2.25","17:00"
"菲律賓","3229.15","89.69","2.86","12:11"
"印尼股市","2117.66","54.67","2.65","17:09"
"越南股市","887.62","-4.45","-0.50","10:57"
"泰國股市","791.50","7.07","0.90","17:01"
"印度股市","14163.98","-84.68","-0.59","16:28"
"斯里蘭卡","2462.26","7.50","0.31","14:21"
"澳洲股市","6149.70","152.30","2.54","17:47"
"紐西蘭","4089.12","55.85","1.39","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1864.59","10.82","0.58","08/23"
"英國指數","6196.90","0.90","0.01","08/23"
"法國指數","5523.33","5.16","0.09","08/23"
"德國指數","7511.96","11.48","0.15","08/23"
"道瓊歐洲","4225.89","-0.63","-0.01","08/23"
"土耳其","47388.60","506.64","1.08","08/23"
"匈牙利","26735.54","409.67","1.56","08/23"
"奧地利","4484.26","48.66","1.10","08/23"
"波蘭股市","59253.20","660.40","1.13","08/23"
"捷克股市","1750.00","16.00","0.92","08/23"
"盧森堡","2320.87","28.73","1.25","08/23"
"義大利","30821.00","90.00","0.29","16:43"
"西班牙","1573.22","-5.94","-0.38","08/23"
"瑞士股市","8738.50","23.91","0.27","08/23"
"瑞典股市","1197.82","5.83","0.49","08/23"
"芬蘭股市","11159.80","-33.47","-0.30","08/23"
"挪威股市","392.16","3.22","0.83","08/23"
"以色列","1061.47","5.86","0.56","08/23"
"埃及股市","67435.59","127.69","0.19","08/23"
"南非股市","24856.00","205.21","0.83","08/23"
"摩洛哥","25194.12","58.10","0.23","08/23"
"約旦指數","5643.26","-37.31","-0.66","08/23"
"杜拜指數","4147.48","179.39","4.52","08/23"

