"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13353.78","19.02","0.14","close"
"東證一部","1300.79","2.51","0.19","close"
"東證二部","2775.23","1.79","0.06","close"
"JASDAQ","60.41","1.10","1.85","close"
"上海綜合","2903.01","37.91","1.32","close"
"上海A股","3045.50","39.92","1.33","close"
"上海B股","214.89","0.68","0.32","close"
"深圳A股","911.83","8.88","0.98","close"
"深圳B股","468.31","3.78","0.81","close"
"滬深300","2960.85","21.65","0.74","close"
"香港恆生","22687.21","-53.50","-0.24","close"
"香港國企","12399.85","-21.82","-0.18","close"
"香港紅籌","4732.62","-8.50","-0.18","close"
"台灣加權","7233.62","-134.46","-1.82","07/25"
"台灣店頭","119.54","-1.73","-1.43","07/25"
"韓國指數","1598.29","0.36","0.02","18:03"
"越南股市","434.64","5.18","1.21","11:00"
"泰國股市","685.53","0.06","0.01","17:01"
"菲律賓","2540.81","28.09","1.12","12:11"
"馬來西亞","1154.09","12.34","1.08","17:00"
"印尼股市","2275.68","30.33","1.35","17:09"
"印度股市","14349.11","74.17","0.52","16:28"
"孟加拉","2853.83","-31.27","-1.08","21:33"
"巴基斯坦","7643.15","-312.14","-3.92","12:15"
"澳洲股市","4989.90","-41.10","-0.82","17:47"
"紐西蘭","3256.57","2.41","0.07","14:31"
"新加坡","2910.36","-12.55","-0.43","17:10"
"龍籌股","135.57","0.16","0.12","07/28"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1928.74","-22.55","-1.16","07/28"
"英國指數","5312.60","-40.00","-0.75","07/28"
"法國指數","4324.45","-52.73","-1.20","07/28"
"德國指數","6351.15","-85.56","-1.33","07/28"
"土耳其","38120.94","563.99","1.50","07/28"
"匈牙利","21758.04","130.44","0.60","07/28"
"奧地利","3562.80","-36.15","-1.00","07/28"
"波蘭股市","40879.48","239.09","0.59","07/28"
"捷克股市","1445.20","11.50","0.80","07/28"
"瑞典股市","850.31","-7.98","-0.93","07/28"
"芬蘭股市","8388.57","-83.09","-0.98","07/28"
"挪威股市","358.43","6.89","1.96","07/28"
"希臘指數","3410.15","7.77","0.23","07/28"
"義大利","21771.00","-201.00","-0.91","16:43"
"盧森堡","1807.26","-18.60","-1.02","07/28"
"荷蘭","392.98","-2.79","-0.70","07/28"
"冰島","4121.37","-30.47","-0.73","07/28"
"丹麥","403.26","-3.71","-0.91","07/28"
"瑞士股市","6968.93","-46.10","-0.66","07/28"
"西班牙","1235.58","-12.01","-0.96","07/28"
"葡萄牙","2801.17","-36.42","-1.28","07/28"
"愛爾蘭","4619.20","-256.95","-5.27","07/28"
"以色列","1028.43","-3.29","-0.32","07/28"
"埃及股市","826.24","3.78","0.46","07/28"
"南非股市","25453.40","354.11","1.41","07/28"
"摩洛哥","29293.20","4.71","0.02","07/28"
"卡達指數","11714.38","-43.68","-0.37","07/28"
"杜拜指數","5422.31","14.66","0.27","07/28"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11131.08","-239.61","-2.11","07/28"
"NASDAQ","2264.22","-46.31","-2.00","07/28"
"羅素2000","696.11","-14.23","-2.00","07/28"
"S&P 500","1234.37","-23.39","-1.86","07/28"
"費城金銀","173.94","0.42","0.24","07/28"
"DJ貴金屬","357.28","0.94","0.26","17:18"
"CBOE黃金","176.88","-0.11","-0.06","07/28"
"AMEX金蟲","410.19","1.18","0.29","07/28"
"AMEX能源","741.50","-2.28","-0.31","07/28"
"NYSE能源","14123.75","-15.62","-0.11","07/28"
"費城油業","307.27","-1.83","-0.59","07/28"
"AMEX石油","1299.50","6.19","0.48","07/28"
"費城半導","331.32","-6.31","-1.87","07/28"
