"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16800.05","35.96","0.21","8/13"
"東證一部","1632.64","-1.29","-0.08","8/13"
"東證二部","3869.08","-3.76","-0.10","8/13"
"JASDAQ","74.80","-0.64","-0.85","8/13"
"上海綜合","4820.06","70.69","1.49","08/13"
"上海A股","5060.19","75.68","1.52","08/13"
"上海B股","309.24","-8.33","-2.62","08/13"
"香港恆生","21891.10","98.39","0.45","08/13"
"香港國企","12335.48","59.42","0.48","08/13"
"香港紅籌","4176.70","29.02","0.70","08/13"
"台灣加權","8938.96","7.65","0.09","13:46"
"台灣店頭","211.24","-3.38","-1.57","13:46"
"韓國指數","1849.26","20.77","1.14","18:03"
"新加坡","3380.61","21.43","0.64","17:05"
"馬來西亞","1296.48","8.78","0.68","17:00"
"菲律賓","3267.03","-14.93","-0.46","12:11"
"印尼股市","2211.46","4.06","0.18","17:09"
"越南股市","909.15","-26.53","-2.83","10:57"
"泰國股市","804.84","-6.99","-0.86","08/10"
"印度股市","15017.21","148.96","1.00","16:28"
"斯里蘭卡","2427.37","5.20","0.21","14:16"
"澳洲股市","6027.50","62.30","1.04","17:47"
"紐西蘭","4070.16","-39.68","-0.97","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1927.63","30.43","1.60","08/13"
"英國指數","6219.00","180.70","2.99","08/13"
"法國指數","5569.28","120.65","2.21","08/13"
"德國指數","7474.33","131.07","1.78","08/13"
"道瓊歐洲","4255.79","94.50","2.27","08/13"
"土耳其","50272.52","1086.09","2.21","08/13"
"匈牙利","27884.48","363.61","1.32","08/13"
"奧地利","4545.63","110.95","2.50","08/13"
"波蘭股市","59707.66","1312.12","2.25","08/13"
"捷克股市","1783.60","33.00","1.89","08/13"
"盧森堡","2288.76","23.55","1.04","08/13"
"義大利","30794.00","376.00","1.24","16:43"
"西班牙","1618.85","28.41","1.79","08/13"
"瑞士股市","8687.45","121.93","1.42","08/13"
"瑞典股市","1205.45","35.37","3.02","08/13"
"芬蘭股市","11227.83","406.55","3.76","08/13"
"挪威股市","393.51","7.37","1.91","08/13"
"以色列","1086.19","5.93","0.55","08/13"
"埃及股市","70433.24","-449.48","-0.63","08/13"
"南非股市","25115.40","681.40","2.79","08/13"
"摩洛哥","25684.89","-6.36","-0.03","08/13"
"約旦指數","5662.77","10.52","0.19","08/13"
"杜拜指數","4296.99","17.09","0.40","08/13"

"美洲股市行情 (American Markets)"
