"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13603.31","290.38","2.18","close"
"東證一部","1332.57","29.22","2.24","close"
"東證二部","2778.21","14.00","0.51","close"
"JASDAQ","59.69","0.81","1.38","close"
"上海綜合","2910.29","72.44","2.55","close"
"上海A股","3053.09","76.20","2.56","close"
"上海B股","216.14","2.40","1.12","close"
"深圳A股","909.11","21.61","2.44","close"
"深圳B股","470.01","9.36","2.03","close"
"滬深300","2977.36","94.04","3.26","close"
"香港恆生","23087.72","-46.83","-0.20","close"
"香港國企","12757.63","-92.13","-0.72","close"
"香港紅籌","4859.96","-18.23","-0.37","close"
"台灣加權","7368.08","58.25","0.80","close"
"台灣店頭","121.27","1.91","1.60","close"
"韓國指數","1626.14","34.38","2.16","18:03"
"越南股市","435.79","-9.80","-2.20","11:00"
"泰國股市","691.48","-2.66","-0.38","17:01"
"菲律賓","2535.91","72.97","2.96","12:11"
"馬來西亞","1141.59","2.18","0.19","17:00"
"印尼股市","2257.05","31.21","1.40","17:09"
"印度股市","14777.01","-165.27","-1.11","16:28"
"孟加拉","2878.08","105.56","3.81","21:22"
"巴基斯坦","8041.87","94.24","1.19","12:15"
"澳洲股市","5188.40","26.80","0.52","17:47"
"紐西蘭","3287.23","85.58","2.67","14:31"
"新加坡","2977.91","-1.07","-0.04","17:10"
"龍籌股","138.51","-1.40","-1.00","07/24"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2066.70","-45.23","-2.14","07/24"
"英國指數","5362.30","-87.60","-1.61","07/24"
"法國指數","4347.99","-60.75","-1.38","07/24"
"德國指數","6440.70","-95.39","-1.46","07/24"
"土耳其","38944.38","388.82","1.01","07/24"
"匈牙利","21588.38","-37.11","-0.17","07/24"
"奧地利","3620.14","-102.39","-2.75","07/24"
"波蘭股市","40381.78","-320.76","-0.79","07/24"
"捷克股市","1441.60","-33.40","-2.26","07/24"
"瑞典股市","857.33","-23.24","-2.64","07/24"
"芬蘭股市","8419.08","-109.96","-1.29","07/24"
"挪威股市","356.60","-5.02","-1.39","07/24"
"希臘指數","3512.80","7.11","0.20","07/24"
"義大利","21922.00","-234.00","-1.06","16:43"
