"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5834.83","14.82","0.25%","10/19"
"澳洲股市","5304.60","0.90","0.02%","16:35"
"日經225","18131.23","-160.57","-0.88%","10/19"
"東證一部","1494.75","-11.09","-0.74%","10/19"
"東證二部","4614.61","-6.61","-0.14%","21:20"
"JASDAQ","109.58","-0.30","-0.27%","21:20"
"韓國股市","2030.27","0.01","0.00%","18:03"
"台灣加權","8631.5","26.55","0.31%","10/19"
"台灣店頭","122.39","0.05","0.04%","10/19"
"上海綜合","3386.7","-4.65","-0.14%","10/19"
"上海A股","3547.078","-4.75","-0.13%","10/19"
"上海B股","344.29","-3.55","-1.02%","20:20"
"深圳A股","2060.27","2.79","0.14%","20:20"
"深圳B股","1152.59","2.63","0.23%","20:20"
"滬深300","3534.182","0.12","0.00%","10/19"
"深證成指","11391.01","16.18","0.14%","10/19"
"中小板指","7703.73","-6.74","-0.09%","10/19"
"創業板指","2433.6","-15.43","-0.63%","10/19"
"香港恆生","23075.61","8.24","0.04%","10/19"
"香港國企","10688.54","51.53","0.48%","10/19"
"香港紅籌","4285.91","10.47","0.24%","10/19"
"蒙古股市","13008.92","-105.70","-0.81%","10/19"
"新加坡","3024.5","-6.11","-0.20%","17:10"
"越南股市","594.61","1.59","0.27%","10/19"
"泰國股市","1416.91","-1.47","-0.10%","17:07"
"菲律賓","7054.86","-0.88","-0.01%","10/19"
"馬來西亞","1718.2","1.38","0.08%","10/19"
"印尼股市","4569.844","47.96","1.06%","16:07"
"印度股市","27364.92","150.32","0.55%","17:19"
"巴基斯坦","23807.75","2.64","0.01%","16:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","868.72","-12.47","-1.42%","19:50"
"英國股市","6352.33","-25.71","-0.40%","16:35"
"法國股市","4704.07","1.28","0.03%","18:05"
"德國股市","10164.31","59.88","0.59%","18:30"
"土耳其","79734.54","1250.99","1.59%","17:56"
"匈牙利","21850.62","-1.48","-0.01%","17:25"
"烏克蘭","809.5","4.51","0.56%","19:05"
"奧地利","2378.31","-7.98","-0.33%","17:45"
"波蘭股市","51264.77","-126.88","-0.25%","17:15"
"捷克股市","970.81","0.03","0.00%","16:45"
"瑞典股市","1458.005","5.65","0.39%","17:35"
"芬蘭股市","8118.195","84.20","1.05%","18:35"
"挪威股市","550.53","0.32","0.06%","16:39"
"希臘股市","685.11","-0.84","-0.12%","17:19"
"義大利","24030.53","107.24","0.45%","17:38"
"比利時","3439.42","13.81","0.40%","18:05"
"盧森堡","1446.533","-9.82","-0.67%","17:35"
"荷蘭股市","449.31","1.45","0.32%","18:05"
"冰島股市","1274.1","3.53","0.28%","16:35"
