"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17849.28","-216.83","-1.20","close"
"東證一部","1741.08","-24.79","-1.40","close"
"東證二部","4136.85","-22.22","-0.53","close"
"JASDAQ","81.36","-0.59","-0.72","close"
"上海綜合","4078.60","105.23","2.65","06/27"
"上海A股","4280.41","111.40","2.67","06/27"
"上海B股","274.12","-1.13","-0.41","06/27"
"香港恆生","21705.56","-98.01","-0.45","06/27"
"香港國企","11914.53","-2.57","-0.02","06/27"
"香港紅籌","4074.30","-64.95","-1.57","06/27"
"台灣指數","8844.22","-21.53","-0.24","13:46"
"韓國指數","1733.10","-16.45","-0.94","18:03"
"新加坡","3505.50","-19.60","-0.56","17:05"
"馬來西亞","1357.43","-9.56","-0.70","17:00"
"菲律賓","3587.21","-69.91","-1.91","12:11"
"印尼股市","2125.34","-28.20","-1.31","17:09"
"越南股市","1032.96","-22.74","-2.15","14:23"
"泰國股市","771.00","4.03","0.53","17:01"
"印度股市","14431.06","-70.02","-0.48","16:28"
"斯里蘭卡","2570.47","-1.80","-0.07","14:16"
"巴基斯坦","9685.43","83.64","0.87","13:16"
"澳洲股市","6216.60","-120.70","-1.91","17:47"
"紐西蘭","4203.27","-48.76","-1.15","14:35"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1875.21","-22.09","-1.16","06/27"
"英國指數","6527.60","-31.70","-0.48","06/27"
"法國指數","5941.67","-11.69","-0.20","06/27"
"德國指數","7801.23","-59.29","-0.75","06/27"
"道瓊歐洲","4412.12","-20.92","-0.47","06/27"
"土耳其","45161.75","-848.38","-1.84","06/27"
"匈牙利","28565.46","-876.34","-2.98","06/27"
"奧地利","4764.03","-41.09","-0.85","06/27"
"波蘭股市","65609.18","-969.50","-1.46","06/27"
"捷克股市","1834.50","-16.90","-0.91","06/27"
"盧森堡","2474.72","-37.20","-1.48","06/27"
"義大利","32491.00","-117.00","-0.36","16:43"
"西班牙","1619.68","-6.56","-0.40","06/27"
"瑞士股市","9025.82","-47.51","-0.52","06/27"
"瑞典股市","1241.22","-3.25","-0.26","06/27"
"芬蘭股市","11203.62","-105.81","-0.94","6/27"
"挪威股市","411.64","-6.27","-1.50","6/27"
"以色列","1107.87","-11.27","-1.01","6/27"
"埃及股市","69406.44","-362.84","-0.52","6/27"
