"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17029.28","107.51","0.64","8/8"
"東證一部","1669.04","8.88","0.53","8/8"
"東證二部","3995.62","-48.48","-1.20","8/8"
"JASDAQ","75.35","-0.49","-0.65","8/8"
"上海綜合","4663.16","11.93","0.26","08/08"
"上海A股","4893.58","13.40","0.27","08/08"
"上海B股","315.84","-6.90","-2.14","08/08"
"香港恆生","22536.67","628.68","2.87","08/08"
"香港國企","12626.46","493.82","4.07","08/08"
"香港紅籌","4338.40","157.23","3.76","08/08"
"台灣加權","9099.46","237.15","2.68","13:46"
"台灣店頭","213.31","5.02","2.41","13:46"
"韓國指數","1903.41","43.59","2.34","18:03"
"新加坡","3413.17","111.16","3.37","17:05"
"馬來西亞","1307.17","17.04","1.32","17:00"
"菲律賓","3375.91","27.57","0.82","12:11"
"印尼股市","2262.64","88.56","4.07","17:09"
"越南股市","910.05","13.14","1.47","10:57"
"泰國股市","831.64","17.24","2.12","17:01"
"印度股市","15307.98","375.21","2.51","16:28"
"斯里蘭卡","2431.17","11.31","0.47","14:16"
"澳洲股市","6124.70","111.10","1.85","17:47"
"紐西蘭","4116.85","-19.39","-0.47","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1987.25","35.45","1.82","08/08"
"英國指數","6393.90","85.10","1.35","08/08"
"法國指數","5749.29","128.89","2.29","08/08"
"德國指數","7605.94","92.28","1.23","08/08"
"道瓊歐洲","4364.22","87.42","2.04","08/08"
"土耳其","52070.55","1362.33","2.69","08/08"
"匈牙利","28520.54","212.22","0.75","08/08"
"奧地利","4661.17","75.70","1.65","08/08"
"波蘭股市","61302.40","-40.91","-0.07","08/08"
"捷克股市","1808.20","37.80","2.13","08/08"
"盧森堡","2372.84","-2.09","-0.09","08/08"
"義大利","31629.00","569.00","1.83","08/08"
"西班牙","1651.18","37.10","2.30","08/08"
"瑞士股市","8964.18","217.21","2.48","08/08"
"瑞典股市","1243.49","26.92","2.21","08/08"
"芬蘭股市","11333.88","266.24","2.41","08/08"
"挪威股市","410.90","13.14","3.30","08/08"
"以色列","1091.47","22.56","2.11","08/08"
"埃及股市","72118.93","129.83","0.18","08/08"
"南非股市","25561.74","864.81","3.50","08/08"
"摩洛哥","25362.78","-40.44","-0.16","08/08"
"約旦指數","5701.85","1.56","0.03","08/08"
"杜拜指數","4273.86","10.98","0.26","08/08"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13657.86","153.56","1.14","16:30"
"NASDAQ","2612.98","51.38","2.01","17:16"
"羅素2000","795.66","21.53","2.78","16:59"
"S&P 500","1497.49","20.78","1.41","16:59"
"DJ貴金屬","300.27","8.44","2.89","17:28"
"CBOE黃金","149.02","4.78","3.31","16:49"
