"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18138.36","206.09","1.15","close"
"東證一部","1774.88","23.76","1.36","close"
"東證二部","4188.45","23.97","0.58","close"
"JASDAQ","82.10","0.21","0.26","close"
"上海綜合","3820.70","-93.50","-2.39","06/29"
"上海A股","4009.97","-98.25","-2.39","06/29"
"上海B股","254.98","-5.23","-2.01","06/29"
"香港恆生","21772.73","-165.49","-0.75","06/29"
"香港國企","12001.12","-48.88","-0.41","06/29"
"香港紅籌","4131.60","-21.66","-0.52","06/29"
"台灣指數","8883.21","-9.62","-0.11","13:46"
"韓國指數","1743.60","-8.15","-0.47","18:03"
"新加坡","3548.20","9.97","0.28","17:05"
"馬來西亞","1354.38","3.66","0.27","17:00"
"菲律賓","3665.23","20.23","0.56","12:11"
"印尼股市","2139.28","26.43","1.25","17:09"
"越南股市","1024.68","0.64","0.06","14:25"
"泰國股市","776.79","-0.89","-0.11","17:01"
"印度股市","14650.51","145.94","1.01","16:28"
"斯里蘭卡","2572.20","5.36","0.21","14:23"
"巴基斯坦","9758.81","35.27","0.36","15:01"
"澳洲股市","6310.60","13.20","0.21","17:47"
"紐西蘭","4234.29","44.62","1.06","14:34"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1897.70","3.54","0.19","06/29"
"英國指數","6607.90","36.60","0.56","15:35"
"法國指數","6054.93","48.62","0.81","17:10"
"德國指數","8007.32","85.96","1.08","18:42"
"道瓊歐洲","4489.77","31.78","0.71","17:18"
"土耳其","47093.67","912.29","1.98","15:44"
"匈牙利","28929.73","143.39","0.50","15:36"
"奧地利","4869.26","52.21","1.08","16:35"
"波蘭股市","66077.69","-347.58","-0.52","15:40"
"捷克股市","1859.10","15.50","0.84","16:13"
"盧森堡","2531.84","23.99","0.96","16:40"
"義大利","32886.00","177.00","0.54","16:43"
"西班牙","1640.40","6.79","0.42","16:40"
"瑞士股市","9209.36","70.45","0.77","16:31"
"瑞典股市","1254.86","-3.08","-0.24","16:47"
"芬蘭股市","11346.87","1.02","0.01","17:32"
"挪威股市","426.52","4.18","0.99","15:25"
"以色列","1112.92","5.05","0.46","06/28"
"埃及股市","69671.65","265.21","0.38","06/28"
"南非股市","25564.57","-101.62","-0.40","16:00"
"摩洛哥","24075.50","82.30","0.34","19:38"
"約旦指數","5840.06","81.33","1.41","06/28"
"杜拜指數","4408.55","-10.16","-0.23","06/28"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13408.62","-13.66","-0.10","16:30"
"NASDAQ","2603.23","-5.14","-0.20","17:16"
"羅素2000","833.70","-5.33","-0.64","17:00"
"S&P 500","1503.35","-2.36","-0.16","16:59"
"DJ貴金屬","277.12","2.06","0.75","17:28"
"CBOE黃金","141.02","1.14","0.81","16:49"
"AMEX金蟲","329.35","3.03","0.93","17:16"
"費城金銀","135.95","1.10","0.82","16:46"
"費城油業","263.48","1.84","0.70","16:46"
"AMEX石油","1409.92","13.95","1.00","17:16"
"NYSE能源","13837.56","101.46","0.74","17:06"
"AMEX能源","693.50","4.41","0.64","17:16"
"費城半導","501.16","-1.08","-0.21","16:46"
"NSDQ金融","3135.53","-23.18","-0.73","17:16"
"NYSE金融","9576.40","-36.95","-0.38","17:06"
"NBI生技","802.68","-5.28","-0.65","17:16"
"AMEX生技","777.49","-5.85","-0.75","17:16"
"費城藥物","208.59","-0.38","-0.18","16:46"
"加拿大","13906.57","190.90","1.39","17:05"
"巴西指數","54392.06","245.47","0.45","17:17"
"墨西哥","31151.05","71.81","0.23","15:06"
"阿根廷","2190.87","-25.22","-1.14","18:00"
"智利","3470.18","30.69","0.89","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5098.88","-34.48","-0.67","16:30"
"DJ建商","539.06","-7.77","-1.42","17:24"
"S&P建商","646.38","-7.94","-1.21","17:00"
"道瓊公用事業","498.17","1.92","0.39","16:30"
"歐洲公用事業","320.42","2.44","0.77","17:45"
"全球公用事業","7395.90","80.15","1.10","16:15"
