"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"商品","買價","漲跌","比例","時間"
"黃金","812.20","-0.80","-0.10","5:53"
"銀","14.57","0.00","0.00","5:31"
"白金","1530.00","0.00","0.00","20:24"
"鈀","360.00","0.00","0.00","1:01"
"銅","3.0667","+0.0000","+0.00","3:03"
"鎳","12.1238","+0.0000","+0.00","3:03"
"鋁","1.0767","+0.0054","+0.51","3:45"
"鋅","1.0794","+0.0000","+0.00","3:03"
"鉛","1.2117","+0.0000","+0.00","3:03"
"黃金期貨","816.500","1.100","0.13","1:38"
"銀期貨","14.660","0.172","1.19","1:37"
"銅期貨","315.350","5.600","1.81","1:31"
"天然氣期","6.995","-0.195","-2.71","4:54"
"布蘭特油期","92.700","0.240","0.26","3:08"
"WTI原油期","94.000","0.690","0.74","5:14"
"玉米期貨","444.000","0.500","0.11","2:03"
"小麥期貨","935.250","-13.750","-1.45","1:59"
"可可粉期","1051.000","-19.000","-1.78","20:19"
"大豆期貨","1199.250","3.250","0.27","2:00"
"咖啡C期","134.200","0.500","0.37","2:00"
"十一號糖","11.050","-0.020","-0.18","2:00"
"二號棉期","66.580","0.000","0.00","14:30"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4395","0.0015","0.10","5:53"
"英鎊/美元","1.9772","-0.0064","-0.32","5:53"
"美元/瑞士法郎","1.1566","0.0017","0.15","5:53"
"美元/俄盧布","24.7240","-0.0097","-0.04","5:51"
"美元/匈牙利幣","176.4850","0.0850","0.05","5:52"
"美元/土耳其幣","1.1845","-0.0032","-0.27","5:07"
"美元/南非幣","6.9840","-0.0454","-0.65","5:09"
"美元/日圓","114.2900","0.2600","0.23","5:53"
"美元/人民幣","7.3475","-0.0221","-0.30","0:05"
"美元/港幣","7.8054","0.0046","0.06","5:29"
"美元/台幣","32.5210","0.0345","0.11","15:58"
"美元/韓圜","939.7000","0.7999","0.09","5:48"
"美元/泰銖","29.1600","-1.1800","-3.89","3:42"
"美元/新元","1.4519","-0.0022","-0.15","5:48"
"美元/馬來幣","3.3400","-0.0002","-0.01","4:32"
"美元/印尼盾","9405.0000","-22.5000","-0.24","4:32"
"美元/印度盧比","39.4500","-0.0950","-0.24","0:31"
"澳幣/美元","0.8714","0.0040","0.46","5:53"
"紐幣/美元","0.7666","0.0032","0.43","5:52"
"美元/巴西幣","1.7900","0.0014","0.08","5:00"
"美元/墨披索","10.8120","-0.0121","-0.11","5:46"
"美元/加幣","0.9840","-0.0076","-0.77","5:53"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1237.68","1.78","-0.35","2.72","35.61"
"新興亞洲","509.02","2.54","-1.48","-0.84","37.03"
"新興東歐","383.35","0.54","3.52","13.54","23.89"
"新興拉美","4372.77","0.45","0.54","5.63","45.97"
"中國","85.89","2.73","-3.36","-2.66","64.97"
"印度","650.13","3.88","4.48","19.71","66.43"
"俄羅斯","1550.54","0.60","5.47","18.35","24.02"
"巴西","3807.54","0.38","1.14","10.99","72.64"
"台灣","281.83","2.30","-5.41","-11.47","1.07"
"韓國","442.97","2.49","-0.33","-3.43","31.57"
"泰國","250.92","0.00","-4.11","-0.93","32.27"
"馬來西亞","396.86","1.62","2.98","8.28","37.49"
"印尼","653.41","0.13","-2.45","13.27","45.43"
"菲律賓","353.04","0.00","0.96","4.32","34.13"
"土耳其","744.55","3.99","2.00","4.87","68.56"
"捷克","795.58","0.03","-1.77","10.28","45.58"
"匈牙利","1105.06","0.13","-1.71","-8.83","10.17"
"波蘭","1485.63","0.59","-2.98","0.67","21.44"
"以色列","264.91","3.72","4.49","5.57","36.29"
"埃及","1270.42","2.02","8.90","22.64","53.21"
"墨西哥","6082.23","0.85","0.41","-1.78","10.92"
"阿根廷","2915.86","-0.06","-4.96","-11.21","-5.45"

