"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15307.78","-256.91","-1.65","12:00"
"東證一部","1475.68","-24.26","-1.62","11:01"
"東證二部","3276.82","-0.06","-0.00","11:00"
"JASDAQ","72.17","-0.13","-0.18","11:00"
"上海綜合","5261.56","-47.33","-0.89","15:15"
"上海A股","5521.49","-49.84","-0.89","15:15"
"上海B股","365.93","-0.93","-0.25","15:15"
"滬深300","5338.28","-29.26","-0.55","15:01"
"香港恆生","27370.60","-472.33","-1.70","16:01"
"香港國企","15991.48","-356.52","-2.18","16:01"
"香港紅籌","5993.70","-130.88","-2.14","16:01"
"台灣加權","8396.95","83.23","1.00","13:46"
"台灣店頭","151.73","3.98","2.69","13:46"
"韓國指數","1897.13","-11.49","-0.60","18:03"
"新加坡","3445.82","-31.38","-0.90","17:05"
"馬來西亞","1447.04","9.22","0.64","17:00"
"菲律賓","3621.60","-46.04","-1.26","12:11"
"印尼股市","2745.83","6.12","0.22","17:08"
"越南股市","927.02","5.27","0.57","11:00"
"泰國股市","858.10","6.04","0.71","17:01"
"印度股市","20206.95","-9.77","-0.05","16:28"
"澳洲股市","6423.70","-2.70","-0.04","16:47"
"紐西蘭","4036.00","-32.63","-0.80","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2290.51","-0.95","-0.04","17:00"
"英國指數","6476.90","-20.90","-0.32","15:35"
"法國指數","5627.25","-0.23","-0.00","17:10"
"德國指數","8067.32","28.72","0.36","19:29"
"道瓊歐洲","4404.64","0.03","0.00","18:00"
"土耳其","55698.42","465.42","0.84","16:09"
"匈牙利","26235.63","-82.66","-0.31","15:36"
"奧地利","4512.98","-9.66","-0.21","16:36"
"波蘭股市","55648.54","-912.39","-1.61","15:40"
"捷克股市","1815.10","-3.10","-0.17","16:13"
"盧森堡","2373.25","11.38","0.48","16:41"
"義大利","29402.00","170.00","0.58","16:43"
"西班牙","1642.01","-8.21","-0.50","16:40"
"瑞士股市","8484.46","-33.73","-0.40","16:31"
"瑞典股市","1081.44","7.78","0.72","16:45"
"芬蘭股市","11598.42","1.87","0.02","17:31"
"挪威股市","422.08","2.43","0.58","15:24"
"以色列","1224.88","-1.61","-0.13","12/27"
"埃及股市","91913.13","1086.91","1.20","12/27"
"南非股市","26965.12","-155.63","-0.57","15:00"
"摩洛哥","25480.48","220.13","0.87","19:11"
"約旦指數","7511.17","136.02","1.84","12/27"
"杜拜指數","6003.28","-24.88","-0.41","12/27"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13365.87","6.26","0.05","16:30"
"NASDAQ","2674.46","-2.33","-0.09","17:17"
"羅素2000","771.76","-1.75","-0.23","12/28"
"S&P 500","1478.49","2.12","0.14","12/28"
"費城金銀","176.33","5.25","3.07","16:47"
"DJ貴金屬","359.54","10.76","3.08","17:30"
"CBOE黃金","177.46","4.93","2.86","16:49"
"AMEX金蟲","414.00","10.49","2.60","17:10"
"AMEX能源","804.81","7.07","0.89","17:10"
"NYSE能源","15477.58","143.42","0.94","17:06"
"費城油業","306.51","1.62","0.53","16:47"
"AMEX石油","1577.49","11.40","0.73","17:10"
"費城半導","409.99","-0.90","-0.22","16:47"
"NSDQ金融","2854.01","-8.04","-0.28","17:17"
"NYSE金融","8282.80","-3.53","-0.04","17:06"
"NBI生技","843.20","-3.54","-0.42","17:17"
"AMEX生技","792.66","-5.03","-0.63","17:10"
"費城藥物","205.08","-0.07","-0.03","16:47"
"加拿大","13821.34","145.77","1.07","17:05"
"巴西指數","63886.10","111.72","0.18","16:21"
"墨西哥","29700.19","58.07","0.20","15:05"
"阿根廷","2151.73","-16.50","-0.76","17:01"
"智利","3051.83","-7.56","-0.25","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","9143.00","-93.00","-1.01","12/24"
"波海海峽航運","13603.00","-105.00","-0.77","12/24"
"波海巴拿馬航運","8277.00","-145.00","-1.72","12/24"
"VIX波動率","20.74","0.48","2.37","16:14"
"DJ交通運輸","4625.57","5.84","0.13","16:30"
"道瓊公用事業","537.17","4.20","0.79","16:30"
"歐洲公用事業","367.85","3.29","0.90","17:45"
"全球公用事業","8295.55","55.95","0.68","16:15"
"ISE水指數","89.39","0.75","0.85","16:43"
"道瓊水指數","709.70","-1.99","-0.28","15:58"
"NSDQ純淨優勢","658.49","-1.05","-0.16","16:44"
"純淨科技","1568.17","4.14","0.27","16:44"
"WH革新能源","272.48","1.55","0.57","16:44"
"WH乾淨能源","291.84","-1.69","-0.58","16:44"
"全球乾淨能源","3878.19","4.75","0.12","16:34"
"ISE替代能源","68.91","-0.87","-1.25","16:44"
"全球替代能源","4097.48","7.65","0.19","16:33"
"生物能源","677.17","-2.64","-0.39","16:33"
"AMEX環境服務","1036.61","-0.57","-0.06","16:44"
"歐洲環境控制","180.53","2.35","1.32","17:45"
"美國環境控制","102.52","0.13","0.13","16:15"
"KLD社會責任","127.74","0.11","0.09","16:43"
"Clvrt社會責任","87.54","0.01","0.01","16:04"
"ISE邪惡指數","129.06","0.01","0.01","16:44"
"MSCI世界能源","299.82","-0.09","-0.03","12/27"
"MSCI世界原料","297.59","0.56","0.19","12/27"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4425.10","-26.93","-0.60","14:30"
"Rogers能源","1317.12","38.36","3.00","12/27"
"Rogers金屬","2189.27","21.00","0.97","12/27"
"Rogers農產","1352.76","4.43","0.33","12/27"
"日本不動產","3025.14","-38.72","-1.26","15:44"
"東證REIT","1868.57","-8.73","-0.47","11:00"
"澳洲不動產","1655.66","-21.49","-1.28","18:14"
"新加坡不動產","1287.20","-4.40","-0.34","12/27"
"恆生地產","36664.82","-821.09","-2.19","17:01"
"亞洲REIT","161.89","-0.31","-0.19","16:30"
"英國不動產","1984.76","13.75","0.70","17:36"
"歐陸不動產","2298.78","34.41","1.52","17:45"
"歐洲不動產","2885.18","51.90","1.83","17:45"
"DJ權益REIT","253.53","-3.66","-1.42","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","358.51","-1.27","-0.35","12/28"
"MS商品指數","887.45","10.53","1.20","12/28"
"高盛商品指數","7512.05","37.09","0.50","12/27"
"高盛農產品","389.36","-4.14","-1.05","12/27"
"高盛家畜指數","224.27","1.24","0.55","12/27"
"高盛工業金屬","406.82","2.60","0.64","12/27"
"天然氣","579.94","4.50","0.78","12/28"
"AMEX航空","34.44","-0.69","-1.96","12/28"
"銀行","88.32","-0.39","-0.44","12/28"
"醫療服務","431.44","-3.95","-0.91","12/28"
"電腦科技","966.95","0.03","0.00","12/28"
"電腦硬體","245.23","0.00","0.00","12/28"
"保險","4066.84","-10.07","-0.25","12/28"
"美國紙業","133.01","-0.84","-0.63","12/28"
"零售業","410.11","-0.12","-0.03","12/28"
"掮客商指數","206.45","-0.12","-0.06","12/28"
"美元指數","76.20","-0.47","-0.61","12/28"
"歐元指數","147.12","0.79","0.54","12/28"
"日圓指數","88.63","0.66","0.75","12/28"
"澳幣指數","87.36","-0.51","-0.58","12/28"
"30年債券價格","115.69","1.88","1.65","12/28"
"30年債殖利率","45.14","-1.00","-2.17","12/28"
"10年期票利率","40.96","-1.03","-2.45","12/28"
"5年期票殖利率","35.22","-0.95","-2.63","12/28"
"3月期票殖利率","30.80","0.05","0.16","12/28"
"Put/Call比例","0.92","-0.06","-6.12","12/28"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
