"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","6725.112","-5.17","-0.08%","19:07"
"澳洲股市","5013.20","-4.80","-0.10%","17:46"
"日經225","15751.13","-70.39","-0.44%","15:15"
"東證一部","1279.79","-7.90","-0.61%","15:00"
"東證二部","4243.53","4.12","0.10%","15:00"
"JASDAQ","107.04","0.90","0.85%","15:00"
"韓國股市","1970.37","-1.68","-0.09%","18:03"
"台灣加權","8562.59","21.09","0.25%","13:49"
"台灣店頭","129.1","-0.43","-0.33%","13:49"
"上海綜合","3033.957","49.00","1.64%","15:29"
"上海A股","3175.087","51.38","1.64%","15:29"
"上海B股","376.548","3.22","0.86%","15:29"
"深圳A股","2042.354","40.04","2.00%","15:00"
"深圳B股","1139.813","5.40","0.48%","15:00"
"滬深300","3230.096","44.37","1.39%","15:01"
"深證成指","10609.6","196.06","1.88%","15:00"
"中小板指","6943.45","113.07","1.66%","15:00"
"創業板指","2283.14","53.21","2.39%","15:00"
"香港恆生","20440.81","70.41","0.35%","16:01"
"香港國企","8807.06","102.25","1.17%","16:01"
"香港紅籌","3725.82","25.57","0.69%","04/11"
"香港創業板","426.63","-0.56","-0.13%","16:08"
"蒙古股市","11240.81","126.60","1.14%","13:10"
"新加坡","2809.24","0.92","0.03%","17:10"
"越南股市","579.27","6.93","1.21%","15:02"
"泰國股市","1369.84","0.20","0.01%","17:07"
"菲律賓","7291.43","44.23","0.61%","15:20"
"馬來西亞","1715.28","-3.12","-0.18%","17:05"
"印尼股市","4786.973","-59.73","-1.23%","16:00"
"印度股市","25022.16","348.32","1.41%","17:18"
"巴基斯坦","23216.02","-242.52","-1.03%","15:58"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","900.98","21.91","2.49%","18:50"
"英國股市","6200.12","-4.29","-0.07%","16:35"
"法國股市","4312.63","9.51","0.22%","06:05"
"德國股市","9682.99","60.73","0.63%","06:30"
"土耳其","83987.53","1485.42","1.80%","17:40"
"匈牙利","26268.42","-245.03","-0.92%","17:25"
"烏克蘭","585.34","4.38","0.75%","19:05"
"奧地利","2246.61","5.44","0.24%","17:45"
"波蘭股市","47476.31","-79.72","-0.17%","17:15"
"捷克股市","893.56","-5.77","-0.64%","16:45"
"瑞典股市","1368.615","3.67","0.27%","17:35"
"芬蘭股市","7841.25","9.88","0.13%","18:35"
"挪威股市","510.83","5.46","1.08%","16:38"
"希臘股市","560.97","-0.64","-0.11%","17:19"
"義大利","19402.91","237.28","1.24%","17:43"
"比利時","3369","14.94","0.45%","06:05"
"盧森堡","1380.938","13.55","0.99%","17:35"
"荷蘭股市","436.56","2.40","0.55%","06:05"
"冰島股市","1330.58","-5.27","-0.39%","16:35"
"丹麥股市","952.948","-3.96","-0.41%","17:05"
"瑞士股市","7751.58","-65.97","-0.84%","17:30"
"西班牙","855.79","6.86","0.81%","17:38"
"葡萄牙","2404.19","9.46","0.40%","05:05"
"愛爾蘭","6196.69","7.44","0.12%","05:00"
"以色列","1451.95","14.85","1.03%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","45206.33","-46.03","-0.10%","17:00"
"約旦股市","2133.73","-0.23","-0.01%","14:59"
"杜拜股市","3423.91","-9.78","-0.28%","14:00"
"阿布達比","4390.98","10.35","0.24%","14:00"
"奈及利亞","24649.39","-678.67","-2.68%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17556.41","-20.55","-0.12%","16:15"
"NASDAQ","4833.398","-17.29","-0.36%","17:16"
"NYSE綜合","10114.58","-5.11","-0.05%","18:32"
"S&P 500","2041.99","-5.61","-0.27%","16:32"
"羅素3000","1199.823","-3.34","-0.28%","17:58"
"羅素3000成長","806.93","-2.88","-0.36%","16:30"
"羅素3000價值","1263.87","5.64","0.45%","16:30"
"羅素1000","1128.927","-3.15","-0.28%","17:58"
"羅素2000","1094.342","-2.97","-0.27%","17:58"
"費城金銀","78.63","4.61","6.23%","04/11"
"AMEX金蟲","206.08","12.01","6.19%","04/11"
"道瓊貴金屬","176.64","9.60","5.75%","04/11"
"AMEX能源","623.39","-3.26","-0.52%","04/11"
"NYSE能源","9725.42","2.01","0.02%","16:04"
"費城油業","154.61","0.06","0.04%","04/11"
"AMEX石油","1075.70","-3.65","-0.34%","04/11"
"費城半導體","670.60","-0.71","-0.11%","04/11"
"NBI生技","2853.78","-47.75","-1.65%","04/11"
"AMEX生技","3097.50","-57.94","-1.84%","04/11"
"加拿大","13422.76","26.03","0.19%","16:42"
"巴西股市","50165.47","-127.46","-0.25%","17:19"
"墨西哥","44760.53","-98.96","-0.22%","15:06"
"阿根廷","12184.46","-37.41","-0.31%","17:00"
"智利股市","3923.38","-3.45","-0.09%","17:10"
"委內瑞拉","15196.07","-5.76","-0.04%","13:29"
"哥倫比亞","1336.37","9.80","0.74%","14:59"
"百慕達","1176.63","2.53","0.22%","close"
"牙買加","152935","-55","-0.04%","13:59"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","555.00","16.00","2.97%","04/11"
"波羅的海海岬型","733.00","77.00","11.74%","04/11"
"波羅的海巴拿馬","654.00","11.00","1.71%","04/11"
"波羅的海輕便型","492.00","4.00","0.82%","04/11"
"VIX波動率","16.26","0.90","5.86%","16:14"
"VXD道瓊波動","14.91","-0.42","-2.74%","04/11"
"VXN納指波動","18.59","0.11","0.60%","04/11"
"羅素大中華","1985.96","20.29","1.03%","03/28"
"道瓊歐洲","2924.23","12.25","0.42%","23:03"
"道瓊交通運輸","7699.49","-36.79","-0.48%","04/11"
"AMEX航空","90.26","0.04","0.04%","04/11"
"道瓊公用事業","657.51","-2.60","-0.39%","04/11"
"美國紙業","108.48","0.34","0.31%","04/11"
"美林科技100","664.93","-2.19","-0.33%","04/11"
"電腦科技","1681.58","-3.64","-0.22%","04/11"
"電腦碟片","72.76","0.62","0.86%","04/11"
"電腦硬體","565.56","5.16","0.92%","04/11"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","93.97","-0.25","-0.27%","16:58"
"歐元指數","114.10","0.12","0.11%","04/11"
"英鎊指數","142.37","1.12","0.79%","04/11"
"日圓指數","92.64","0.12","0.13%","04/11"
"澳幣指數","76.00","0.48","0.64%","04/11"
"瑞郎指數","104.78","-0.10","-0.09%","04/11"
"30年債殖利率","25.62","0.06","0.23%","15:00"
"10年期票利率","17.24","0.04","0.23%","15:00"
"5年期票利率","11.58","-0.01","-0.09%","15:00"
"3月期票利率","2.10","-0.08","-3.67%","15:00"
"JP新興當地債","256.5420","2.6530","1.04%","04/08"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","171.8246","0.78","0.46%","17:28"
"高盛商品","208.66","1.34","0.65%","04/11"
