"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","13783.45","278.94","2.07","01/17"
"東證一部","1330.44","28.07","2.16","01/17"
"東證二部","2875.64","10.89","0.38","01/17"
"JASDAQ","62.58","0.13","0.21","01/17"
"上海綜合","5151.63","-138.98","-2.63","01/17"
"上海A股","5406.24","-146.22","-2.63","01/17"
"上海B股","356.78","-4.68","-1.30","01/17"
"滬深300","5365.62","-140.09","-2.54","01/17"
"香港恆生","25114.98","664.13","2.72","01/17"
"香港國企","14481.41","465.29","3.32","01/17"
"香港紅籌","5463.75","126.31","2.37","01/17"
"台灣加權","8101.63","-77.91","-0.95","01/17"
"台灣店頭","141.20","0.11","0.08","01/17"
"韓國指數","1723.55","18.58","1.09","01/17"
"新加坡","3139.88","81.39","2.66","01/17"
"馬來西亞","1460.71","7.05","0.48","01/17"
"菲律賓","3248.89","-102.77","-3.07","01/17"
"印尼股市","2649.28","56.97","2.20","01/17"
"越南股市","833.81","-12.26","-1.45","01/17"
"泰國股市","791.25","17.45","2.26","01/17"
"印度股市","19700.82","-167.29","-0.84","01/17"
"澳洲股市","5721.20","-135.80","-2.32","10:07"
"紐西蘭","3644.52","-85.44","-2.29","07:46"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2174.78","-50.68","-2.28","01/17"
"英國指數","5902.40","-40.50","-0.68","01/17"
"法國指數","5157.09","-68.30","-1.31","01/17"
"德國指數","7413.53","-58.04","-0.78","01/17"
"道瓊歐洲","4065.76","-42.58","-1.04","01/17"
"土耳其","48902.75","-191.08","-0.39","01/17"
"匈牙利","23246.92","-517.17","-2.18","01/17"
"奧地利","3887.17","-20.67","-0.53","01/17"
"波蘭股市","46548.84","343.87","0.74","01/17"
"捷克股市","1561.50","-8.60","-0.55","01/17"
"盧森堡","2176.55","0.63","0.03","01/17"
"義大利","27221.00","-241.00","-0.88","16:43"
"西班牙","1483.94","-3.51","-0.24","01/17"
"瑞士股市","7788.06","-59.46","-0.76","01/17"
"瑞典股市","966.29","0.66","0.07","01/17"
"芬蘭股市","10239.68","-38.21","-0.37","01/17"
"挪威股市","352.57","-2.23","-0.63","01/17"
"以色列","1138.92","-1.74","-0.15","01/17"
"埃及股市","95397.09","-725.04","-0.75","01/17"
"南非股市","24616.33","151.37","0.62","01/17"
"摩洛哥","28213.09","371.86","1.34","01/17"
"約旦指數","8289.80","29.35","0.36","01/17"
"杜拜指數","6060.18","-82.49","-1.34","01/17"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12159.21","-306.95","-2.46","16:30"
"NASDAQ","2346.90","-47.69","-1.99","17:16"
"羅素2000","680.57","-19.34","-2.76","01/17"
"S&P 500","1333.25","-39.95","-2.91","01/17"
"費城金銀","175.38","-5.63","-3.11","01/17"
"DJ貴金屬","352.58","-11.23","-3.09","17:30"
"CBOE黃金","184.81","-5.34","-2.81","01/17"
"AMEX金蟲","434.08","-7.25","-1.64","17:06"
"AMEX能源","691.43","-29.10","-4.04","17:06"
"NYSE能源","13472.13","-470.44","-3.37","17:05"
"費城油業","262.98","-11.88","-4.32","01/17"
"AMEX石油","1335.64","-46.38","-3.36","17:06"
"費城半導","349.85","-5.67","-1.59","01/17"
"NSDQ金融","2518.63","-102.05","-3.89","17:16"
"NYSE金融","7392.96","-250.75","-3.28","17:05"
"NBI生技","846.82","-0.93","-0.11","17:16"
"AMEX生技","810.22","1.41","0.17","17:06"
"費城藥物","201.62","-5.61","-2.71","01/17"
"加拿大","12795.63","-279.23","-2.14","01/17"
"巴西指數","57036.85","-1740.60","-2.96","01/17"
"墨西哥","26698.66","-644.91","-2.36","15:06"
"阿根廷","2011.21","-54.56","-2.64","01/17"
"智利","2587.42","-97.09","-3.62","01/17"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","6915.00","-421.00","-5.74","01/16"
"波海海峽航運","8409.00","-965.00","-10.29","01/16"
"波海巴拿馬航運","7127.00","-256.00","-3.47","01/16"
"VIX波動率","28.46","4.08","16.73","16:14"
"DJ交通運輸","4140.29","-108.99","-2.56","16:30"
"道瓊公用事業","511.41","-19.83","-3.73","16:30"
"歐洲公用事業","351.29","-0.12","-0.03","17:45"
"全球公用事業","7963.49","-79.20","-0.98","16:15"
"ISE水指數","77.76","-2.89","-3.58","16:44"
"道瓊水指數","666.73","11.90","1.82","16:01"
"NSDQ純淨優勢","488.79","-20.86","-4.09","16:43"
"純淨科技","1281.20","-53.04","-3.98","16:43"
"WH創新能源","232.62","-7.51","-3.13","16:43"
"WH乾淨能源","224.06","-9.86","-4.21","16:43"
"全球乾淨能源","3005.77","-69.89","-2.27","16:34"
"ISE替代能源","52.92","-2.58","-4.65","16:44"
"全球替代能源","3185.44","-41.17","-1.28","16:33"
"生物能源","565.72","-21.02","-3.58","16:34"
"AMEX環境服務","944.21","-27.77","-2.86","16:43"
"歐洲環境控制","159.44","0.61","0.38","17:45"
"美國環境控制","93.77","-3.08","-3.18","16:15"
"KLD社會責任","114.48","-3.36","-2.85","16:44"
"Clvrt社會責任","78.38","-2.05","-2.55","16:06"
"ISE邪惡指數","111.17","-3.00","-2.63","16:44"
"MSCI世界能源","273.81","-9.06","-3.20","01/16"
"MSCI世界原料","275.11","-12.31","-4.28","01/16"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4423.54","-5.81","-0.13","14:30"
"Rogers能源","1253.47","-18.01","-1.42","1/16"
"Rogers金屬","2234.92","-35.47","-1.56","1/16"
"Rogers農產","1398.18","-13.40","-0.95","1/16"
"日本不動產","2605.80","102.19","4.08","15:44"
"東證REIT","1574.51","28.35","1.83","15:00"
"澳洲不動產","1428.96","14.10","1.00","18:14"
"新加坡不動產","1093.31","-27.09","-2.42","01/16"
"恆生地產","34809.71","302.26","0.88","17:01"
"亞洲REIT","148.66","0.71","0.48","16:30"
"英國不動產","1996.22","61.60","3.18","17:36"
"歐陸不動產","2086.71","9.87","0.47","17:45"
"歐洲不動產","2723.51","51.19","1.92","17:45"
"DJ權益REIT","230.30","-4.05","-1.73","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","361.41","0.15","0.04","01/17"
"MS商品指數","781.21","-34.33","-4.21","01/17"
"高盛商品指數","7286.30","-27.09","-0.37","01/17"
"高盛農產品","411.17","4.18","1.03","01/17"
"高盛家畜指數","223.21","2.21","1.00","01/17"
"高盛工業金屬","408.66","-3.01","-0.73","01/17"
"天然氣","528.44","-24.19","-4.38","01/17"
"AMEX航空","32.84","-0.63","-1.88","01/17"
"銀行","78.75","-3.89","-4.71","01/17"
"醫療服務","419.19","-7.22","-1.69","01/17"
"電腦科技","835.44","-13.64","-1.61","01/17"
"電腦硬體","205.99","-3.08","-1.47","01/17"
"保險","3856.46","-104.45","-2.64","01/17"
"美國紙業","124.95","-3.89","-3.02","01/17"
"零售業","371.43","-2.58","-0.69","01/17"
"掮客商指數","179.34","-10.49","-5.53","01/17"
"美元指數","76.22","-0.07","-0.09","01/17"
"歐元指數","146.78","0.03","0.02","01/17"
"日圓指數","93.53","0.33","0.35","01/17"
"澳幣指數","88.11","0.08","0.09","01/17"
"30年債券價格","119.38","0.91","0.76","01/17"
"30年債殖利率","42.53","-0.67","-1.55","01/17"
"10年期票利率","36.40","-0.72","-1.94","01/17"
"5年期票殖利率","29.02","-0.77","-2.58","01/17"
"3月期票殖利率","29.80","-0.60","-1.97","01/17"
"Put/Call比例","1.53","0.34","28.57","01/17"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","878.00","-2.60","-0.30","5:55"
"銀","15.87","-0.08","-0.50","5:54"
"白金","1563.00","0.00","0.00","5:28"
"鈀","372.00","-2.00","-0.54","4:45"
"銅","3.1785","-0.0249","-0.78","5:52"
"鎳","12.4346","+0.0000","+0.00","5:52"
"鋁","1.0861","+0.0000","+0.00","5:52"
"鋅","1.0395","+0.0000","+0.00","5:52"
"鉛","1.1695","+0.0000","+0.00","5:52"
"黃金期貨","880.500","-1.500","-0.17","2:43"
"銀期貨","16.010","0.115","0.72","2:33"
"銅期貨","315.900","-1.350","-0.43","5:24"
"天然氣期","8.098","-0.035","-0.43","5:17"
"布蘭特油期","88.750","-0.750","-0.84","4:03"
"WTI原油期","89.900","-0.940","-1.03","5:24"
"玉米期貨","502.000","-0.500","-0.10","3:14"
"小麥期貨","940.500","14.000","1.51","3:14"
"可可粉期","1125.000","0.000","0.00","1:00"
"大豆期貨","1271.000","-6.000","-0.47","3:25"
"咖啡C期","134.400","-0.500","-0.37","4:14"
"十一號糖","12.450","0.680","5.78","4:15"
"二號棉期","71.900","0.590","0.83","4:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4642","-0.0010","-0.07","5:52"
"英鎊/美元","1.9712","0.0077","0.39","5:52"
"美元/瑞士法郎","1.1008","0.0002","0.02","5:53"
"美元/俄盧布","24.4930","0.0091","0.04","5:53"
"美元/匈牙利幣","175.0700","0.7950","0.46","5:53"
"美元/土耳其幣","1.1874","0.0068","0.58","5:53"
"美元/南非幣","7.1062","0.1545","2.22","5:53"
"美元/日圓","106.6150","-1.0250","-0.95","5:53"
"美元/人民幣","7.2490","0.0065","0.09","3:26"
"美元/港幣","7.8057","0.0093","0.12","5:52"
"美元/台幣","32.2770","0.0075","0.02","16:00"
"美元/韓圜","947.8000","4.2001","0.45","4:52"
"美元/泰銖","30.0500","0.3250","1.09","3:57"
"美元/新元","1.4378","0.0056","0.39","5:53"
"美元/馬來幣","3.2859","0.0094","0.29","4:40"
"美元/印尼盾","9490.0000","35.0000","0.37","5:08"
"美元/印度盧比","39.3100","0.0162","0.04","19:31"
"澳幣/美元","0.8765","-0.0032","-0.36","5:53"
"紐幣/美元","0.7664","-0.0054","-0.70","5:53"
"美元/巴西幣","1.7843","0.0118","0.67","5:07"
"美元/墨披索","10.9510","0.0118","0.11","5:53"
"美元/加幣","1.0290","0.0038","0.37","5:53"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1140.76","-0.58","-8.42","-14.72","-8.42"
"新興亞洲","474.96","0.58","-7.55","-16.74","-7.55"
"新興東歐","351.14","-2.22","-8.24","-5.29","-8.24"
"新興拉美","3846.31","-3.01","-12.59","-16.68","-12.59"
"中國","75.32","2.08","-11.30","-26.77","-11.30"
"印度","657.38","-0.87","-1.72","3.50","-1.72"
"俄羅斯","1432.83","-2.85","-6.74","-0.79","-6.74"
"巴西","3339.09","-3.05","-13.66","-15.65","-13.66"
"台灣","277.55","-0.71","-5.59","-17.30","-5.59"
"韓國","393.32","0.75","-10.10","-19.94","-10.10"
"泰國","248.59","2.54","-7.02","-11.30","-7.02"
"馬來西亞","419.79","0.24","2.75","6.14","2.75"
"印尼","636.35","1.83","-6.08","-5.20","-6.08"
"菲律賓","327.78","-3.25","-9.79","-10.61","-9.79"
"土耳其","652.84","-0.44","-13.08","-17.34","-13.08"
"捷克","747.38","0.15","-9.83","-8.11","-9.83"
"匈牙利","996.08","-1.49","-12.43","-16.35","-12.43"
"波蘭","1280.43","0.64","-14.70","-22.81","-14.70"
"以色列","261.39","-0.32","-1.00","0.08","-1.00"
"埃及","1297.21","-1.55","1.03","14.39","1.03"
"墨西哥","5344.46","-2.83","-10.81","-16.78","-10.81"
"阿根廷","2597.00","-3.31","-11.03","-23.78","-11.03"

