"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17656.84","-12.99","-0.07","close"
"東證一部","1732.63","-0.40","-0.02","close"
"東證二部","4089.84","-4.82","-0.12","close"
"JASDAQ","83.44","0.30","0.36","close"
"上海綜合","3950.01","108.74","2.83","05/08"
"上海A股","4147.46","112.37","2.78","05/08"
"上海B股","252.61","21.48","9.29","05/08"
"香港恆生","20706.35","-190.29","-0.91","05/08"
"香港國企","10447.72","-48.32","-0.46","05/08"
"香港紅籌","3517.30","-25.38","-0.72","05/08"
"台灣指數","8095.84","-19.43","-0.24","13:46"
"韓國指數","1582.65","-1.81","-0.11","18:04"
"新加坡","3439.21","-38.38","-1.10","17:05"
"馬來西亞","1354.67","-10.61","-0.78","17:00"
"菲律賓","3333.95","4.06","0.12","12:11"
"印尼股市","2022.79","-14.25","-0.70","17:09"
"越南股市","1015.43","31.81","3.23","14:19"
"泰國股市","712.87","-3.57","-0.50","17:01"
"印度股市","13765.46","-113.79","-0.82","16:28"
"澳洲股市","6301.00","-28.40","-0.45","17:47"
"日本不動產","4433.37","-20.27","-0.46","15:45"
"東證REIT","2602.69","1.26","0.05","15:00"
"澳洲不動產","1955.77","-8.75","-0.45","19:15"
"新加坡不動產","1598.07","-23.45","-1.45","05/07"
"恆生地產","25630.43","-550.24","-2.10","17:01"
"亞洲REIT","199.80","-0.26","-0.13","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6550.40","-53.30","-0.81","15:36"
"法國指數","6034.25","-37.23","-0.61","17:10"
"德國指數","7442.20","-83.49","-1.11","18:36"
"俄羅斯","1913.57","-14.01","-0.73","05/08"
"道瓊歐洲","4411.32","-29.99","-0.68","17:15"
"土耳其","44707.31","26.22","0.06","15:39"
"匈牙利","25670.61","-419.32","-1.61","15:36"
"奧地利","4684.22","-39.47","-0.84","16:35"
"波蘭股市","60116.28","-1167.54","-1.91","15:40"
"捷克股市","1826.30","-1.10","-0.06","05/07"
"愛沙尼亞","906.10","15.02","1.69","13:05"
"拉托維亞","669.59","9.51","1.44","13:05"
"立陶宛","482.31","0.94","0.20","13:05"
"盧森堡","2482.28","-9.94","-0.40","16:57"
"義大利","33773.00","-294.00","-0.86","16:43"
"西班牙","1614.17","-11.39","-0.70","16:39"
"瑞士股市","9377.08","-78.46","-0.83","16:31"
"瑞典股市","1240.59","-32.03","-2.52","16:46"
"芬蘭股市","10759.05","-199.95","-1.82","17:32"
"挪威股市","400.29","-10.57","-2.57","15:24"
"英國不動產","2987.60","-50.35","-1.66","16:37"
"歐陸不動產","3146.61","-64.18","-2.00","16:45"
"歐洲不動產","3921.33","-94.12","-2.34","16:45"
"以色列","1084.73","-10.40","-0.95","15:30"
"埃及股市","67444.70","319.13","0.47","12:47"
"南非股市","25202.29","-630.31","-2.44","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13309.07","-3.90","-0.03","16:30"
"NASDAQ","2571.75","0.80","0.03","17:16"
"羅素2000","830.90","-0.97","-0.12","17:00"
"S&P 500","1507.72","-1.76","-0.12","17:00"
"DJ貴金屬","282.03","-2.34","-0.82","17:29"
