"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18116.57","100.99","0.56","7/19"
"東證一部","1768.00","9.35","0.53","7/19"
"東證二部","4215.21","-11.38","-0.27","7/19"
"JASDAQ","79.46","-0.59","-0.74","7/19"
"上海綜合","3912.94","-17.12","-0.44","07/19"
"上海A股","4105.07","-18.25","-0.44","07/19"
"上海B股","275.79","1.26","0.46","07/19"
"香港恆生","23016.20","174.28","0.76","07/19"
"香港國企","12884.03","85.33","0.67","16:18"
"香港紅籌","4439.20","22.86","0.52","16:18"
"台灣加權","9473.31","-12.04","-0.13","13:46"
"台灣店頭","218.29","1.46","0.67","13:46"
"韓國指數","1937.90","7.20","0.37","18:03"
"新加坡","3604.62","20.65","0.58","17:05"
"馬來西亞","1376.40","7.17","0.52","17:00"
"菲律賓","3702.91","-31.89","-0.85","12:11"
"印尼股市","2333.68","39.09","1.70","17:09"
"越南股市","984.43","-10.30","-1.03","10:57"
"泰國股市","847.26","-2.30","-0.27","17:01"
"印度股市","15550.13","248.96","1.63","16:28"
"斯里蘭卡","2365.77","10.79","0.46","14:15"
"澳洲股市","6419.00","51.80","0.81","17:47"
"紐西蘭","4294.26","38.62","0.91","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2071.08","34.49","1.69","07/19"
"英國指數","6640.20","73.10","1.11","07/19"
"法國指數","6065.50","69.53","1.16","07/19"
"德國指數","7991.21","97.60","1.24","07/19"
"道瓊歐洲","4522.64","50.42","1.13","07/19"
"土耳其","53325.29","2213.30","4.33","07/19"
"匈牙利","29984.39","90.85","0.30","07/19"
"奧地利","4888.06","57.89","1.20","07/19"
"波蘭股市","65915.43","943.88","1.45","07/19"
"捷克股市","1870.30","6.30","0.34","07/19"
"盧森堡","2503.98","4.11","0.17","07/19"
"義大利","33118.00","284.00","0.86","16:43"
"西班牙","1672.10","15.58","0.94","07/19"
"瑞士股市","9189.31","115.24","1.27","07/19"
"瑞典股市","1302.96","11.21","0.87","07/19"
"芬蘭股市","11642.73","9.91","0.09","07/19"
"挪威股市","444.12","6.51","1.49","07/19"
"以色列","1161.21","9.38","0.81","07/19"
"埃及股市","74311.30","168.61","0.23","07/19"
"南非股市","26843.03","198.27","0.74","07/19"
"摩洛哥","23824.15","-112.25","-0.47","07/19"
"約旦指數","5718.06","-19.26","-0.34","07/19"
"杜拜指數","4357.19","-3.00","-0.07","07/19"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","14000.41","82.19","0.59","16:30"
"NASDAQ","2720.04","20.55","0.76","17:16"
"羅素2000","851.85","5.94","0.70","16:59"
"S&P 500","1553.08","6.91","0.45","17:00"
"DJ貴金屬","320.95","8.03","2.57","17:29"
"CBOE黃金","163.03","3.35","2.10","16:49"
"AMEX金蟲","371.11","6.01","1.65","16:43"
"費城金銀","158.11","3.70","2.40","07/19"
"費城油業","279.22","5.22","1.91","07/19"
"AMEX石油","1491.26","-3.15","-0.21","16:43"
"NYSE能源","14739.52","91.80","0.63","17:06"
"AMEX能源","746.11","6.50","0.88","16:43"
"費城半導","543.54","4.27","0.79","16:46"
"NSDQ金融","3135.94","-6.14","-0.20","17:16"
"NYSE金融","9693.65","-14.49","-0.15","17:06"
"NBI生技","824.04","6.15","0.75","17:16"
"AMEX生技","791.12","2.41","0.31","16:43"
"費城藥物","210.24","0.84","0.40","07/19"
"加拿大","14625.76","42.10","0.29","07/19"
