"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17292.39","128.35","0.75","close"
"東證一部","1741.36","11.05","0.64","close"
"東證二部","4278.56","27.46","0.65","close"
"JASDAQ","86.29","0.16","0.19","close"
"上海綜合","2954.91","17.00","0.58","03/12"
"上海A股","3104.68","17.66","0.57","03/12"
"上海B股","172.28","2.53","1.49","03/12"
"香港恆生","19442.42","307.54","1.61","16:19"
"香港國企","9352.70","121.47","1.32","16:19"
"香港紅籌","3278.50","113.41","3.58","16:19"
"台灣","7629.15","60.95","0.81","13:46"
"韓國","1441.33","17.75","1.25","18:03"
"新加坡","3182.68","38.97","1.24","17:05"
"馬來西亞","1203.29","14.46","1.22","17:00"
"菲律賓","3124.96","25.14","0.81","12:11"
"印尼","1794.52","29.94","1.70","17:09"
"越南","1170.67","14.99","1.30","13:59"
"泰國","672.36","1.19","0.18","17:00"
"印度","12902.63","17.64","0.14","17:13"
"澳洲","5868.10","57.90","1.00","16:47"
"日本不動產","4269.54","97.06","2.33","15:45"
"東證REIT","2338.01","70.02","3.09","15:01"
"澳洲不動產","1930.62","10.73","0.56","18:15"
"新加坡不動產","1436.52","29.25","2.08","03/09"
"恆生地產","23084.99","442.21","1.95","17:01"
"亞洲REIT","187.57","3.96","2.16","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國","6233.30","-11.90","-0.19","16:36"
"法國","5496.07","-41.77","-0.75","18:11"
"德國","6715.49","-1.03","-0.01","18:40"
"俄羅斯","1811.91","3.26","0.18","03/12"
"道瓊歐洲","4066.78","-24.89","-0.61","18:15"
"土耳其","41978.34","-77.98","-0.18","16:41"
"匈牙利","22841.79","-121.87","-0.53","16:36"
"奧地利","4483.16","-55.35","-1.22","17:33"
"波蘭","53053.52","142.76","0.27","16:40"
"捷克","1662.60","-12.10","-0.72","17:13"
"愛沙尼亞","888.13","17.70","2.03","14:05"
"拉托維亞","682.16","0.81","0.12","14:05"
"立陶宛","492.19","0.29","0.06","03/09"
"盧森堡","2322.87","-12.65","-0.54","16:10"
"義大利","31652.00","-103.00","-0.32","17:43"
"西班牙","1569.41","-12.53","-0.79","17:38"
"瑞士","8899.40","-34.47","-0.39","17:31"
"瑞典","1191.53","2.65","0.22","17:44"
"芬蘭","10130.40","-19.46","-0.19","18:32"
"挪威","371.30","-0.93","-0.25","16:24"
"英國不動產","3010.61","-35.01","-1.15","17:37"
"歐陸不動產","3264.89","-12.40","-0.38","17:45"
"歐洲不動產","3903.18","-20.20","-0.52","17:45"
"以色列","977.98","3.37","0.35","16:30"
"埃及","62709.43","-587.77","-0.93","13:31"
"南非","23406.70","72.69","0.31","16:01"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12318.62","42.30","0.34","16:30"
"NASDAQ","2402.29","14.74","0.62","17:16"
"羅素2000","789.00","3.88","0.49","16:59"
"S&P 500","1406.60","3.75","0.27","17:00"
"DJ貴金屬","265.06","3.79","1.45","17:25"
"CBOE黃金","139.54","1.68","1.22","16:49"
"AMEX金蟲","331.62","3.38","1.03","16:30"
"費城金銀","133.77","1.73","1.31","03/12"
"費城油業","203.36","0.03","0.01","03/12"
"AMEX石油","1151.05","-4.01","-0.35","16:30"
"NYSE能源","11351.99","-33.06","-0.29","17:05"
"AMEX能源","573.18","-2.22","-0.39","16:30"
"費城半導","479.30","4.25","0.90","03/12"
"NSDQ金融","3090.20","2.08","0.07","17:16"
"NYSE金融","9398.19","2.56","0.03","17:05"
"ISE水指數","75.10","0.43","0.58","16:29"
"道瓊水指數","698.44","12.89","1.88","17:18"
"道瓊權益REIT","330.02","1.86","0.57","16:49"
"NBI生技","767.69","5.64","0.74","17:16"
"AMEX生技","719.08","5.38","0.75","16:30"
"費城藥物","204.79","0.38","0.19","03/12"
"加拿大","13065.15","7.78","0.06","03/12"
"巴西","44249.23","115.81","0.26","03/12"
"墨西哥","27261.17","154.64","0.57","15:21"
"阿根廷","2068.18","31.72","1.56","03/12"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","651.90","+1.40","+0.22","5:30"
"銀","13.08","+0.03","+0.23","5:16"
"白金","1210.00","0.00","0.00","5:18"
"鈀","354.00","-1.00","-0.29","3:41"
"銅","2.8659","+0.0000","+0.00","2:22"
"鎳","21.0505","+0.0000","+0.00","2:00"
"鋁","1.2634","+0.0000","+0.00","3:45"
"鋅","1.5001","+0.0000","+0.00","2:00"
"鉛","0.8872","+0.0000","+0.00","2:00"
"黃金期貨","652.100","0.100","00.02","5:14"
"銀期貨","13.120","0.115","00.88","5:14"
"銅期貨","6126.000","-150.500","-02.40","03/09"
"天然氣期","6.912","-0.171","-02.41","5:14"
"WTI原油期","58.910","-1.140","-01.90","5:14"
"玉米期貨","409.250","-8.250","-01.98","03/12"
"小麥期貨","470.750","-5.750","-01.21","2:15"
"可可粉期","1790.000","-3.000","-00.17","3:15"
"大豆期貨","765.000","5.250","00.69","03/12"
"咖啡C期","111.800","-0.700","-00.62","3:15"
"十一號糖","10.360","-0.160","-01.52","3:15"
"二號棉期","54.560","0.060","00.11","3:15"

"全球匯率 (Currency Exchange)"
